date,backward,backwardness,broke,cheap,colony,isPartial
2014-06-07,1,0,7,90,5,False
2014-06-08,0,0,7,92,5,False
2014-06-09,0,0,6,88,5,False
2014-06-10,0,0,7,93,5,False
2014-06-11,0,0,6,88,5,False
2014-06-12,1,0,6,87,4,False
2014-06-13,0,0,6,85,5,False
2014-06-14,0,0,7,86,5,False
2014-06-15,0,0,6,90,4,False
2014-06-16,0,0,5,90,4,False
2014-06-17,0,0,6,91,5,False
2014-06-18,0,0,5,88,5,False
2014-06-19,0,0,5,89,5,False
2014-06-20,0,0,5,85,5,False
2014-06-21,0,0,6,92,5,False
2014-06-22,0,0,6,92,4,False
2014-06-23,0,0,6,91,5,False
2014-06-24,0,0,6,94,5,False
2014-06-25,0,0,6,91,5,False
2014-06-26,0,0,5,86,5,False
2014-06-27,1,0,6,84,4,False
2014-06-28,1,0,6,88,4,False
2014-06-29,0,0,6,92,4,False
2014-06-30,0,0,6,92,5,False
2014-07-01,0,0,6,89,5,False
2014-07-02,0,0,5,91,4,False
2014-07-03,0,0,5,88,5,False
2014-07-04,0,0,6,84,5,False
2014-07-05,0,0,6,84,5,False
2014-07-06,0,0,6,100,4,False
2014-07-07,0,0,6,94,4,False
2014-07-08,0,0,6,95,5,False
2014-07-09,1,0,6,91,4,False
2014-07-10,1,0,5,92,4,False
2014-07-11,0,0,6,91,5,False
2014-07-12,0,0,6,93,4,False
2014-07-13,0,0,7,92,5,False
2014-07-14,1,0,6,93,5,False
2014-07-15,0,0,6,97,5,False
2014-07-16,0,0,5,91,5,False
2014-07-17,0,0,5,90,4,False
2014-07-18,0,0,5,92,4,False
2014-07-19,0,0,7,94,5,False
2014-07-20,0,0,6,97,5,False
2014-07-21,1,0,6,95,4,False
2014-07-22,0,0,6,98,5,False
2014-07-23,0,0,6,92,4,False
2014-07-24,0,0,5,91,5,False
2014-07-25,0,0,5,89,5,False
2014-07-26,0,0,6,90,5,False
2014-07-27,0,0,6,98,5,False
2014-07-28,1,0,6,91,4,False
2014-07-29,0,0,6,96,4,False
2014-07-30,1,0,5,90,5,False
2014-07-31,0,0,6,90,5,False
2014-08-01,0,0,7,92,5,False
2014-08-02,0,0,9,93,5,False
2014-08-03,0,0,8,97,5,False
2014-08-04,0,0,7,92,5,False
2014-08-05,0,0,7,95,5,False
2014-08-06,1,0,6,95,5,False
2014-08-07,0,0,6,84,4,False
2014-08-08,0,0,6,85,5,False
2014-08-09,0,0,6,93,5,False
2014-08-10,0,0,6,94,5,False
2014-08-11,0,0,6,88,5,False
2014-08-12,0,0,6,87,5,False
2014-08-13,0,0,6,87,4,False
2014-08-14,0,0,6,84,5,False
2014-08-15,0,0,5,86,6,False
2014-08-16,0,0,6,91,6,False
2014-08-17,0,0,5,95,5,False
2014-08-18,0,0,7,88,6,False
2014-08-19,0,0,7,85,6,False
2014-08-20,0,0,7,85,5,False
2014-08-21,1,0,6,81,5,False
2014-08-22,0,0,5,83,6,False
2014-08-23,0,0,6,88,5,False
2014-08-24,0,0,6,89,5,False
2014-08-25,0,0,5,81,5,False
2014-08-26,0,0,6,82,6,False
2014-08-27,0,0,6,84,6,False
2014-08-28,0,0,5,79,7,False
2014-08-29,0,0,5,80,7,False
2014-08-30,0,0,5,86,4,False
2014-08-31,0,0,6,87,5,False
2014-09-01,0,0,6,84,5,False
2014-09-02,0,0,5,80,7,False
2014-09-03,1,0,4,78,7,False
2014-09-04,1,0,5,79,7,False
2014-09-05,0,0,5,80,7,False
2014-09-06,0,0,5,84,5,False
2014-09-07,0,0,6,87,6,False
2014-09-08,0,0,5,75,7,False
2014-09-09,0,0,5,75,8,False
2014-09-10,0,0,5,77,8,False
2014-09-11,0,0,5,76,8,False
2014-09-12,0,0,5,77,8,False
2014-09-13,0,0,5,81,6,False
2014-09-14,1,0,6,85,6,False
2014-09-15,1,0,5,75,8,False
2014-09-16,0,0,5,80,9,False
2014-09-17,0,0,5,74,8,False
2014-09-18,1,0,5,77,8,False
2014-09-19,0,0,5,74,8,False
2014-09-20,0,0,6,81,5,False
2014-09-21,0,0,6,85,6,False
2014-09-22,1,0,6,77,8,False
2014-09-23,0,0,6,78,9,False
2014-09-24,0,0,5,78,8,False
2014-09-25,1,0,5,77,8,False
2014-09-26,1,0,6,75,8,False
2014-09-27,0,0,6,78,5,False
2014-09-28,0,0,7,85,5,False
2014-09-29,0,0,6,79,8,False
2014-09-30,1,0,6,76,8,False
2014-10-01,1,0,5,81,7,False
2014-10-02,0,0,5,79,8,False
2014-10-03,1,0,5,74,7,False
2014-10-04,0,0,5,84,6,False
2014-10-05,1,0,7,82,6,False
2014-10-06,1,0,6,80,7,False
2014-10-07,0,0,6,79,8,False
2014-10-08,1,0,5,76,7,False
2014-10-09,0,0,5,76,7,False
2014-10-10,1,0,5,74,6,False
2014-10-11,0,0,6,79,5,False
2014-10-12,0,0,7,84,5,False
2014-10-13,0,0,5,77,6,False
2014-10-14,0,0,6,77,6,False
2014-10-15,1,0,6,78,7,False
2014-10-16,1,0,6,75,6,False
2014-10-17,0,0,6,76,6,False
2014-10-18,0,0,6,81,4,False
2014-10-19,0,0,6,84,5,False
2014-10-20,0,0,6,77,6,False
2014-10-21,1,0,5,78,7,False
2014-10-22,1,0,5,76,6,False
2014-10-23,0,0,5,76,6,False
2014-10-24,1,0,6,73,6,False
2014-10-25,1,0,6,77,5,False
2014-10-26,1,0,7,83,5,False
2014-10-27,1,0,7,75,6,False
2014-10-28,1,0,8,78,6,False
2014-10-29,0,0,6,72,6,False
2014-10-30,1,0,6,72,6,False
2014-10-31,0,0,5,68,5,False
2014-11-01,0,0,5,77,4,False
2014-11-02,1,0,6,78,4,False
2014-11-03,1,0,6,76,6,False
2014-11-04,1,0,8,75,5,False
2014-11-05,1,0,5,69,5,False
2014-11-06,0,0,6,76,6,False
2014-11-07,1,0,7,73,6,False
2014-11-08,1,0,7,81,5,False
2014-11-09,0,0,7,85,5,False
2014-11-10,0,0,6,77,5,False
2014-11-11,0,0,7,77,5,False
2014-11-12,1,0,6,76,6,False
2014-11-13,1,0,6,73,6,False
2014-11-14,1,0,6,73,6,False
2014-11-15,0,0,7,81,5,False
2014-11-16,0,0,6,86,4,False
2014-11-17,1,0,5,80,5,False
2014-11-18,0,0,7,76,6,False
2014-11-19,1,0,7,73,7,False
2014-11-20,1,0,5,71,6,False
