date,aristocracy,aristocrat,aristocratic,associate,backer,isPartial
2005-01-16,6,17,6,34,6,False
2005-01-17,4,23,4,53,19,False
2005-01-18,0,7,0,68,3,False
2005-01-19,3,7,0,63,3,False
2005-01-20,0,20,0,58,7,False
2005-01-21,3,7,0,62,10,False
2005-01-22,0,0,5,26,0,False
2005-01-23,5,15,0,36,5,False
2005-01-24,0,3,0,52,3,False
2005-01-25,3,16,0,79,6,False
2005-01-26,0,10,0,58,6,False
2005-01-27,3,10,0,62,3,False
2005-01-28,3,3,3,54,0,False
2005-01-29,0,5,0,26,0,False
2005-01-30,0,5,0,67,15,False
2005-01-31,0,13,0,79,6,False
2005-02-01,0,16,0,41,3,False
2005-02-02,0,0,0,49,3,False
2005-02-03,6,3,6,78,13,False
2005-02-04,0,0,0,61,17,False
2005-02-05,0,5,0,65,5,False
2005-02-06,0,0,0,32,5,False
2005-02-07,0,7,0,62,7,False
2005-02-08,0,3,0,86,6,False
2005-02-09,6,3,0,73,13,False
2005-02-10,10,10,0,48,16,False
2005-02-11,0,0,0,50,13,False
2005-02-12,5,0,0,27,0,False
2005-02-13,5,0,0,52,10,False
2005-02-14,6,0,9,66,13,False
2005-02-15,3,3,0,41,9,False
2005-02-16,6,3,0,50,3,False
2005-02-17,3,3,0,54,3,False
2005-02-18,3,0,0,51,3,False
2005-02-19,0,11,0,48,5,False
2005-02-20,0,5,0,37,0,False
2005-02-21,4,4,0,35,4,False
2005-02-22,3,6,0,55,9,False
2005-02-23,3,6,0,70,6,False
2005-02-24,6,9,0,79,6,False
2005-02-25,0,7,7,43,0,False
2005-02-26,0,0,0,28,0,False
2005-02-27,0,0,0,45,15,False
2005-02-28,0,12,0,71,6,False
2005-03-01,0,3,0,49,3,False
2005-03-02,3,6,0,57,3,False
2005-03-03,3,0,0,46,0,False
2005-03-04,0,7,3,38,0,False
2005-03-05,0,0,0,32,5,False
2005-03-06,5,0,0,31,10,False
2005-03-07,0,6,0,25,9,False
2005-03-08,6,0,0,51,6,False
2005-03-09,0,3,3,66,6,False
2005-03-10,0,0,3,60,6,False
2005-03-11,0,13,0,63,7,False
2005-03-12,5,16,0,31,10,False
2005-03-13,0,10,0,36,0,False
2005-03-14,0,6,0,54,0,False
2005-03-15,0,6,0,51,0,False
2005-03-16,0,6,0,77,9,False
2005-03-17,6,0,3,51,9,False
2005-03-18,0,7,0,50,3,False
2005-03-19,0,16,5,10,5,False
2005-03-20,0,5,0,32,11,False
2005-03-21,0,3,0,60,3,False
2005-03-22,3,0,0,62,3,False
2005-03-23,3,3,3,71,9,False
2005-03-24,0,0,3,50,7,False
2005-03-25,8,0,0,78,8,False
2005-03-26,6,0,0,61,0,False
2005-03-27,11,0,0,29,4,False
2005-03-28,3,5,0,55,8,False
2005-03-29,6,3,0,76,6,False
2005-03-30,6,0,0,54,6,False
2005-03-31,0,0,0,81,0,False
2005-04-01,0,7,0,68,0,False
2005-04-02,0,0,0,36,10,False
2005-04-03,5,0,0,50,5,False
2005-04-04,13,13,13,39,26,False
2005-04-05,0,0,0,0,0,True
2005-04-06,0,4,0,51,4,False
2005-04-07,0,0,0,66,6,False
2005-04-08,3,3,3,83,14,False
2005-04-09,11,6,0,67,6,False
2005-04-10,0,0,0,16,16,False
2005-04-11,3,3,0,55,3,False
2005-04-12,6,12,0,56,3,False
2005-04-13,3,3,0,63,6,False
2005-04-14,6,3,3,73,0,False
2005-04-15,0,10,0,57,7,False
2005-04-16,0,6,0,11,6,False
2005-04-17,0,0,0,61,6,False
2005-04-18,3,0,3,58,3,False
2005-04-19,3,0,0,61,15,False
2005-04-20,0,0,0,80,3,False
2005-04-21,0,0,0,77,6,False
2005-04-22,0,3,3,47,3,False
2005-04-23,0,10,5,31,5,False
2005-04-24,0,5,0,25,10,False
2005-04-25,6,3,0,48,12,False
2005-04-26,6,12,6,47,6,False
2005-04-27,3,15,3,65,9,False
2005-04-28,0,15,0,66,6,False
2005-04-29,0,13,0,84,3,False
2005-04-30,10,15,5,64,20,False
2005-05-01,0,10,0,34,0,False
2005-05-02,6,6,0,52,6,False
2005-05-03,0,9,0,63,9,False
2005-05-04,3,3,0,82,3,False
2005-05-05,3,9,0,65,6,False
2005-05-06,0,3,3,51,13,False
2005-05-07,0,11,0,66,0,False
2005-05-08,5,16,5,22,5,False
2005-05-09,3,3,0,64,12,False
2005-05-10,0,9,3,26,9,False
2005-05-11,3,0,0,71,6,False
2005-05-12,3,3,3,75,3,False
2005-05-13,3,6,0,32,3,False
2005-05-14,5,5,0,58,16,False
2005-05-15,0,0,0,5,15,False
2005-05-16,3,0,0,45,6,False
2005-05-17,3,0,0,58,0,False
2005-05-18,3,3,0,56,9,False
2005-05-19,0,6,0,49,3,False
2005-05-20,3,7,0,62,0,False
2005-05-21,0,5,0,43,5,False
2005-05-22,0,5,5,47,0,False
2005-05-23,0,6,3,69,3,False
2005-05-24,6,3,0,55,14,False
2005-05-25,0,9,0,53,3,False
2005-05-26,0,6,0,78,0,False
2005-05-27,0,0,0,58,3,False
2005-05-28,0,6,6,28,17,False
2005-05-29,0,0,0,24,0,False
2005-05-30,5,10,0,64,0,False
2005-05-31,0,6,0,61,9,False
2005-06-01,0,6,3,72,6,False
2005-06-02,0,6,3,69,3,False
2005-06-03,3,3,0,23,0,False
2005-06-04,0,5,10,31,15,False
2005-06-05,11,5,0,21,11,False
2005-06-06,0,0,3,60,18,False
2005-06-07,6,6,0,46,6,False
