date,luxury,meritorious,nobility,nobleman,partner,isPartial
2009-02-11,70,1,2,0,49,False
2009-02-12,71,1,3,1,39,False
2009-02-13,54,1,5,0,39,False
2009-02-14,66,1,0,0,25,False
2009-02-15,79,2,0,0,35,False
2009-02-16,78,0,1,0,31,False
2009-02-17,67,0,1,0,38,False
2009-02-18,82,0,3,0,42,False
2009-02-19,70,1,1,1,42,False
2009-02-20,68,1,1,0,37,False
2009-02-21,61,1,1,0,47,False
2009-02-22,98,0,3,0,36,False
2009-02-23,63,0,2,0,35,False
2009-02-24,68,1,4,0,46,False
2009-02-25,64,2,2,0,42,False
2009-02-26,72,1,2,0,47,False
2009-02-27,74,1,1,1,40,False
2009-02-28,76,1,3,1,41,False
2009-03-01,73,0,1,1,38,False
2009-03-02,85,0,1,0,49,False
2009-03-03,72,0,1,0,42,False
2009-03-04,64,0,2,0,48,False
2009-03-05,67,1,2,0,50,False
2009-03-06,67,1,2,0,39,False
2009-03-07,69,0,4,0,33,False
2009-03-08,88,1,2,0,36,False
2009-03-09,67,0,2,0,43,False
2009-03-10,69,1,3,0,49,False
2009-03-11,74,1,1,0,47,False
2009-03-12,70,0,1,0,48,False
2009-03-13,71,1,1,0,44,False
2009-03-14,75,1,0,0,34,False
2009-03-15,77,1,2,1,33,False
2009-03-16,72,1,1,2,41,False
2009-03-17,71,1,2,1,55,False
2009-03-18,73,1,1,0,46,False
2009-03-19,68,0,1,0,49,False
2009-03-20,61,1,2,0,39,False
2009-03-21,65,0,1,1,29,False
2009-03-22,74,1,1,0,31,False
2009-03-23,79,2,2,0,39,False
2009-03-24,76,0,2,0,44,False
2009-03-25,74,2,3,1,42,False
2009-03-26,69,1,1,0,34,False
2009-03-27,70,2,2,1,34,False
2009-03-28,67,1,1,1,39,False
2009-03-29,83,1,1,0,35,False
2009-03-30,77,0,2,0,44,False
2009-03-31,85,2,1,0,39,False
2009-04-01,70,0,1,0,47,False
2009-04-02,75,0,2,0,46,False
2009-04-03,79,2,2,1,45,False
2009-04-04,76,1,1,0,38,False
2009-04-05,100,2,1,1,36,False
2009-04-06,74,2,1,0,46,False
2009-04-07,74,1,1,0,42,False
2009-04-08,84,2,1,0,49,False
2009-04-09,69,1,2,0,39,False
2009-04-10,82,1,2,1,35,False
2009-04-11,87,1,1,0,26,False
2009-04-12,94,0,4,1,29,False
2009-04-13,80,1,1,0,47,False
2009-04-14,76,1,2,0,47,False
2009-04-15,66,1,1,0,44,False
2009-04-16,87,0,1,0,43,False
2009-04-17,72,1,1,2,44,False
2009-04-18,79,1,2,1,30,False
2009-04-19,83,0,1,0,39,False
2009-04-20,67,0,1,0,36,False
2009-04-21,70,1,0,0,43,False
2009-04-22,70,0,1,0,55,False
2009-04-23,76,0,1,0,38,False
2009-04-24,62,3,1,0,37,False
2009-04-25,68,0,0,0,29,False
2009-04-26,92,0,4,0,35,False
2009-04-27,68,1,1,0,38,False
2009-04-28,75,2,2,0,43,False
2009-04-29,68,2,3,1,47,False
2009-04-30,77,0,1,1,35,False
2009-05-01,70,0,2,0,45,False
2009-05-02,69,1,2,0,35,False
2009-05-03,86,1,3,0,36,False
2009-05-04,76,1,0,2,36,False
2009-05-05,75,1,0,0,39,False
2009-05-06,66,1,2,1,40,False
2009-05-07,62,1,0,0,48,False
2009-05-08,57,2,3,0,46,False
2009-05-09,89,1,2,0,37,False
2009-05-10,75,0,2,0,36,False
2009-05-11,74,0,4,1,50,False
2009-05-12,78,2,0,0,45,False
2009-05-13,71,0,2,0,39,False
2009-05-14,64,0,1,0,43,False
2009-05-15,71,2,2,0,41,False
2009-05-16,70,1,1,0,35,False
2009-05-17,88,1,1,0,28,False
2009-05-18,67,1,2,1,49,False
2009-05-19,78,0,1,0,36,False
2009-05-20,66,2,1,0,45,False
2009-05-21,66,1,2,0,46,False
2009-05-22,77,1,0,0,34,False
2009-05-23,58,0,1,1,22,False
2009-05-24,79,0,2,1,32,False
2009-05-25,88,1,1,0,33,False
2009-05-26,78,0,2,0,42,False
2009-05-27,73,0,1,0,54,False
2009-05-28,67,1,1,0,49,False
2009-05-29,65,1,1,0,39,False
2009-05-30,69,1,1,1,29,False
2009-05-31,71,0,2,0,33,False
2009-06-01,67,1,2,1,35,False
2009-06-02,67,0,1,0,47,False
2009-06-03,66,0,1,0,42,False
2009-06-04,74,0,2,0,49,False
2009-06-05,78,1,3,0,29,False
2009-06-06,79,1,0,1,36,False
2009-06-07,77,1,1,0,29,False
2009-06-08,77,0,1,0,43,False
2009-06-09,72,1,2,0,48,False
2009-06-10,79,1,0,0,51,False
2009-06-11,76,0,1,0,40,False
2009-06-12,81,1,1,1,38,False
2009-06-13,85,1,1,2,29,False
2009-06-14,82,0,2,1,31,False
2009-06-15,78,0,1,0,40,False
2009-06-16,87,1,0,0,49,False
2009-06-17,67,1,3,0,54,False
2009-06-18,79,0,1,0,42,False
2009-06-19,81,1,1,1,46,False
2009-06-20,74,0,0,0,39,False
2009-06-21,81,0,2,0,31,False
2009-06-22,96,1,1,0,44,False
2009-06-23,72,0,3,0,49,False
2009-06-24,89,0,0,0,47,False
2009-06-25,70,1,0,0,44,False
2009-06-26,76,1,1,1,40,False
2009-06-27,67,1,4,0,33,False
2009-06-28,86,0,2,0,28,False
2009-06-29,75,2,1,0,33,False
2009-06-30,80,0,2,0,54,False
2009-07-01,75,0,1,0,41,False
2009-07-02,61,0,2,0,38,False
2009-07-03,80,0,1,1,30,False
2009-07-04,90,2,3,1,31,False
2009-07-05,74,0,2,0,35,False
2009-07-06,76,1,0,0,48,False
2009-07-07,71,0,1,0,42,False
2009-07-08,80,0,2,0,40,False
2009-07-09,69,1,3,0,45,False
2009-07-10,69,1,1,0,44,False
2009-07-11,84,0,0,0,36,False
2009-07-12,100,0,2,1,35,False
2009-07-13,81,0,3,0,39,False
2009-07-14,83,0,1,0,46,False
2009-07-15,75,1,0,0,47,False
2009-07-16,77,0,2,0,48,False
2009-07-17,70,1,2,1,35,False
2009-07-18,86,1,2,0,41,False
2009-07-19,83,0,2,1,51,False
2009-07-20,82,1,3,0,49,False
2009-07-21,81,2,0,0,48,False
2009-07-22,87,1,1,0,50,False
2009-07-23,88,1,0,0,45,False
2009-07-24,78,2,1,0,47,False
2009-07-25,80,1,1,1,34,False
2009-07-26,81,1,2,0,35,False
2009-07-27,79,0,0,0,39,False
2009-07-28,84,0,1,0,45,False
2009-07-29,85,0,0,0,44,False
2009-07-30,72,1,2,0,39,False
2009-07-31,80,1,2,1,46,False
2009-08-01,78,1,2,0,36,False
2009-08-02,89,0,2,0,40,False
2009-08-03,75,1,2,0,41,False
2009-08-04,71,0,1,0,43,False
2009-08-05,76,1,2,0,41,False
2009-08-06,75,0,0,0,44,False
2009-08-07,72,1,1,0,45,False
2009-08-08,77,1,1,0,33,False
2009-08-09,76,0,2,1,32,False
