date,charity,community,compensate,compensation,contribute,isPartial
2010-09-07,3,92,0,5,1,False
2010-09-08,4,87,0,4,1,False
2010-09-09,4,85,0,4,1,False
2010-09-10,4,77,0,4,1,False
2010-09-11,3,53,0,2,1,False
2010-09-12,3,55,0,2,0,False
2010-09-13,4,87,0,4,1,False
2010-09-14,4,86,0,4,1,False
2010-09-15,4,83,0,4,1,False
2010-09-16,4,79,0,5,1,False
2010-09-17,3,70,0,4,1,False
2010-09-18,2,50,0,2,0,False
2010-09-19,2,55,0,2,1,False
2010-09-20,4,86,0,4,1,False
2010-09-21,4,85,0,5,1,False
2010-09-22,5,79,0,5,1,False
2010-09-23,4,80,0,4,1,False
2010-09-24,4,77,0,4,1,False
2010-09-25,3,53,0,1,0,False
2010-09-26,3,54,0,2,1,False
2010-09-27,5,83,0,4,1,False
2010-09-28,4,80,0,4,1,False
2010-09-29,3,80,0,4,1,False
2010-09-30,4,75,0,4,1,False
2010-10-01,3,75,0,4,1,False
2010-10-02,3,52,0,2,0,False
2010-10-03,3,51,0,2,1,False
2010-10-04,4,81,0,5,1,False
2010-10-05,3,82,0,5,1,False
2010-10-06,4,81,0,5,1,False
2010-10-07,4,80,0,4,2,False
2010-10-08,4,72,0,4,1,False
2010-10-09,3,52,0,2,0,False
2010-10-10,3,48,0,2,1,False
2010-10-11,4,79,0,4,1,False
2010-10-12,4,73,0,5,1,False
2010-10-13,4,73,0,5,1,False
2010-10-14,4,75,0,4,1,False
2010-10-15,3,69,0,4,1,False
2010-10-16,3,48,0,2,1,False
2010-10-17,2,49,0,2,1,False
2010-10-18,4,82,0,4,1,False
2010-10-19,4,76,0,5,1,False
2010-10-20,4,78,0,5,1,False
2010-10-21,4,76,0,4,1,False
2010-10-22,4,72,0,4,1,False
2010-10-23,3,53,0,2,1,False
2010-10-24,3,53,0,2,1,False
2010-10-25,5,83,0,5,1,False
2010-10-26,5,80,0,4,1,False
2010-10-27,4,78,0,4,1,False
2010-10-28,4,76,0,4,1,False
2010-10-29,4,73,0,4,1,False
2010-10-30,2,49,0,2,1,False
2010-10-31,2,51,0,2,1,False
2010-11-01,4,82,0,4,1,False
2010-11-02,5,79,0,4,1,False
2010-11-03,3,76,0,4,1,False
2010-11-04,4,78,0,4,1,False
2010-11-05,3,76,0,5,1,False
2010-11-06,3,56,0,2,0,False
2010-11-07,3,50,0,2,1,False
2010-11-08,4,82,0,5,1,False
2010-11-09,4,82,0,5,1,False
2010-11-10,4,82,0,4,1,False
2010-11-11,4,70,0,4,1,False
2010-11-12,4,73,0,4,1,False
2010-11-13,3,56,0,2,1,False
2010-11-14,3,53,0,2,1,False
2010-11-15,4,83,0,4,1,False
2010-11-16,4,80,0,5,1,False
2010-11-17,4,78,0,5,1,False
2010-11-18,4,78,0,4,1,False
2010-11-19,3,73,0,4,1,False
2010-11-20,3,51,0,2,1,False
2010-11-21,3,50,0,2,1,False
2010-11-22,4,77,0,4,1,False
2010-11-23,4,75,0,4,1,False
2010-11-24,4,62,0,3,1,False
2010-11-25,2,31,0,1,1,False
2010-11-26,3,40,0,1,1,False
2010-11-27,4,46,0,1,1,False
2010-11-28,3,48,0,2,0,False
2010-11-29,5,78,0,5,1,False
2010-11-30,5,81,0,4,1,False
2010-12-01,5,80,0,5,1,False
2010-12-02,5,78,0,4,1,False
2010-12-03,5,76,0,3,1,False
2010-12-04,4,50,0,2,1,False
2010-12-05,5,53,0,2,1,False
2010-12-06,5,79,0,4,1,False
2010-12-07,5,82,0,4,1,False
2010-12-08,5,76,0,5,1,False
2010-12-09,5,77,0,4,1,False
2010-12-10,4,72,0,3,1,False
2010-12-11,4,53,0,2,1,False
2010-12-12,4,51,0,2,1,False
2010-12-13,5,81,0,5,1,False
2010-12-14,4,81,0,4,1,False
2010-12-15,5,76,0,4,1,False
2010-12-16,4,72,0,4,1,False
2010-12-17,4,69,0,5,1,False
2010-12-18,4,49,0,3,0,False
2010-12-19,3,46,0,2,0,False
2010-12-20,4,64,0,4,1,False
2010-12-21,5,67,0,4,1,False
2010-12-22,4,61,0,3,1,False
2010-12-23,4,55,0,3,1,False
2010-12-24,3,44,0,2,0,False
2010-12-25,3,33,0,1,0,False
2010-12-26,2,40,0,1,0,False
2010-12-27,3,57,0,3,1,False
2010-12-28,3,66,0,3,1,False
2010-12-29,4,65,0,4,1,False
2010-12-30,4,59,0,3,1,False
