date,backward,backwardness,broke,cheap,colony,isPartial
2005-09-05,0,0,2,87,4,False
2005-09-06,0,0,1,75,6,False
2005-09-07,0,0,2,73,4,False
2005-09-08,0,0,2,72,6,False
2005-09-09,1,0,1,73,5,False
2005-09-10,1,0,1,86,5,False
2005-09-11,1,0,2,83,8,False
2005-09-12,0,0,1,77,5,False
2005-09-13,1,0,1,75,6,False
2005-09-14,0,0,2,70,8,False
2005-09-15,1,0,1,65,6,False
2005-09-16,0,0,2,68,7,False
2005-09-17,1,0,1,85,4,False
2005-09-18,1,0,2,76,7,False
2005-09-19,1,0,2,69,6,False
2005-09-20,1,0,2,77,7,False
2005-09-21,1,0,1,67,8,False
2005-09-22,0,0,2,67,5,False
2005-09-23,1,0,2,66,7,False
2005-09-24,0,0,2,77,5,False
2005-09-25,1,0,1,78,8,False
2005-09-26,0,0,1,74,7,False
2005-09-27,1,0,2,72,7,False
2005-09-28,1,0,1,71,6,False
2005-09-29,0,0,2,70,6,False
2005-09-30,1,0,3,72,7,False
2005-10-01,1,0,2,76,6,False
2005-10-02,1,0,2,78,6,False
2005-10-03,0,0,2,74,6,False
2005-10-04,0,0,2,75,7,False
2005-10-05,1,0,1,71,6,False
2005-10-06,1,0,1,66,7,False
2005-10-07,0,0,2,68,5,False
2005-10-08,0,0,1,77,6,False
2005-10-09,0,0,2,87,6,False
2005-10-10,0,0,1,67,5,False
2005-10-11,1,0,1,74,8,False
2005-10-12,1,0,2,70,6,False
2005-10-13,0,0,2,70,7,False
2005-10-14,1,0,2,69,4,False
2005-10-15,1,0,3,68,4,False
2005-10-16,0,0,3,79,5,False
2005-10-17,1,0,1,66,6,False
2005-10-18,0,0,2,71,6,False
2005-10-19,1,0,1,70,6,False
2005-10-20,1,0,2,68,6,False
2005-10-21,1,0,1,68,5,False
2005-10-22,0,0,2,72,3,False
2005-10-23,1,0,2,70,5,False
2005-10-24,1,0,1,68,7,False
2005-10-25,1,0,1,77,6,False
2005-10-26,1,0,2,73,5,False
2005-10-27,1,0,3,65,5,False
2005-10-28,1,0,2,69,5,False
2005-10-29,1,0,1,76,3,False
2005-10-30,1,0,2,66,5,False
2005-10-31,0,0,2,62,4,False
2005-11-01,0,0,2,66,6,False
2005-11-02,1,0,1,68,6,False
2005-11-03,0,0,2,73,6,False
2005-11-04,0,0,1,64,6,False
2005-11-05,1,0,2,72,4,False
2005-11-06,1,0,1,72,4,False
2005-11-07,1,0,2,67,5,False
2005-11-08,1,0,2,69,6,False
2005-11-09,0,0,3,78,5,False
2005-11-10,1,0,2,67,5,False
2005-11-11,1,0,2,65,5,False
2005-11-12,1,0,2,79,6,False
2005-11-13,1,0,2,80,4,False
2005-11-14,0,0,2,62,5,False
2005-11-15,1,0,2,69,7,False
2005-11-16,1,0,2,69,8,False
2005-11-17,1,0,2,64,7,False
2005-11-18,0,0,1,64,5,False
2005-11-19,1,0,1,73,3,False
2005-11-20,0,0,1,75,5,False
2005-11-21,0,0,2,67,6,False
2005-11-22,1,0,2,63,5,False
2005-11-23,1,0,2,67,5,False
2005-11-24,1,0,2,71,4,False
2005-11-25,0,0,2,80,4,False
2005-11-26,1,0,1,76,4,False
2005-11-27,1,0,3,77,6,False
2005-11-28,1,0,2,72,6,False
2005-11-29,0,0,2,71,7,False
2005-11-30,0,0,2,68,5,False
2005-12-01,1,0,2,67,5,False
2005-12-02,0,0,2,69,5,False
2005-12-03,1,0,4,75,3,False
2005-12-04,1,0,3,80,4,False
2005-12-05,1,0,2,71,5,False
2005-12-06,1,0,3,64,6,False
2005-12-07,0,0,2,69,7,False
2005-12-08,0,0,3,65,5,False
2005-12-09,1,0,3,61,6,False
2005-12-10,0,0,5,76,6,False
2005-12-11,1,0,4,73,6,False
2005-12-12,1,0,2,61,4,False
2005-12-13,1,0,3,66,6,False
2005-12-14,0,0,4,60,6,False
2005-12-15,1,0,3,65,6,False
2005-12-16,1,0,4,60,7,False
2005-12-17,1,0,5,71,4,False
2005-12-18,1,0,4,68,4,False
2005-12-19,0,0,3,64,6,False
2005-12-20,1,0,2,64,5,False
2005-12-21,0,0,2,60,7,False
2005-12-22,1,0,4,60,4,False
2005-12-23,1,0,3,59,4,False
2005-12-24,1,0,3,59,5,False
2005-12-25,2,0,4,64,3,False
2005-12-26,1,0,4,80,3,False
2005-12-27,1,0,4,81,4,False
2005-12-28,0,0,3,79,3,False
2005-12-29,0,0,3,81,3,False
2005-12-30,0,0,2,72,3,False
2005-12-31,1,0,3,83,4,False
2006-01-01,1,0,3,72,4,False
2006-01-02,1,0,3,71,3,False
2006-01-03,1,0,3,74,4,False
2006-01-04,1,0,2,77,4,False
2006-01-05,1,0,3,71,5,False
2006-01-06,1,0,3,75,4,False
2006-01-07,0,0,3,81,4,False
2006-01-08,1,0,2,84,4,False
2006-01-09,0,0,3,79,4,False
2006-01-10,1,0,2,77,6,False
2006-01-11,1,0,3,76,5,False
2006-01-12,1,0,2,74,4,False
2006-01-13,1,0,4,66,4,False
2006-01-14,1,0,4,84,3,False
2006-01-15,1,0,4,89,5,False
2006-01-16,0,0,3,78,5,False
2006-01-17,0,0,4,70,5,False
2006-01-18,1,0,3,80,6,False
2006-01-19,1,0,3,76,6,False
2006-01-20,1,0,4,76,5,False
2006-01-21,1,0,3,83,5,False
2006-01-22,1,0,3,87,5,False
2006-01-23,0,0,2,73,6,False
2006-01-24,0,0,3,75,4,False
2006-01-25,1,0,2,73,5,False
2006-01-26,1,0,1,72,5,False
2006-01-27,0,0,3,72,6,False
2006-01-28,1,0,2,82,3,False
2006-01-29,0,0,3,72,3,False
2006-01-30,1,0,4,74,6,False
2006-01-31,1,0,3,80,5,False
2006-02-01,1,0,3,73,6,False
2006-02-02,0,0,4,75,7,False
2006-02-03,0,0,3,73,4,False
2006-02-04,1,0,4,78,4,False
2006-02-05,1,0,4,81,4,False
2006-02-06,1,0,3,81,5,False
2006-02-07,1,0,3,73,3,False
2006-02-08,1,0,3,78,6,False
2006-02-09,1,0,3,70,5,False
2006-02-10,0,0,4,69,5,False
2006-02-11,0,0,4,81,4,False
2006-02-12,1,0,3,80,4,False
2006-02-13,0,0,3,79,5,False
2006-02-14,1,0,4,67,4,False
2006-02-15,1,0,3,67,4,False
2006-02-16,1,0,3,72,4,False
