date,lay,liquidate,miser,owe,recession,isPartial
2010-08-23,67,0,2,10,19,False
2010-08-24,75,0,1,11,14,False
2010-08-25,72,0,3,8,18,False
2010-08-26,72,0,3,11,21,False
2010-08-27,76,0,2,7,23,False
2010-08-28,78,0,2,9,13,False
2010-08-29,73,0,2,6,15,False
2010-08-30,84,0,1,10,15,False
2010-08-31,66,2,3,11,16,False
2010-09-01,66,0,3,6,13,False
2010-09-02,68,1,3,8,13,False
2010-09-03,65,0,1,7,14,False
2010-09-04,77,0,1,8,4,False
2010-09-05,71,0,4,5,10,False
2010-09-06,71,0,1,8,14,False
2010-09-07,77,0,3,7,14,False
2010-09-08,76,0,1,7,17,False
2010-09-09,72,0,4,8,13,False
2010-09-10,74,2,3,11,16,False
2010-09-11,63,0,1,7,15,False
2010-09-12,77,0,1,9,13,False
2010-09-13,68,0,1,8,15,False
2010-09-14,67,0,1,14,18,False
2010-09-15,73,0,1,12,16,False
2010-09-16,78,0,1,10,19,False
2010-09-17,62,0,0,9,19,False
2010-09-18,88,0,3,10,8,False
2010-09-19,74,1,2,8,11,False
2010-09-20,74,0,2,9,42,False
2010-09-21,83,1,3,10,44,False
2010-09-22,76,0,2,9,24,False
2010-09-23,71,0,4,14,24,False
2010-09-24,77,0,2,7,20,False
2010-09-25,80,1,2,7,14,False
2010-09-26,75,1,2,4,18,False
2010-09-27,71,0,3,14,22,False
2010-09-28,70,0,3,16,21,False
2010-09-29,72,0,3,6,23,False
2010-09-30,89,2,2,13,20,False
2010-10-01,64,0,1,9,17,False
2010-10-02,75,1,1,12,18,False
2010-10-03,82,0,3,9,7,False
2010-10-04,81,1,4,8,16,False
2010-10-05,80,1,1,9,16,False
2010-10-06,72,1,2,11,19,False
2010-10-07,88,0,3,10,18,False
2010-10-08,67,0,3,11,17,False
2010-10-09,77,0,2,6,9,False
2010-10-10,78,1,1,7,12,False
2010-10-11,83,0,3,8,15,False
2010-10-12,70,0,4,12,12,False
2010-10-13,73,0,2,9,17,False
2010-10-14,78,0,2,9,19,False
2010-10-15,72,0,3,10,19,False
2010-10-16,82,0,3,4,13,False
2010-10-17,82,1,3,8,12,False
2010-10-18,77,0,3,8,12,False
2010-10-19,85,0,2,12,15,False
2010-10-20,76,0,4,10,16,False
2010-10-21,82,0,2,15,15,False
2010-10-22,76,0,2,8,16,False
2010-10-23,73,1,2,9,11,False
2010-10-24,65,1,2,10,14,False
2010-10-25,83,0,1,11,18,False
2010-10-26,78,1,4,9,15,False
2010-10-27,81,0,3,8,19,False
2010-10-28,73,2,3,10,19,False
2010-10-29,74,0,2,11,11,False
2010-10-30,95,1,3,6,10,False
2010-10-31,76,1,3,7,16,False
2010-11-01,77,0,2,8,15,False
2010-11-02,82,0,5,10,17,False
2010-11-03,94,0,2,9,20,False
2010-11-04,98,1,3,6,18,False
2010-11-05,92,1,2,10,18,False
2010-11-06,89,0,3,8,11,False
2010-11-07,84,0,4,6,11,False
2010-11-08,88,1,3,15,14,False
2010-11-09,92,0,2,13,18,False
2010-11-10,93,0,3,11,19,False
2010-11-11,86,0,2,8,16,False
2010-11-12,85,0,4,9,16,False
2010-11-13,86,0,2,9,11,False
2010-11-14,68,0,4,8,15,False
2010-11-15,89,0,3,11,19,False
2010-11-16,87,0,3,14,17,False
2010-11-17,93,0,2,13,16,False
2010-11-18,87,1,3,13,20,False
2010-11-19,74,1,3,11,12,False
2010-11-20,89,1,3,13,10,False
2010-11-21,75,2,2,10,13,False
2010-11-22,79,0,3,8,14,False
2010-11-23,80,0,4,10,16,False
2010-11-24,72,1,3,10,12,False
2010-11-25,67,0,3,7,9,False
2010-11-26,68,0,7,11,12,False
2010-11-27,94,1,3,8,13,False
2010-11-28,88,0,7,12,12,False
2010-11-29,74,1,6,6,19,False
2010-11-30,80,0,5,14,17,False
2010-12-01,87,1,8,13,18,False
2010-12-02,77,0,6,8,22,False
2010-12-03,76,1,11,12,17,False
2010-12-04,72,1,12,8,10,False
2010-12-05,75,0,11,9,15,False
2010-12-06,70,0,12,9,20,False
2010-12-07,75,1,11,13,20,False
2010-12-08,75,2,12,9,16,False
2010-12-09,78,1,8,13,19,False
2010-12-10,83,1,14,11,15,False
2010-12-11,84,0,12,9,10,False
2010-12-12,75,1,14,9,12,False
2010-12-13,71,2,7,10,14,False
2010-12-14,71,0,10,10,17,False
2010-12-15,79,0,8,10,12,False
2010-12-16,73,0,10,9,13,False
2010-12-17,74,0,6,12,8,False
2010-12-18,71,1,10,10,7,False
2010-12-19,73,0,9,6,8,False
2010-12-20,71,0,10,10,14,False
2010-12-21,71,1,10,7,11,False
2010-12-22,65,1,9,10,9,False
2010-12-23,63,0,15,8,8,False
2010-12-24,66,0,17,9,5,False
2010-12-25,72,0,15,7,6,False
2010-12-26,68,1,8,8,4,False
2010-12-27,64,1,4,10,3,False
2010-12-28,65,1,5,14,10,False
2010-12-29,69,1,3,12,8,False
2010-12-30,76,1,0,13,10,False
