date,charity,community,compensate,compensation,contribute,isPartial
2012-01-15,3,54,0,2,0,False
2012-01-16,3,72,0,3,1,False
2012-01-17,4,91,0,5,1,False
2012-01-18,4,90,0,4,1,False
2012-01-19,3,84,0,5,1,False
2012-01-20,3,76,0,4,1,False
2012-01-21,3,57,0,2,0,False
2012-01-22,3,58,0,2,1,False
2012-01-23,4,86,0,4,1,False
2012-01-24,5,86,0,5,1,False
2012-01-25,4,82,0,4,1,False
2012-01-26,4,81,0,5,1,False
2012-01-27,4,74,0,5,1,False
2012-01-28,3,58,0,2,0,False
2012-01-29,3,54,0,2,1,False
2012-01-30,4,83,0,4,1,False
2012-01-31,4,82,0,5,1,False
2012-02-01,4,78,0,5,1,False
2012-02-02,5,76,0,4,1,False
2012-02-03,5,70,0,4,1,False
2012-02-04,4,54,0,2,1,False
2012-02-05,4,52,0,2,1,False
2012-02-06,4,75,0,4,1,False
2012-02-07,4,77,0,4,1,False
2012-02-08,4,74,0,5,2,False
2012-02-09,4,75,0,4,1,False
2012-02-10,4,71,0,4,1,False
2012-02-11,3,53,0,2,1,False
2012-02-12,3,49,0,2,1,False
2012-02-13,4,72,0,4,1,False
2012-02-14,4,70,0,4,1,False
2012-02-15,4,75,0,4,1,False
2012-02-16,4,77,0,4,1,False
2012-02-17,4,68,0,4,1,False
2012-02-18,3,51,0,2,1,False
2012-02-19,3,54,0,2,1,False
2012-02-20,4,72,0,3,1,False
2012-02-21,4,79,0,4,2,False
2012-02-22,4,80,0,5,2,False
2012-02-23,4,74,0,5,1,False
2012-02-24,3,70,0,4,1,False
2012-02-25,3,55,0,3,1,False
2012-02-26,3,52,0,2,1,False
2012-02-27,4,78,0,4,1,False
2012-02-28,4,75,0,5,1,False
2012-02-29,4,79,0,4,1,False
2012-03-01,4,81,0,5,1,False
2012-03-02,4,73,0,4,1,False
2012-03-03,3,55,0,2,1,False
2012-03-04,4,57,0,3,1,False
2012-03-05,4,83,0,4,1,False
2012-03-06,4,81,0,4,1,False
2012-03-07,5,73,0,4,1,False
2012-03-08,7,74,0,4,1,False
2012-03-09,5,73,0,4,1,False
2012-03-10,4,54,0,2,1,False
2012-03-11,3,51,0,2,1,False
2012-03-12,4,77,0,5,1,False
2012-03-13,4,73,0,4,1,False
2012-03-14,3,72,0,4,2,False
2012-03-15,4,72,0,4,1,False
2012-03-16,4,74,0,4,1,False
2012-03-17,3,52,0,1,1,False
2012-03-18,3,53,0,2,1,False
2012-03-19,4,78,0,4,2,False
2012-03-20,4,75,0,4,2,False
2012-03-21,4,77,0,4,2,False
2012-03-22,4,73,0,4,1,False
2012-03-23,3,73,0,4,1,False
2012-03-24,3,51,0,2,1,False
2012-03-25,3,52,0,2,1,False
2012-03-26,4,79,0,4,1,False
2012-03-27,4,79,0,4,1,False
2012-03-28,4,76,0,4,2,False
2012-03-29,4,75,0,4,1,False
2012-03-30,4,73,0,4,1,False
2012-03-31,3,50,0,2,1,False
2012-04-01,3,51,0,2,1,False
2012-04-02,3,83,0,4,1,False
2012-04-03,4,78,0,4,1,False
2012-04-04,4,77,0,5,1,False
2012-04-05,4,75,0,4,1,False
2012-04-06,3,69,0,3,1,False
2012-04-07,3,55,0,2,1,False
2012-04-08,3,56,0,2,1,False
2012-04-09,3,80,0,4,2,False
2012-04-10,3,81,0,4,1,False
2012-04-11,4,80,0,5,1,False
2012-04-12,4,76,0,4,1,False
2012-04-13,4,75,0,4,1,False
2012-04-14,3,53,0,2,1,False
2012-04-15,3,55,0,2,1,False
2012-04-16,4,81,0,4,2,False
2012-04-17,4,84,0,4,1,False
2012-04-18,4,76,0,4,1,False
2012-04-19,3,77,0,5,1,False
2012-04-20,4,76,0,4,1,False
2012-04-21,3,53,0,2,1,False
2012-04-22,3,56,0,2,1,False
2012-04-23,4,85,0,5,1,False
2012-04-24,4,83,0,4,1,False
2012-04-25,4,80,0,4,1,False
2012-04-26,4,76,0,4,1,False
2012-04-27,3,75,0,3,1,False
2012-04-28,3,54,0,2,1,False
2012-04-29,3,56,0,2,1,False
2012-04-30,4,83,0,4,1,False
2012-05-01,4,83,0,4,1,False
2012-05-02,4,79,0,4,1,False
2012-05-03,3,76,0,5,1,False
2012-05-04,3,77,0,4,1,False
2012-05-05,3,57,0,2,1,False
2012-05-06,3,55,0,2,1,False
2012-05-07,4,87,0,4,1,False
2012-05-08,4,80,0,4,1,False
2012-05-09,4,80,0,4,1,False
2012-05-10,4,80,0,4,1,False
2012-05-11,3,77,0,4,1,False
2012-05-12,3,55,0,2,1,False
2012-05-13,3,51,0,2,1,False
2012-05-14,4,82,0,4,1,False
2012-05-15,4,82,0,4,1,False
2012-05-16,4,80,0,4,1,False
2012-05-17,4,80,0,4,1,False
2012-05-18,4,83,0,4,1,False
2012-05-19,3,61,0,2,0,False
2012-05-20,3,60,0,2,0,False
2012-05-21,4,87,0,4,1,False
