date,inexpensive,inherit,invaluable,legal,lucrative,isPartial
2014-10-14,6,1,1,54,0,False
2014-10-15,5,1,1,54,1,False
2014-10-16,6,1,1,52,1,False
2014-10-17,6,1,1,53,1,False
2014-10-18,6,1,1,41,1,False
2014-10-19,6,1,0,46,0,False
2014-10-20,6,1,1,55,0,False
2014-10-21,6,1,0,59,0,False
2014-10-22,5,1,1,57,1,False
2014-10-23,6,2,1,57,1,False
2014-10-24,5,1,1,53,1,False
2014-10-25,6,1,1,40,1,False
2014-10-26,6,1,1,41,1,False
2014-10-27,6,1,1,58,1,False
2014-10-28,7,1,1,60,0,False
2014-10-29,6,1,1,54,0,False
2014-10-30,5,1,1,53,1,False
2014-10-31,4,1,1,46,1,False
2014-11-01,5,0,1,38,0,False
2014-11-02,6,1,0,38,0,False
2014-11-03,5,1,1,56,1,False
2014-11-04,4,1,1,55,1,False
2014-11-05,5,1,1,77,0,False
2014-11-06,6,1,0,67,1,False
2014-11-07,6,1,1,54,1,False
2014-11-08,7,1,1,43,0,False
2014-11-09,6,1,0,43,0,False
2014-11-10,6,1,1,55,0,False
2014-11-11,6,1,0,51,1,False
2014-11-12,6,1,1,55,1,False
2014-11-13,6,1,1,59,0,False
2014-11-14,5,1,1,53,1,False
2014-11-15,6,1,0,43,0,False
2014-11-16,6,1,0,40,0,False
2014-11-17,6,1,1,57,1,False
2014-11-18,6,1,0,56,1,False
2014-11-19,6,2,1,57,1,False
2014-11-20,5,1,1,57,1,False
2014-11-21,6,1,1,57,1,False
2014-11-22,6,1,1,41,0,False
2014-11-23,6,1,0,41,1,False
2014-11-24,6,1,1,51,1,False
2014-11-25,6,1,1,49,0,False
2014-11-26,5,1,1,46,0,False
2014-11-27,4,1,0,34,0,False
2014-11-28,4,0,1,37,0,False
2014-11-29,7,1,0,40,0,False
2014-11-30,5,1,1,39,1,False
2014-12-01,6,1,0,53,0,False
2014-12-02,6,1,1,58,1,False
2014-12-03,6,1,1,57,0,False
2014-12-04,6,1,1,58,1,False
2014-12-05,6,1,1,52,0,False
2014-12-06,8,0,0,42,1,False
2014-12-07,6,1,0,39,1,False
2014-12-08,8,1,1,52,1,False
2014-12-09,7,1,1,53,1,False
2014-12-10,6,2,1,56,1,False
2014-12-11,7,1,1,55,0,False
2014-12-12,8,1,1,48,1,False
2014-12-13,5,1,0,39,1,False
2014-12-14,6,1,1,38,1,False
2014-12-15,7,1,1,54,1,False
2014-12-16,6,1,1,50,1,False
2014-12-17,7,1,1,49,1,False
2014-12-18,7,1,1,52,0,False
2014-12-19,7,1,1,47,0,False
2014-12-20,7,1,1,37,1,False
2014-12-21,6,1,0,34,1,False
2014-12-22,6,1,1,50,1,False
2014-12-23,6,1,1,44,0,False
2014-12-24,4,0,0,37,0,False
2014-12-25,3,1,0,29,0,False
2014-12-26,5,1,0,36,0,False
2014-12-27,5,1,0,37,0,False
2014-12-28,6,1,1,37,0,False
2014-12-29,7,1,1,47,0,False
2014-12-30,6,1,1,51,0,False
2014-12-31,6,1,1,42,1,False
2015-01-01,5,1,0,38,0,False
2015-01-02,5,0,1,45,1,False
2015-01-03,7,1,0,43,1,False
2015-01-04,7,1,1,39,0,False
2015-01-05,6,1,1,55,1,False
2015-01-06,6,1,0,56,1,False
2015-01-07,5,2,1,55,1,False
2015-01-08,5,1,1,54,1,False
2015-01-09,6,1,1,53,0,False
2015-01-10,6,1,1,41,0,False
2015-01-11,5,1,0,42,1,False
2015-01-12,6,1,1,55,1,False
2015-01-13,6,1,1,54,1,False
2015-01-14,6,1,1,54,0,False
2015-01-15,5,1,1,59,1,False
2015-01-16,6,1,1,52,1,False
2015-01-17,5,1,0,48,0,False
2015-01-18,6,1,1,40,1,False
2015-01-19,6,1,1,47,1,False
2015-01-20,5,2,1,57,1,False
2015-01-21,6,1,1,55,0,False
2015-01-22,6,2,1,55,1,False
2015-01-23,6,1,1,54,0,False
2015-01-24,5,1,1,44,0,False
2015-01-25,6,6,1,43,0,False
2015-01-26,5,2,1,55,1,False
2015-01-27,5,1,1,53,1,False
2015-01-28,5,1,1,57,1,False
2015-01-29,6,1,1,57,1,False
2015-01-30,6,1,1,50,1,False
2015-01-31,5,1,1,41,0,False
2015-02-01,5,1,1,37,0,False
2015-02-02,6,1,0,48,1,False
2015-02-03,6,1,1,56,1,False
2015-02-04,4,2,1,57,1,False
2015-02-05,4,2,0,50,1,False
2015-02-06,5,1,1,53,0,False
2015-02-07,7,1,0,41,1,False
2015-02-08,6,1,1,42,0,False
2015-02-09,5,1,1,53,1,False
2015-02-10,5,1,1,57,1,False
2015-02-11,7,1,1,56,1,False
2015-02-12,6,1,1,54,1,False
2015-02-13,7,1,1,51,1,False
2015-02-14,6,1,0,40,0,False
2015-02-15,6,1,1,40,0,False
2015-02-16,5,1,0,45,0,False
2015-02-17,5,1,1,52,1,False
2015-02-18,5,2,1,55,1,False
2015-02-19,6,3,1,54,1,False
2015-02-20,6,1,1,54,1,False
2015-02-21,7,1,0,41,0,False
2015-02-22,6,1,0,40,1,False
2015-02-23,5,1,1,53,1,False
2015-02-24,6,1,1,57,1,False
2015-02-25,5,1,1,56,1,False
2015-02-26,5,1,1,65,1,False
2015-02-27,5,2,1,56,0,False
2015-02-28,5,1,1,44,0,False
2015-03-01,6,1,1,46,0,False
2015-03-02,6,1,1,57,1,False
2015-03-03,6,1,1,58,1,False
