date,gain,generosity,gift,gold,guide,isPartial
2013-06-12,12,0,32,59,67,False
2013-06-13,12,0,32,59,65,False
2013-06-14,12,0,35,61,64,False
2013-06-15,12,0,38,61,68,False
2013-06-16,11,0,37,63,71,False
2013-06-17,12,0,27,56,68,False
2013-06-18,11,0,28,57,69,False
2013-06-19,13,0,28,58,64,False
2013-06-20,12,0,26,67,64,False
2013-06-21,10,0,26,64,62,False
2013-06-22,10,0,29,61,65,False
2013-06-23,12,0,25,63,74,False
2013-06-24,12,0,25,62,71,False
2013-06-25,12,0,27,61,67,False
2013-06-26,13,0,25,66,67,False
2013-06-27,12,0,26,68,65,False
2013-06-28,11,0,25,67,62,False
2013-06-29,11,0,26,65,67,False
2013-06-30,11,0,24,66,76,False
2013-07-01,11,0,26,68,67,False
2013-07-02,12,0,27,64,66,False
2013-07-03,12,0,26,62,64,False
2013-07-04,11,0,22,60,68,False
2013-07-05,11,0,23,61,64,False
2013-07-06,12,0,24,66,69,False
2013-07-07,12,0,25,66,71,False
2013-07-08,13,0,25,71,67,False
2013-07-09,12,0,28,65,67,False
2013-07-10,13,0,25,69,65,False
2013-07-11,12,0,26,64,65,False
2013-07-12,13,0,28,65,63,False
2013-07-13,12,0,27,75,68,False
2013-07-14,12,0,24,69,68,False
2013-07-15,12,0,26,70,65,False
2013-07-16,13,0,26,70,63,False
2013-07-17,12,0,27,70,65,False
2013-07-18,12,0,27,67,65,False
2013-07-19,12,0,27,63,62,False
2013-07-20,11,0,29,67,69,False
2013-07-21,12,0,27,83,73,False
2013-07-22,12,0,26,75,69,False
2013-07-23,12,0,27,66,63,False
2013-07-24,12,0,26,71,64,False
2013-07-25,12,0,27,81,64,False
2013-07-26,12,0,27,68,62,False
2013-07-27,11,0,27,71,69,False
2013-07-28,12,0,27,95,74,False
2013-07-29,12,0,27,69,71,False
2013-07-30,12,0,28,60,65,False
2013-07-31,12,0,27,61,67,False
2013-08-01,12,0,28,60,62,False
2013-08-02,12,0,30,63,63,False
2013-08-03,11,0,27,64,70,False
2013-08-04,12,0,27,63,77,False
2013-08-05,11,0,28,60,68,False
2013-08-06,11,0,28,60,65,False
2013-08-07,11,0,28,58,65,False
2013-08-08,12,0,27,58,66,False
2013-08-09,11,0,26,60,63,False
2013-08-10,11,0,27,60,70,False
2013-08-11,13,0,27,61,75,False
2013-08-12,14,0,28,62,67,False
2013-08-13,16,0,28,57,67,False
2013-08-14,14,0,29,58,64,False
2013-08-15,13,0,26,59,63,False
2013-08-16,14,0,28,63,60,False
2013-08-17,13,0,28,64,70,False
2013-08-18,15,0,26,62,74,False
2013-08-19,13,0,27,62,65,False
2013-08-20,12,0,28,60,68,False
2013-08-21,12,0,28,60,63,False
2013-08-22,12,0,26,62,64,False
2013-08-23,13,0,25,60,59,False
2013-08-24,12,0,28,67,69,False
2013-08-25,14,0,25,63,75,False
2013-08-26,13,0,22,56,63,False
2013-08-27,15,0,24,61,63,False
2013-08-28,21,0,25,61,62,False
2013-08-29,19,0,23,60,64,False
2013-08-30,17,0,25,59,61,False
2013-08-31,22,0,25,65,69,False
2013-09-01,23,0,25,63,71,False
2013-09-02,23,0,26,64,76,False
2013-09-03,18,0,25,60,67,False
2013-09-04,15,0,27,61,63,False
2013-09-05,14,0,27,58,65,False
2013-09-06,14,0,26,58,62,False
2013-09-07,17,0,26,68,71,False
2013-09-08,17,0,25,63,81,False
2013-09-09,15,0,25,57,66,False
2013-09-10,13,0,26,64,64,False
2013-09-11,13,0,25,66,63,False
2013-09-12,13,0,24,61,63,False
2013-09-13,14,0,26,60,59,False
2013-09-14,14,0,28,68,72,False
2013-09-15,14,0,26,62,77,False
2013-09-16,13,0,25,59,66,False
2013-09-17,12,0,25,59,66,False
2013-09-18,12,0,25,59,65,False
2013-09-19,12,0,23,61,64,False
2013-09-20,12,0,26,69,60,False
2013-09-21,11,0,26,70,71,False
2013-09-22,14,0,26,66,80,False
2013-09-23,13,0,28,64,71,False
2013-09-24,12,0,27,61,71,False
2013-09-25,11,0,26,62,69,False
2013-09-26,13,0,25,62,70,False
2013-09-27,11,0,26,64,63,False
2013-09-28,12,0,27,65,69,False
2013-09-29,13,0,26,61,80,False
2013-09-30,11,0,27,61,68,False
2013-10-01,11,0,25,60,60,False
2013-10-02,11,0,26,60,63,False
2013-10-03,12,0,26,57,64,False
2013-10-04,10,0,26,57,60,False
2013-10-05,12,0,27,60,68,False
2013-10-06,12,0,26,61,73,False
2013-10-07,13,0,27,60,62,False
2013-10-08,11,0,27,62,63,False
2013-10-09,12,0,26,61,64,False
2013-10-10,11,0,27,62,64,False
2013-10-11,11,0,27,63,62,False
