date,cost,crisis,deficit,depreciation,domination,isPartial
2017-06-17,85,3,0,0,1,False
2017-06-18,85,3,1,0,1,False
2017-06-19,91,4,1,1,1,False
2017-06-20,92,4,1,1,1,False
2017-06-21,90,4,1,1,0,False
2017-06-22,93,4,1,1,0,False
2017-06-23,90,3,1,1,1,False
2017-06-24,89,3,1,1,0,False
2017-06-25,90,3,1,0,1,False
2017-06-26,95,4,1,1,0,False
2017-06-27,93,4,1,1,1,False
2017-06-28,93,4,1,1,0,False
2017-06-29,87,4,1,1,0,False
2017-06-30,87,3,1,1,1,False
2017-07-01,84,3,1,0,1,False
2017-07-02,87,3,1,0,1,False
2017-07-03,87,3,1,1,0,False
2017-07-04,82,3,0,0,1,False
2017-07-05,94,3,1,1,0,False
2017-07-06,90,4,1,1,1,False
2017-07-07,94,4,1,1,1,False
2017-07-08,92,3,1,1,1,False
2017-07-09,95,2,1,0,1,False
2017-07-10,94,3,1,1,1,False
2017-07-11,91,3,1,1,1,False
2017-07-12,91,3,1,1,1,False
2017-07-13,89,4,1,1,1,False
2017-07-14,90,3,1,1,0,False
2017-07-15,90,3,1,0,1,False
2017-07-16,88,3,1,1,0,False
2017-07-17,93,3,1,1,1,False
2017-07-18,95,4,1,1,1,False
2017-07-19,92,3,1,1,0,False
2017-07-20,89,3,1,1,1,False
2017-07-21,84,4,1,1,0,False
2017-07-22,89,3,1,0,1,False
2017-07-23,88,3,1,0,0,False
2017-07-24,93,4,1,1,1,False
2017-07-25,94,4,1,1,0,False
2017-07-26,93,3,1,1,0,False
2017-07-27,90,4,1,1,0,False
2017-07-28,88,4,1,1,0,False
2017-07-29,88,3,1,0,1,False
2017-07-30,88,3,1,1,1,False
2017-07-31,92,3,1,1,0,False
2017-08-01,90,4,1,1,1,False
2017-08-02,91,3,1,1,0,False
2017-08-03,93,4,1,1,0,False
2017-08-04,85,3,1,1,0,False
2017-08-05,85,3,0,0,1,False
2017-08-06,90,3,0,0,0,False
2017-08-07,86,4,1,1,0,False
2017-08-08,89,4,0,1,0,False
2017-08-09,87,5,1,1,0,False
2017-08-10,86,6,1,1,0,False
2017-08-11,83,5,1,1,1,False
2017-08-12,84,3,0,1,1,False
2017-08-13,83,3,0,1,0,False
2017-08-14,84,4,1,1,1,False
2017-08-15,82,4,1,1,0,False
2017-08-16,82,3,1,1,1,False
2017-08-17,84,3,1,1,0,False
2017-08-18,81,3,1,0,0,False
2017-08-19,78,3,1,0,1,False
2017-08-20,81,3,0,0,0,False
2017-08-21,76,3,1,1,0,False
2017-08-22,83,4,1,1,0,False
2017-08-23,87,4,1,1,1,False
2017-08-24,84,4,1,1,1,False
2017-08-25,80,3,1,1,1,False
2017-08-26,89,3,0,0,0,False
2017-08-27,81,3,1,0,0,False
2017-08-28,78,4,1,1,0,False
2017-08-29,84,4,1,1,0,False
2017-08-30,81,4,1,1,0,False
2017-08-31,85,5,1,1,1,False
2017-09-01,80,4,1,1,1,False
2017-09-02,79,3,1,0,1,False
2017-09-03,79,4,1,1,1,False
2017-09-04,84,3,1,1,1,False
2017-09-05,83,4,1,1,0,False
2017-09-06,77,4,1,1,0,False
2017-09-07,78,4,1,1,0,False
2017-09-08,73,4,1,1,0,False
2017-09-09,70,3,0,1,0,False
2017-09-10,73,3,0,1,1,False
2017-09-11,77,5,1,1,0,False
2017-09-12,83,5,1,1,0,False
2017-09-13,89,4,1,1,0,False
2017-09-14,84,4,1,1,0,False
2017-09-15,82,4,1,1,0,False
2017-09-16,84,3,1,1,0,False
2017-09-17,87,3,1,1,1,False
2017-09-18,87,5,1,1,1,False
2017-09-19,84,5,1,1,0,False
2017-09-20,85,5,1,1,0,False
2017-09-21,83,5,1,1,1,False
2017-09-22,84,4,1,1,0,False
2017-09-23,81,4,0,1,0,False
2017-09-24,81,4,1,1,1,False
2017-09-25,85,5,1,1,1,False
2017-09-26,86,5,1,1,0,False
2017-09-27,85,5,1,1,0,False
2017-09-28,85,5,1,1,1,False
2017-09-29,80,4,1,1,1,False
2017-09-30,80,3,1,1,0,False
2017-10-01,83,4,1,1,0,False
2017-10-02,77,6,1,1,0,False
2017-10-03,83,6,1,1,0,False
2017-10-04,83,6,1,1,0,False
2017-10-05,84,5,1,1,1,False
2017-10-06,78,4,1,1,1,False
2017-10-07,78,3,1,1,1,False
2017-10-08,82,4,1,1,1,False
2017-10-09,86,5,1,1,0,False
2017-10-10,85,5,1,2,0,False
2017-10-11,86,5,1,1,1,False
2017-10-12,80,5,1,1,1,False
2017-10-13,80,4,1,1,0,False
2017-10-14,81,3,1,1,1,False
2017-10-15,82,4,1,1,0,False
2017-10-16,87,5,1,2,1,False
2017-10-17,87,6,1,1,1,False
2017-10-18,84,5,1,1,0,False
2017-10-19,84,5,1,1,1,False
2017-10-20,76,5,1,1,1,False
2017-10-21,76,3,1,1,0,False
2017-10-22,80,4,1,1,1,False
2017-10-23,88,5,1,1,0,False
2017-10-24,88,5,1,1,1,False
2017-10-25,86,5,1,1,1,False
2017-10-26,83,8,1,1,0,False
2017-10-27,80,7,1,1,0,False
2017-10-28,77,4,1,1,0,False
2017-10-29,79,5,1,1,1,False
2017-10-30,83,6,1,2,1,False
2017-10-31,80,6,1,1,0,False
2017-11-01,85,5,1,1,0,False
2017-11-02,87,6,1,1,0,False
2017-11-03,82,5,1,1,0,False
2017-11-04,79,4,1,1,1,False
2017-11-05,81,4,1,1,1,False
2017-11-06,86,5,1,2,1,False
2017-11-07,87,5,1,2,1,False
2017-11-08,89,6,1,1,0,False
2017-11-09,87,6,1,1,0,False
2017-11-10,82,4,1,1,0,False
2017-11-11,80,4,1,1,1,False
2017-11-12,82,4,1,1,1,False
2017-11-13,89,6,1,1,1,False
2017-11-14,88,6,1,1,1,False
2017-11-15,88,6,1,1,1,False
2017-11-16,84,5,1,1,0,False
2017-11-17,83,5,1,1,0,False
2017-11-18,77,4,1,1,0,False
2017-11-19,79,4,1,1,1,False
2017-11-20,84,6,1,1,1,False
2017-11-21,81,5,1,1,0,False
2017-11-22,75,4,1,1,1,False
2017-11-23,62,3,1,0,0,False
2017-11-24,67,2,1,0,1,False
2017-11-25,73,4,1,1,0,False
2017-11-26,77,4,1,1,0,False
2017-11-27,82,6,1,1,0,False
2017-11-28,85,10,1,2,1,False
2017-11-29,86,13,1,1,1,False
2017-11-30,83,9,2,1,1,False
2017-12-01,82,7,2,1,1,False
2017-12-02,79,7,2,1,1,False
2017-12-03,79,6,1,1,1,False
2017-12-04,87,7,2,2,1,False
2017-12-05,85,7,2,2,0,False
2017-12-06,83,6,2,1,1,False
2017-12-07,84,6,2,1,0,False
2017-12-08,80,6,2,1,0,False
2017-12-09,79,6,1,1,1,False
2017-12-10,78,6,1,1,1,False
2017-12-11,85,7,1,1,0,False
2017-12-12,84,6,1,2,1,False
2017-12-13,85,6,1,2,0,False
