date,hustle,hustler,inflation,jobless,laid,isPartial
2016-01-02,26,14,26,1,16,False
2016-01-03,22,15,20,0,20,False
2016-01-04,19,11,28,1,19,False
2016-01-05,20,15,33,0,18,False
2016-01-06,17,13,34,0,22,False
2016-01-07,15,11,35,2,25,False
2016-01-08,21,14,28,2,22,False
2016-01-09,20,17,21,0,20,False
2016-01-10,17,14,23,0,13,False
2016-01-11,17,13,34,1,18,False
2016-01-12,19,13,31,1,20,False
2016-01-13,25,11,35,1,19,False
2016-01-14,29,13,32,1,22,False
2016-01-15,32,13,33,2,24,False
2016-01-16,29,14,22,0,20,False
2016-01-17,23,19,24,0,19,False
2016-01-18,24,13,28,0,22,False
2016-01-19,17,12,37,1,17,False
2016-01-20,18,7,35,1,21,False
2016-01-21,21,12,35,2,23,False
2016-01-22,18,15,28,1,22,False
2016-01-23,22,18,22,0,21,False
2016-01-24,24,17,27,0,17,False
2016-01-25,22,11,32,1,21,False
2016-01-26,22,12,37,0,23,False
2016-01-27,16,12,34,1,23,False
2016-01-28,18,11,37,1,18,False
2016-01-29,17,10,33,0,19,False
2016-01-30,18,13,26,1,16,False
2016-01-31,25,15,25,1,21,False
2016-02-01,15,11,35,0,24,False
2016-02-02,18,14,32,1,25,False
2016-02-03,15,13,34,1,24,False
2016-02-04,17,13,39,2,21,False
2016-02-05,18,11,36,1,24,False
2016-02-06,20,19,26,1,18,False
2016-02-07,19,17,32,1,20,False
2016-02-08,14,11,38,1,19,False
2016-02-09,15,16,34,1,23,False
2016-02-10,18,12,36,1,24,False
2016-02-11,19,9,37,2,19,False
2016-02-12,19,13,35,1,24,False
2016-02-13,26,13,23,0,20,False
2016-02-14,21,15,27,0,16,False
2016-02-15,21,15,31,1,21,False
2016-02-16,18,14,38,1,19,False
2016-02-17,24,13,35,0,20,False
2016-02-18,21,11,43,1,25,False
2016-02-19,51,12,39,1,19,False
2016-02-20,55,15,25,1,21,False
2016-02-21,41,14,29,0,19,False
2016-02-22,34,13,42,0,27,False
2016-02-23,33,13,40,1,21,False
2016-02-24,66,13,35,0,20,False
2016-02-25,34,18,41,1,18,False
2016-02-26,22,13,35,1,20,False
2016-02-27,27,16,28,1,22,False
2016-02-28,100,16,32,1,21,False
2016-02-29,39,12,40,0,23,False
2016-03-01,26,10,46,1,25,False
2016-03-02,18,15,37,1,21,False
2016-03-03,22,14,39,3,26,False
2016-03-04,21,13,39,1,18,False
2016-03-05,23,15,28,0,22,False
2016-03-06,27,17,30,1,19,False
2016-03-07,18,12,38,1,25,False
2016-03-08,16,15,34,1,22,False
2016-03-09,16,12,35,0,19,False
2016-03-10,21,13,43,2,22,False
2016-03-11,32,13,33,2,24,False
2016-03-12,23,14,25,1,21,False
2016-03-13,19,15,27,0,19,False
2016-03-14,19,14,29,1,20,False
2016-03-15,17,13,35,1,20,False
2016-03-16,19,20,39,1,21,False
2016-03-17,17,15,30,1,20,False
2016-03-18,20,15,31,0,17,False
2016-03-19,22,20,22,0,19,False
2016-03-20,17,15,29,0,19,False
2016-03-21,19,17,36,1,18,False
2016-03-22,14,16,37,1,21,False
2016-03-23,15,14,36,1,18,False
2016-03-24,21,18,35,2,26,False
2016-03-25,23,21,26,1,21,False
2016-03-26,38,22,24,1,17,False
2016-03-27,23,17,30,0,21,False
2016-03-28,22,16,39,0,24,False
2016-03-29,16,19,43,1,21,False
2016-03-30,18,18,37,1,19,False
2016-03-31,25,15,39,3,19,False
2016-04-01,24,16,33,1,20,False
2016-04-02,32,23,26,0,19,False
2016-04-03,21,19,34,0,23,False
2016-04-04,19,14,42,1,22,False
2016-04-05,19,15,40,0,22,False
2016-04-06,18,18,41,1,23,False
2016-04-07,21,13,40,1,22,False
2016-04-08,19,19,42,2,23,False
2016-04-09,20,18,26,1,23,False
2016-04-10,24,21,29,0,24,False
2016-04-11,24,17,45,0,21,False
2016-04-12,20,16,43,1,22,False
2016-04-13,20,19,39,0,24,False
2016-04-14,20,16,41,2,25,False
2016-04-15,20,13,38,2,19,False
2016-04-16,24,19,25,1,18,False
2016-04-17,23,21,33,1,19,False
2016-04-18,19,16,41,1,23,False
2016-04-19,15,18,43,1,20,False
2016-04-20,16,15,45,1,20,False
2016-04-21,21,20,42,2,25,False
2016-04-22,21,16,34,1,19,False
2016-04-23,28,20,27,0,19,False
2016-04-24,25,18,29,0,22,False
2016-04-25,19,13,41,1,17,False
2016-04-26,19,16,45,1,23,False
2016-04-27,22,17,44,0,23,False
2016-04-28,19,18,46,1,26,False
2016-04-29,18,16,41,1,18,False
2016-04-30,20,19,27,0,21,False
2016-05-01,22,19,37,0,22,False
2016-05-02,38,17,44,1,22,False
2016-05-03,24,19,39,0,21,False
2016-05-04,23,15,36,1,22,False
2016-05-05,17,14,45,1,20,False
2016-05-06,13,18,40,1,19,False
2016-05-07,26,24,22,0,21,False
2016-05-08,19,19,29,0,20,False
2016-05-09,18,14,39,1,21,False
2016-05-10,17,19,42,1,22,False
2016-05-11,19,19,43,1,22,False
2016-05-12,19,13,39,4,26,False
2016-05-13,20,22,36,1,24,False
2016-05-14,24,20,23,0,22,False
2016-05-15,22,18,29,0,24,False
2016-05-16,26,15,37,1,20,False
2016-05-17,22,13,36,1,21,False
2016-05-18,20,16,36,1,22,False
2016-05-19,23,17,35,2,20,False
2016-05-20,17,18,29,1,22,False
2016-05-21,20,18,23,0,22,False
2016-05-22,22,15,25,1,24,False
2016-05-23,22,16,29,1,21,False
2016-05-24,17,16,33,0,25,False
2016-05-25,16,16,34,1,20,False
2016-05-26,17,16,27,1,23,False
2016-05-27,20,18,27,0,22,False
2016-05-28,34,20,23,0,24,False
2016-05-29,28,22,20,1,22,False
2016-05-30,21,18,26,0,23,False
2016-05-31,19,18,26,1,21,False
2016-06-01,15,14,28,1,23,False
2016-06-02,18,16,27,1,23,False
2016-06-03,23,15,24,1,20,False
2016-06-04,31,17,23,0,22,False
2016-06-05,26,16,27,0,27,False
2016-06-06,24,16,28,1,21,False
2016-06-07,28,19,29,2,24,False
2016-06-08,25,16,28,1,24,False
2016-06-09,17,15,25,1,16,False
2016-06-10,31,16,27,1,21,False
2016-06-11,45,16,21,0,18,False
2016-06-12,30,14,23,0,21,False
2016-06-13,23,15,27,1,20,False
2016-06-14,25,13,28,1,21,False
2016-06-15,25,13,25,0,24,False
2016-06-16,30,13,23,2,21,False
2016-06-17,29,18,26,1,20,False
2016-06-18,31,18,23,0,22,False
2016-06-19,26,16,21,1,25,False
2016-06-20,22,16,24,0,28,False
2016-06-21,25,18,28,0,18,False
2016-06-22,23,22,25,0,20,False
2016-06-23,18,16,24,1,23,False
2016-06-24,21,12,20,1,18,False
2016-06-25,21,18,23,1,23,False
2016-06-26,20,16,22,0,21,False
2016-06-27,19,13,26,1,19,False
2016-06-28,18,14,29,1,21,False
2016-06-29,18,14,32,0,21,False
2016-06-30,19,18,25,1,22,False
2016-07-01,17,18,20,1,22,False
2016-07-02,21,23,20,0,23,False
2016-07-03,23,17,25,1,17,False
2016-07-04,18,14,23,0,23,False
2016-07-05,19,16,22,0,25,False
2016-07-06,19,18,25,0,22,False
2016-07-07,17,19,27,1,20,False
2016-07-08,18,13,27,1,20,False
2016-07-09,17,18,25,0,18,False
2016-07-10,18,15,22,0,21,False
2016-07-11,15,16,24,1,21,False
2016-07-12,18,19,27,0,21,False
2016-07-13,18,14,31,1,24,False
2016-07-14,16,19,28,2,19,False
2016-07-15,18,14,23,1,19,False
2016-07-16,30,14,19,0,22,False
2016-07-17,21,18,23,0,24,False
2016-07-18,22,17,27,0,20,False
2016-07-19,34,16,24,1,22,False
2016-07-20,20,16,23,0,22,False
2016-07-21,20,14,23,2,22,False
2016-07-22,23,17,28,1,21,False
2016-07-23,19,23,19,0,24,False
