date,partnership,patron,patronage,precious,priceless,isPartial
2014-02-19,70,36,6,47,4,False
2014-02-20,73,35,3,40,6,False
2014-02-21,58,43,3,42,5,False
2014-02-22,44,54,2,49,5,False
2014-02-23,37,48,2,98,5,False
2014-02-24,64,43,2,62,6,False
2014-02-25,76,39,3,50,7,False
2014-02-26,77,34,4,43,5,False
2014-02-27,69,39,5,43,6,False
2014-02-28,58,36,3,44,6,False
2014-03-01,36,48,2,46,8,False
2014-03-02,33,45,3,54,6,False
2014-03-03,60,35,2,89,7,False
2014-03-04,68,37,2,61,8,False
2014-03-05,75,36,4,52,5,False
2014-03-06,70,45,4,47,5,False
2014-03-07,57,38,3,38,6,False
2014-03-08,30,49,2,52,6,False
2014-03-09,39,50,2,47,5,False
2014-03-10,67,40,2,39,6,False
2014-03-11,72,41,5,42,5,False
2014-03-12,63,36,4,46,7,False
2014-03-13,70,39,3,50,8,False
2014-03-14,62,50,5,46,5,False
2014-03-15,37,50,2,55,6,False
2014-03-16,35,54,2,41,8,False
2014-03-17,72,53,2,47,5,False
2014-03-18,69,52,3,47,5,False
2014-03-19,77,74,3,47,6,False
2014-03-20,60,55,4,54,4,False
2014-03-21,66,50,3,58,7,False
2014-03-22,31,47,0,45,3,False
2014-03-23,35,45,2,47,7,False
2014-03-24,59,36,3,42,7,False
2014-03-25,73,37,3,44,5,False
2014-03-26,77,34,5,44,4,False
2014-03-27,71,35,4,45,5,False
2014-03-28,64,41,3,40,6,False
2014-03-29,31,40,1,55,6,False
2014-03-30,31,48,2,47,5,False
2014-03-31,67,41,4,42,6,False
2014-04-01,79,44,4,48,4,False
2014-04-02,72,41,4,45,5,False
2014-04-03,73,37,2,49,6,False
2014-04-04,70,45,2,50,8,False
2014-04-05,32,55,2,47,8,False
2014-04-06,38,54,2,47,7,False
2014-04-07,67,47,2,42,9,False
2014-04-08,77,38,4,61,6,False
2014-04-09,73,30,4,55,8,False
2014-04-10,77,48,5,45,5,False
2014-04-11,62,44,4,51,5,False
2014-04-12,39,48,1,53,5,False
2014-04-13,41,55,2,46,7,False
2014-04-14,74,36,2,50,8,False
2014-04-15,81,39,2,57,5,False
2014-04-16,66,41,3,51,3,False
2014-04-17,66,39,5,47,4,False
2014-04-18,45,43,2,50,6,False
2014-04-19,27,51,2,56,5,False
2014-04-20,20,45,3,48,8,False
2014-04-21,64,33,3,41,9,False
2014-04-22,76,34,3,47,6,False
2014-04-23,70,43,3,43,6,False
2014-04-24,70,35,2,51,5,False
2014-04-25,56,43,2,51,4,False
2014-04-26,31,47,1,47,5,False
2014-04-27,32,66,2,56,4,False
2014-04-28,59,45,4,48,4,False
2014-04-29,68,38,2,46,6,False
2014-04-30,63,47,4,53,6,False
2014-05-01,62,43,4,49,6,False
2014-05-02,63,50,3,41,8,False
2014-05-03,28,51,0,51,6,False
2014-05-04,23,53,1,51,5,False
2014-05-05,58,59,5,53,6,False
2014-05-06,59,50,5,51,4,False
2014-05-07,62,44,2,49,5,False
2014-05-08,63,37,1,44,5,False
2014-05-09,51,39,1,53,3,False
2014-05-10,28,48,0,50,5,False
2014-05-11,19,53,2,54,8,False
2014-05-12,65,35,3,62,7,False
2014-05-13,57,37,4,44,5,False
2014-05-14,72,31,3,48,6,False
2014-05-15,66,39,3,43,7,False
2014-05-16,49,39,1,48,8,False
2014-05-17,31,42,0,44,5,False
2014-05-18,26,58,3,57,8,False
2014-05-19,64,31,5,52,3,False
2014-05-20,67,39,2,45,10,False
2014-05-21,55,40,4,45,7,False
2014-05-22,57,38,2,40,4,False
2014-05-23,58,41,3,41,6,False
2014-05-24,30,62,5,47,7,False
2014-05-25,20,43,1,39,6,False
2014-05-26,28,44,0,42,2,False
2014-05-27,68,34,2,41,5,False
2014-05-28,59,33,4,41,7,False
2014-05-29,57,41,3,38,3,False
2014-05-30,55,39,3,45,8,False
2014-05-31,25,43,6,46,6,False
2014-06-01,24,47,2,51,6,False
2014-06-02,59,35,1,42,5,False
2014-06-03,59,36,3,43,6,False
2014-06-04,54,32,3,46,9,False
2014-06-05,61,33,3,45,6,False
2014-06-06,65,34,0,47,9,False
2014-06-07,26,41,1,38,7,False
2014-06-08,26,34,1,45,6,False
2014-06-09,66,36,2,44,6,False
2014-06-10,59,30,2,39,5,False
2014-06-11,60,37,3,44,9,False
2014-06-12,58,35,2,43,3,False
2014-06-13,63,38,1,45,5,False
2014-06-14,22,55,1,48,7,False
2014-06-15,22,36,1,38,8,False
2014-06-16,60,35,1,37,5,False
2014-06-17,65,37,3,44,8,False
2014-06-18,62,35,2,39,5,False
2014-06-19,64,35,2,43,5,False
2014-06-20,51,43,1,37,5,False
2014-06-21,26,50,0,43,5,False
2014-06-22,22,41,1,50,4,False
