date,privileged,productive,productivity,profit,profitable,isPartial
2012-09-09,2,6,6,55,6,False
2012-09-10,3,7,11,98,6,False
2012-09-11,3,6,12,100,7,False
2012-09-12,4,6,9,94,6,False
2012-09-13,1,4,12,86,8,False
2012-09-14,2,6,10,77,7,False
2012-09-15,2,3,7,62,9,False
2012-09-16,1,4,8,61,7,False
2012-09-17,2,6,13,88,6,False
2012-09-18,1,5,13,90,8,False
2012-09-19,4,6,15,90,7,False
2012-09-20,2,9,13,87,6,False
2012-09-21,3,6,11,75,5,False
2012-09-22,1,5,6,55,6,False
2012-09-23,1,8,7,57,8,False
2012-09-24,2,5,14,93,6,False
2012-09-25,1,6,11,84,6,False
2012-09-26,2,7,12,94,4,False
2012-09-27,2,6,15,87,7,False
2012-09-28,2,5,9,76,6,False
2012-09-29,3,4,8,59,5,False
2012-09-30,1,5,11,61,6,False
2012-10-01,2,8,12,97,7,False
2012-10-02,2,6,17,93,7,False
2012-10-03,3,7,14,97,9,False
2012-10-04,3,9,13,90,7,False
2012-10-05,2,4,10,72,9,False
2012-10-06,2,4,5,50,6,False
2012-10-07,1,5,9,57,7,False
2012-10-08,3,7,11,76,9,False
2012-10-09,1,6,8,87,6,False
2012-10-10,3,7,13,92,7,False
2012-10-11,1,6,12,89,6,False
2012-10-12,2,6,9,78,8,False
2012-10-13,1,4,5,54,4,False
2012-10-14,1,4,7,48,7,False
2012-10-15,1,7,11,89,6,False
2012-10-16,3,5,12,89,6,False
2012-10-17,3,6,13,91,7,False
2012-10-18,1,5,13,95,7,False
2012-10-19,2,6,11,80,8,False
2012-10-20,2,3,7,55,3,False
2012-10-21,1,6,8,64,6,False
2012-10-22,1,6,10,81,7,False
2012-10-23,3,8,10,89,7,False
2012-10-24,2,7,13,92,8,False
2012-10-25,3,6,12,85,7,False
2012-10-26,3,5,13,70,6,False
2012-10-27,1,3,6,48,5,False
2012-10-28,2,4,8,47,7,False
2012-10-29,2,6,9,76,4,False
2012-10-30,2,5,10,72,6,False
2012-10-31,3,8,12,80,7,False
2012-11-01,2,5,10,79,6,False
2012-11-02,4,6,8,72,6,False
2012-11-03,2,3,7,48,5,False
2012-11-04,2,4,9,56,5,False
2012-11-05,1,7,12,90,6,False
2012-11-06,3,4,10,82,7,False
2012-11-07,3,7,9,77,7,False
2012-11-08,2,6,10,86,7,False
2012-11-09,1,7,9,73,7,False
2012-11-10,3,3,6,58,4,False
2012-11-11,2,6,7,59,4,False
2012-11-12,3,8,14,88,7,False
2012-11-13,3,8,12,92,7,False
2012-11-14,2,6,12,87,8,False
2012-11-15,3,8,11,90,7,False
2012-11-16,1,7,11,73,5,False
2012-11-17,1,4,5,52,8,False
2012-11-18,1,5,6,58,6,False
2012-11-19,3,6,10,81,8,False
2012-11-20,2,5,11,73,7,False
2012-11-21,2,3,5,64,6,False
2012-11-22,2,2,4,39,5,False
2012-11-23,1,3,4,42,4,False
2012-11-24,3,6,8,52,6,False
2012-11-25,2,4,7,51,8,False
2012-11-26,3,8,10,75,7,False
2012-11-27,3,10,12,87,7,False
2012-11-28,2,7,12,87,8,False
2012-11-29,2,5,12,86,7,False
2012-11-30,2,5,12,75,8,False
2012-12-01,2,4,7,60,5,False
2012-12-02,4,7,8,54,7,False
2012-12-03,2,7,13,88,5,False
2012-12-04,2,7,13,89,8,False
2012-12-05,4,7,11,90,8,False
2012-12-06,2,6,11,84,8,False
2012-12-07,2,7,10,76,7,False
2012-12-08,3,4,7,55,4,False
2012-12-09,5,6,6,59,6,False
2012-12-10,2,5,10,84,6,False
2012-12-11,2,10,14,79,7,False
2012-12-12,2,7,8,95,7,False
2012-12-13,1,7,14,78,7,False
2012-12-14,2,5,11,63,6,False
2012-12-15,2,3,7,52,8,False
2012-12-16,2,4,5,42,5,False
2012-12-17,1,7,11,67,5,False
2012-12-18,4,5,9,67,6,False
2012-12-19,3,4,8,66,7,False
2012-12-20,3,5,7,67,4,False
2012-12-21,3,3,4,47,5,False
2012-12-22,3,2,2,40,6,False
2012-12-23,2,3,4,38,4,False
2012-12-24,0,3,3,39,4,False
2012-12-25,1,3,3,27,6,False
2012-12-26,2,4,5,41,6,False
2012-12-27,1,5,6,52,7,False
2012-12-28,2,6,5,55,6,False
2012-12-29,3,2,4,40,9,False
2012-12-30,2,3,4,43,6,False
2012-12-31,2,5,7,48,8,False
2013-01-01,2,5,4,43,6,False
2013-01-02,3,7,6,64,8,False
2013-01-03,3,8,5,61,10,False
2013-01-04,2,7,8,67,7,False
2013-01-05,1,7,3,51,6,False
2013-01-06,1,4,5,50,9,False
2013-01-07,2,6,10,72,8,False
2013-01-08,2,8,10,68,7,False
2013-01-09,2,7,9,72,8,False
2013-01-10,3,7,9,82,10,False
2013-01-11,4,5,10,68,9,False
2013-01-12,2,4,6,56,8,False
2013-01-13,2,7,8,52,7,False
2013-01-14,4,8,9,68,9,False
2013-01-15,1,5,10,88,8,False
2013-01-16,2,8,10,76,6,False
2013-01-17,3,7,8,82,9,False
2013-01-18,2,5,11,69,8,False
2013-01-19,2,6,7,55,6,False
2013-01-20,2,4,5,53,6,False
2013-01-21,3,3,8,66,9,False
2013-01-22,2,5,9,83,6,False
2013-01-23,2,9,9,85,7,False
2013-01-24,3,5,9,84,8,False
2013-01-25,3,7,12,77,7,False
2013-01-26,2,6,4,49,9,False
2013-01-27,2,4,7,56,7,False
2013-01-28,2,8,11,83,8,False
2013-01-29,3,7,11,85,9,False
2013-01-30,3,7,14,98,11,False
