date,charity,community,compensate,compensation,contribute,isPartial
2013-03-30,3,55,0,2,1,False
2013-03-31,3,54,0,2,1,False
2013-04-01,4,87,0,4,2,False
2013-04-02,5,86,0,5,2,False
2013-04-03,5,82,0,5,2,False
2013-04-04,5,79,0,5,2,False
2013-04-05,4,81,0,4,1,False
2013-04-06,4,57,0,2,1,False
2013-04-07,4,60,0,2,2,False
2013-04-08,4,87,0,5,2,False
2013-04-09,5,90,0,5,2,False
2013-04-10,4,89,0,5,2,False
2013-04-11,4,86,0,5,2,False
2013-04-12,4,80,0,5,2,False
2013-04-13,3,61,0,3,1,False
2013-04-14,3,58,0,3,2,False
2013-04-15,5,88,0,5,2,False
2013-04-16,5,83,0,4,2,False
2013-04-17,5,83,0,5,2,False
2013-04-18,4,81,0,4,2,False
2013-04-19,4,76,0,4,2,False
2013-04-20,4,56,0,2,1,False
2013-04-21,3,58,0,3,1,False
2013-04-22,5,89,0,5,2,False
2013-04-23,5,88,0,5,2,False
2013-04-24,5,87,0,5,2,False
2013-04-25,5,86,0,5,2,False
2013-04-26,4,80,0,4,1,False
2013-04-27,3,58,0,2,1,False
2013-04-28,3,59,0,3,1,False
2013-04-29,4,87,0,5,2,False
2013-04-30,4,87,0,5,2,False
2013-05-01,5,86,0,5,2,False
2013-05-02,4,83,0,5,2,False
2013-05-03,4,80,0,4,1,False
2013-05-04,3,59,0,2,1,False
2013-05-05,3,58,0,2,1,False
2013-05-06,4,90,0,5,2,False
2013-05-07,4,89,0,5,2,False
2013-05-08,4,85,0,4,2,False
2013-05-09,4,84,0,5,2,False
2013-05-10,4,86,0,4,1,False
2013-05-11,3,61,0,2,1,False
2013-05-12,4,53,0,3,1,False
2013-05-13,4,96,0,5,1,False
2013-05-14,4,88,0,5,2,False
2013-05-15,5,88,0,5,2,False
2013-05-16,4,81,0,5,1,False
2013-05-17,5,80,0,4,1,False
2013-05-18,3,54,0,2,1,False
2013-05-19,4,53,0,2,1,False
2013-05-20,5,87,0,4,1,False
2013-05-21,5,81,0,5,1,False
2013-05-22,4,80,0,4,1,False
2013-05-23,4,79,0,5,1,False
2013-05-24,4,74,0,4,1,False
2013-05-25,3,51,0,2,1,False
2013-05-26,3,46,0,2,1,False
2013-05-27,3,51,0,2,1,False
2013-05-28,5,86,0,4,1,False
2013-05-29,4,84,0,5,1,False
2013-05-30,4,83,0,5,1,False
2013-05-31,3,74,0,4,1,False
2013-06-01,3,57,0,2,1,False
2013-06-02,3,56,0,2,1,False
2013-06-03,4,88,0,4,1,False
2013-06-04,4,83,0,5,1,False
2013-06-05,4,77,0,4,1,False
2013-06-06,4,77,0,5,1,False
2013-06-07,3,72,0,3,1,False
2013-06-08,3,54,0,2,1,False
2013-06-09,3,53,0,2,1,False
2013-06-10,4,82,0,5,1,False
2013-06-11,4,79,0,5,1,False
2013-06-12,4,78,0,4,1,False
2013-06-13,4,74,0,5,1,False
2013-06-14,4,69,0,3,1,False
2013-06-15,3,52,0,2,1,False
2013-06-16,4,46,0,2,1,False
2013-06-17,4,82,0,5,1,False
2013-06-18,4,80,0,4,1,False
2013-06-19,3,72,0,5,1,False
2013-06-20,3,74,0,5,1,False
2013-06-21,3,67,0,4,1,False
2013-06-22,3,51,0,2,0,False
2013-06-23,3,50,0,2,1,False
2013-06-24,4,80,0,5,1,False
2013-06-25,4,75,0,5,1,False
2013-06-26,4,78,0,5,1,False
2013-06-27,4,73,0,5,0,False
2013-06-28,3,71,0,4,1,False
2013-06-29,3,50,0,2,1,False
2013-06-30,3,50,0,2,0,False
2013-07-01,3,79,0,4,1,False
2013-07-02,3,77,0,5,1,False
2013-07-03,3,72,0,4,1,False
2013-07-04,2,45,0,2,1,False
2013-07-05,3,62,0,3,1,False
2013-07-06,2,49,0,2,0,False
2013-07-07,3,51,0,2,1,False
2013-07-08,4,83,0,4,1,False
2013-07-09,3,82,0,5,1,False
2013-07-10,4,79,0,5,1,False
2013-07-11,4,75,0,5,1,False
2013-07-12,3,69,0,4,1,False
2013-07-13,4,52,0,2,0,False
2013-07-14,4,51,0,2,1,False
2013-07-15,4,84,0,5,1,False
2013-07-16,4,80,0,5,1,False
2013-07-17,4,79,0,5,1,False
2013-07-18,4,78,0,5,1,False
2013-07-19,3,71,0,4,1,False
2013-07-20,3,53,0,2,0,False
2013-07-21,3,51,0,2,1,False
2013-07-22,4,82,0,4,1,False
2013-07-23,4,81,0,5,1,False
2013-07-24,3,77,0,5,1,False
2013-07-25,4,78,0,5,1,False
2013-07-26,3,73,0,4,1,False
2013-07-27,3,55,0,2,1,False
2013-07-28,4,52,0,3,1,False
2013-07-29,4,88,0,5,1,False
2013-07-30,4,84,0,4,1,False
2013-07-31,4,86,0,5,1,False
2013-08-01,4,81,0,5,1,False
2013-08-02,3,76,0,4,1,False
2013-08-03,4,54,0,2,1,False
2013-08-04,3,55,0,2,1,False
2013-08-05,3,89,0,4,1,False
2013-08-06,4,88,0,4,1,False
2013-08-07,4,85,0,5,1,False
2013-08-08,4,82,0,5,1,False
2013-08-09,4,77,0,4,1,False
2013-08-10,4,55,0,2,1,False
2013-08-11,3,57,0,2,0,False
2013-08-12,4,89,0,4,1,False
2013-08-13,3,89,0,5,1,False
2013-08-14,4,88,0,5,1,False
2013-08-15,4,90,0,4,1,False
2013-08-16,4,83,0,4,1,False
2013-08-17,3,57,0,2,0,False
2013-08-18,3,58,0,2,0,False
2013-08-19,4,100,0,5,1,False
2013-08-20,4,98,0,5,1,False
2013-08-21,4,94,0,5,1,False
2013-08-22,4,93,0,5,1,False
2013-08-23,4,86,0,4,1,False
2013-08-24,3,59,0,2,0,False
2013-08-25,3,60,0,2,1,False
2013-08-26,4,97,0,4,1,False
2013-08-27,4,100,0,4,1,False
2013-08-28,4,91,0,4,1,False
2013-08-29,4,86,0,4,1,False
2013-08-30,4,77,0,4,1,False
2013-08-31,3,53,0,2,1,False
2013-09-01,3,52,0,2,1,False
2013-09-02,3,55,0,2,1,False
2013-09-03,4,97,0,5,1,False
2013-09-04,4,93,0,5,1,False
2013-09-05,4,88,0,4,2,False
2013-09-06,4,78,0,5,1,False
2013-09-07,4,56,0,2,1,False
2013-09-08,4,57,0,2,1,False
2013-09-09,5,92,0,5,2,False
2013-09-10,4,85,0,5,2,False
2013-09-11,4,84,0,5,1,False
2013-09-12,4,85,0,5,2,False
2013-09-13,4,75,0,4,1,False
2013-09-14,3,55,0,2,1,False
2013-09-15,3,55,0,2,1,False
2013-09-16,4,84,0,5,2,False
2013-09-17,4,84,0,5,2,False
2013-09-18,4,82,0,5,2,False
2013-09-19,4,78,0,4,2,False
2013-09-20,4,73,0,4,1,False
2013-09-21,3,54,0,2,1,False
2013-09-22,4,52,0,2,1,False
2013-09-23,5,88,0,5,2,False
2013-09-24,5,85,0,5,2,False
2013-09-25,4,84,0,5,2,False
2013-09-26,4,80,0,4,2,False
2013-09-27,4,79,0,5,1,False
2013-09-28,3,54,0,2,1,False
2013-09-29,3,53,0,2,1,False
2013-09-30,5,83,0,4,2,False
2013-10-01,4,82,0,5,2,False
2013-10-02,4,76,0,5,2,False
2013-10-03,4,75,0,5,2,False
2013-10-04,4,70,0,4,2,False
2013-10-05,3,52,0,2,1,False
2013-10-06,4,51,0,2,1,False
2013-10-07,5,80,0,5,2,False
2013-10-08,4,82,0,5,2,False
2013-10-09,5,79,0,5,2,False
2013-10-10,4,77,0,5,2,False
2013-10-11,5,70,0,4,1,False
