date,inexpensive,inherit,invaluable,legal,lucrative,isPartial
2004-01-01,4,0,0,49,0,False
2004-01-02,15,2,0,61,0,False
2004-01-03,10,3,0,48,0,False
2004-01-04,9,1,0,59,0,False
2004-01-05,3,0,0,83,0,False
2004-01-06,8,2,0,81,0,False
2004-01-07,10,1,1,82,0,False
2004-01-08,7,0,0,84,0,False
2004-01-09,6,2,0,87,0,False
2004-01-10,11,0,0,73,0,False
2004-01-11,10,1,0,62,0,False
2004-01-12,7,2,0,82,0,False
2004-01-13,8,1,0,94,0,False
2004-01-14,10,1,1,90,0,False
2004-01-15,4,1,0,75,0,False
2004-01-16,5,2,0,90,0,False
2004-01-17,6,0,0,62,0,False
2004-01-18,9,1,0,48,0,False
2004-01-19,5,1,0,72,0,False
2004-01-20,10,3,0,84,1,False
2004-01-21,5,2,0,81,0,False
2004-01-22,12,3,0,99,0,False
2004-01-23,9,1,0,96,0,False
2004-01-24,9,1,1,69,0,False
2004-01-25,12,0,0,69,0,False
2004-01-26,8,1,0,78,0,False
2004-01-27,4,2,1,79,0,False
2004-01-28,12,1,0,84,0,False
2004-01-29,8,1,0,75,0,False
2004-01-30,7,1,0,90,1,False
2004-01-31,6,3,0,50,0,False
2004-02-01,11,0,0,59,0,False
2004-02-02,5,1,0,81,1,False
2004-02-03,9,2,0,86,0,False
2004-02-04,11,1,0,77,0,False
2004-02-05,3,0,1,81,1,False
2004-02-06,9,0,0,84,0,False
2004-02-07,14,0,0,49,0,False
2004-02-08,8,2,0,81,0,False
2004-02-09,7,2,0,76,0,False
2004-02-10,7,1,1,83,1,False
2004-02-11,7,1,0,86,0,False
2004-02-12,9,1,0,66,0,False
2004-02-13,9,1,0,88,1,False
2004-02-14,7,0,0,59,0,False
2004-02-15,9,1,0,70,0,False
2004-02-16,7,2,0,78,1,False
2004-02-17,9,0,0,81,0,False
2004-02-18,8,2,0,72,0,False
2004-02-19,1,1,0,82,0,False
2004-02-20,11,1,1,82,1,False
2004-02-21,5,1,0,71,0,False
2004-02-22,8,3,0,64,0,False
2004-02-23,11,2,0,81,0,False
2004-02-24,6,1,0,83,0,False
2004-02-25,8,2,0,98,0,False
2004-02-26,5,1,0,78,0,False
2004-02-27,8,1,0,79,0,False
2004-02-28,10,1,0,70,1,False
2004-02-29,12,0,0,76,0,False
2004-03-01,7,2,0,90,0,False
2004-03-02,8,2,0,76,0,False
2004-03-03,6,4,0,81,0,False
2004-03-04,13,1,1,80,0,False
2004-03-05,4,0,0,76,0,False
2004-03-06,10,3,0,48,0,False
2004-03-07,6,0,0,64,0,False
2004-03-08,0,0,0,0,0,True
2004-03-09,0,0,0,0,0,True
2004-03-10,11,3,0,94,1,False
2004-03-11,7,0,0,86,0,False
2004-03-12,9,0,0,66,0,False
2004-03-13,9,1,0,54,0,False
2004-03-14,9,0,0,74,0,False
2004-03-15,6,1,0,78,1,False
2004-03-16,9,0,0,81,0,False
2004-03-17,8,1,0,89,0,False
2004-03-18,6,3,1,81,1,False
2004-03-19,7,2,0,81,0,False
2004-03-20,8,0,0,73,0,False
2004-03-21,9,1,0,64,0,False
2004-03-22,10,0,0,70,0,False
2004-03-23,0,0,0,0,0,True
2004-03-24,7,2,0,81,0,False
2004-03-25,7,4,0,48,2,False
2004-03-26,5,1,0,85,0,False
2004-03-27,10,0,0,56,0,False
2004-03-28,10,2,0,64,0,False
2004-03-29,9,2,0,78,0,False
2004-03-30,10,1,0,87,1,False
2004-03-31,8,1,0,80,0,False
2004-04-01,10,2,0,74,0,False
2004-04-02,10,4,1,70,0,False
2004-04-03,7,1,0,75,1,False
2004-04-04,10,0,0,69,0,False
2004-04-05,10,0,0,82,0,False
2004-04-06,10,1,0,96,0,False
2004-04-07,7,1,0,74,1,False
2004-04-08,8,1,0,75,0,False
2004-04-09,7,1,0,78,0,False
2004-04-10,11,1,0,59,0,False
2004-04-11,14,0,0,44,0,False
2004-04-12,0,0,0,0,0,True
2004-04-13,0,0,0,0,0,True
2004-04-14,7,2,0,80,0,False
2004-04-15,6,1,0,83,1,False
2004-04-16,7,1,0,80,0,False
2004-04-17,13,1,0,66,0,False
2004-04-18,7,2,0,79,0,False
2004-04-19,9,1,0,80,0,False
2004-04-20,7,1,0,88,0,False
2004-04-21,9,2,0,84,0,False
2004-04-22,10,1,0,74,1,False
2004-04-23,9,1,0,85,0,False
2004-04-24,8,1,0,71,0,False
2004-04-25,11,4,0,66,0,False
2004-04-26,6,1,0,78,1,False
2004-04-27,7,2,0,88,0,False
2004-04-28,6,1,0,86,1,False
2004-04-29,10,2,0,82,1,False
2004-04-30,9,2,0,75,0,False
2004-05-01,6,1,0,67,0,False
2004-05-02,14,3,0,67,0,False
2004-05-03,9,1,0,85,0,False
2004-05-04,8,1,0,77,0,False
2004-05-05,9,0,1,85,0,False
2004-05-06,7,1,0,65,0,False
2004-05-07,3,3,0,82,0,False
2004-05-08,14,0,0,82,0,False
2004-05-09,9,1,0,58,0,False
2004-05-10,11,1,0,77,1,False
2004-05-11,9,0,0,78,0,False
2004-05-12,4,2,0,74,0,False
2004-05-13,5,1,0,85,0,False
2004-05-14,6,1,0,64,0,False
2004-05-15,12,0,0,53,1,False
2004-05-16,7,2,1,59,0,False
2004-05-17,8,0,0,76,0,False
2004-05-18,10,1,0,81,0,False
2004-05-19,8,1,0,66,0,False
2004-05-20,12,3,0,87,0,False
2004-05-21,8,1,0,78,1,False
2004-05-22,6,2,0,55,0,False
2004-05-23,7,0,0,40,0,False
2004-05-24,10,1,0,82,0,False
2004-05-25,6,1,0,90,0,False
2004-05-26,10,2,0,83,0,False
2004-05-27,6,1,0,62,0,False
2004-05-28,9,1,1,76,0,False
2004-05-29,6,1,0,59,0,False
2004-05-30,11,0,0,58,0,False
2004-05-31,11,2,0,58,0,False
2004-06-01,7,2,0,88,0,False
2004-06-02,6,1,0,86,1,False
2004-06-03,9,1,1,79,1,False
2004-06-04,11,1,0,67,1,False
2004-06-05,11,2,0,57,0,False
2004-06-06,7,0,0,65,0,False
2004-06-07,10,1,0,82,0,False
2004-06-08,9,1,0,86,1,False
2004-06-09,10,1,0,81,1,False
2004-06-10,10,1,0,100,1,False
2004-06-11,9,1,0,81,1,False
2004-06-12,11,0,0,67,0,False
2004-06-13,14,0,0,71,0,False
2004-06-14,13,1,0,79,0,False
2004-06-15,8,1,0,77,0,False
2004-06-16,9,0,0,79,0,False
2004-06-17,8,1,0,90,0,False
2004-06-18,10,1,0,76,0,False
2004-06-19,8,0,0,66,0,False
2004-06-20,8,1,0,56,1,False
2004-06-21,7,2,0,87,0,False
2004-06-22,8,2,0,88,1,False
2004-06-23,13,0,0,90,0,False
2004-06-24,9,1,0,73,0,False
2004-06-25,10,3,0,72,0,False
2004-06-26,7,1,0,57,1,False
2004-06-27,8,1,0,53,0,False
2004-06-28,11,1,0,82,1,False
2004-06-29,9,3,0,84,0,False
2004-06-30,9,0,0,88,0,False
2004-07-01,10,1,0,85,1,False
2004-07-02,6,1,0,77,0,False
2004-07-03,7,0,0,68,0,False
2004-07-04,11,1,0,63,0,False
2004-07-05,6,1,0,57,1,False
2004-07-06,12,1,0,88,0,False
2004-07-07,5,2,1,82,2,False
2004-07-08,13,2,0,87,1,False
2004-07-09,9,2,1,75,0,False
2004-07-10,7,1,0,64,1,False
2004-07-11,10,0,0,54,0,False
2004-07-12,11,0,0,96,0,False
2004-07-13,8,1,0,87,1,False
2004-07-14,0,3,0,88,0,False
2004-07-15,4,2,0,94,1,False
2004-07-16,7,2,0,72,0,False
2004-07-17,9,1,0,68,0,False
2004-07-18,6,0,0,66,0,False
2004-07-19,10,1,0,74,1,False
2004-07-20,7,1,0,89,1,False
2004-07-21,8,1,0,82,0,False
2004-07-22,9,1,1,81,1,False
2004-07-23,7,1,0,72,1,False
2004-07-24,17,1,0,57,0,False
2004-07-25,6,1,0,61,0,False
2004-07-26,4,1,0,83,0,False
2004-07-27,8,1,0,96,0,False
2004-07-28,10,1,0,78,0,False
2004-07-29,10,2,0,71,0,False
2004-07-30,9,0,0,66,0,False
2004-07-31,5,1,1,57,0,False
2004-08-01,9,2,0,60,1,False
2004-08-02,11,0,0,86,0,False
2004-08-03,6,0,0,79,0,False
2004-08-04,9,1,0,85,0,False
2004-08-05,5,1,0,83,0,False
2004-08-06,8,1,0,84,0,False
2004-08-07,9,2,0,53,1,False
2004-08-08,8,1,0,70,1,False
2004-08-09,9,1,1,74,1,False
2004-08-10,8,0,0,85,1,False
2004-08-11,6,1,0,89,0,False
2004-08-12,9,1,0,79,1,False
2004-08-13,9,1,0,76,1,False
2004-08-14,13,0,0,49,0,False
2004-08-15,5,2,0,61,0,False
2004-08-16,5,1,0,84,0,False
2004-08-17,7,3,0,80,0,False
2004-08-18,5,1,0,83,0,False
2004-08-19,8,0,0,76,1,False
2004-08-20,11,2,1,70,0,False
2004-08-21,11,1,0,66,0,False
2004-08-22,12,1,0,63,1,False
2004-08-23,7,1,1,76,0,False
2004-08-24,3,1,1,92,0,False
2004-08-25,9,1,0,89,1,False
2004-08-26,10,1,0,89,0,False
2004-08-27,9,3,1,87,1,False
2004-08-28,13,1,0,65,0,False
2004-08-29,8,0,0,60,0,False
2004-08-30,12,2,0,79,0,False
2004-08-31,9,1,0,95,1,False
2004-09-01,9,2,0,78,0,False
2004-09-02,4,1,1,77,0,False
2004-09-03,10,1,0,73,0,False
2004-09-04,8,0,0,69,0,False
2004-09-05,12,1,0,56,1,False
2004-09-06,7,1,0,51,0,False
2004-09-07,11,1,0,90,1,False
2004-09-08,11,0,0,79,0,False
2004-09-09,5,2,0,79,1,False
2004-09-10,7,1,0,80,1,False
2004-09-11,13,1,0,71,0,False
2004-09-12,11,0,1,61,0,False
2004-09-13,8,2,0,78,0,False
2004-09-14,6,1,0,97,2,False
2004-09-15,8,1,0,80,0,False
2004-09-16,12,1,0,81,0,False
2004-09-17,9,1,0,85,0,False
2004-09-18,12,0,0,68,3,False
2004-09-19,8,0,0,64,0,False
2004-09-20,9,1,0,75,0,False
2004-09-21,11,2,0,69,0,False
2004-09-22,7,1,0,84,1,False
2004-09-23,6,0,0,85,1,False
2004-09-24,9,3,0,84,1,False
2004-09-25,8,3,0,73,0,False
2004-09-26,8,3,0,63,0,False
