date,gain,generosity,gift,gold,guide,isPartial
2014-08-20,3,0,6,14,13,False
2014-08-21,3,0,7,13,14,False
2014-08-22,2,0,7,13,14,False
2014-08-23,2,0,7,15,16,False
2014-08-24,3,0,6,14,16,False
2014-08-25,2,0,6,12,14,False
2014-08-26,3,0,6,13,14,False
2014-08-27,2,0,6,13,14,False
2014-08-28,2,0,6,14,14,False
2014-08-29,2,0,6,13,13,False
2014-08-30,2,0,7,14,16,False
2014-08-31,2,0,6,14,15,False
2014-09-01,2,0,7,14,15,False
2014-09-02,2,0,6,13,15,False
2014-09-03,2,0,7,13,14,False
2014-09-04,3,0,6,13,13,False
2014-09-05,2,0,6,13,13,False
2014-09-06,2,0,7,14,15,False
2014-09-07,2,0,6,14,16,False
2014-09-08,3,0,6,13,13,False
2014-09-09,2,0,6,13,13,False
2014-09-10,3,0,6,14,13,False
2014-09-11,3,0,6,14,13,False
2014-09-12,2,0,7,14,13,False
2014-09-13,2,0,6,15,15,False
2014-09-14,2,0,6,15,17,False
2014-09-15,2,0,6,14,13,False
2014-09-16,3,0,6,14,14,False
2014-09-17,3,0,6,14,14,False
2014-09-18,3,0,6,14,14,False
2014-09-19,2,0,6,14,13,False
2014-09-20,2,0,7,15,14,False
2014-09-21,2,0,6,15,17,False
2014-09-22,2,0,7,15,15,False
2014-09-23,3,0,6,14,15,False
2014-09-24,2,0,6,14,14,False
2014-09-25,2,0,6,14,14,False
2014-09-26,2,0,7,14,13,False
2014-09-27,2,0,7,15,15,False
2014-09-28,2,0,6,15,16,False
2014-09-29,2,0,6,14,14,False
2014-09-30,3,0,7,14,14,False
2014-10-01,2,0,7,14,14,False
2014-10-02,2,0,6,14,14,False
2014-10-03,2,0,7,13,14,False
2014-10-04,2,0,7,14,15,False
2014-10-05,2,0,7,14,16,False
2014-10-06,3,0,6,14,14,False
2014-10-07,3,0,7,13,14,False
2014-10-08,3,0,7,14,14,False
2014-10-09,3,0,7,13,14,False
2014-10-10,2,0,7,13,12,False
2014-10-11,2,0,7,15,14,False
2014-10-12,2,0,6,14,16,False
2014-10-13,3,0,7,14,15,False
2014-10-14,3,0,7,14,14,False
2014-10-15,3,0,7,15,14,False
2014-10-16,2,0,7,14,13,False
2014-10-17,2,0,7,15,13,False
2014-10-18,2,0,7,16,14,False
2014-10-19,2,0,7,15,16,False
2014-10-20,3,0,7,14,14,False
2014-10-21,2,0,7,14,14,False
2014-10-22,3,0,7,14,14,False
2014-10-23,3,0,7,14,14,False
2014-10-24,2,0,7,14,13,False
2014-10-25,2,0,7,15,14,False
2014-10-26,2,0,7,14,15,False
2014-10-27,3,0,7,14,14,False
2014-10-28,3,0,7,13,14,False
2014-10-29,2,0,7,14,14,False
2014-10-30,3,0,7,15,14,False
2014-10-31,2,0,6,14,14,False
2014-11-01,2,0,8,15,15,False
2014-11-02,3,0,8,14,17,False
2014-11-03,3,0,8,14,16,False
2014-11-04,3,0,8,14,23,False
2014-11-05,3,0,8,15,14,False
2014-11-06,3,0,9,14,13,False
2014-11-07,2,0,8,14,12,False
2014-11-08,2,0,9,16,14,False
2014-11-09,2,0,9,15,15,False
2014-11-10,3,0,9,15,14,False
2014-11-11,3,0,9,14,13,False
2014-11-12,2,0,9,14,14,False
2014-11-13,2,0,9,13,14,False
2014-11-14,2,0,9,14,13,False
2014-11-15,2,0,11,15,14,False
2014-11-16,2,0,11,16,16,False
2014-11-17,3,0,11,15,14,False
2014-11-18,3,0,10,14,14,False
2014-11-19,2,0,10,14,14,False
2014-11-20,3,0,10,14,14,False
2014-11-21,2,0,11,14,14,False
2014-11-22,2,0,12,15,15,False
2014-11-23,2,0,12,14,16,False
2014-11-24,2,0,12,14,14,False
2014-11-25,2,0,12,14,14,False
2014-11-26,2,0,12,14,14,False
2014-11-27,2,0,11,14,15,False
2014-11-28,2,0,16,16,15,False
2014-11-29,2,0,16,19,16,False
2014-11-30,2,0,16,18,17,False
2014-12-01,2,0,17,17,14,False
2014-12-02,2,0,17,15,15,False
2014-12-03,2,0,17,15,15,False
2014-12-04,3,0,17,15,14,False
2014-12-05,2,0,17,15,13,False
2014-12-06,2,0,19,18,15,False
2014-12-07,2,0,20,16,16,False
2014-12-08,2,0,21,15,15,False
2014-12-09,3,0,21,15,14,False
2014-12-10,3,0,22,15,15,False
2014-12-11,3,0,23,15,14,False
2014-12-12,2,0,24,16,14,False
2014-12-13,2,0,26,18,15,False
2014-12-14,2,0,26,16,16,False
2014-12-15,2,0,27,16,14,False
2014-12-16,2,0,28,16,14,False
2014-12-17,2,0,29,16,13,False
2014-12-18,2,0,29,15,14,False
2014-12-19,2,0,30,16,13,False
2014-12-20,2,0,30,18,14,False
2014-12-21,2,0,29,16,15,False
2014-12-22,2,0,30,16,14,False
2014-12-23,2,0,32,16,14,False
2014-12-24,2,0,32,16,13,False
2014-12-25,2,0,26,16,14,False
2014-12-26,2,0,21,17,14,False
2014-12-27,2,0,16,18,15,False
2014-12-28,2,0,14,17,16,False
2014-12-29,3,0,13,16,14,False
2014-12-30,3,0,12,16,14,False
2014-12-31,2,0,11,16,14,False
2015-01-01,2,0,9,14,14,False
2015-01-02,2,0,10,15,14,False
2015-01-03,3,0,10,17,16,False
2015-01-04,3,0,9,16,15,False
2015-01-05,2,0,8,15,15,False
2015-01-06,3,0,8,15,15,False
2015-01-07,3,0,8,14,14,False
2015-01-08,3,0,7,14,14,False
2015-01-09,2,0,8,13,14,False
2015-01-10,2,0,9,16,15,False
2015-01-11,2,0,8,15,16,False
2015-01-12,3,0,7,14,15,False
2015-01-13,3,0,7,14,14,False
2015-01-14,3,0,7,14,15,False
2015-01-15,3,0,7,15,15,False
2015-01-16,3,0,7,15,13,False
2015-01-17,3,0,8,17,15,False
2015-01-18,3,0,7,15,16,False
2015-01-19,3,0,7,15,15,False
2015-01-20,3,0,7,14,15,False
2015-01-21,3,0,7,14,15,False
2015-01-22,3,0,7,15,14,False
2015-01-23,3,0,6,15,13,False
2015-01-24,2,0,8,16,14,False
2015-01-25,2,0,7,17,17,False
2015-01-26,3,0,6,14,15,False
2015-01-27,3,0,7,15,14,False
2015-01-28,3,0,7,14,15,False
2015-01-29,3,0,7,14,14,False
2015-01-30,3,0,7,15,14,False
2015-01-31,2,0,7,16,14,False
2015-02-01,2,0,6,15,15,False
2015-02-02,2,0,7,13,13,False
2015-02-03,3,0,7,13,14,False
2015-02-04,3,0,7,14,14,False
2015-02-05,3,0,7,14,13,False
2015-02-06,3,0,7,14,13,False
2015-02-07,2,0,8,16,14,False
2015-02-08,3,0,8,16,15,False
2015-02-09,3,0,8,15,14,False
2015-02-10,3,0,8,14,13,False
2015-02-11,3,0,9,14,13,False
2015-02-12,3,0,9,13,13,False
2015-02-13,2,0,10,14,13,False
2015-02-14,2,0,10,16,14,False
2015-02-15,2,0,7,15,15,False
2015-02-16,3,0,6,14,15,False
2015-02-17,3,0,6,14,14,False
2015-02-18,3,0,6,14,14,False
2015-02-19,3,0,6,14,13,False
2015-02-20,3,0,6,13,13,False
2015-02-21,2,0,6,16,15,False
2015-02-22,3,0,7,15,16,False
2015-02-23,3,0,6,14,14,False
2015-02-24,3,0,6,14,14,False
2015-02-25,3,0,6,13,14,False
2015-02-26,3,0,6,13,14,False
2015-02-27,2,0,6,100,13,False
2015-02-28,2,0,7,49,14,False
2015-03-01,3,0,7,27,16,False
2015-03-02,3,0,6,21,14,False
2015-03-03,3,0,6,19,14,False
