date,liquidation,pollution,poor,poverty,race,isPartial
2005-03-16,1,6,6,4,28,False
2005-03-17,1,4,6,6,29,False
2005-03-18,0,5,5,5,27,False
2005-03-19,1,3,3,3,26,False
2005-03-20,2,4,4,4,24,False
2005-03-21,1,5,7,4,26,False
2005-03-22,0,5,5,4,21,False
2005-03-23,1,5,6,4,35,False
2005-03-24,0,4,4,3,25,False
2005-03-25,1,4,5,4,22,False
2005-03-26,0,3,4,2,20,False
2005-03-27,1,2,4,3,24,False
2005-03-28,1,4,5,5,24,False
2005-03-29,1,5,3,5,30,False
2005-03-30,1,7,6,4,44,False
2005-03-31,0,6,6,5,30,False
2005-04-01,1,5,4,4,25,False
2005-04-02,1,2,3,3,25,False
2005-04-03,2,4,3,3,33,False
2005-04-04,2,3,7,8,28,False
2005-04-05,0,0,0,0,0,True
2005-04-06,1,7,5,4,34,False
2005-04-07,1,6,7,5,28,False
2005-04-08,0,3,6,5,23,False
2005-04-09,1,3,4,4,28,False
2005-04-10,1,4,5,4,32,False
2005-04-11,0,7,8,6,25,False
2005-04-12,1,7,5,6,25,False
2005-04-13,1,4,4,5,37,False
2005-04-14,1,6,4,6,28,False
2005-04-15,0,6,4,4,24,False
2005-04-16,0,3,5,2,30,False
2005-04-17,2,5,6,4,31,False
2005-04-18,1,6,4,6,29,False
2005-04-19,1,7,6,7,29,False
2005-04-20,1,10,6,6,40,False
2005-04-21,1,8,6,5,31,False
2005-04-22,1,7,5,4,27,False
2005-04-23,1,4,3,2,29,False
2005-04-24,1,5,6,4,26,False
2005-04-25,1,6,6,6,29,False
2005-04-26,1,9,4,6,27,False
2005-04-27,1,6,5,6,44,False
2005-04-28,1,8,7,5,30,False
2005-04-29,1,4,5,3,28,False
2005-04-30,0,3,4,3,21,False
2005-05-01,1,6,5,4,33,False
2005-05-02,1,5,6,7,32,False
2005-05-03,1,5,5,6,30,False
2005-05-04,1,7,4,6,49,False
2005-05-05,0,6,4,6,29,False
2005-05-06,1,5,5,4,30,False
2005-05-07,1,1,4,4,43,False
2005-05-08,0,2,8,4,40,False
2005-05-09,0,7,5,4,30,False
2005-05-10,0,7,4,4,39,False
2005-05-11,1,6,5,4,100,False
2005-05-12,1,7,4,4,42,False
2005-05-13,1,5,5,4,29,False
2005-05-14,0,2,4,2,29,False
2005-05-15,1,3,6,5,32,False
2005-05-16,1,6,3,5,30,False
2005-05-17,1,7,6,4,29,False
2005-05-18,1,6,5,5,30,False
2005-05-19,1,5,5,5,26,False
2005-05-20,1,4,4,4,27,False
2005-05-21,1,3,3,1,36,False
2005-05-22,1,3,6,3,31,False
2005-05-23,1,5,4,4,27,False
2005-05-24,1,5,4,4,24,False
2005-05-25,1,6,4,4,24,False
2005-05-26,1,4,5,4,26,False
2005-05-27,1,3,5,2,25,False
2005-05-28,1,2,6,3,27,False
2005-05-29,1,1,5,3,38,False
2005-05-30,1,3,3,4,32,False
2005-05-31,1,5,5,4,29,False
2005-06-01,1,4,5,4,27,False
2005-06-02,0,6,4,3,24,False
2005-06-03,0,3,4,3,34,False
2005-06-04,1,2,4,2,28,False
2005-06-05,2,3,4,1,32,False
2005-06-06,1,4,4,3,28,False
2005-06-07,1,3,4,4,24,False
