date,inexpensive,inherit,invaluable,legal,lucrative,isPartial
2013-09-26,5,1,1,57,1,False
2013-09-27,5,1,1,53,0,False
2013-09-28,6,1,0,43,0,False
2013-09-29,6,1,0,42,0,False
2013-09-30,6,1,0,58,1,False
2013-10-01,5,2,1,56,1,False
2013-10-02,6,1,0,55,1,False
2013-10-03,5,1,1,53,1,False
2013-10-04,5,1,0,52,1,False
2013-10-05,6,1,0,41,0,False
2013-10-06,6,1,0,43,1,False
2013-10-07,7,1,1,55,1,False
2013-10-08,5,1,1,57,1,False
2013-10-09,6,1,1,58,1,False
2013-10-10,5,1,1,54,1,False
2013-10-11,5,2,0,50,0,False
2013-10-12,5,1,0,41,0,False
2013-10-13,6,1,1,42,1,False
2013-10-14,7,1,1,52,1,False
2013-10-15,6,1,1,54,1,False
2013-10-16,6,1,1,55,0,False
2013-10-17,6,1,1,54,0,False
2013-10-18,5,1,1,52,1,False
2013-10-19,5,1,0,44,0,False
2013-10-20,6,1,0,39,1,False
2013-10-21,6,1,1,56,1,False
2013-10-22,6,1,1,60,1,False
2013-10-23,6,1,1,56,1,False
2013-10-24,7,1,0,54,1,False
2013-10-25,6,1,0,51,1,False
2013-10-26,6,1,0,41,1,False
2013-10-27,6,1,0,39,0,False
2013-10-28,6,1,0,52,1,False
2013-10-29,6,1,1,51,1,False
2013-10-30,5,1,1,55,1,False
2013-10-31,6,1,0,54,0,False
2013-11-01,5,1,1,50,0,False
2013-11-02,4,1,0,43,0,False
2013-11-03,6,1,0,41,1,False
2013-11-04,6,1,1,57,0,False
2013-11-05,6,1,0,56,1,False
2013-11-06,6,1,0,62,1,False
2013-11-07,7,1,0,60,0,False
2013-11-08,5,1,0,51,1,False
2013-11-09,6,1,0,40,0,False
2013-11-10,7,1,0,44,0,False
2013-11-11,7,1,1,49,0,False
2013-11-12,7,1,1,59,1,False
2013-11-13,7,1,0,56,1,False
2013-11-14,6,1,1,55,1,False
2013-11-15,6,2,1,54,0,False
2013-11-16,7,1,0,40,1,False
2013-11-17,6,1,0,41,0,False
2013-11-18,7,1,1,58,1,False
2013-11-19,6,1,1,63,0,False
2013-11-20,6,1,1,58,1,False
2013-11-21,6,1,1,57,1,False
2013-11-22,6,1,1,53,0,False
2013-11-23,6,1,0,41,0,False
2013-11-24,6,1,0,42,1,False
