date,contribution,cooperative,donate,donation,economize,isPartial
2017-06-10,8,4,17,28,0,False
2017-06-11,8,7,21,25,0,False
2017-06-12,10,12,19,28,0,False
2017-06-13,11,9,21,25,0,False
2017-06-14,12,10,22,29,0,False
2017-06-15,12,10,20,26,0,False
2017-06-16,9,9,16,27,0,False
2017-06-17,6,6,17,26,0,False
2017-06-18,6,4,18,24,0,False
2017-06-19,11,10,21,29,0,False
2017-06-20,9,10,21,31,0,False
2017-06-21,12,10,24,27,0,False
2017-06-22,10,10,22,28,0,False
2017-06-23,8,9,22,27,0,False
2017-06-24,7,4,22,30,0,False
2017-06-25,7,3,21,25,0,False
2017-06-26,11,10,23,33,0,False
2017-06-27,11,10,24,30,0,False
2017-06-28,14,10,22,29,0,False
2017-06-29,10,11,21,31,0,False
2017-06-30,9,7,22,27,0,False
2017-07-01,6,6,21,24,0,False
2017-07-02,6,4,19,22,0,False
2017-07-03,7,8,21,26,0,False
2017-07-04,6,6,18,21,0,False
2017-07-05,10,10,21,31,0,False
2017-07-06,12,10,24,28,0,False
2017-07-07,12,9,21,29,0,False
2017-07-08,7,7,22,30,0,False
2017-07-09,7,5,21,23,0,False
2017-07-10,12,10,21,30,0,False
2017-07-11,12,9,22,32,0,False
2017-07-12,12,8,20,28,0,False
2017-07-13,12,10,21,28,0,False
2017-07-14,14,9,22,29,0,False
2017-07-15,6,5,24,26,0,False
2017-07-16,6,6,18,25,0,False
2017-07-17,11,11,20,29,0,False
2017-07-18,13,9,22,29,0,False
2017-07-19,12,11,23,30,0,False
2017-07-20,11,11,23,27,0,False
2017-07-21,10,7,18,27,0,False
2017-07-22,6,6,22,28,0,False
2017-07-23,6,4,19,32,0,False
2017-07-24,9,12,23,31,0,False
2017-07-25,12,10,24,31,0,False
2017-07-26,13,11,21,30,0,False
2017-07-27,13,11,23,30,0,False
2017-07-28,10,11,21,31,0,False
2017-07-29,7,6,21,25,0,False
2017-07-30,8,7,21,26,0,False
2017-07-31,13,11,21,30,0,False
2017-08-01,12,11,23,30,0,False
2017-08-02,12,10,22,28,0,False
2017-08-03,12,12,21,30,0,False
2017-08-04,9,10,22,26,0,False
2017-08-05,6,6,21,28,0,False
2017-08-06,7,4,21,25,0,False
2017-08-07,12,9,22,29,0,False
2017-08-08,13,10,23,33,0,False
2017-08-09,11,8,22,27,0,False
2017-08-10,13,11,20,27,0,False
2017-08-11,10,9,20,25,0,False
2017-08-12,7,5,23,24,0,False
2017-08-13,6,5,21,26,0,False
2017-08-14,11,10,21,30,0,False
2017-08-15,14,11,24,28,0,False
2017-08-16,12,10,22,28,0,False
2017-08-17,10,9,20,26,0,False
2017-08-18,9,7,21,23,0,False
2017-08-19,6,5,21,23,0,False
2017-08-20,6,5,20,27,0,False
2017-08-21,11,9,16,22,0,False
2017-08-22,15,11,23,28,0,False
2017-08-23,13,10,22,28,0,False
2017-08-24,13,10,19,26,0,False
2017-08-25,12,9,19,23,0,False
2017-08-26,5,5,21,24,0,False
2017-08-27,7,5,25,25,0,False
2017-08-28,13,11,51,43,0,False
2017-08-29,15,10,87,71,0,False
2017-08-30,14,13,100,78,0,False
2017-08-31,15,10,94,75,0,False
2017-09-01,13,11,78,68,0,False
2017-09-02,7,5,59,60,0,False
2017-09-03,8,6,48,48,0,False
2017-09-04,10,5,40,44,0,False
2017-09-05,14,13,37,36,0,False
2017-09-06,14,11,31,36,0,False
2017-09-07,15,10,28,31,0,False
2017-09-08,14,10,29,30,0,False
2017-09-09,7,5,26,31,0,False
2017-09-10,8,5,27,29,0,False
2017-09-11,15,13,31,33,0,False
2017-09-12,15,11,29,32,0,False
2017-09-13,14,11,37,38,0,False
2017-09-14,18,12,30,33,0,False
2017-09-15,15,9,28,29,0,False
2017-09-16,10,6,27,29,0,False
2017-09-17,7,6,25,28,0,False
2017-09-18,16,11,22,30,0,False
2017-09-19,17,13,25,29,0,False
2017-09-20,16,12,30,32,0,False
2017-09-21,15,11,34,31,0,False
2017-09-22,14,9,27,30,0,False
2017-09-23,9,5,28,31,0,False
2017-09-24,10,6,31,26,0,False
2017-09-25,17,12,38,33,0,False
2017-09-26,17,11,33,33,0,False
2017-09-27,18,12,36,34,0,False
2017-09-28,16,11,31,30,0,False
2017-09-29,15,12,30,30,0,False
2017-09-30,10,5,35,34,0,False
2017-10-01,13,8,31,29,0,False
2017-10-02,18,11,71,60,0,False
2017-10-03,18,12,56,53,0,False
2017-10-04,18,13,36,35,0,False
2017-10-05,18,12,27,30,0,False
2017-10-06,15,9,26,30,0,False
2017-10-07,10,5,24,25,0,False
2017-10-08,12,5,22,22,0,False
2017-10-09,17,10,27,31,0,False
2017-10-10,19,11,30,31,0,False
2017-10-11,17,13,28,29,0,False
2017-10-12,19,10,30,32,0,False
2017-10-13,21,11,25,26,0,False
2017-10-14,10,5,23,28,0,False
2017-10-15,11,6,27,28,0,False
2017-10-16,23,11,28,31,0,False
2017-10-17,19,12,27,27,0,False
2017-10-18,18,11,26,30,0,False
2017-10-19,19,12,23,27,0,False
2017-10-20,16,9,23,25,0,False
2017-10-21,12,6,23,24,0,False
2017-10-22,12,5,20,29,0,False
2017-10-23,25,11,23,29,0,False
2017-10-24,22,12,24,31,0,False
2017-10-25,20,13,25,30,0,False
2017-10-26,23,11,24,29,0,False
2017-10-27,20,10,24,26,0,False
2017-10-28,9,5,20,24,0,False
2017-10-29,12,5,20,24,0,False
2017-10-30,24,11,20,28,0,False
2017-10-31,21,10,22,26,0,False
2017-11-01,21,11,29,27,0,False
2017-11-02,21,12,23,28,0,False
2017-11-03,20,11,23,28,0,False
2017-11-04,11,7,24,26,0,False
2017-11-05,8,5,23,24,0,False
2017-11-06,20,11,23,30,0,False
2017-11-07,22,11,25,27,0,False
2017-11-08,20,10,25,30,0,False
2017-11-09,20,12,23,29,0,False
2017-11-10,19,9,23,29,0,False
2017-11-11,11,6,21,25,0,False
2017-11-12,11,4,24,29,0,False
2017-11-13,22,11,26,34,0,False
2017-11-14,21,10,29,31,0,False
2017-11-15,20,13,28,32,0,False
2017-11-16,20,10,29,30,0,False
2017-11-17,16,10,26,32,0,False
2017-11-18,8,6,26,28,0,False
2017-11-19,9,5,24,28,0,False
2017-11-20,18,9,29,28,0,False
2017-11-21,19,9,24,30,0,False
2017-11-22,13,9,25,26,0,False
2017-11-23,6,3,15,15,0,False
2017-11-24,7,5,19,21,0,False
2017-11-25,8,6,23,29,0,False
2017-11-26,10,5,21,28,0,False
2017-11-27,19,11,26,33,0,False
2017-11-28,24,11,33,39,0,False
2017-11-29,21,9,32,36,0,False
2017-11-30,22,10,30,30,0,False
2017-12-01,21,12,30,35,0,False
2017-12-02,13,5,29,29,0,False
2017-12-03,11,5,24,28,0,False
2017-12-04,20,10,28,34,0,False
2017-12-05,20,10,27,32,0,False
2017-12-06,17,9,28,32,0,False
2017-12-07,21,9,28,31,0,False
2017-12-08,20,10,26,30,0,False
2017-12-09,11,6,25,28,0,False
2017-12-10,11,6,25,25,0,False
2017-12-11,24,11,27,33,0,False
2017-12-12,25,11,26,33,0,False
2017-12-13,21,9,25,30,0,False
