date,squander,tariff,underworld,uneconomical,unemployed,isPartial
2017-06-28,1,10,17,0,11,False
2017-06-29,0,11,21,0,11,False
2017-06-30,1,9,21,0,11,False
2017-07-01,1,4,26,0,5,False
2017-07-02,0,6,50,0,10,False
2017-07-03,0,10,39,0,8,False
2017-07-04,0,4,28,0,12,False
2017-07-05,0,12,18,0,9,False
2017-07-06,0,11,31,0,7,False
2017-07-07,1,9,20,0,9,False
2017-07-08,0,5,31,0,7,False
2017-07-09,1,5,32,0,8,False
2017-07-10,0,11,22,0,10,False
2017-07-11,1,10,20,0,12,False
2017-07-12,2,11,20,0,12,False
2017-07-13,1,12,20,0,7,False
2017-07-14,1,9,14,0,8,False
2017-07-15,0,6,24,0,12,False
2017-07-16,0,6,28,0,5,False
2017-07-17,1,10,21,0,12,False
2017-07-18,0,11,12,0,11,False
2017-07-19,0,8,18,0,10,False
2017-07-20,0,11,15,0,12,False
2017-07-21,0,5,16,0,12,False
2017-07-22,1,5,22,0,8,False
2017-07-23,0,3,27,0,9,False
2017-07-24,0,10,21,0,7,False
2017-07-25,0,12,15,0,11,False
2017-07-26,0,11,21,0,10,False
2017-07-27,0,8,18,0,10,False
2017-07-28,0,10,23,0,6,False
2017-07-29,0,3,21,0,8,False
2017-07-30,2,4,23,0,3,False
2017-07-31,1,11,19,0,10,False
2017-08-01,1,11,20,0,10,False
2017-08-02,1,9,15,0,9,False
2017-08-03,1,10,17,0,10,False
2017-08-04,1,7,21,0,8,False
2017-08-05,0,3,20,0,5,False
2017-08-06,0,3,23,0,6,False
2017-08-07,0,6,19,0,10,False
2017-08-08,1,10,13,0,10,False
2017-08-09,0,7,17,0,7,False
2017-08-10,1,10,17,0,8,False
2017-08-11,2,8,15,0,6,False
2017-08-12,1,3,25,0,7,False
2017-08-13,1,4,32,0,6,False
2017-08-14,1,10,17,0,8,False
2017-08-15,0,9,18,0,11,False
2017-08-16,1,12,14,0,8,False
2017-08-17,0,16,19,0,8,False
2017-08-18,1,16,18,0,5,False
2017-08-19,1,9,23,0,8,False
2017-08-20,0,11,69,0,10,False
2017-08-21,1,14,20,0,6,False
2017-08-22,2,16,28,0,10,False
2017-08-23,1,12,22,0,7,False
2017-08-24,0,11,20,0,9,False
2017-08-25,1,9,24,0,11,False
2017-08-26,0,5,41,0,10,False
2017-08-27,1,6,30,0,6,False
2017-08-28,1,21,25,0,11,False
2017-08-29,1,15,32,0,12,False
2017-08-30,1,13,22,0,12,False
2017-08-31,1,16,17,0,10,False
2017-09-01,0,11,19,0,5,False
2017-09-02,0,3,21,0,7,False
2017-09-03,1,5,33,0,8,False
2017-09-04,1,7,36,0,6,False
2017-09-05,1,14,21,0,10,False
2017-09-06,1,10,16,0,10,False
2017-09-07,1,14,22,0,9,False
2017-09-08,2,12,16,0,7,False
2017-09-09,1,5,24,0,8,False
2017-09-10,1,5,20,0,9,False
2017-09-11,0,12,20,0,8,False
2017-09-12,1,16,20,0,8,False
2017-09-13,2,19,21,0,10,False
2017-09-14,1,23,20,0,6,False
2017-09-15,1,16,23,0,8,False
2017-09-16,0,8,22,0,10,False
2017-09-17,1,7,21,0,5,False
2017-09-18,3,20,20,0,9,False
2017-09-19,1,18,15,0,9,False
2017-09-20,1,19,16,0,12,False
2017-09-21,1,21,15,0,10,False
2017-09-22,2,19,21,0,10,False
2017-09-23,2,4,22,0,6,False
2017-09-24,1,6,24,0,8,False
2017-09-25,1,23,13,0,11,False
2017-09-26,1,20,20,0,12,False
2017-09-27,1,22,19,0,9,False
2017-09-28,1,22,19,0,15,False
2017-09-29,1,17,19,0,9,False
2017-09-30,1,8,18,0,8,False
2017-10-01,1,8,25,0,6,False
2017-10-02,2,18,18,0,11,False
2017-10-03,0,25,16,0,12,False
2017-10-04,2,20,18,0,8,False
2017-10-05,1,20,19,0,11,False
2017-10-06,1,22,11,0,8,False
2017-10-07,0,4,21,0,7,False
2017-10-08,1,6,22,0,10,False
2017-10-09,1,17,17,0,12,False
2017-10-10,1,26,18,0,10,False
2017-10-11,2,24,14,0,8,False
2017-10-12,1,21,21,0,13,False
2017-10-13,1,21,28,0,11,False
2017-10-14,0,6,29,0,4,False
2017-10-15,1,9,31,0,11,False
2017-10-16,1,23,17,0,11,False
2017-10-17,1,26,16,0,11,False
2017-10-18,2,21,18,0,12,False
2017-10-19,1,25,16,0,9,False
2017-10-20,2,18,17,0,8,False
2017-10-21,1,5,23,0,7,False
2017-10-22,1,11,20,0,10,False
2017-10-23,0,27,28,0,13,False
2017-10-24,1,27,22,0,12,False
2017-10-25,1,26,18,0,15,False
2017-10-26,1,28,19,0,13,False
2017-10-27,1,23,22,0,12,False
2017-10-28,1,6,30,0,8,False
2017-10-29,1,13,38,0,10,False
2017-10-30,1,31,23,0,11,False
2017-10-31,2,33,21,0,15,False
2017-11-01,2,27,15,0,14,False
2017-11-02,1,27,18,0,11,False
2017-11-03,1,28,19,0,9,False
2017-11-04,1,7,19,0,8,False
2017-11-05,1,10,18,0,7,False
2017-11-06,3,32,16,1,9,False
2017-11-07,2,28,12,0,12,False
2017-11-08,1,28,20,0,13,False
2017-11-09,1,24,17,0,8,False
2017-11-10,1,19,15,0,9,False
2017-11-11,0,8,18,0,7,False
2017-11-12,1,11,15,0,9,False
2017-11-13,1,28,19,0,14,False
2017-11-14,1,32,18,0,13,False
2017-11-15,3,29,12,0,10,False
2017-11-16,3,32,17,0,14,False
2017-11-17,0,26,13,0,10,False
2017-11-18,0,6,11,0,6,False
2017-11-19,1,8,16,0,11,False
2017-11-20,1,23,14,0,10,False
2017-11-21,0,22,16,0,8,False
2017-11-22,0,13,17,0,6,False
2017-11-23,1,4,16,0,6,False
2017-11-24,1,5,21,0,6,False
2017-11-25,1,6,18,0,9,False
2017-11-26,0,8,33,0,10,False
2017-11-27,1,25,19,0,9,False
2017-11-28,1,28,20,0,12,False
2017-11-29,2,28,12,0,12,False
2017-11-30,1,30,14,0,13,False
2017-12-01,1,27,10,0,10,False
2017-12-02,0,9,13,0,9,False
2017-12-03,1,8,24,0,11,False
2017-12-04,1,30,14,0,11,False
2017-12-05,1,30,18,0,11,False
2017-12-06,2,29,20,0,11,False
2017-12-07,1,35,18,0,13,False
2017-12-08,1,27,15,0,11,False
2017-12-09,0,9,18,0,11,False
2017-12-10,1,13,20,0,10,False
2017-12-11,2,31,21,0,11,False
2017-12-12,2,35,15,0,10,False
2017-12-13,1,32,15,0,15,False
