date,destitute,extravagant,fire,gamble,hole
2006-09-26,0,0.0,74.8299087455,4.24888888889,9.0
2006-09-27,0,0.0,70.2947627609,2.83259259259,12.0
2006-09-28,0,0.0,78.2312682339,4.24888888889,9.0
2006-09-29,0,0.0,74.8299087455,4.24888888889,11.0
2006-09-30,0,0.0,68.0271897686,1.4162962963,14.0
2006-10-01,0,0.0,75.9636952417,2.83259259259,13.0
2006-10-02,0,0.0,70.2947627609,2.83259259259,9.0
2006-10-03,0,0.0,70.2947627609,5.66518518519,10.0
2006-10-04,0,0.0,77.0974817378,2.83259259259,10.0
2006-10-05,0,0.0,69.1609762648,2.83259259259,11.0
2006-10-06,0,0.0,86.167773707,2.83259259259,10.0
2006-10-07,0,0.0,73.6961222494,1.4162962963,10.0
2006-10-08,0,0.0,66.8934032725,1.4162962963,11.0
2006-10-09,0,0.0,68.0271897686,4.24888888889,11.0
2006-10-10,0,0.0,72.5623357532,2.83259259259,10.0
2006-10-11,0,0.0,74.8299087455,2.83259259259,9.0
2006-10-12,0,0.0,71.4285492571,2.83259259259,9.0
2006-10-13,0,0.0,69.1609762648,2.83259259259,10.0
2006-10-14,0,0.0,71.4285492571,2.83259259259,11.0
2006-10-15,0,0.0,65.7596167764,1.4162962963,12.0
2006-10-16,0,0.0,65.7596167764,4.24888888889,9.0
2006-10-17,0,0.0,72.5623357532,2.83259259259,9.0
2006-10-18,0,0.0,65.7596167764,2.83259259259,13.0
2006-10-19,0,0.0,62.3582572879,2.83259259259,12.0
2006-10-20,0,0.0,62.3582572879,2.83259259259,11.0
2006-10-21,0,0.0,66.8934032725,1.4162962963,11.0
2006-10-22,0,0.0,74.8299087455,1.4162962963,9.0
2006-10-23,0,0.0,69.1609762648,1.4162962963,11.0
2006-10-24,0,0.0,71.4285492571,4.24888888889,11.0
2006-10-25,0,0.0,70.2947627609,2.83259259259,11.0
2006-10-26,0,0.0,92.9704926838,4.24888888889,9.0
2006-10-27,0,0.0,92.9704926838,2.83259259259,9.0
2006-10-28,0,0.0,75.9636952417,2.83259259259,10.0
2006-10-29,0,0.0,80.2255213803,3.57024691358,9.61015512266
2006-10-30,0,0.0,63.1282791189,3.57024691358,10.811424513
2006-10-31,0,0.0,64.4434516006,3.57024691358,10.811424513
2006-11-01,0,0.0,67.0737965639,3.57024691358,10.811424513
2006-11-02,0,0.0,64.4434516006,3.57024691358,10.811424513
2006-11-03,0,0.0,61.8131066373,3.57024691358,10.811424513
2006-11-04,0,0.0,64.4434516006,3.57024691358,12.0126939033
2006-11-05,0,0.0,67.0737965639,1.78512345679,9.61015512266
2006-11-06,0,0.0,72.3344864904,3.57024691358,10.811424513
2006-11-07,0,0.0,68.3889690455,5.35537037037,10.811424513
2006-11-08,0,0.0,61.8131066373,1.78512345679,8.40888573232
2006-11-09,0,0.0,64.4434516006,1.78512345679,12.0126939033
2006-11-10,0,0.0,61.8131066373,3.57024691358,9.61015512266
2006-11-11,0,0.0,67.0737965639,3.57024691358,10.811424513
2006-11-12,0,0.0,68.3889690455,1.78512345679,12.0126939033
2006-11-13,0,0.0,69.7041415271,3.57024691358,8.40888573232
2006-11-14,0,0.0,57.8675891923,3.57024691358,10.811424513
2006-11-15,0,0.0,63.1282791189,3.57024691358,9.61015512266
2006-11-16,0,0.0,64.4434516006,3.57024691358,9.61015512266
2006-11-17,0,0.0,60.4979341556,1.78512345679,10.811424513
2006-11-18,0,0.0,60.4979341556,1.78512345679,10.811424513
2006-11-19,0,0.0,63.1282791189,1.78512345679,12.0126939033
2006-11-20,0,0.0,61.8131066373,3.57024691358,9.61015512266
2006-11-21,0,0.0,61.8131066373,3.57024691358,10.811424513
2006-11-22,0,0.0,67.0737965639,1.78512345679,9.61015512266
2006-11-23,0,0.0,56.5524167107,1.78512345679,13.2139632937
2006-11-24,0,0.0,61.8131066373,1.78512345679,8.40888573232
2006-11-25,0,0.0,69.7041415271,3.57024691358,12.0126939033
2006-11-26,0,0.0,64.4434516006,1.78512345679,9.61015512266
2006-11-27,0,0.0,61.8131066373,3.57024691358,9.61015512266
2006-11-28,0,0.0,61.8131066373,3.57024691358,10.811424513
2006-11-29,0,0.0,67.0737965639,3.57024691358,10.811424513
2006-11-30,0,0.0,64.4434516006,1.78512345679,8.40888573232
2006-12-01,0,0.0,59.182761674,1.78512345679,8.40888573232
2006-12-02,0,0.0,69.7041415271,1.78512345679,13.2139632937
2006-12-03,0,0.0,73.6496589721,1.78512345679,8.40888573232
2006-12-04,0,0.0,74.9648314537,3.57024691358,10.811424513
2006-12-05,0,0.0,68.3889690455,1.78512345679,10.811424513
2006-12-06,0,0.0,68.3889690455,3.57024691358,10.811424513
2006-12-07,0,0.0,68.3889690455,3.57024691358,12.0126939033
2006-12-08,0,0.0,68.3889690455,3.57024691358,9.61015512266
2006-12-09,0,0.0,65.7586240822,1.78512345679,10.811424513
2006-12-10,0,0.0,67.0737965639,1.78512345679,8.40888573232
2006-12-11,0,0.0,64.4434516006,1.78512345679,10.811424513
2006-12-12,0,0.0,65.7586240822,3.57024691358,9.61015512266
2006-12-13,0,0.0,68.3889690455,1.78512345679,9.61015512266
2006-12-14,0,0.0,68.3889690455,3.57024691358,9.61015512266
2006-12-15,0,0.0,63.1282791189,3.57024691358,12.0126939033
2006-12-16,0,0.0,64.4434516006,3.57024691358,10.811424513
2006-12-17,0,0.0,61.8131066373,1.78512345679,12.0126939033
2006-12-18,0,0.0,69.7041415271,3.57024691358,10.811424513
2006-12-19,0,0.0,67.0737965639,3.57024691358,10.811424513
2006-12-20,0,0.0,56.5524167107,3.57024691358,10.811424513
2006-12-21,0,0.0,68.3889690455,3.57024691358,10.811424513
2006-12-22,0,0.0,64.4434516006,1.78512345679,12.0126939033
2006-12-23,0,0.0,64.4434516006,0.0,14.415232684
2006-12-24,0,0.0,69.7041415271,1.78512345679,12.0126939033
2006-12-25,0,0.0,63.1282791189,1.78512345679,10.811424513
2006-12-26,0,0.0,56.5524167107,1.78512345679,10.811424513
2006-12-27,0,0.0,60.4979341556,1.78512345679,9.61015512266
2006-12-28,0,0.0,59.182761674,1.78512345679,12.0126939033
2006-12-29,0,0.0,61.8131066373,3.57024691358,9.61015512266
2006-12-30,0,0.0,65.7586240822,1.78512345679,10.811424513
2006-12-31,0,0.0,61.8131066373,1.78512345679,13.2139632937
2007-01-01,0,0.0,65.7586240822,3.57024691358,10.811424513
2007-01-02,0,0.0,64.4434516006,1.78512345679,8.40888573232
2007-01-03,0,0.0,64.4434516006,3.57024691358,10.811424513
2007-01-04,0,0.0,65.7586240822,3.57024691358,12.0126939033
2007-01-05,0,0.0,64.4434516006,3.57024691358,10.811424513
2007-01-06,0,0.0,63.1282791189,3.57024691358,13.2139632937
2007-01-07,0,0.0,63.1282791189,1.78512345679,12.0126939033
2007-01-08,0,0.0,65.7586240822,1.78512345679,12.0126939033
2007-01-09,0,0.0,68.3889690455,3.57024691358,10.811424513
2007-01-10,0,0.0,67.0737965639,3.57024691358,10.811424513
2007-01-11,0,0.0,64.4434516006,1.78512345679,10.811424513
2007-01-12,0,0.0,60.4979341556,3.57024691358,13.2139632937
2007-01-13,0,0.0,57.8675891923,1.78512345679,14.415232684
2007-01-14,0,0.0,63.1282791189,1.78512345679,9.61015512266
2007-01-15,0,0.0,71.0193140088,3.57024691358,10.811424513
2007-01-16,0,0.0,67.0737965639,3.57024691358,10.811424513
2007-01-17,0,0.0,69.7041415271,3.57024691358,10.811424513
2007-01-18,0,0.0,65.7586240822,3.57024691358,9.61015512266
2007-01-19,0,0.0,65.7586240822,3.57024691358,10.811424513
2007-01-20,0,0.0,64.4434516006,1.78512345679,12.0126939033
2007-01-21,0,0.0,65.7586240822,1.78512345679,12.0126939033
2007-01-22,0,0.0,65.7586240822,3.57024691358,9.61015512266
2007-01-23,0,0.0,69.7041415271,3.57024691358,10.811424513
2007-01-24,0,0.0,65.7586240822,3.57024691358,10.811424513
2007-01-25,0,0.0,64.4434516006,3.57024691358,9.61015512266
2007-01-26,0,0.0,64.4434516006,3.57024691358,9.61015512266
2007-01-27,0,0.0,63.1282791189,1.78512345679,10.811424513
2007-01-28,0,0.0,65.7586240822,3.57024691358,13.2139632937
2007-01-29,0,0.0,64.4434516006,3.57024691358,12.0126939033
2007-01-30,0,0.0,68.3889690455,5.35537037037,10.811424513
2007-01-31,0,0.0,61.8131066373,1.78512345679,12.0126939033
2007-02-01,0,0.0,67.0737965639,3.57024691358,10.811424513
2007-02-02,0,0.0,61.8131066373,3.57024691358,10.811424513
2007-02-03,0,0.0,61.8131066373,1.78512345679,13.2139632937
2007-02-04,0,0.0,64.4434516006,3.57024691358,13.2139632937
2007-02-05,0,0.0,65.7586240822,1.78512345679,9.61015512266
2007-02-06,0,0.0,71.0193140088,1.78512345679,9.61015512266
2007-02-07,0,0.0,73.6496589721,3.57024691358,10.811424513
2007-02-08,0,0.0,72.3344864904,3.57024691358,9.61015512266
2007-02-09,0,0.0,65.7586240822,3.57024691358,12.0126939033
2007-02-10,0,0.0,61.8131066373,1.78512345679,12.0126939033
2007-02-11,0,0.0,67.0737965639,1.78512345679,10.811424513
2007-02-12,0,0.0,69.7041415271,3.57024691358,10.811424513
2007-02-13,0,0.0,63.1282791189,3.57024691358,9.61015512266
2007-02-14,0,0.0,61.8131066373,3.57024691358,9.61015512266
2007-02-15,0,0.0,65.7586240822,3.57024691358,7.20761634199
2007-02-16,0,0.0,64.4434516006,3.57024691358,10.811424513
2007-02-17,0,0.0,65.7586240822,1.78512345679,12.0126939033
2007-02-18,0,0.0,67.0737965639,1.78512345679,10.811424513
2007-02-19,0,0.0,63.1282791189,3.57024691358,9.61015512266
2007-02-20,0,0.0,68.3889690455,1.78512345679,9.61015512266
2007-02-21,0,0.0,65.7586240822,3.57024691358,10.811424513
2007-02-22,0,0.0,67.0737965639,3.57024691358,9.61015512266
2007-02-23,0,0.0,63.1282791189,3.57024691358,9.61015512266
2007-02-24,0,0.0,63.1282791189,1.78512345679,12.0126939033
2007-02-25,0,0.0,86.8013837885,1.78512345679,14.415232684
2007-02-26,0,0.0,71.0193140088,3.57024691358,10.811424513
2007-02-27,0,0.0,65.7586240822,3.57024691358,12.0126939033
2007-02-28,0,0.0,67.0737965639,3.57024691358,10.811424513
2007-03-01,0,0.0,63.1282791189,5.35537037037,9.61015512266
2007-03-02,0,0.0,67.0737965639,3.57024691358,10.811424513
2007-03-03,0,0.0,65.7586240822,1.78512345679,13.2139632937
2007-03-04,0,0.0,68.3889690455,3.57024691358,12.0126939033
2007-03-05,0,0.0,68.3889690455,3.57024691358,10.811424513
2007-03-06,0,0.0,68.3889690455,3.57024691358,10.811424513
2007-03-07,0,0.0,69.7041415271,3.57024691358,9.61015512266
2007-03-08,0,0.0,72.3344864904,1.78512345679,12.0126939033
2007-03-09,0,0.0,67.0737965639,3.57024691358,12.0126939033
2007-03-10,0,0.0,69.7041415271,1.78512345679,12.0126939033
2007-03-11,0,0.0,73.6496589721,3.57024691358,10.811424513
2007-03-12,0,0.0,76.2800039354,3.57024691358,10.811424513
2007-03-13,0,0.0,71.0193140088,3.57024691358,9.61015512266
2007-03-14,0,0.0,69.7041415271,3.57024691358,9.61015512266
2007-03-15,0,0.0,65.7586240822,3.57024691358,9.61015512266
2007-03-16,0,0.0,68.3889690455,1.78512345679,10.811424513
2007-03-17,0,0.0,65.7586240822,7.14049382716,13.2139632937
2007-03-18,0,0.0,59.182761674,5.35537037037,13.2139632937
2007-03-19,0,0.0,69.7041415271,5.35537037037,12.0126939033
2007-03-20,0,0.0,72.3344864904,8.92561728395,10.811424513
2007-03-21,0,0.0,61.8131066373,3.57024691358,9.61015512266
2007-03-22,0,0.0,71.0193140088,3.57024691358,10.811424513
2007-03-23,0,0.0,60.4979341556,3.57024691358,10.811424513
2007-03-24,0,0.0,63.1282791189,3.57024691358,10.811424513
2007-03-25,0,0.0,67.0737965639,3.57024691358,12.0126939033
2007-03-26,0,0.0,64.4434516006,1.78512345679,9.61015512266
2007-03-27,0,0.0,61.8131066373,3.57024691358,10.811424513
2007-03-28,0,0.0,64.4434516006,3.57024691358,9.61015512266
2007-03-29,0,0.0,65.7586240822,3.57024691358,9.61015512266
2007-03-30,0,0.0,78.9103488987,3.57024691358,10.811424513
2007-03-31,0,0.0,72.3344864904,1.78512345679,10.811424513
2007-04-01,0,0.0,72.3344864904,3.57024691358,8.40888573232
2007-04-02,0,0.0,69.7041415271,3.57024691358,9.61015512266
2007-04-03,0,0.0,69.7041415271,1.78512345679,10.811424513
2007-04-04,0,0.0,69.7041415271,3.57024691358,10.811424513
2007-04-05,0,0.0,69.7041415271,3.57024691358,9.61015512266
2007-04-06,0,0.0,65.7586240822,3.57024691358,8.40888573232
2007-04-07,0,0.0,74.9648314537,1.78512345679,10.811424513
2007-04-08,0,0.0,74.9648314537,1.78512345679,10.811424513
2007-04-09,0,0.0,76.2800039354,3.57024691358,9.61015512266
2007-04-10,0,0.0,71.0193140088,3.57024691358,10.811424513
2007-04-11,0,0.0,67.0737965639,5.35537037037,12.0126939033
2007-04-12,0,0.0,64.4434516006,5.35537037037,10.811424513
2007-04-13,0,0.0,67.0737965639,3.57024691358,9.61015512266
2007-04-14,0,0.0,63.1282791189,1.78512345679,9.61015512266
2007-04-15,0,0.0,71.0193140088,1.78512345679,12.0126939033
2007-04-16,0,0.0,65.7586240822,3.57024691358,10.811424513
2007-04-17,0,0.0,69.7041415271,3.57024691358,10.811424513
2007-04-18,0,0.0,69.7041415271,3.57024691358,9.61015512266
2007-04-19,0,0.0,68.3889690455,3.57024691358,10.811424513
2007-04-20,0,0.0,67.0737965639,3.57024691358,12.0126939033
2007-04-21,0,0.0,68.3889690455,1.78512345679,12.0126939033
2007-04-22,0,0.0,74.9648314537,1.78512345679,10.811424513
2007-04-23,0,0.0,69.7041415271,1.78512345679,9.61015512266
2007-04-24,0,0.0,73.6496589721,3.57024691358,9.61015512266
2007-04-25,0,0.0,63.1282791189,3.57024691358,9.61015512266
2007-04-26,0,0.0,74.9648314537,1.78512345679,10.811424513
2007-04-27,0,0.0,68.3889690455,3.57024691358,13.2139632937
2007-04-28,0,0.0,65.7586240822,1.78512345679,10.811424513
2007-04-29,0,0.0,74.9648314537,1.78512345679,9.61015512266
2007-04-30,0,0.0,78.9103488987,3.57024691358,9.61015512266
2007-05-01,0,0.0,73.6496589721,3.57024691358,10.811424513
2007-05-02,0,0.0,69.7041415271,3.57024691358,10.811424513
2007-05-03,0,0.0,68.3889690455,3.57024691358,12.0126939033
2007-05-04,0,0.0,65.7586240822,1.78512345679,12.0126939033
2007-05-05,0,0.0,65.7586240822,3.57024691358,13.2139632937
2007-05-06,0,0.0,72.3344864904,3.57024691358,10.811424513
2007-05-07,0,0.0,77.595176417,3.57024691358,10.811424513
2007-05-08,0,0.0,82.8558663436,3.57024691358,10.811424513
2007-05-09,0,0.0,98.6379361233,3.57024691358,9.61015512266
2007-05-10,0,0.0,76.2800039354,3.57024691358,9.61015512266
2007-05-11,0,0.0,96.00759116,1.78512345679,10.811424513
2007-05-12,0,0.0,80.2255213803,1.78512345679,14.415232684
2007-05-13,0,0.0,80.2255213803,1.78512345679,14.415232684
2007-05-14,0,0.0,82.8558663436,1.78512345679,12.0126939033
2007-05-15,0,0.0,76.2800039354,1.78512345679,12.0126939033
2007-05-16,0,0.0,86.8013837885,3.57024691358,10.811424513
2007-05-17,0,0.0,76.2800039354,3.57024691358,10.811424513
2007-05-18,0,0.0,72.3344864904,1.78512345679,10.811424513
2007-05-19,0,0.0,73.6496589721,1.78512345679,13.2139632937
2007-05-20,0,0.0,76.2800039354,1.78512345679,13.2139632937
2007-05-21,0,0.0,73.6496589721,3.57024691358,10.811424513
2007-05-22,0,0.0,71.0193140088,3.57024691358,10.811424513
2007-05-23,0,0.0,72.3344864904,3.57024691358,12.0126939033
2007-05-24,0,0.0,76.2800039354,3.57024691358,10.811424513
2007-05-25,0,0.0,72.3344864904,1.78512345679,9.61015512266
2007-05-26,0,0.0,73.6496589721,1.78512345679,13.2139632937
2007-05-27,0,0.0,71.0193140088,1.78512345679,13.2139632937
2007-05-28,0,0.0,76.2800039354,1.78512345679,13.2139632937
2007-05-29,0,0.0,76.2800039354,3.57024691358,12.0126939033
2007-05-30,0,0.0,71.0193140088,3.57024691358,13.2139632937
2007-05-31,0,0.0,69.7041415271,1.78512345679,10.811424513
2007-06-01,0,0.0,72.3344864904,1.78512345679,12.0126939033
2007-06-02,0,0.0,67.0737965639,1.78512345679,12.0126939033
2007-06-03,0,0.0,68.3889690455,3.57024691358,15.6165020743
2007-06-04,0,0.0,71.0193140088,3.57024691358,12.0126939033
2007-06-05,0,0.0,67.0737965639,1.78512345679,9.61015512266
2007-06-06,0,0.0,72.3344864904,5.35537037037,10.811424513
2007-06-07,0,0.0,65.7586240822,1.78512345679,13.2139632937
2007-06-08,0,0.0,65.7586240822,5.35537037037,9.61015512266
2007-06-09,0,0.0,69.7041415271,3.57024691358,14.415232684
2007-06-10,0,0.0,69.7041415271,3.57024691358,13.2139632937
2007-06-11,0,0.0,69.7041415271,1.78512345679,12.0126939033
2007-06-12,0,0.0,67.0737965639,3.57024691358,9.61015512266
2007-06-13,0,0.0,68.3889690455,3.57024691358,13.2139632937
2007-06-14,0,0.0,64.4434516006,3.57024691358,13.2139632937
2007-06-15,0,0.0,65.7586240822,1.78512345679,12.0126939033
2007-06-16,0,0.0,68.3889690455,3.57024691358,13.2139632937
2007-06-17,0,0.0,67.0737965639,1.78512345679,13.2139632937
2007-06-18,0,0.0,69.7041415271,3.57024691358,12.0126939033
2007-06-19,0,0.0,80.2255213803,3.57024691358,12.0126939033
2007-06-20,0,0.0,74.9648314537,3.57024691358,12.0126939033
2007-06-21,0,0.0,69.7041415271,3.57024691358,10.811424513
2007-06-22,0,0.0,77.595176417,1.78512345679,13.2139632937
2007-06-23,0,0.0,74.9648314537,3.57024691358,13.2139632937
2007-06-24,0,0.0,74.9648314537,3.57024691358,12.0126939033
2007-06-25,0,0.0,131.517248164,3.57024691358,10.811424513
2007-06-26,0,0.0,109.159315976,3.57024691358,9.61015512266
2007-06-27,0,0.0,105.213798532,3.57024691358,12.0126939033
2007-06-28,0,0.0,92.0620737151,3.57024691358,12.0126939033
2007-06-29,0,0.0,85.4862113069,1.78512345679,12.0126939033
2007-06-30,0,0.0,84.1710388252,1.78512345679,13.2139632937
2007-07-01,0,0.0,88.1165562702,1.78512345679,13.2139632937
2007-07-02,0,0.0,89.4317287518,3.57024691358,13.2139632937
2007-07-03,0,0.0,94.6924186784,1.78512345679,10.811424513
2007-07-04,0,0.0,114.420005903,3.57024691358,10.811424513
2007-07-05,0,0.0,97.3227636417,1.78512345679,12.0126939033
2007-07-06,0,0.0,77.595176417,1.78512345679,12.0126939033
2007-07-07,0,0.0,78.9103488987,1.78512345679,15.6165020743
2007-07-08,0,0.0,84.1710388252,3.57024691358,13.2139632937
2007-07-09,0,0.0,80.2255213803,1.78512345679,12.0126939033
2007-07-10,0,0.0,80.9531497852,2.97520576132,10.3421786574
2007-07-11,0,0.0,77.2734611586,0.0,10.3421786574
2007-07-12,0,0.0,73.593772532,2.97520576132,10.3421786574
2007-07-13,0,0.0,73.593772532,0.0,10.3421786574
2007-07-14,0,0.0,80.9531497852,0.0,13.7895715432
2007-07-15,0,0.0,80.9531497852,2.97520576132,10.3421786574
2007-07-16,0,0.0,77.2734611586,0.0,10.3421786574
2007-07-17,0,0.0,84.6328384118,2.97520576132,10.3421786574
2007-07-18,0,0.0,80.9531497852,2.97520576132,10.3421786574
2007-07-19,0,0.0,77.2734611586,2.97520576132,13.7895715432
2007-07-20,0,0.0,69.9140839054,2.97520576132,10.3421786574
2007-07-21,0,0.0,73.593772532,0.0,13.7895715432
2007-07-22,0,0.0,73.593772532,0.0,13.7895715432
2007-07-23,0,0.0,77.2734611586,2.97520576132,13.7895715432
2007-07-24,0,0.0,73.593772532,2.97520576132,13.7895715432
2007-07-25,0,0.0,73.593772532,2.97520576132,13.7895715432
2007-07-26,0,0.0,73.593772532,2.97520576132,10.3421786574
2007-07-27,0,0.0,73.593772532,2.97520576132,13.7895715432
2007-07-28,0,0.0,77.2734611586,2.97520576132,13.7895715432
2007-07-29,0,0.0,77.2734611586,0.0,13.7895715432
2007-07-30,0,0.0,69.9140839054,2.97520576132,13.7895715432
2007-07-31,0,0.0,66.2343952788,2.97520576132,10.3421786574
2007-08-01,0,0.0,73.593772532,0.0,10.3421786574
2007-08-02,0,0.0,69.9140839054,2.97520576132,13.7895715432
2007-08-03,0,0.0,73.593772532,2.97520576132,10.3421786574
2007-08-04,0,0.0,73.593772532,0.0,13.7895715432
2007-08-05,0,0.0,77.2734611586,2.97520576132,13.7895715432
2007-08-06,0,0.0,77.2734611586,2.97520576132,13.7895715432
2007-08-07,0,0.0,80.9531497852,2.97520576132,13.7895715432
2007-08-08,0,0.0,77.2734611586,2.97520576132,10.3421786574
2007-08-09,0,0.0,77.2734611586,2.97520576132,13.7895715432
2007-08-10,0,0.0,69.9140839054,2.97520576132,13.7895715432
2007-08-11,0,0.0,77.2734611586,0.0,13.7895715432
2007-08-12,0,0.0,77.2734611586,0.0,13.7895715432
2007-08-13,0,0.0,77.2734611586,2.97520576132,10.3421786574
2007-08-14,0,0.0,77.2734611586,0.0,10.3421786574
2007-08-15,0,0.0,77.2734611586,2.97520576132,10.3421786574
2007-08-16,0,0.0,69.9140839054,2.97520576132,10.3421786574
2007-08-17,0,0.0,73.593772532,0.0,13.7895715432
2007-08-18,0,0.0,80.9531497852,0.0,13.7895715432
2007-08-19,0,0.0,80.9531497852,2.97520576132,13.7895715432
2007-08-20,0,0.0,80.9531497852,2.97520576132,10.3421786574
2007-08-21,0,0.0,73.593772532,2.97520576132,13.7895715432
2007-08-22,0,0.0,77.2734611586,2.97520576132,13.7895715432
2007-08-23,0,0.0,69.9140839054,2.97520576132,10.3421786574
2007-08-24,0,0.0,69.9140839054,2.97520576132,13.7895715432
2007-08-25,0,0.0,77.2734611586,0.0,17.236964429
2007-08-26,0,0.0,73.593772532,0.0,13.7895715432
2007-08-27,0,0.0,80.9531497852,2.97520576132,10.3421786574
2007-08-28,0,0.0,73.593772532,2.97520576132,13.7895715432
2007-08-29,0,0.0,69.9140839054,2.97520576132,10.3421786574
2007-08-30,0,0.0,73.593772532,0.0,13.7895715432
2007-08-31,0,0.0,73.593772532,0.0,13.7895715432
2007-09-01,0,0.0,69.9140839054,0.0,13.7895715432
2007-09-02,0,0.0,77.2734611586,2.97520576132,13.7895715432
2007-09-03,0,0.0,80.9531497852,0.0,13.7895715432
2007-09-04,0,0.0,80.9531497852,0.0,10.3421786574
2007-09-05,0,0.0,77.2734611586,2.97520576132,10.3421786574
2007-09-06,0,0.0,77.2734611586,0.0,10.3421786574
2007-09-07,0,0.0,73.593772532,2.97520576132,10.3421786574
2007-09-08,0,0.0,66.2343952788,0.0,13.7895715432
2007-09-09,0,0.0,73.593772532,2.97520576132,10.3421786574
2007-09-10,0,0.0,66.2343952788,2.97520576132,10.3421786574
2007-09-11,0,0.0,73.593772532,2.97520576132,10.3421786574
2007-09-12,0,0.0,69.9140839054,2.97520576132,10.3421786574
2007-09-13,0,0.0,66.2343952788,2.97520576132,10.3421786574
2007-09-14,0,0.0,73.593772532,0.0,10.3421786574
2007-09-15,0,0.0,73.593772532,0.0,10.3421786574
2007-09-16,0,0.0,80.9531497852,2.97520576132,13.7895715432
2007-09-17,0,0.0,69.9140839054,2.97520576132,10.3421786574
2007-09-18,0,0.0,69.9140839054,2.97520576132,10.3421786574
2007-09-19,0,0.0,66.2343952788,2.97520576132,10.3421786574
2007-09-20,0,0.0,66.2343952788,2.97520576132,10.3421786574
2007-09-21,0,0.0,66.2343952788,2.97520576132,10.3421786574
2007-09-22,0,0.0,69.9140839054,0.0,10.3421786574
2007-09-23,0,0.0,69.9140839054,2.97520576132,13.7895715432
2007-09-24,0,0.0,66.2343952788,2.97520576132,10.3421786574
2007-09-25,0,0.0,69.9140839054,2.97520576132,10.3421786574
2007-09-26,0,0.0,66.2343952788,2.97520576132,10.3421786574
2007-09-27,0,0.0,66.2343952788,0.0,10.3421786574
2007-09-28,0,0.0,62.5547066522,2.97520576132,10.3421786574
2007-09-29,0,0.0,62.5547066522,0.0,10.3421786574
2007-09-30,0,0.0,66.2343952788,2.97520576132,10.3421786574
2007-10-01,0,0.0,69.9140839054,0.0,10.3421786574
2007-10-02,0,0.0,69.9140839054,2.97520576132,10.3421786574
2007-10-03,0,0.0,77.2734611586,2.97520576132,13.7895715432
2007-10-04,0,0.0,69.9140839054,2.97520576132,10.3421786574
2007-10-05,0,0.0,69.9140839054,2.97520576132,13.7895715432
2007-10-06,0,0.0,66.2343952788,2.97520576132,13.7895715432
2007-10-07,0,0.0,73.593772532,0.0,10.3421786574
2007-10-08,0,0.0,73.593772532,0.0,10.3421786574
2007-10-09,0,0.0,73.593772532,2.97520576132,10.3421786574
2007-10-10,0,0.0,69.9140839054,2.97520576132,10.3421786574
2007-10-11,0,0.0,66.2343952788,2.97520576132,10.3421786574
2007-10-12,0,0.0,69.9140839054,0.0,10.3421786574
2007-10-13,0,0.0,62.5547066522,0.0,10.3421786574
2007-10-14,0,0.0,69.9140839054,2.97520576132,10.3421786574
2007-10-15,0,0.0,69.9140839054,2.97520576132,10.3421786574
2007-10-16,0,0.0,69.9140839054,2.97520576132,10.3421786574
2007-10-17,0,0.0,69.9140839054,2.97520576132,10.3421786574
2007-10-18,0,0.0,62.5547066522,2.97520576132,10.3421786574
2007-10-19,0,0.0,66.2343952788,2.97520576132,13.7895715432
2007-10-20,0,0.0,73.593772532,0.0,13.7895715432
2007-10-21,0,0.0,117.750036051,0.0,10.3421786574
2007-10-22,0,0.0,312.773533261,0.0,10.3421786574
2007-10-23,0,0.0,367.96886266,2.97520576132,10.3421786574
2007-10-24,0,0.0,290.695401502,2.97520576132,10.3421786574
2007-10-25,0,0.0,183.98443133,2.97520576132,10.3421786574
2007-10-26,0,0.0,132.468790558,2.97520576132,10.3421786574
2007-10-27,0,0.0,106.710970171,0.0,10.3421786574
2007-10-28,0,0.0,99.3515929183,0.0,13.7895715432
2007-10-29,0,0.0,103.031281545,2.97520576132,10.3421786574
2007-10-30,0,0.0,88.3125270384,2.97520576132,10.3421786574
2007-10-31,0,0.0,80.9531497852,2.97520576132,10.3421786574
2007-11-01,0,0.0,84.6328384118,2.97520576132,10.3421786574
2007-11-02,0,0.0,80.9531497852,0.0,10.3421786574
2007-11-03,0,0.0,73.593772532,0.0,10.3421786574
2007-11-04,0,0.0,84.6328384118,0.0,10.3421786574
2007-11-05,0,0.0,73.593772532,2.97520576132,10.3421786574
2007-11-06,0,0.0,73.593772532,2.97520576132,10.3421786574
2007-11-07,0,0.0,69.9140839054,2.97520576132,10.3421786574
2007-11-08,0,0.0,73.593772532,2.97520576132,6.89478577159
2007-11-09,0,0.0,73.593772532,2.97520576132,10.3421786574
2007-11-10,0,0.0,69.9140839054,0.0,10.3421786574
2007-11-11,0,0.0,73.593772532,0.0,10.3421786574
2007-11-12,0,0.0,69.9140839054,2.97520576132,10.3421786574
2007-11-13,0,0.0,69.9140839054,2.97520576132,10.3421786574
2007-11-14,0,0.0,73.593772532,2.97520576132,10.3421786574
2007-11-15,0,0.0,66.2343952788,2.97520576132,10.3421786574
2007-11-16,0,0.0,69.9140839054,0.0,10.3421786574
2007-11-17,0,0.0,69.9140839054,0.0,10.3421786574
2007-11-18,0,0.0,66.2343952788,2.97520576132,13.7895715432
2007-11-19,0,0.0,69.9140839054,2.97520576132,10.3421786574
2007-11-20,0,0.0,66.2343952788,2.97520576132,10.3421786574
2007-11-21,0,0.0,66.2343952788,2.97520576132,10.3421786574
