date,unprofitable,vagabond,vagrant,abundance,accrue
2008-07-21,0.0,75.8739066749,5.01753462726,20.077479238,43.1749695848
2008-07-22,0.0,113.810860012,5.01753462726,40.154958476,0.0
2008-07-23,0.0,127.359771919,14.0490969563,74.5734943127,15.4196319946
2008-07-24,0.0,92.1326009624,5.01753462726,14.3410565986,0.0
2008-07-25,0.0,219.492372881,0.0,43.0231697958,15.4196319946
2008-07-26,0.0,97.5521657249,15.0526038818,21.5115848979,0.0
2008-07-27,3.14534340165,140.908683825,22.07715236,0.0,21.5874847924
2008-07-28,2.24667385832,100.261948106,9.03156232907,12.9069509387,0.0
2008-07-29,0.0,62.3249947687,14.0490969563,25.8139018775,43.1749695848
2008-07-30,0.0,62.3249947687,5.01753462726,40.154958476,27.7553375902
2008-07-31,0.0,102.971730487,14.0490969563,61.6665433739,30.8392639891
2008-08-01,0.0,97.5521657249,10.0350692545,14.3410565986,0.0
2008-08-02,0.0,176.135854781,14.0490969563,20.077479238,0.0
2008-08-03,0.0,81.2934714374,7.02454847817,31.5503245169,46.2588959837
2008-08-04,0.0,102.971730487,9.03156232907,27.2480075373,43.1749695848
2008-08-05,0.0,113.810860012,23.0806592854,20.077479238,27.7553375902
2008-08-06,0.0,140.908683825,9.03156232907,32.9844301768,43.1749695848
2008-08-07,2.24667385832,102.971730487,10.0350692545,41.5890641359,30.8392639891
2008-08-08,0.0,135.489119062,5.01753462726,28.6821131972,30.8392639891
2008-08-09,0.0,116.520642394,7.02454847817,30.116218857,0.0
2008-08-10,0.0,135.489119062,14.0490969563,0.0,0.0
2008-08-11,0.0,102.971730487,14.0490969563,40.154958476,15.4196319946
2008-08-12,0.0,100.261948106,14.0490969563,40.154958476,27.7553375902
2008-08-13,0.0,102.971730487,24.0841662109,12.9069509387,27.7553375902
2008-08-14,0.0,75.8739066749,0.0,47.3254867753,15.4196319946
2008-08-15,0.0,54.1956476249,15.0526038818,28.6821131972,77.0981599728
2008-08-16,0.0,37.9369533375,14.0490969563,10.038739619,0.0
2008-08-17,0.0,97.5521657249,14.0490969563,51.6278037549,0.0
2008-08-18,0.0,116.520642394,19.0666315836,40.154958476,15.4196319946
2008-08-19,0.0,62.3249947687,9.03156232907,53.0619094148,43.1749695848
2008-08-20,0.0,62.3249947687,9.03156232907,20.077479238,43.1749695848
2008-08-21,2.24667385832,51.4858652437,14.0490969563,20.077479238,27.7553375902
2008-08-22,0.0,146.328248587,20.0701385091,57.3642263944,0.0
2008-08-23,0.0,94.8423833436,14.0490969563,40.154958476,21.5874847924
2008-08-24,0.0,37.9369533375,7.02454847817,70.2711773331,0.0
2008-08-25,0.0,138.198901444,9.03156232907,0.0,27.7553375902
2008-08-26,0.0,97.5521657249,13.0455900309,44.4572754556,27.7553375902
2008-08-27,0.0,62.3249947687,9.03156232907,45.8913811155,15.4196319946
2008-08-28,0.0,75.8739066749,0.0,20.077479238,27.7553375902
2008-08-29,0.0,108.39129525,0.0,21.5115848979,30.8392639891
2008-08-30,0.0,113.810860012,0.0,10.038739619,0.0
2008-08-31,0.0,97.5521657249,7.02454847817,63.1006490338,0.0
2008-09-01,0.0,135.489119062,31.108714689,27.2480075373,18.5035583935
2008-09-02,0.0,73.1641242937,4.01402770181,44.4572754556,0.0
2008-09-03,1.79733908666,94.8423833436,9.03156232907,68.8370716732,55.5106751804
2008-09-04,0.0,59.6152123874,9.03156232907,76.0075999725,12.3357055956
2008-09-05,0.0,89.4228185811,9.03156232907,32.9844301768,43.1749695848
2008-09-06,0.0,86.7130361999,0.0,54.4960150746,0.0
2008-09-07,0.0,35.2271709562,6.02104155272,27.2480075373,0.0
2008-09-08,1.79733908666,81.2934714374,13.0455900309,61.6665433739,40.0910431859
2008-09-09,0.0,92.1326009624,8.02805540362,65.9688603535,12.3357055956
2008-09-10,0.0,81.2934714374,13.0455900309,48.7595924352,64.7624543771
2008-09-11,0.0,10.839129525,13.0455900309,63.1006490338,40.0910431859
2008-09-12,0.0,62.3249947687,9.03156232907,38.7208528162,27.7553375902
2008-09-13,0.0,189.684766687,6.02104155272,54.4960150746,0.0
2008-09-14,0.0,138.198901444,13.0455900309,64.5347546937,40.0910431859
2008-09-15,0.0,84.0032538186,9.03156232907,88.9145509113,12.3357055956
2008-09-16,0.0,105.681512869,4.01402770181,37.2867471563,12.3357055956
2008-09-17,0.0,46.0663004812,0.0,24.3797962176,0.0
2008-09-18,0.0,119.230424775,4.01402770181,50.1936980951,40.0910431859
2008-09-19,0.0,89.4228185811,5.01753462726,47.3254867753,15.4196319946
2008-09-20,0.0,108.39129525,13.0455900309,77.4417056324,21.5874847924
2008-09-21,0.0,143.618466206,26.0911800618,86.0463395915,0.0
2008-09-22,0.0,92.1326009624,9.03156232907,43.0231697958,40.0910431859
2008-09-23,0.0,92.1326009624,17.0596177327,31.5503245169,27.7553375902
2008-09-24,1.79733908666,59.6152123874,9.03156232907,74.5734943127,27.7553375902
2008-09-25,0.0,59.6152123874,13.0455900309,63.1006490338,12.3357055956
2008-09-26,0.0,138.198901444,14.0490969563,73.1393886528,27.7553375902
2008-09-27,0.0,138.198901444,13.0455900309,27.2480075373,0.0
2008-09-28,0.0,102.971730487,0.0,18.6433735782,0.0
2008-09-29,0.0,173.4260724,4.01402770181,91.782762231,12.3357055956
2008-09-30,0.0,67.7445595312,0.0,77.4417056324,0.0
2008-10-01,0.0,78.5836890562,13.0455900309,60.2324377141,12.3357055956
2008-10-02,0.0,94.8423833436,13.0455900309,68.8370716732,12.3357055956
2008-10-03,0.0,75.8739066749,5.01753462726,40.154958476,27.7553375902
2008-10-04,0.0,54.1956476249,0.0,18.6433735782,21.5874847924
2008-10-05,0.0,70.4543419124,6.02104155272,64.5347546937,0.0
2008-10-06,0.0,89.4228185811,8.02805540362,47.3254867753,24.6714111913
2008-10-07,0.0,21.67825905,20.0701385091,53.0619094148,24.6714111913
2008-10-08,0.0,21.67825905,4.01402770181,64.5347546937,37.0071167869
2008-10-09,0.0,78.5836890562,0.0,47.3254867753,0.0
2008-10-10,0.0,84.0032538186,0.0,76.0075999725,12.3357055956
2008-10-11,0.0,89.4228185811,7.02454847817,18.6433735782,21.5874847924
2008-10-12,0.0,249.299979075,7.02454847817,37.2867471563,21.5874847924
2008-10-13,1.79733908666,140.908683825,0.0,74.5734943127,27.7553375902
2008-10-14,0.0,54.1956476249,8.02805540362,81.744022612,12.3357055956
2008-10-15,1.79733908666,78.5836890562,12.0420831054,53.0619094148,24.6714111913
2008-10-16,0.0,56.9054300062,0.0,78.8758112922,0.0
2008-10-17,0.0,73.1641242937,14.0490969563,51.6278037549,27.7553375902
2008-10-18,2.69600862999,89.4228185811,13.0455900309,27.2480075373,40.0910431859
2008-10-19,0.0,67.7445595312,13.0455900309,54.4960150746,0.0
2008-10-20,0.0,56.9054300062,0.0,43.0231697958,12.3357055956
2008-10-21,0.0,100.261948106,4.01402770181,41.5890641359,24.6714111913
2008-10-22,0.0,32.517388575,8.02805540362,71.7052829929,0.0
2008-10-23,0.0,56.9054300062,0.0,24.3797962176,12.3357055956
2008-10-24,0.0,146.328248587,9.03156232907,25.8139018775,0.0
2008-10-25,0.0,70.4543419124,0.0,37.2867471563,0.0
2008-10-26,0.0,51.4858652437,6.02104155272,63.1006490338,18.5035583935
2008-10-27,0.0,56.9054300062,0.0,41.5890641359,0.0
2008-10-28,0.0,81.2934714374,5.01753462726,71.7052829929,30.8392639891
2008-10-29,1.34800431499,111.101077631,7.02454847817,24.3797962176,21.5874847924
2008-10-30,1.79733908666,92.1326009624,0.0,43.0231697958,12.3357055956
2008-10-31,2.24667385832,51.4858652437,0.0,67.4029660134,15.4196319946
2008-11-01,0.0,56.9054300062,14.0490969563,78.8758112922,21.5874847924
2008-11-02,0.0,84.0032538186,6.02104155272,54.4960150746,18.5035583935
2008-11-03,0.0,111.101077631,18.0631246581,50.1936980951,18.5035583935
2008-11-04,0.0,54.1956476249,16.0561108072,58.7983320542,12.3357055956
2008-11-05,1.79733908666,32.517388575,20.0701385091,45.8913811155,0.0
2008-11-06,1.79733908666,67.7445595312,16.0561108072,35.8526414965,49.3428223826
2008-11-07,0.0,59.6152123874,22.07715236,37.2867471563,52.4267487815
2008-11-08,0.0,65.0347771499,0.0,8.60463395915,18.5035583935
2008-11-09,0.0,151.74781335,6.02104155272,17.2092679183,18.5035583935
2008-11-10,0.0,43.3565180999,4.01402770181,41.5890641359,0.0
2008-11-11,0.0,113.810860012,13.0455900309,41.5890641359,24.6714111913
2008-11-12,0.0,54.1956476249,8.02805540362,17.2092679183,24.6714111913
2008-11-13,0.0,89.4228185811,0.0,58.7983320542,15.2192626512
2008-11-14,0.0,70.4543419124,9.0,50.1936980951,17.1216704826
2008-11-15,0.0,48.7760828624,6.0,51.6278037549,11.4144469884
2008-11-16,0.0,132.779336681,6.0,35.8526414965,24.7313018082
2008-11-17,0.0,89.4228185811,13.0,22.9456905577,7.6096313256
2008-11-18,0.0,100.261948106,4.0,77.4417056324,7.6096313256
2008-11-19,0.0,46.0663004812,9.0,54.4960150746,17.1216704826
2008-11-20,0.0,56.9054300062,13.0,65.9688603535,24.7313018082
2008-11-21,0.0,140.908683825,0.0,50.1936980951,7.6096313256
2008-11-22,0.0,48.7760828624,19.0,34.4185358366,36.1457487966
2008-11-23,0.0,165.296725256,13.0,44.4572754556,24.7313018082
2008-11-24,1.79733908666,21.67825905,4.0,30.116218857,7.6096313256
2008-11-25,0.0,121.940207156,8.0,17.2092679183,15.2192626512
2008-11-26,0.0,73.1641242937,9.0,38.7208528162,17.1216704826
2008-11-27,0.0,54.1956476249,34.0,18.6433735782,0.0
2008-11-28,0.0,32.517388575,12.0,34.4185358366,11.4144469884
2008-11-29,0.0,97.4147898726,20.0,87.1172734158,13.3168548198
2008-11-30,0.0,123.982459838,18.0,35.4375349488,0.0
2008-12-01,0.0,82.6549732252,16.0,64.9688140728,7.6096313256
2008-12-02,0.0,106.270679861,8.0,47.2500465984,30.4385253024
2008-12-03,0.0,121.030496508,0.0,60.5391222042,45.6577879536
2008-12-04,1.79733908666,85.6069365547,0.0,23.6250232992,0.0
2008-12-05,0.0,115.126569849,0.0,32.4844070364,24.7313018082
2008-12-06,0.0,183.021726427,12.0,17.7187674744,0.0
2008-12-07,0.0,35.4235599537,25.0,63.4922501166,36.1457487966
2008-12-08,0.0,97.4147898726,8.0,42.8203547298,7.6096313256
2008-12-09,0.0,70.8471199073,12.0,64.9688140728,22.8288939768
2008-12-10,1.79733908666,70.8471199073,0.0,48.7266105546,15.2192626512
2008-12-11,0.0,97.4147898726,12.0,25.1015872554,22.8288939768
2008-12-12,1.79733908666,118.078533179,13.0,19.1953314306,17.1216704826
2008-12-13,0.0,126.934423167,6.0,36.914098905,0.0
2008-12-14,2.69600862999,56.08730326,0.0,28.0547151678,0.0
2008-12-15,0.0,112.17460652,4.0,75.3047617662,24.7313018082
2008-12-16,0.0,35.4235599537,12.0,60.5391222042,22.8288939768
2008-12-17,0.0,100.366753202,4.0,56.1094303356,24.7313018082
2008-12-18,0.0,38.3755232831,0.0,39.8672268174,24.7313018082
2008-12-19,0.0,112.17460652,0.0,28.0547151678,19.024078314
2008-12-20,0.0,79.7030098958,0.0,29.531279124,0.0
2008-12-21,0.0,41.3274866126,0.0,31.0078430802,0.0
2008-12-22,0.0,14.7598166474,19.0,14.765639562,9.512039157
2008-12-23,2.24667385832,59.0392665895,15.0,36.914098905,28.536117471
2008-12-24,0.0,147.598166474,6.0,17.7187674744,11.4144469884
2008-12-25,0.0,53.1353399305,9.0,38.3906628612,0.0
2008-12-26,0.0,118.078533179,7.0,39.8672268174,13.3168548198
2008-12-27,0.0,20.6637433063,0.0,63.4922501166,13.3168548198
2008-12-28,0.0,106.270679861,29.0,53.1563024232,13.3168548198
2008-12-29,0.0,165.30994645,15.0,36.914098905,0.0
2008-12-30,0.0,129.886386497,0.0,7.382819781,19.024078314
2008-12-31,0.0,141.694239815,5.0,39.8672268174,20.9264861454
2009-01-01,0.0,91.5108632137,15.0,11.8125116496,0.0
2009-01-02,0.0,61.9912299189,16.0,23.6250232992,9.512039157
2009-01-03,0.0,38.3755232831,6.0,56.1094303356,0.0
2009-01-04,0.0,150.550129803,6.0,38.3906628612,0.0
2009-01-05,0.0,103.318716532,4.0,44.296918686,24.7313018082
2009-01-06,0.0,100.366753202,4.0,42.8203547298,15.2192626512
2009-01-07,1.79733908666,109.22264319,12.0,17.7187674744,7.6096313256
2009-01-08,0.0,162.357983121,4.0,56.1094303356,7.6096313256
2009-01-09,0.0,115.126569849,0.0,45.7734826422,34.2433409652
2009-01-10,0.0,268.628662982,12.0,98.9297850654,11.4144469884
2009-01-11,0.0,109.22264319,12.0,82.6875815472,0.0
2009-01-12,0.0,97.4147898726,13.0,56.1094303356,24.7313018082
2009-01-13,0.0,109.22264319,4.0,29.531279124,0.0
2009-01-14,0.0,97.4147898726,29.0,42.8203547298,32.3409331338
2009-01-15,0.0,135.790313156,17.0,56.1094303356,7.6096313256
2009-01-16,4.04401294498,91.5108632137,4.0,70.8750698976,17.1216704826
2009-01-17,0.0,73.7990832368,12.0,26.5781512116,11.4144469884
2009-01-18,0.0,76.7510465663,19.0,38.3906628612,0.0
2009-01-19,0.0,135.790313156,14.0,26.5781512116,0.0
2009-01-20,0.0,97.4147898726,8.0,54.6328663794,0.0
2009-01-21,0.0,156.454056462,0.0,60.5391222042,15.2192626512
2009-01-22,0.0,109.22264319,17.0,42.8203547298,22.8288939768
2009-01-23,0.0,61.9912299189,17.0,63.4922501166,24.7313018082
2009-01-24,0.0,88.5588998842,0.0,53.1563024232,0.0
2009-01-25,0.0,88.5588998842,12.0,88.593837372,11.4144469884
2009-01-26,0.0,59.0392665895,24.0,72.3516338538,38.048156628
2009-01-27,0.0,70.8471199073,4.0,45.7734826422,7.6096313256
2009-01-28,0.0,59.0392665895,8.0,47.2500465984,15.2192626512
2009-01-29,0.0,85.6069365547,12.0,54.6328663794,39.9505644594
2009-01-30,1.79733908666,76.7510465663,4.0,44.296918686,7.6096313256
2009-01-31,0.0,123.982459838,6.0,26.5781512116,11.4144469884
2009-02-01,2.69600862999,91.5108632137,6.0,17.7187674744,22.8288939768
2009-02-02,0.0,100.366753202,4.0,36.914098905,15.2192626512
2009-02-03,0.0,59.0392665895,8.0,35.4375349488,22.8288939768
2009-02-04,0.0,59.0392665895,4.0,41.3437907736,22.8288939768
2009-02-05,0.0,121.030496508,12.0,23.6250232992,30.4385253024
2009-02-06,1.79733908666,123.982459838,8.0,36.914098905,15.2192626512
2009-02-07,2.69600862999,159.406019792,6.0,35.4375349488,0.0
2009-02-08,0.0,70.8471199073,6.0,44.296918686,11.4144469884
2009-02-09,0.0,82.6549732252,8.0,35.4375349488,15.2192626512
2009-02-10,0.0,82.6549732252,4.0,47.2500465984,22.8288939768
2009-02-11,0.0,70.8471199073,8.0,53.1563024232,22.8288939768
2009-02-12,0.0,59.0392665895,4.0,60.5391222042,30.4385253024
2009-02-13,0.0,141.694239815,13.0,25.1015872554,7.6096313256
2009-02-14,0.0,126.934423167,6.0,8.8593837372,0.0
2009-02-15,0.0,56.08730326,13.0,28.0547151678,0.0
2009-02-16,0.0,106.270679861,13.0,45.7734826422,17.1216704826
2009-02-17,0.0,106.270679861,4.0,88.593837372,22.8288939768
2009-02-18,0.0,94.4628265431,8.0,35.4375349488,15.2192626512
2009-02-19,0.0,70.8471199073,8.0,29.531279124,7.6096313256
2009-02-20,0.0,73.7990832368,13.0,36.914098905,24.7313018082
2009-02-21,2.69600862999,88.5588998842,0.0,17.7187674744,11.4144469884
2009-02-22,0.0,53.1353399305,12.0,62.0156861604,34.2433409652
2009-02-23,1.79733908666,94.4628265431,28.0,47.2500465984,15.2192626512
2009-02-24,0.0,79.7030098958,0.0,41.3437907736,0.0
2009-02-25,1.79733908666,106.270679861,4.0,82.6875815472,30.4385253024
2009-02-26,0.0,121.030496508,8.0,84.1641455034,7.6096313256
2009-02-27,0.0,112.17460652,8.0,44.296918686,15.2192626512
2009-02-28,0.0,153.502093133,17.0,25.1015872554,22.8288939768
2009-03-01,2.69600862999,171.213873109,29.0,76.7813257224,11.4144469884
2009-03-02,0.0,70.8471199073,8.0,64.9688140728,7.6096313256
2009-03-03,0.0,115.126569849,12.0,29.531279124,15.2192626512
2009-03-04,0.0,82.6549732252,0.0,47.2500465984,15.2192626512
2009-03-05,0.0,82.6549732252,12.0,41.3437907736,22.8288939768
2009-03-06,0.0,126.934423167,26.0,44.296918686,24.7313018082
2009-03-07,0.0,70.8471199073,12.0,26.5781512116,0.0
2009-03-08,0.0,109.22264319,12.0,44.296918686,11.4144469884
2009-03-09,0.0,82.6549732252,4.0,47.2500465984,30.4385253024
2009-03-10,0.0,35.4235599537,4.0,29.531279124,22.8288939768
2009-03-11,0.0,141.694239815,8.0,47.2500465984,15.2192626512
2009-03-12,0.0,94.4628265431,8.0,47.2500465984,30.4385253024
2009-03-13,1.79733908666,115.126569849,13.0,38.3906628612,0.0
2009-03-14,0.0,123.982459838,0.0,81.211017591,11.4144469884
2009-03-15,0.0,70.8471199073,6.0,72.3516338538,11.4144469884
2009-03-16,0.0,106.270679861,8.0,47.2500465984,7.6096313256
2009-03-17,3.59467817332,118.078533179,4.0,70.8750698976,7.6096313256
2009-03-18,0.0,35.4235599537,4.0,54.6328663794,47.560195785
2009-03-19,0.0,70.8471199073,8.0,41.3437907736,15.2192626512
2009-03-20,0.0,64.9431932484,9.0,25.1015872554,17.1216704826
2009-03-21,0.0,144.646203144,24.0,45.7734826422,0.0
2009-03-22,0.0,53.1353399305,6.0,54.6328663794,11.4144469884
2009-03-23,0.0,47.2314132716,4.0,69.3985059414,7.6096313256
2009-03-24,0.0,115.126569849,8.0,29.531279124,15.2192626512
2009-03-25,0.0,150.550129803,12.0,35.4375349488,0.0
2009-03-26,0.0,118.078533179,8.0,70.8750698976,7.6096313256
2009-03-27,0.0,50.183376601,4.0,25.1015872554,15.2192626512
2009-03-28,0.0,88.5588998842,12.0,78.2578896786,0.0
2009-03-29,0.0,103.318716532,6.0,35.4375349488,11.4144469884
2009-03-30,0.0,91.5108632137,0.0,29.531279124,7.6096313256
2009-03-31,0.0,126.934423167,27.0,63.4922501166,15.2192626512
2009-04-01,1.79733908666,70.8471199073,8.0,47.2500465984,38.048156628
2009-04-02,1.79733908666,35.4235599537,16.0,23.6250232992,30.4385253024
2009-04-03,0.0,76.7510465663,26.0,50.2031745108,17.1216704826
2009-04-04,0.0,144.646203144,12.0,17.7187674744,11.4144469884
2009-04-05,0.0,144.646203144,19.0,63.4922501166,0.0
2009-04-06,0.0,82.6549732252,12.0,29.531279124,45.6577879536
2009-04-07,1.79733908666,79.7030098958,8.0,45.7734826422,7.6096313256
2009-04-08,0.0,94.4628265431,8.0,47.2500465984,15.2192626512
2009-04-09,0.0,76.7510465663,9.0,44.296918686,17.1216704826
2009-04-10,0.0,153.502093133,38.0,35.4375349488,17.1216704826
2009-04-11,0.0,109.22264319,12.0,36.914098905,0.0
2009-04-12,0.0,38.3755232831,13.0,39.8672268174,24.7313018082
2009-04-13,0.0,97.4147898726,12.0,29.531279124,15.2192626512
2009-04-14,1.79733908666,100.366753202,11.0,73.82819781,15.2192626512
2009-04-15,0.0,115.126569849,12.0,51.679738467,15.2192626512
2009-04-16,1.79733908666,70.8471199073,16.0,64.9688140728,0.0
2009-04-17,0.0,103.318716532,22.0,63.4922501166,0.0
2009-04-18,0.0,112.17460652,6.0,28.0547151678,11.4144469884
2009-04-19,0.0,162.357983121,18.0,35.4375349488,0.0
2009-04-20,1.79733908666,79.7030098958,4.0,39.8672268174,15.2192626512
2009-04-21,0.0,91.5108632137,4.0,67.9219419852,0.0
2009-04-22,1.79733908666,47.2314132716,31.0,57.5859942918,7.6096313256
2009-04-23,0.0,129.886386497,12.0,29.531279124,7.6096313256
2009-04-24,0.0,91.5108632137,9.0,25.1015872554,7.6096313256
2009-04-25,0.0,94.4628265431,13.0,28.0547151678,0.0
2009-04-26,0.0,56.08730326,19.0,54.6328663794,22.8288939768
2009-04-27,0.0,115.126569849,4.0,33.9609709926,7.6096313256
2009-04-28,0.0,135.790313156,8.0,39.8672268174,0.0
2009-04-29,0.0,56.08730326,8.0,28.0547151678,7.6096313256
2009-04-30,0.0,59.0392665895,16.0,41.3437907736,15.2192626512
2009-05-01,0.0,88.5588998842,4.0,36.914098905,7.6096313256
2009-05-02,0.0,53.1353399305,12.0,26.5781512116,11.4144469884
2009-05-03,0.0,106.270679861,6.0,70.8750698976,0.0
2009-05-04,0.0,147.598166474,4.0,45.7734826422,0.0
2009-05-05,0.0,144.646203144,11.0,16.2422035182,0.0
2009-05-06,0.0,138.742276485,23.0,51.679738467,30.4385253024
2009-05-07,0.0,59.0392665895,8.0,41.3437907736,7.6096313256
2009-05-08,1.79733908666,103.318716532,9.0,19.1953314306,24.7313018082
2009-05-09,0.0,206.637433063,13.0,19.1953314306,11.4144469884
2009-05-10,0.0,135.790313156,20.0,48.7266105546,0.0
2009-05-11,1.79733908666,59.0392665895,24.0,41.3437907736,15.2192626512
2009-05-12,0.0,79.7030098958,4.0,45.7734826422,22.8288939768
2009-05-13,0.0,138.742276485,12.0,51.679738467,7.6096313256
2009-05-14,0.0,126.934423167,24.0,29.531279124,0.0
2009-05-15,0.0,150.550129803,4.0,31.0078430802,7.6096313256
2009-05-16,0.0,180.069763098,6.0,44.296918686,34.2433409652
2009-05-17,0.0,109.22264319,6.0,36.914098905,0.0
2009-05-18,0.0,70.8471199073,4.0,35.4375349488,0.0
2009-05-19,0.0,79.7030098958,4.0,45.7734826422,28.536117471
2009-05-20,0.0,118.078533179,8.0,47.2500465984,15.2192626512
2009-05-21,1.79733908666,85.6069365547,16.0,48.7266105546,38.048156628
2009-05-22,0.0,38.3755232831,18.0,39.8672268174,0.0
2009-05-23,0.0,97.4147898726,7.0,59.062558248,0.0
2009-05-24,0.0,283.388479629,14.0,50.2031745108,0.0
2009-05-25,0.0,121.030496508,23.0,60.5391222042,11.4144469884
2009-05-26,0.0,82.6549732252,12.0,69.3985059414,0.0
2009-05-27,0.0,115.126569849,15.0,51.679738467,15.2192626512
2009-05-28,0.0,177.117799768,16.0,17.7187674744,22.8288939768
2009-05-29,0.0,126.934423167,0.0,44.296918686,7.6096313256
2009-05-30,0.0,129.886386497,13.0,47.2500465984,11.4144469884
2009-05-31,0.0,94.4628265431,13.0,47.2500465984,11.4144469884
2009-06-01,0.0,106.270679861,8.0,23.6250232992,30.4385253024
2009-06-02,0.0,115.126569849,24.0,35.4375349488,7.6096313256
2009-06-03,0.0,70.8471199073,0.0,47.2500465984,22.8288939768
2009-06-04,0.0,82.6549732252,4.0,17.7187674744,15.2192626512
2009-06-05,0.0,100.366753202,9.0,19.1953314306,7.6096313256
2009-06-06,0.0,73.7990832368,6.0,36.914098905,0.0
2009-06-07,0.0,112.17460652,32.0,19.1953314306,24.7313018082
2009-06-08,1.79733908666,82.6549732252,12.0,47.2500465984,0.0
2009-06-09,1.79733908666,129.886386497,8.0,41.3437907736,30.4385253024
2009-06-10,0.0,156.454056462,12.0,41.3437907736,15.2192626512
2009-06-11,0.0,121.030496508,17.0,36.914098905,32.3409331338
2009-06-12,0.0,91.5108632137,0.0,5.9062558248,17.1216704826
2009-06-13,0.0,283.388479629,6.0,38.3906628612,0.0
2009-06-14,0.0,153.502093133,6.0,28.0547151678,11.4144469884
2009-06-15,3.59467817332,144.646203144,12.0,41.3437907736,0.0
2009-06-16,0.0,109.22264319,8.0,35.4375349488,15.2192626512
2009-06-17,1.79733908666,129.886386497,24.0,53.1563024232,7.6096313256
2009-06-18,0.0,121.030496508,0.0,23.6250232992,22.8288939768
2009-06-19,0.0,38.3755232831,18.0,26.5781512116,0.0
2009-06-20,0.0,147.598166474,12.0,17.7187674744,0.0
2009-06-21,5.84135203164,118.078533179,20.0,10.3359476934,0.0
2009-06-22,0.0,121.030496508,16.0,23.6250232992,22.8288939768
2009-06-23,0.0,129.886386497,4.0,11.8125116496,0.0
2009-06-24,1.79733908666,97.4147898726,0.0,42.8203547298,0.0
2009-06-25,0.0,85.6069365547,8.0,42.8203547298,22.8288939768
2009-06-26,0.0,156.454056462,13.0,0.0,24.7313018082
2009-06-27,0.0,153.502093133,6.0,8.8593837372,0.0
2009-06-28,2.69600862999,132.838349826,0.0,28.0547151678,0.0
2009-06-29,0.0,97.4147898726,8.0,48.7266105546,15.2192626512
2009-06-30,0.0,70.8471199073,8.0,48.7266105546,15.2192626512
2009-07-01,0.0,121.030496508,0.0,31.0078430802,32.3409331338
2009-07-02,0.0,156.454056462,9.0,32.4844070364,7.6096313256
2009-07-03,0.0,185.973689757,6.0,33.9609709926,0.0
2009-07-04,0.0,41.3274866126,7.0,31.0078430802,0.0
2009-07-05,0.0,85.6069365547,22.0,10.3359476934,0.0
2009-07-06,0.0,162.357983121,8.0,36.914098905,0.0
2009-07-07,0.0,82.6549732252,20.0,53.1563024232,0.0
2009-07-08,0.0,109.22264319,16.0,36.914098905,15.2192626512
2009-07-09,0.0,61.9912299189,29.0,42.8203547298,0.0
2009-07-10,0.0,64.9431932484,13.0,32.4844070364,7.6096313256
2009-07-11,0.0,112.17460652,13.0,56.1094303356,0.0
2009-07-12,0.0,56.08730326,6.0,47.2500465984,0.0
2009-07-13,0.0,47.2314132716,16.0,29.531279124,22.8288939768
2009-07-14,0.0,106.270679861,12.0,53.1563024232,22.8288939768
2009-07-15,1.79733908666,109.22264319,8.0,36.914098905,0.0
2009-07-16,1.79733908666,171.213873109,8.0,36.914098905,15.2192626512
2009-07-17,0.0,64.9431932484,13.0,26.5781512116,24.7313018082
2009-07-18,0.0,94.4628265431,13.0,28.0547151678,11.4144469884
2009-07-19,0.0,156.454056462,13.0,39.8672268174,0.0
2009-07-20,0.0,97.4147898726,4.0,23.6250232992,0.0
2009-07-21,0.0,59.0392665895,20.0,51.679738467,15.2192626512
2009-07-22,0.0,118.078533179,16.0,29.531279124,7.6096313256
2009-07-23,0.0,156.454056462,8.0,23.6250232992,15.2192626512
2009-07-24,1.79733908666,141.694239815,26.0,5.9062558248,17.1216704826
2009-07-25,0.0,129.886386497,31.0,28.0547151678,8.65094929647
2009-07-26,0.0,112.17460652,6.0,19.1953314306,8.65094929647
2009-07-27,0.0,144.646203144,24.0,47.2500465984,15.1391612688
2009-07-28,3.59467817332,59.0392665895,16.0,47.2500465984,25.9528478894
2009-07-29,0.0,59.0392665895,4.0,35.4375349488,0.0
2009-07-30,0.0,109.22264319,25.0,60.5391222042,15.1391612688
2009-07-31,0.0,115.126569849,13.0,32.4844070364,10.8136866206
2009-08-01,0.0,147.598166474,6.0,19.1953314306,8.65094929647
2009-08-02,0.0,147.598166474,13.0,36.914098905,0.0
2009-08-03,0.0,97.4147898726,21.0,54.6328663794,4.32547464824
2009-08-04,0.0,188.925653086,12.0,59.062558248,19.4646359171
2009-08-05,0.0,94.4628265431,16.0,23.6250232992,4.32547464824
2009-08-06,0.0,197.781543075,17.0,36.914098905,15.1391612688
2009-08-07,0.0,129.886386497,4.0,45.7734826422,6.48821197236
2009-08-08,0.0,183.021726427,12.0,17.7187674744,8.65094929647
2009-08-09,0.0,295.196332947,6.0,17.7187674744,8.65094929647
2009-08-10,0.0,169.878079053,3.93057188426,33.4406630147,0.0
2009-08-11,0.0,142.478388883,27.5140031898,21.4975690809,15.1391612688
2009-08-12,3.59467817332,65.7592564076,13.7570015949,50.1609945221,19.4646359171
2009-08-13,0.0,104.118822645,9.82642971064,57.3268508824,10.8136866206
2009-08-14,0.0,82.1990705095,9.82642971064,47.7723757353,10.8136866206
2009-08-15,7.18935634664,120.558636747,13.7570015949,59.7154696691,15.1391612688
2009-08-16,0.0,279.476839732,13.7570015949,16.7203315074,0.0
