date,legal,lucrative,luxury,meritorious,nobility
2007-04-09,87.1608987867,0.0,26.0498383695,0.0,0.0
2007-04-10,99.1007479356,0.0,30.3914780977,0.0,0.0
2007-04-11,95.5187931909,0.0,27.1352483015,0.0,0.0
2007-04-12,96.7127781058,0.0,26.0498383695,0.0,0.0
2007-04-13,87.1608987867,0.0,27.1352483015,0.0,0.0
2007-04-14,72.8330798081,0.0,36.9039376901,0.0,0.0
2007-04-15,62.0872155741,0.0,29.3060681656,0.0,0.0
2007-04-16,82.3849591272,0.0,23.8790185053,0.0,0.0
2007-04-17,89.5488686165,0.0,24.9644284374,0.0,0.0
2007-04-18,96.7127781058,0.0,22.7936085733,0.0,0.0
2007-04-19,91.9368384463,0.0,22.7936085733,0.0,0.0
2007-04-20,78.8030043825,0.0,22.7936085733,0.0,0.0
2007-04-21,59.6992457443,0.0,34.7331178259,0.0,0.0
2007-04-22,63.281200489,0.0,27.1352483015,0.0,0.0
2007-04-23,88.3548837016,0.0,30.3914780977,0.0,0.0
2007-04-24,96.7127781058,0.0,28.2206582336,0.0,0.0
2007-04-25,96.7127781058,0.0,21.7081986412,0.0,0.0
2007-04-26,84.7729289569,0.0,26.0498383695,0.0,0.0
2007-04-27,85.9669138718,0.0,23.8790185053,0.0,0.0
2007-04-28,65.6691703188,0.0,24.9644284374,0.0,0.0
2007-04-29,74.027064723,0.0,29.3060681656,0.0,0.0
2007-04-30,91.9368384463,0.0,27.1352483015,0.0,0.0
2007-05-01,79.9969892974,0.0,21.7081986412,0.0,0.0
2007-05-02,97.9067630207,0.0,30.3914780977,0.0,0.0
2007-05-03,99.1007479356,0.0,27.1352483015,0.0,0.0
2007-05-04,78.8030043825,0.0,28.2206582336,0.0,0.0
2007-05-05,66.8631552336,0.0,27.1352483015,0.0,0.0
2007-05-06,64.4751854039,0.0,26.0498383695,0.0,0.0
2007-05-07,91.9368384463,0.0,29.3060681656,0.0,0.0
2007-05-08,87.1608987867,0.0,30.3914780977,0.0,0.0
2007-05-09,111.040597084,0.0,24.9644284374,0.0,0.0
2007-05-10,88.3548837016,0.0,28.2206582336,0.0,0.0
2007-05-11,87.1608987867,0.0,22.7936085733,0.0,0.0
2007-05-12,65.6691703188,0.0,24.9644284374,0.0,0.0
2007-05-13,68.0571401485,0.0,29.3060681656,0.0,0.0
2007-05-14,88.3548837016,0.0,24.9644284374,0.0,0.0
2007-05-15,89.5488686165,0.0,26.0498383695,0.0,0.0
2007-05-16,95.5187931909,0.0,28.2206582336,0.0,0.0
2007-05-17,99.1007479356,0.0,24.9644284374,0.0,0.0
2007-05-18,87.1608987867,0.0,27.1352483015,0.0,0.0
2007-05-19,70.4451099783,0.0,27.1352483015,0.0,0.0
2007-05-20,74.027064723,0.0,33.6477078939,0.0,0.0
2007-05-21,85.9669138718,0.0,29.3060681656,0.0,0.0
2007-05-22,94.324808276,0.0,22.7936085733,0.0,0.0
2007-05-23,95.5187931909,0.0,23.8790185053,0.0,0.0
2007-05-24,94.324808276,0.0,24.9644284374,0.0,0.0
2007-05-25,78.8030043825,0.0,28.2206582336,0.0,0.0
2007-05-26,68.0571401485,0.0,24.9644284374,0.0,0.0
2007-05-27,50.1473664252,0.0,29.3060681656,0.0,0.0
2007-05-28,58.5052608294,0.0,28.2206582336,0.0,0.0
2007-05-29,90.7428535314,0.0,26.0498383695,0.0,0.0
2007-05-30,96.7127781058,0.0,29.3060681656,0.0,0.0
2007-05-31,90.7428535314,0.0,26.0498383695,0.0,0.0
2007-06-01,90.7428535314,0.0,27.1352483015,0.0,0.0
2007-06-02,71.6390948932,0.0,29.3060681656,0.0,0.0
2007-06-03,63.281200489,0.0,32.5622979618,0.0,0.0
2007-06-04,96.7127781058,0.0,30.3914780977,0.0,0.0
2007-06-05,88.3548837016,0.0,23.8790185053,0.0,0.0
2007-06-06,102.68270268,0.0,24.9644284374,0.0,0.0
2007-06-07,93.1308233611,0.0,28.2206582336,0.0,0.0
2007-06-08,93.1308233611,0.0,22.7936085733,0.0,0.0
2007-06-09,66.8631552336,0.0,24.9644284374,0.0,0.0
2007-06-10,70.4451099783,0.0,30.3914780977,0.0,0.0
2007-06-11,96.7127781058,0.0,29.3060681656,0.0,0.0
2007-06-12,94.324808276,0.0,30.3914780977,0.0,0.0
2007-06-13,94.324808276,0.0,23.8790185053,0.0,0.0
2007-06-14,94.324808276,0.0,31.4768880298,0.0,0.0
2007-06-15,75.2210496378,0.0,26.0498383695,0.0,0.0
2007-06-16,66.8631552336,0.0,28.2206582336,0.0,0.0
2007-06-17,60.8932306592,0.0,29.3060681656,0.0,0.0
2007-06-18,84.7729289569,0.0,29.3060681656,0.0,0.0
2007-06-19,91.9368384463,0.0,26.0498383695,0.0,0.0
2007-06-20,84.7729289569,0.0,21.7081986412,0.0,0.0
2007-06-21,78.8030043825,0.0,28.2206582336,0.0,0.0
2007-06-22,82.3849591272,0.0,27.1352483015,0.0,0.0
2007-06-23,57.3112759145,0.0,29.3060681656,0.0,0.0
2007-06-24,63.3637450109,0.0,34.7331178259,0.0,0.0
2007-06-25,92.1654472886,0.0,29.3060681656,0.0,0.0
2007-06-26,88.7092430153,0.0,31.4768880298,0.0,0.0
2007-06-27,91.0133791975,0.0,29.3060681656,0.0,0.0
2007-06-28,89.8613111064,0.0,24.9644284374,0.0,0.0
2007-06-29,91.0133791975,0.0,24.9644284374,0.0,0.0
2007-06-30,66.8199492842,0.0,31.4768880298,0.0,0.0
2007-07-01,67.9720173753,0.0,34.7331178259,0.0,0.0
2007-07-02,80.6447663775,0.0,27.1352483015,0.0,0.0
2007-07-03,96.773719653,0.0,27.1352483015,0.0,0.0
2007-07-04,77.1885621042,0.0,29.3060681656,0.0,0.0
2007-07-05,85.2530387419,0.0,31.4768880298,0.0,0.0
2007-07-06,82.9489025597,0.0,28.2206582336,0.0,0.0
2007-07-07,69.1240854664,0.0,24.9644284374,0.0,0.0
2007-07-08,74.884425922,0.0,31.4768880298,0.0,0.0
2007-07-09,88.7092430153,0.0,29.3060681656,0.0,0.0
2007-07-10,91.0133791975,0.0,27.5335930411,0.0,0.0
2007-07-11,81.7968344686,0.0,31.9389679277,0.0,0.0
2007-07-12,87.5571749242,0.0,28.6349367627,0.0,0.0
2007-07-13,81.7968344686,0.0,25.3309055978,0.0,0.0
2007-07-14,73.7323578309,0.0,37.4456865359,0.0,0.0
2007-07-15,73.7323578309,0.0,38.5470302575,0.0,0.0
2007-07-16,81.7968344686,0.0,31.9389679277,0.0,0.0
2007-07-17,91.0133791975,0.0,27.5335930411,0.0,0.0
2007-07-18,93.3175153797,0.0,26.4322493195,0.0,0.0
2007-07-19,86.4051068331,0.0,29.7362804844,0.0,0.0
2007-07-20,85.2530387419,0.0,31.9389679277,0.0,0.0
2007-07-21,62.2116769198,0.0,33.0403116493,0.0,0.0
2007-07-22,66.8199492842,0.0,38.5470302575,0.0,0.0
2007-07-23,97.9257877441,0.0,26.4322493195,0.0,0.0
2007-07-24,89.8613111064,0.0,28.6349367627,0.0,0.0
2007-07-25,82.9489025597,0.0,35.2429990926,0.0,0.0
2007-07-26,97.9257877441,0.0,26.4322493195,0.0,0.0
2007-07-27,78.3406301953,0.0,27.5335930411,0.0,0.0
2007-07-28,66.8199492842,0.0,29.7362804844,0.0,0.0
2007-07-29,67.9720173753,0.0,30.837624206,0.0,0.0
2007-07-30,85.2530387419,0.0,31.9389679277,0.0,0.0
2007-07-31,89.8613111064,0.0,31.9389679277,0.0,0.0
2007-08-01,92.1654472886,0.0,28.6349367627,0.0,0.0
2007-08-02,84.1009706508,0.0,30.837624206,0.0,0.0
2007-08-03,82.9489025597,0.0,29.7362804844,0.0,0.0
2007-08-04,69.1240854664,0.0,25.3309055978,0.0,0.0
2007-08-05,66.8199492842,0.0,31.9389679277,0.0,0.0
2007-08-06,87.5571749242,0.0,31.9389679277,0.0,0.0
2007-08-07,84.1009706508,0.0,27.5335930411,0.0,0.0
2007-08-08,85.2530387419,0.0,26.4322493195,0.0,0.0
2007-08-09,80.6447663775,0.0,26.4322493195,0.0,0.0
2007-08-10,81.7968344686,0.0,28.6349367627,0.0,0.0
2007-08-11,67.9720173753,0.0,27.5335930411,0.0,0.0
2007-08-12,59.9075407376,0.0,31.9389679277,0.0,0.0
2007-08-13,84.1009706508,0.0,28.6349367627,0.0,0.0
2007-08-14,97.9257877441,0.0,25.3309055978,0.0,0.0
2007-08-15,99.0778558352,0.0,30.837624206,0.0,0.0
2007-08-16,94.4695834708,0.0,28.6349367627,0.0,0.0
2007-08-17,76.0364940131,0.0,27.5335930411,0.0,0.0
2007-08-18,67.9720173753,0.0,39.6483739792,0.0,0.0
2007-08-19,72.5802897398,0.0,31.9389679277,0.0,0.0
2007-08-20,87.5571749242,0.0,25.3309055978,0.0,0.0
2007-08-21,87.5571749242,0.0,29.7362804844,0.0,0.0
2007-08-22,89.8613111064,0.0,26.4322493195,0.0,0.0
2007-08-23,93.3175153797,0.0,25.3309055978,0.0,0.0
2007-08-24,92.1654472886,0.0,29.7362804844,0.0,0.0
2007-08-25,62.2116769198,0.0,33.0403116493,0.0,0.0
2007-08-26,77.1885621042,0.0,29.7362804844,0.0,0.0
2007-08-27,93.3175153797,0.0,29.7362804844,0.0,0.0
2007-08-28,86.4051068331,0.0,34.141655371,0.0,0.0
2007-08-29,101.381992017,0.0,28.6349367627,0.0,0.0
2007-08-30,89.8613111064,0.0,24.2295618762,0.0,0.0
2007-08-31,87.5571749242,0.0,27.5335930411,0.0,0.0
2007-09-01,58.7554726465,0.0,27.5335930411,0.0,0.0
2007-09-02,67.9720173753,0.0,26.4322493195,0.0,0.0
2007-09-03,64.515813102,0.0,29.7362804844,0.0,0.0
2007-09-04,91.0133791975,0.0,30.837624206,0.0,0.0
2007-09-05,101.381992017,0.0,27.5335930411,0.0,0.0
2007-09-06,93.3175153797,0.0,23.1282181545,0.0,0.0
2007-09-07,97.9257877441,0.0,28.6349367627,0.0,0.0
2007-09-08,59.9075407376,0.0,25.3309055978,0.0,0.0
2007-09-09,65.6678811931,0.0,27.5335930411,0.0,0.0
2007-09-10,93.3175153797,0.0,23.1282181545,0.0,0.0
2007-09-11,87.5571749242,0.0,24.2295618762,0.0,0.0
2007-09-12,93.3175153797,0.0,24.2295618762,0.0,0.0
2007-09-13,85.2530387419,0.0,26.4322493195,0.0,0.0
2007-09-14,88.7092430153,0.0,24.2295618762,0.0,0.0
2007-09-15,62.2116769198,0.0,24.2295618762,0.0,0.0
2007-09-16,64.515813102,0.0,31.9389679277,0.0,0.0
2007-09-17,103.6861282,0.0,28.6349367627,0.0,0.0
2007-09-18,103.6861282,0.0,25.3309055978,0.0,0.0
2007-09-19,105.990264382,0.0,24.2295618762,0.0,0.0
2007-09-20,92.1654472886,0.0,26.4322493195,0.0,0.0
2007-09-21,81.7968344686,0.0,27.5335930411,0.0,0.0
2007-09-22,67.9720173753,0.0,25.3309055978,0.0,0.0
2007-09-23,62.2116769198,0.0,20.9255307112,0.0,0.0
2007-09-24,97.9257877441,0.0,24.2295618762,0.0,0.0
2007-09-25,102.534060109,0.0,25.3309055978,0.0,0.0
2007-09-26,115.206809111,0.0,20.9255307112,0.0,0.0
2007-09-27,101.381992017,0.0,24.2295618762,0.0,0.0
2007-09-28,88.7092430153,0.0,26.4322493195,0.0,0.0
2007-09-29,61.0596088287,0.0,24.2295618762,0.0,0.0
2007-09-30,62.2116769198,0.0,27.5335930411,0.0,0.0
2007-10-01,93.3175153797,0.0,23.1282181545,0.0,0.0
2007-10-02,96.773719653,0.0,23.1282181545,0.0,0.0
2007-10-03,102.534060109,0.0,25.3309055978,0.0,0.0
2007-10-04,99.0778558352,0.0,26.4322493195,0.0,0.0
2007-10-05,101.381992017,0.0,24.2295618762,0.0,0.0
2007-10-06,69.1240854664,0.0,26.4322493195,0.0,0.0
2007-10-07,72.5802897398,0.0,26.4322493195,0.0,0.0
2007-10-08,86.4051068331,0.0,29.7362804844,0.0,0.0
2007-10-09,95.6216515619,0.0,30.837624206,0.0,0.0
2007-10-10,95.6216515619,0.0,25.3309055978,0.0,0.0
2007-10-11,94.4695834708,0.0,27.5335930411,0.0,0.0
2007-10-12,78.3406301953,0.0,24.2295618762,0.0,0.0
2007-10-13,69.1240854664,0.0,24.2295618762,0.0,0.0
2007-10-14,65.6678811931,0.0,27.5335930411,0.0,0.0
2007-10-15,104.838196291,0.0,25.3309055978,0.0,0.0
2007-10-16,94.4695834708,0.0,26.4322493195,0.0,0.0
2007-10-17,95.6216515619,0.0,25.3309055978,0.0,0.0
2007-10-18,99.0778558352,0.0,26.4322493195,0.0,0.0
2007-10-19,77.1885621042,0.0,24.2295618762,0.0,0.0
2007-10-20,63.3637450109,0.0,24.2295618762,0.0,0.0
2007-10-21,70.2761535575,0.0,27.5335930411,0.0,0.0
2007-10-22,86.4051068331,0.0,26.4322493195,0.0,0.0
2007-10-23,87.5571749242,0.0,23.1282181545,0.0,0.0
2007-10-24,99.0778558352,0.0,23.1282181545,0.0,0.0
2007-10-25,85.2530387419,0.0,27.5335930411,0.0,0.0
2007-10-26,85.2530387419,0.0,23.1282181545,0.0,0.0
2007-10-27,77.1885621042,0.0,23.1282181545,0.0,0.0
2007-10-28,63.3637450109,0.0,24.2295618762,0.0,0.0
2007-10-29,97.9257877441,0.0,20.9255307112,0.0,0.0
2007-10-30,94.4695834708,0.0,25.3309055978,0.0,0.0
2007-10-31,93.3175153797,0.0,23.1282181545,0.0,0.0
2007-11-01,95.6216515619,0.0,22.0268744329,0.0,0.0
2007-11-02,85.2530387419,0.0,25.3309055978,0.0,0.0
2007-11-03,66.8199492842,0.0,29.7362804844,0.0,0.0
2007-11-04,70.2761535575,0.0,29.7362804844,0.0,0.0
2007-11-05,94.4695834708,0.0,23.1282181545,0.0,0.0
2007-11-06,89.8613111064,0.0,23.1282181545,0.0,0.0
2007-11-07,100.229923926,0.0,22.0268744329,0.0,0.0
2007-11-08,89.8613111064,0.0,24.2295618762,0.0,0.0
2007-11-09,85.2530387419,0.0,24.2295618762,0.0,0.0
2007-11-10,65.6678811931,0.0,24.2295618762,0.0,0.0
2007-11-11,64.515813102,0.0,27.5335930411,0.0,0.0
2007-11-12,81.7968344686,0.0,26.4322493195,0.0,0.0
2007-11-13,95.6216515619,0.0,24.2295618762,0.0,0.0
2007-11-14,100.229923926,0.0,25.3309055978,0.0,0.0
2007-11-15,93.3175153797,0.0,19.8241869896,0.0,0.0
2007-11-16,88.7092430153,0.0,20.9255307112,0.0,0.0
2007-11-17,58.7554726465,0.0,22.0268744329,0.0,0.0
2007-11-18,67.9720173753,0.0,31.9389679277,0.0,0.0
2007-11-19,85.2530387419,0.0,25.3309055978,0.0,0.0
2007-11-20,79.4926982864,0.0,20.9255307112,0.0,0.0
2007-11-21,79.4926982864,0.0,26.4322493195,0.0,0.0
2007-11-22,48.3868598265,0.0,23.1282181545,0.0,0.0
2007-11-23,55.2992683732,0.0,27.5335930411,0.0,0.0
2007-11-24,66.8199492842,0.0,36.3443428142,0.0,0.0
2007-11-25,70.2761535575,0.0,28.6349367627,0.0,0.0
2007-11-26,89.8613111064,0.0,26.4322493195,0.0,0.0
2007-11-27,86.4051068331,0.0,24.2295618762,0.0,0.0
2007-11-28,101.381992017,0.0,28.6349367627,0.0,0.0
2007-11-29,87.5571749242,0.0,24.2295618762,0.0,0.0
2007-11-30,78.3406301953,0.0,20.9255307112,0.0,0.0
2007-12-01,62.2116769198,0.0,20.9255307112,0.0,0.0
2007-12-02,71.4282216487,0.0,28.6349367627,0.0,0.0
2007-12-03,82.9489025597,0.0,25.3309055978,0.0,0.0
2007-12-04,89.8613111064,0.0,22.0268744329,0.0,0.0
2007-12-05,95.6216515619,0.0,25.3309055978,0.0,0.0
2007-12-06,89.8613111064,0.0,19.8241869896,0.0,0.0
2007-12-07,87.5571749242,0.0,23.1282181545,0.0,0.0
2007-12-08,65.6678811931,0.0,24.2295618762,0.0,0.0
2007-12-09,62.2116769198,0.0,24.2295618762,0.0,0.0
2007-12-10,77.1885621042,0.0,24.2295618762,0.0,0.0
2007-12-11,89.8613111064,0.0,18.7228432679,0.0,0.0
2007-12-12,86.4051068331,0.0,24.2295618762,0.0,0.0
2007-12-13,84.1009706508,0.0,24.2295618762,0.0,0.0
2007-12-14,76.0364940131,0.0,19.8241869896,0.0,0.0
2007-12-15,57.6034045554,0.0,19.8241869896,0.0,0.0
2007-12-16,59.9075407376,0.0,23.1282181545,0.0,0.0
2007-12-17,84.1009706508,0.0,26.4322493195,0.0,0.0
2007-12-18,80.6447663775,0.0,22.0268744329,0.0,0.0
2007-12-19,78.3406301953,0.0,25.3309055978,0.0,0.0
2007-12-20,82.9489025597,0.0,23.1282181545,0.0,0.0
2007-12-21,71.4282216487,0.0,19.8241869896,0.0,0.0
2007-12-22,57.6034045554,0.0,20.9255307112,0.0,0.0
2007-12-23,50.6909960087,0.0,25.3309055978,0.0,0.0
2007-12-24,49.5389279176,0.0,19.8241869896,0.0,0.0
2007-12-25,52.9951321909,0.0,25.3309055978,0.0,0.0
2007-12-26,77.1885621042,0.0,29.7362804844,0.0,0.0
2007-12-27,74.884425922,0.0,27.5335930411,0.0,0.0
2007-12-28,77.1885621042,0.0,27.5335930411,0.0,0.0
2007-12-29,63.3637450109,0.0,29.7362804844,0.0,0.0
2007-12-30,64.515813102,0.0,24.2295618762,0.0,0.0
2007-12-31,76.0364940131,0.0,25.3309055978,0.0,0.0
2008-01-01,59.9075407376,0.0,23.1282181545,0.0,0.0
2008-01-02,81.7968344686,0.0,26.4322493195,0.0,0.0
2008-01-03,91.0133791975,0.0,25.3309055978,0.0,0.0
2008-01-04,87.5571749242,0.0,23.1282181545,0.0,0.0
2008-01-05,67.9720173753,0.0,35.2429990926,0.0,0.0
2008-01-06,64.515813102,0.0,29.7362804844,0.0,0.0
2008-01-07,91.0133791975,0.0,30.837624206,0.0,0.0
2008-01-08,99.0778558352,0.0,28.6349367627,0.0,0.0
2008-01-09,104.838196291,0.0,28.6349367627,0.0,0.0
2008-01-10,94.4695834708,0.0,26.4322493195,0.0,0.0
2008-01-11,89.8613111064,0.0,30.837624206,0.0,0.0
2008-01-12,67.9720173753,0.0,30.837624206,0.0,0.0
2008-01-13,73.7323578309,0.0,28.6349367627,0.0,0.0
2008-01-14,93.3175153797,0.0,29.7362804844,0.0,0.0
2008-01-15,89.8613111064,0.0,26.4322493195,0.0,0.0
2008-01-16,89.8613111064,0.0,26.4322493195,0.0,0.0
2008-01-17,92.1654472886,0.0,20.9255307112,0.0,0.0
2008-01-18,86.4051068331,0.0,27.5335930411,0.0,0.0
2008-01-19,67.9720173753,0.0,26.4322493195,0.0,0.0
2008-01-20,61.0596088287,0.0,36.3443428142,0.0,0.0
2008-01-21,82.9489025597,0.0,30.837624206,0.0,0.0
2008-01-22,92.1654472886,0.0,23.1282181545,0.0,0.0
2008-01-23,95.6216515619,0.0,23.1282181545,0.0,0.0
2008-01-24,96.773719653,0.0,25.3309055978,0.0,0.0
2008-01-25,85.2530387419,0.0,22.0268744329,0.0,0.0
2008-01-26,65.6678811931,0.0,30.837624206,0.0,0.0
2008-01-27,72.5802897398,0.0,29.7362804844,0.0,0.0
2008-01-28,84.1009706508,0.0,26.4322493195,0.0,0.0
2008-01-29,99.0778558352,0.0,23.1282181545,0.0,0.0
2008-01-30,100.229923926,0.0,24.2295618762,0.0,0.0
2008-01-31,86.4051068331,0.0,25.3309055978,0.0,0.0
2008-02-01,79.4926982864,0.0,24.2295618762,0.0,0.0
2008-02-02,67.9720173753,0.0,26.4322493195,0.0,0.0
2008-02-03,69.1240854664,0.0,27.5335930411,0.0,0.0
2008-02-04,88.7092430153,0.0,26.4322493195,0.0,0.0
2008-02-05,88.7092430153,0.0,26.4322493195,0.0,0.0
2008-02-06,87.5571749242,0.0,23.1282181545,0.0,0.0
2008-02-07,93.3175153797,0.0,26.4322493195,0.0,0.0
2008-02-08,80.6447663775,0.0,28.6349367627,0.0,0.0
2008-02-09,73.7323578309,0.0,27.5335930411,0.0,0.0
2008-02-10,69.1240854664,0.0,29.7362804844,0.0,0.0
2008-02-11,85.2530387419,0.0,25.3309055978,0.0,0.0
2008-02-12,82.9489025597,0.0,27.5335930411,0.0,0.0
2008-02-13,97.9257877441,0.0,24.2295618762,0.0,0.0
2008-02-14,82.9489025597,0.0,24.2295618762,0.0,0.0
2008-02-15,87.5571749242,0.0,22.0268744329,0.0,0.0
2008-02-16,59.9075407376,0.0,27.5335930411,0.0,0.0
2008-02-17,64.515813102,0.0,28.6349367627,0.0,0.0
2008-02-18,82.9489025597,0.0,29.7362804844,0.0,0.0
2008-02-19,88.7092430153,0.0,33.0403116493,0.0,0.0
2008-02-20,97.9257877441,0.0,24.2295618762,0.0,0.0
2008-02-21,92.1654472886,0.0,26.4322493195,0.0,0.0
2008-02-22,81.7968344686,0.0,23.1282181545,0.0,0.0
2008-02-23,69.1240854664,0.0,25.3309055978,0.0,0.0
2008-02-24,62.2116769198,0.0,33.0403116493,0.0,0.0
2008-02-25,88.7092430153,0.0,27.5335930411,0.0,0.0
2008-02-26,93.3175153797,0.0,26.4322493195,0.0,0.0
2008-02-27,95.6216515619,0.0,29.7362804844,0.0,0.0
2008-02-28,97.9257877441,0.0,24.2295618762,0.0,0.0
2008-02-29,84.1009706508,0.0,25.3309055978,0.0,0.0
2008-03-01,78.3406301953,0.0,25.3309055978,0.0,0.0
2008-03-02,65.6678811931,0.0,30.837624206,0.0,0.0
2008-03-03,88.7092430153,0.0,31.9389679277,0.0,0.0
2008-03-04,89.3825688597,0.0,27.7089817405,0.0,0.0
2008-03-05,82.9980996554,0.0,28.6985882313,0.0,0.0
2008-03-06,90.4466470604,0.0,23.7505557776,0.0,0.0
2008-03-07,85.1262560568,0.0,21.7713427961,0.0,0.0
2008-03-08,72.3573176483,0.0,28.6985882313,0.0,0.0
2008-03-09,68.1010048455,0.0,33.6466206849,0.0,0.0
2008-03-10,91.5107252611,0.0,32.6570141942,0.0,0.0
2008-03-11,94.7029598632,0.0,29.688194722,0.0,0.0
2008-03-12,103.215585469,0.0,24.7401622683,0.0,0.0
2008-03-13,93.6388816625,0.0,26.7193752498,0.0,0.0
2008-03-14,82.9980996554,0.0,26.7193752498,0.0,0.0
2008-03-15,71.2932394476,0.0,26.7193752498,0.0,0.0
2008-03-16,72.3573176483,0.0,33.6466206849,0.0,0.0
2008-03-17,89.3825688597,0.0,28.6985882313,0.0,0.0
2008-03-18,84.0621778561,0.0,26.7193752498,0.0,0.0
2008-03-19,96.8311162646,0.0,24.7401622683,0.0,0.0
2008-03-20,85.1262560568,0.0,27.7089817405,0.0,0.0
2008-03-21,75.5495522504,0.0,27.7089817405,0.0,0.0
2008-03-22,67.0369266447,0.0,25.7297687591,0.0,0.0
2008-03-23,59.5883792398,0.0,23.7505557776,0.0,0.0
2008-03-24,86.1903342575,0.0,31.6674077035,0.0,0.0
2008-03-25,100.023350867,0.0,23.7505557776,0.0,0.0
2008-03-26,87.2544124582,0.0,27.7089817405,0.0,0.0
2008-03-27,91.5107252611,0.0,23.7505557776,0.0,0.0
2008-03-28,93.6388816625,0.0,23.7505557776,0.0,0.0
2008-03-29,64.9087702433,0.0,23.7505557776,0.0,0.0
2008-03-30,67.0369266447,0.0,23.7505557776,0.0,0.0
2008-03-31,87.2544124582,0.0,26.7193752498,0.0,0.0
2008-04-01,94.7029598632,0.0,24.7401622683,0.0,0.0
2008-04-02,89.3825688597,0.0,22.7609492869,0.0,0.0
2008-04-03,97.8951944653,0.0,24.7401622683,0.0,0.0
2008-04-04,79.8058650533,0.0,22.7609492869,0.0,0.0
2008-04-05,67.0369266447,0.0,27.7089817405,0.0,0.0
2008-04-06,65.972848444,0.0,34.6362271757,0.0,0.0
2008-04-07,89.3825688597,0.0,27.7089817405,0.0,0.0
2008-04-08,94.7029598632,0.0,26.7193752498,0.0,0.0
2008-04-09,97.8951944653,0.0,23.7505557776,0.0,0.0
2008-04-10,91.5107252611,0.0,20.7817363054,0.0,0.0
2008-04-11,84.0621778561,0.0,24.7401622683,0.0,0.0
2008-04-12,60.6524574405,0.0,26.7193752498,0.0,0.0
2008-04-13,81.9340214547,0.0,29.688194722,0.0,0.0
2008-04-14,91.5107252611,0.0,27.7089817405,0.0,0.0
2008-04-15,93.6388816625,0.0,26.7193752498,0.0,0.0
2008-04-16,102.151507268,0.0,28.6985882313,0.0,0.0
2008-04-17,94.7029598632,0.0,28.6985882313,0.0,0.0
2008-04-18,90.4466470604,0.0,23.7505557776,0.0,0.0
2008-04-19,61.7165356412,0.0,28.6985882313,0.0,0.0
2008-04-20,72.3573176483,0.0,29.688194722,0.0,0.0
2008-04-21,91.5107252611,0.0,30.6778012127,0.0,0.0
2008-04-22,91.5107252611,0.0,27.7089817405,0.0,0.0
2008-04-23,106.407820071,0.0,31.6674077035,0.0,0.0
2008-04-24,96.8311162646,0.0,24.7401622683,0.0,0.0
2008-04-25,87.2544124582,0.0,25.7297687591,0.0,0.0
2008-04-26,68.1010048455,0.0,21.7713427961,0.0,0.0
2008-04-27,77.6777086518,0.0,28.6985882313,0.0,0.0
2008-04-28,91.5107252611,0.0,24.7401622683,0.0,0.0
2008-04-29,97.8951944653,0.0,24.7401622683,0.0,0.0
2008-04-30,102.151507268,0.0,27.7089817405,0.0,0.0
2008-05-01,98.9592726661,0.0,25.7297687591,0.0,0.0
2008-05-02,80.869943254,0.0,22.7609492869,0.0,0.0
2008-05-03,72.3573176483,0.0,28.6985882313,0.0,0.0
2008-05-04,68.1010048455,0.0,23.7505557776,0.0,0.0
2008-05-05,90.4466470604,0.0,22.7609492869,0.0,0.0
2008-05-06,91.5107252611,0.0,31.6674077035,0.0,0.0
2008-05-07,97.8951944653,0.0,28.6985882313,0.0,0.0
2008-05-08,88.318490659,0.0,25.7297687591,0.0,0.0
2008-05-09,78.7417868526,0.0,21.7713427961,0.0,0.0
2008-05-10,75.5495522504,0.0,26.7193752498,0.0,0.0
2008-05-11,67.0369266447,0.0,30.6778012127,0.0,0.0
2008-05-12,87.2544124582,0.0,26.7193752498,0.0,0.0
2008-05-13,94.7029598632,0.0,24.7401622683,0.0,0.0
2008-05-14,86.1903342575,0.0,24.7401622683,0.0,0.0
2008-05-15,92.5748034618,0.0,26.7193752498,0.0,0.0
2008-05-16,81.9340214547,0.0,25.7297687591,0.0,0.0
2008-05-17,67.0369266447,0.0,24.7401622683,0.0,0.0
2008-05-18,67.0369266447,0.0,27.7089817405,0.0,0.0
2008-05-19,95.7670380639,0.0,26.7193752498,0.0,0.0
2008-05-20,87.2544124582,0.0,27.7089817405,0.0,0.0
2008-05-21,89.3825688597,0.0,27.7089817405,0.0,0.0
2008-05-22,97.8951944653,0.0,26.7193752498,0.0,0.0
2008-05-23,81.9340214547,0.0,22.7609492869,0.0,0.0
2008-05-24,54.2679882362,0.0,23.7505557776,0.0,0.0
2008-05-25,63.8446920426,0.0,28.6985882313,0.0,0.0
2008-05-26,70.2291612469,0.0,32.6570141942,0.0,0.0
2008-05-27,84.0621778561,0.0,19.7921298147,0.0,0.0
2008-05-28,91.5107252611,0.0,22.7609492869,0.0,0.0
2008-05-29,88.318490659,0.0,25.7297687591,0.0,0.0
2008-05-30,80.869943254,0.0,21.7713427961,0.0,0.0
2008-05-31,68.1010048455,0.0,23.7505557776,0.0,0.0
2008-06-01,70.2291612469,0.0,29.688194722,0.0,0.0
2008-06-02,87.2544124582,0.0,27.7089817405,0.0,0.0
2008-06-03,92.5748034618,0.0,19.7921298147,0.0,0.0
2008-06-04,90.4466470604,0.0,26.7193752498,0.0,0.0
2008-06-05,89.3825688597,0.0,25.7297687591,0.0,0.0
2008-06-06,81.9340214547,0.0,23.7505557776,0.0,0.0
