date,donation,economize,endow,entrepreneurial,equity
2006-03-18,60.5071792883,0.0,0.0,0.0,58.8463308828
2006-03-19,60.5071792883,0.0,0.0,23.3544623322,75.9307495262
2006-03-20,75.6339741104,0.0,0.0,15.5696415548,134.777080409
2006-03-21,73.7431247577,0.0,0.0,15.5696415548,142.370155362
2006-03-22,66.1797273466,0.0,0.0,0.0,159.454574005
2006-03-23,62.3980286411,0.0,0.0,15.5696415548,182.233798863
2006-03-24,62.3980286411,0.0,0.0,7.78482077741,110.099586813
2006-03-25,64.2888779939,0.0,0.0,23.3544623322,110.099586813
2006-03-26,58.6163299356,0.0,0.0,0.0,111.997855551
2006-03-27,69.9614260521,0.0,0.0,7.78482077741,129.082274194
2006-03-28,66.1797273466,0.0,0.0,0.0,132.878811671
2006-03-29,51.0529325245,0.0,0.0,0.0,161.352842743
2006-03-30,75.6339741104,0.0,0.0,15.5696415548,146.166692838
2006-03-31,52.9437818773,0.0,0.0,15.5696415548,146.166692838
2006-04-01,52.9437818773,0.0,0.0,7.78482077741,111.997855551
2006-04-02,60.5071792883,0.0,0.0,23.3544623322,111.997855551
2006-04-03,52.9437818773,0.0,0.0,7.78482077741,148.064961576
2006-04-04,62.3980286411,0.0,0.0,23.3544623322,182.233798863
2006-04-05,69.9614260521,0.0,0.0,23.3544623322,125.285736718
2006-04-06,71.8522754049,0.0,0.0,7.78482077741,129.082274194
2006-04-07,52.9437818773,0.0,0.0,15.5696415548,146.166692838
2006-04-08,54.8346312301,0.0,0.0,0.0,132.878811671
2006-04-09,68.0705766994,0.0,0.0,31.1392831096,108.201318075
2006-04-10,64.2888779939,0.0,0.0,23.3544623322,167.047648958
2006-04-11,54.8346312301,0.0,0.0,23.3544623322,168.945917696
2006-04-12,43.4895351135,0.0,0.0,7.78482077741,149.963230314
2006-04-13,51.0529325245,0.0,0.0,23.3544623322,149.963230314
2006-04-14,49.1620831718,0.0,0.0,15.5696415548,138.573617885
2006-04-15,73.7431247577,0.0,0.0,0.0,104.404780598
2006-04-16,60.5071792883,0.0,0.0,15.5696415548,83.5238244788
2006-04-17,73.7431247577,0.0,0.0,31.1392831096,130.980542933
2006-04-18,64.2888779939,0.0,0.0,15.5696415548,155.658036529
2006-04-19,73.7431247577,0.0,0.0,0.0,149.963230314
2006-04-20,56.7254805828,0.0,0.0,0.0,151.861499052
2006-04-21,54.8346312301,0.0,0.0,23.3544623322,119.590930504
2006-04-22,66.1797273466,0.0,0.0,23.3544623322,111.997855551
2006-04-23,51.0529325245,0.0,0.0,31.1392831096,125.285736718
2006-04-24,62.3980286411,0.0,0.0,15.5696415548,159.454574005
2006-04-25,58.6163299356,0.0,0.0,15.5696415548,146.166692838
2006-04-26,66.1797273466,0.0,0.0,0.0,140.471886623
2006-04-27,51.0529325245,0.0,0.0,7.78482077741,151.861499052
2006-04-28,49.1620831718,0.0,0.0,0.0,142.370155362
2006-04-29,39.707836408,0.0,0.0,7.78482077741,96.8117056459
2006-04-30,52.9437818773,0.0,0.0,0.0,87.3203619551
2006-05-01,73.7431247577,0.0,0.0,0.0,151.861499052
2006-05-02,51.0529325245,0.0,0.0,15.5696415548,148.064961576
2006-05-03,41.5986857607,0.0,0.0,23.3544623322,148.064961576
2006-05-04,56.7254805828,0.0,0.0,0.0,129.082274194
2006-05-05,51.0529325245,0.0,0.0,7.78482077741,125.285736718
2006-05-06,56.7254805828,0.0,0.0,0.0,74.032480788
2006-05-07,41.5986857607,0.0,0.0,7.78482077741,98.709974384
2006-05-08,62.3980286411,0.0,0.0,0.0,155.658036529
2006-05-09,47.271233819,0.0,0.0,7.78482077741,134.777080409
2006-05-10,45.3803844662,0.0,0.0,15.5696415548,134.777080409
2006-05-11,51.0529325245,0.0,0.0,7.78482077741,138.573617885
2006-05-12,43.4895351135,0.0,0.0,7.78482077741,178.437261386
2006-05-13,32.1444389969,0.0,0.0,0.0,102.50651186
2006-05-14,49.1620831718,0.0,0.0,0.0,93.0151681695
2006-05-15,45.3803844662,0.0,0.0,7.78482077741,123.38746798
2006-05-16,51.0529325245,0.0,0.0,15.5696415548,146.166692838
2006-05-17,73.7431247577,0.0,0.0,7.78482077741,151.861499052
2006-05-18,60.5071792883,0.0,0.0,7.78482077741,142.370155362
2006-05-19,43.4895351135,0.0,0.0,15.5696415548,136.675349147
2006-05-20,52.9437818773,0.0,0.0,7.78482077741,127.184005456
2006-05-21,77.5248234632,0.0,0.0,23.3544623322,100.608243122
2006-05-22,56.7254805828,0.0,0.0,15.5696415548,151.861499052
2006-05-23,60.5071792883,0.0,0.0,23.3544623322,146.166692838
2006-05-24,43.4895351135,0.0,0.0,15.5696415548,159.454574005
2006-05-25,54.8346312301,0.0,0.0,7.78482077741,115.794393027
2006-05-26,51.0529325245,0.0,0.0,0.0,113.896124289
2006-05-27,49.1620831718,0.0,0.0,23.3544623322,66.4394058354
2006-05-28,37.8169870552,0.0,0.0,23.3544623322,70.2359433117
2006-05-29,45.3803844662,0.0,0.0,0.0,91.1168994314
2006-05-30,60.5071792883,0.0,0.0,0.0,155.658036529
2006-05-31,43.4895351135,0.0,0.0,0.0,130.980542933
2006-06-01,43.4895351135,0.0,0.0,7.78482077741,127.184005456
2006-06-02,54.8346312301,0.0,0.0,7.78482077741,127.184005456
2006-06-03,51.0529325245,0.0,0.0,0.0,77.8290182643
2006-06-04,34.0352883497,0.0,0.0,0.0,62.6428683591
2006-06-05,73.7431247577,0.0,0.0,7.78482077741,151.861499052
2006-06-06,64.2888779939,0.0,0.0,0.0,167.047648958
2006-06-07,54.8346312301,0.0,0.0,15.5696415548,153.75976779
2006-06-08,47.271233819,0.0,0.0,7.78482077741,132.878811671
2006-06-09,51.0529325245,0.0,0.0,7.78482077741,130.980542933
2006-06-10,39.707836408,0.0,0.0,0.0,83.5238244788
2006-06-11,37.8169870552,0.0,0.0,23.3544623322,74.032480788
2006-06-12,56.7254805828,0.0,0.0,7.78482077741,184.132067601
2006-06-13,39.707836408,0.0,0.0,7.78482077741,144.2684241
2006-06-14,52.9437818773,0.0,0.0,7.78482077741,149.963230314
2006-06-15,49.1620831718,0.0,0.0,0.0,144.2684241
2006-06-16,11.3450961166,0.0,0.0,23.3544623322,123.38746798
2006-06-17,56.7254805828,0.0,0.0,23.3544623322,64.5411370972
2006-06-18,32.1444389969,0.0,0.0,0.0,102.50651186
2006-06-19,79.4156728159,0.0,0.0,15.5696415548,146.166692838
2006-06-20,54.8346312301,0.0,0.0,15.5696415548,184.132067601
2006-06-21,68.0705766994,0.0,0.0,38.924103887,176.538992648
2006-06-22,45.3803844662,0.0,0.0,23.3544623322,170.844186434
2006-06-23,37.8169870552,0.0,0.0,0.0,132.878811671
2006-06-24,52.9437818773,0.0,0.0,7.78482077741,79.7272870025
2006-06-25,34.0352883497,0.0,0.0,0.0,79.7272870025
2006-06-26,54.8346312301,0.0,0.0,0.0,180.335530125
2006-06-27,62.3980286411,0.0,0.0,15.5696415548,142.370155362
2006-06-28,60.5071792883,0.0,0.0,7.78482077741,144.2684241
2006-06-29,75.6339741104,0.0,0.0,7.78482077741,151.861499052
2006-06-30,39.707836408,0.0,0.0,7.78482077741,117.692661766
2006-07-01,58.6163299356,0.0,0.0,0.0,83.5238244788
2006-07-02,28.3627402914,0.0,0.0,0.0,94.9134369077
2006-07-03,47.271233819,0.0,0.0,7.78482077741,130.980542933
2006-07-04,66.1797273466,0.0,0.0,7.78482077741,60.7445996209
2006-07-05,60.5071792883,0.0,0.0,7.78482077741,144.2684241
2006-07-06,56.7254805828,0.0,0.0,15.5696415548,161.352842743
2006-07-07,58.6163299356,0.0,0.0,23.3544623322,144.2684241
2006-07-08,47.271233819,0.0,0.0,7.78482077741,96.8117056459
2006-07-09,41.5986857607,0.0,0.0,7.78482077741,102.50651186
2006-07-10,73.7431247577,0.0,0.0,0.0,163.251111481
2006-07-11,60.5071792883,0.0,0.0,15.5696415548,140.471886623
2006-07-12,41.5986857607,0.0,0.0,7.78482077741,167.047648958
2006-07-13,52.9437818773,0.0,0.0,15.5696415548,146.166692838
2006-07-14,60.5071792883,0.0,0.0,7.78482077741,161.352842743
2006-07-15,30.2535896442,0.0,0.0,7.78482077741,104.404780598
2006-07-16,34.0352883497,0.0,0.0,7.78482077741,91.1168994314
2006-07-17,68.0705766994,0.0,0.0,0.0,138.573617885
2006-07-18,54.8346312301,0.0,0.0,15.5696415548,163.251111481
2006-07-19,62.3980286411,0.0,0.0,7.78482077741,140.471886623
2006-07-20,45.3803844662,0.0,0.0,15.5696415548,134.777080409
2006-07-21,62.3980286411,0.0,0.0,0.0,155.658036529
2006-07-22,45.3803844662,0.0,0.0,0.0,83.5238244788
2006-07-23,56.7254805828,0.0,0.0,7.78482077741,94.9134369077
2006-07-24,41.5986857607,0.0,0.0,7.78482077741,167.047648958
2006-07-25,54.8346312301,0.0,0.0,7.78482077741,144.2684241
2006-07-26,56.7254805828,0.0,0.0,0.0,161.352842743
2006-07-27,66.1797273466,0.0,0.0,7.78482077741,155.658036529
2006-07-28,68.0705766994,0.0,0.0,0.0,132.878811671
2006-07-29,68.0705766994,0.0,0.0,7.78482077741,83.5238244788
2006-07-30,54.8346312301,0.0,0.0,7.78482077741,100.608243122
2006-07-31,47.271233819,0.0,0.0,23.3544623322,167.047648958
2006-08-01,54.8346312301,0.0,0.0,23.3544623322,136.675349147
2006-08-02,71.8522754049,0.0,0.0,0.0,170.844186434
2006-08-03,54.8346312301,0.0,0.0,7.78482077741,138.573617885
2006-08-04,47.271233819,0.0,0.0,23.3544623322,106.303049337
2006-08-05,45.3803844662,0.0,0.0,7.78482077741,79.7272870025
2006-08-06,49.1620831718,0.0,0.0,23.3544623322,113.896124289
2006-08-07,75.6339741104,0.0,0.0,7.78482077741,157.556305267
2006-08-08,54.8346312301,0.0,0.0,7.78482077741,176.538992648
2006-08-09,47.271233819,0.0,0.0,7.78482077741,159.454574005
2006-08-10,51.0529325245,0.0,0.0,15.5696415548,138.573617885
2006-08-11,47.271233819,0.0,0.0,0.0,151.861499052
2006-08-12,68.0705766994,0.0,0.0,7.78482077741,74.032480788
2006-08-13,54.8346312301,0.0,0.0,0.0,93.0151681695
2006-08-14,64.2888779939,0.0,0.0,15.5696415548,149.963230314
2006-08-15,68.0705766994,0.0,0.0,15.5696415548,117.692661766
2006-08-16,60.5071792883,0.0,0.0,7.78482077741,168.945917696
2006-08-17,62.3980286411,0.0,0.0,15.5696415548,136.675349147
2006-08-18,52.9437818773,0.0,0.0,23.3544623322,149.963230314
2006-08-19,41.5986857607,0.0,0.0,0.0,89.2186306932
2006-08-20,30.2535896442,0.0,0.0,0.0,106.303049337
2006-08-21,62.3980286411,0.0,0.0,0.0,157.556305267
2006-08-22,52.9437818773,0.0,0.0,15.5696415548,142.370155362
2006-08-23,52.9437818773,0.0,0.0,15.5696415548,119.590930504
2006-08-24,64.2888779939,0.0,0.0,15.5696415548,142.370155362
2006-08-25,47.271233819,0.0,0.0,7.78482077741,127.184005456
2006-08-26,35.9261377024,0.0,0.0,7.78482077741,79.7272870025
2006-08-27,66.1797273466,0.0,0.0,0.0,94.9134369077
2006-08-28,47.271233819,0.0,0.0,0.0,155.658036529
2006-08-29,62.3980286411,0.0,0.0,15.5696415548,172.742455172
2006-08-30,45.3803844662,0.0,0.0,15.5696415548,110.099586813
2006-08-31,62.3980286411,0.0,0.0,0.0,144.2684241
2006-09-01,58.6163299356,0.0,0.0,15.5696415548,127.184005456
2006-09-02,54.8346312301,0.0,0.0,0.0,56.9480621446
2006-09-03,56.7254805828,0.0,0.0,7.78482077741,72.1342120499
2006-09-04,37.8169870552,0.0,0.0,7.78482077741,77.8290182643
2006-09-05,51.0529325245,0.0,0.0,15.5696415548,132.878811671
2006-09-06,51.0529325245,0.0,0.0,23.3544623322,130.980542933
2006-09-07,52.9437818773,0.0,0.0,15.5696415548,159.454574005
2006-09-08,39.707836408,0.0,0.0,7.78482077741,130.980542933
2006-09-09,47.271233819,0.0,0.0,0.0,62.6428683591
2006-09-10,51.0529325245,0.0,0.0,7.78482077741,100.608243122
2006-09-11,51.0529325245,0.0,0.0,15.5696415548,155.658036529
2006-09-12,43.4895351135,0.0,0.0,7.78482077741,127.184005456
2006-09-13,66.1797273466,0.0,0.0,7.78482077741,132.878811671
2006-09-14,51.0529325245,0.0,0.0,23.3544623322,142.370155362
2006-09-15,68.0705766994,0.0,0.0,15.5696415548,130.980542933
2006-09-16,62.3980286411,0.0,0.0,0.0,53.1515246683
2006-09-17,37.8169870552,0.0,0.0,7.78482077741,85.4220932169
2006-09-18,86.979070227,0.0,0.0,38.924103887,136.675349147
2006-09-19,43.4895351135,0.0,0.0,7.78482077741,165.149380219
2006-09-20,58.6163299356,0.0,0.0,23.3544623322,140.471886623
2006-09-21,56.7254805828,0.0,0.0,7.78482077741,163.251111481
2006-09-22,49.1620831718,0.0,0.0,15.5696415548,134.777080409
2006-09-23,62.3980286411,0.0,0.0,15.5696415548,60.7445996209
2006-09-24,30.2535896442,0.0,0.0,15.5696415548,102.50651186
2006-09-25,47.271233819,0.0,0.0,7.78482077741,142.370155362
2006-09-26,56.7254805828,0.0,0.0,15.5696415548,165.149380219
2006-09-27,47.271233819,0.0,0.0,15.5696415548,149.963230314
2006-09-28,52.9437818773,0.0,0.0,15.5696415548,140.471886623
2006-09-29,60.5071792883,0.0,0.0,7.78482077741,130.980542933
2006-09-30,52.9437818773,0.0,0.0,7.78482077741,72.1342120499
2006-10-01,35.9261377024,0.0,0.0,7.78482077741,72.1342120499
2006-10-02,62.3980286411,0.0,0.0,15.5696415548,140.471886623
2006-10-03,35.9261377024,0.0,0.0,7.78482077741,146.166692838
2006-10-04,83.1973715215,0.0,0.0,7.78482077741,149.963230314
2006-10-05,49.1620831718,0.0,0.0,0.0,146.166692838
2006-10-06,54.8346312301,0.0,0.0,15.5696415548,155.658036529
2006-10-07,43.4895351135,0.0,0.0,7.78482077741,66.4394058354
2006-10-08,49.1620831718,0.0,0.0,7.78482077741,79.7272870025
2006-10-09,64.2888779939,0.0,0.0,7.78482077741,117.692661766
2006-10-10,75.6339741104,0.0,0.0,7.78482077741,132.878811671
2006-10-11,56.7254805828,0.0,0.0,7.78482077741,167.047648958
2006-10-12,54.8346312301,0.0,0.0,7.78482077741,142.370155362
2006-10-13,42.5970123685,0.0,0.0,12.2332897931,127.184005456
2006-10-14,42.5970123685,0.0,0.0,6.11664489654,74.032480788
2006-10-15,47.9216389146,0.0,0.0,0.0,66.4394058354
2006-10-16,58.5708920067,0.0,0.0,12.2332897931,140.471886623
2006-10-17,55.021140976,0.0,0.0,12.2332897931,149.963230314
2006-10-18,55.021140976,0.0,0.0,0.0,161.352842743
2006-10-19,42.5970123685,0.0,0.0,6.11664489654,144.2684241
2006-10-20,55.021140976,0.0,0.0,0.0,142.370155362
2006-10-21,62.1206430374,0.0,0.0,6.11664489654,102.50651186
2006-10-22,56.7960164913,0.0,0.0,6.11664489654,100.608243122
2006-10-23,55.021140976,0.0,0.0,12.2332897931,163.251111481
2006-10-24,55.021140976,0.0,0.0,12.2332897931,130.980542933
2006-10-25,51.4713899453,0.0,0.0,12.2332897931,144.2684241
2006-10-26,39.0472613378,0.0,0.0,12.2332897931,140.471886623
2006-10-27,44.3718878839,0.0,0.0,0.0,115.794393027
2006-10-28,44.3718878839,0.0,0.0,6.11664489654,72.1342120499
2006-10-29,55.021140976,0.0,0.0,0.0,86.4855492629
2006-10-30,70.9950206142,0.0,0.0,12.2332897931,136.168737137
2006-10-31,70.9950206142,0.0,0.0,12.2332897931,150.889681693
2006-11-01,56.7960164913,0.0,0.0,12.2332897931,147.209445554
2006-11-02,56.7960164913,0.0,0.0,12.2332897931,160.09027204
2006-11-03,55.021140976,0.0,0.0,18.3499346896,134.328619068
2006-11-04,70.9950206142,0.0,0.0,0.0,73.604722777
2006-11-05,39.0472613378,0.0,0.0,12.2332897931,82.8053131241
2006-11-06,46.1467633992,0.0,0.0,18.3499346896,156.410035901
2006-11-07,53.2462654606,0.0,0.0,18.3499346896,123.287910651
2006-11-08,44.3718878839,0.0,0.0,6.11664489654,143.529209415
2006-11-09,44.3718878839,0.0,0.0,24.4665795861,161.930390109
2006-11-10,53.2462654606,0.0,0.0,24.4665795861,128.80826486
2006-11-11,47.9216389146,0.0,0.0,36.6998693792,68.0843685687
2006-11-12,53.2462654606,0.0,0.0,6.11664489654,73.604722777
2006-11-13,56.7960164913,0.0,0.0,6.11664489654,145.369327485
2006-11-14,67.4452695835,0.0,0.0,12.2332897931,139.848973276
2006-11-15,65.6703940681,0.0,0.0,0.0,136.168737137
2006-11-16,62.1206430374,0.0,0.0,6.11664489654,132.488500999
2006-11-17,49.6965144299,0.0,0.0,6.11664489654,125.128028721
2006-11-18,37.2723858224,0.0,0.0,6.11664489654,99.3663757489
2006-11-19,58.5708920067,0.0,0.0,0.0,95.6861396101
2006-11-20,47.9216389146,0.0,0.0,6.11664489654,160.09027204
2006-11-21,55.021140976,0.0,0.0,6.11664489654,130.648382929
2006-11-22,44.3718878839,0.0,0.0,12.2332897931,104.886729957
2006-11-23,35.4975103071,0.0,0.0,6.11664489654,66.2442504993
2006-11-24,28.3980082457,0.0,0.0,0.0,68.0843685687
2006-11-25,51.4713899453,0.0,0.0,6.11664489654,101.206493818
2006-11-26,53.2462654606,0.0,0.0,6.11664489654,71.7646047075
2006-11-27,72.7698961295,0.0,0.0,6.11664489654,134.328619068
2006-11-28,60.345767522,0.0,0.0,6.11664489654,152.729799762
2006-11-29,58.5708920067,0.0,0.0,6.11664489654,130.648382929
2006-11-30,60.345767522,0.0,0.0,0.0,126.96814679
2006-12-01,46.1467633992,0.0,0.0,6.11664489654,114.087320304
2006-12-02,51.4713899453,0.0,0.0,12.2332897931,77.2849589158
2006-12-03,33.7226347917,0.0,0.0,6.11664489654,53.3634240133
2006-12-04,63.8955185528,0.0,0.0,6.11664489654,149.049563623
2006-12-05,63.8955185528,0.0,0.0,0.0,126.96814679
2006-12-06,74.5447716449,0.0,0.0,6.11664489654,141.689091346
2006-12-07,55.021140976,0.0,0.0,6.11664489654,130.648382929
2006-12-08,49.6965144299,0.0,0.0,6.11664489654,125.128028721
2006-12-09,47.9216389146,0.0,0.0,12.2332897931,80.9651950547
2006-12-10,58.5708920067,0.0,0.0,0.0,68.0843685687
2006-12-11,70.9950206142,0.0,0.0,6.11664489654,147.209445554
2006-12-12,56.7960164913,0.0,0.0,6.11664489654,152.729799762
2006-12-13,83.4191492217,0.0,0.0,18.3499346896,160.09027204
2006-12-14,49.6965144299,0.0,0.0,6.11664489654,110.407084165
2006-12-15,42.5970123685,0.0,0.0,12.2332897931,115.927438374
2006-12-16,42.5970123685,0.0,0.0,18.3499346896,71.7646047075
2006-12-17,40.8221368532,0.0,0.0,12.2332897931,69.9244866381
2006-12-18,40.8221368532,0.0,0.0,12.2332897931,117.767556443
2006-12-19,58.5708920067,0.0,0.0,6.11664489654,121.447792582
2006-12-20,53.2462654606,0.0,0.0,12.2332897931,121.447792582
2006-12-21,58.5708920067,0.0,0.0,12.2332897931,125.128028721
2006-12-22,46.1467633992,0.0,0.0,12.2332897931,84.6454311935
2006-12-23,56.7960164913,0.0,0.0,6.11664489654,69.9244866381
2006-12-24,46.1467633992,0.0,0.0,0.0,22.0814168331
2006-12-25,19.5236306689,0.0,0.0,0.0,33.1221252496
2006-12-26,53.2462654606,0.0,0.0,12.2332897931,86.4855492629
2006-12-27,74.5447716449,0.0,0.0,6.11664489654,121.447792582
2006-12-28,60.345767522,0.0,0.0,12.2332897931,97.5262576795
2006-12-29,79.8693981909,0.0,0.0,6.11664489654,80.9651950547
2006-12-30,60.345767522,0.0,0.0,0.0,90.1657854018
2006-12-31,51.4713899453,0.0,0.0,0.0,69.9244866381
2007-01-01,39.0472613378,0.0,0.0,0.0,64.4041324298
2007-01-02,56.7960164913,0.0,0.0,6.11664489654,112.247202235
2007-01-03,53.2462654606,0.0,0.0,6.11664489654,152.729799762
2007-01-04,53.2462654606,0.0,0.0,18.3499346896,123.287910651
2007-01-05,53.2462654606,0.0,0.0,12.2332897931,132.488500999
2007-01-06,46.1467633992,0.0,0.0,6.11664489654,82.8053131241
2007-01-07,35.4975103071,0.0,0.0,12.2332897931,71.7646047075
2007-01-08,55.021140976,0.0,0.0,6.11664489654,130.648382929
2007-01-09,47.9216389146,0.0,0.0,0.0,156.410035901
2007-01-10,63.8955185528,0.0,0.0,6.11664489654,138.008855207
2007-01-11,56.7960164913,0.0,0.0,6.11664489654,145.369327485
2007-01-12,37.2723858224,0.0,0.0,6.11664489654,152.729799762
2007-01-13,47.9216389146,0.0,0.0,0.0,62.5640143604
2007-01-14,67.4452695835,0.0,0.0,6.11664489654,73.604722777
2007-01-15,51.4713899453,0.0,0.0,12.2332897931,139.848973276
2007-01-16,53.2462654606,0.0,0.0,6.11664489654,176.651334665
2007-01-17,47.9216389146,0.0,0.0,24.4665795861,160.09027204
2007-01-18,46.1467633992,0.0,0.0,6.11664489654,141.689091346
2007-01-19,58.5708920067,0.0,0.0,0.0,139.848973276
2007-01-20,74.5447716449,0.0,0.0,0.0,64.4041324298
2007-01-21,33.7226347917,0.0,0.0,12.2332897931,93.8460215406
2007-01-22,58.5708920067,0.0,0.0,6.11664489654,154.569917832
2007-01-23,49.6965144299,0.0,0.0,6.11664489654,136.168737137
2007-01-24,47.9216389146,0.0,0.0,30.5832244827,160.09027204
2007-01-25,46.1467633992,0.0,0.0,6.11664489654,160.09027204
2007-01-26,44.3718878839,0.0,0.0,12.2332897931,147.209445554
2007-01-27,46.1467633992,0.0,0.0,0.0,90.1657854018
2007-01-28,26.6231327303,0.0,0.0,6.11664489654,121.447792582
2007-01-29,58.5708920067,0.0,0.0,0.0,132.488500999
2007-01-30,56.7960164913,0.0,0.0,6.11664489654,180.331570804
2007-01-31,51.4713899453,0.0,0.0,0.0,152.729799762
2007-02-01,46.1467633992,0.0,0.0,6.11664489654,165.610626248
2007-02-02,44.3718878839,0.0,0.0,12.2332897931,126.96814679
2007-02-03,44.3718878839,0.0,0.0,18.3499346896,103.046611888
2007-02-04,51.4713899453,0.0,0.0,0.0,88.3256673324
2007-02-05,62.1206430374,0.0,0.0,6.11664489654,130.648382929
2007-02-06,65.6703940681,0.0,0.0,12.2332897931,163.770508179
2007-02-07,55.021140976,0.0,0.0,6.11664489654,138.008855207
2007-02-08,55.021140976,0.0,0.0,30.5832244827,163.770508179
2007-02-09,53.2462654606,0.0,0.0,6.11664489654,150.889681693
2007-02-10,47.9216389146,0.0,0.0,18.3499346896,71.7646047075
2007-02-11,53.2462654606,0.0,0.0,12.2332897931,106.726848027
2007-02-12,49.6965144299,0.0,0.0,6.11664489654,143.529209415
2007-02-13,37.2723858224,0.0,0.0,12.2332897931,160.09027204
2007-02-14,49.6965144299,0.0,0.0,6.11664489654,130.648382929
2007-02-15,42.5970123685,0.0,0.0,18.3499346896,121.447792582
2007-02-16,56.7960164913,0.0,0.0,12.2332897931,149.049563623
2007-02-17,60.345767522,0.0,0.0,0.0,82.8053131241
2007-02-18,47.9216389146,0.0,0.0,6.11664489654,86.4855492629
2007-02-19,56.7960164913,0.0,0.0,12.2332897931,119.607674513
2007-02-20,62.1206430374,0.0,0.0,18.3499346896,154.569917832
2007-02-21,55.021140976,0.0,0.0,6.11664489654,149.049563623
2007-02-22,42.5970123685,0.0,0.0,18.3499346896,141.689091346
2007-02-23,67.4452695835,0.0,0.0,12.2332897931,121.447792582
2007-02-24,51.4713899453,0.0,0.0,6.11664489654,73.604722777
2007-02-25,35.4975103071,0.0,0.0,6.11664489654,104.886729957
2007-02-26,42.5970123685,0.0,0.0,0.0,141.689091346
2007-02-27,53.2462654606,0.0,0.0,6.11664489654,169.290862387
2007-02-28,55.021140976,0.0,0.0,6.11664489654,150.889681693
2007-03-01,44.3718878839,0.0,0.0,12.2332897931,160.09027204
2007-03-02,51.4713899453,0.0,0.0,6.11664489654,126.96814679
2007-03-03,40.8221368532,0.0,0.0,12.2332897931,93.8460215406
2007-03-04,42.5970123685,0.0,0.0,0.0,95.6861396101
2007-03-05,74.5447716449,0.0,0.0,6.11664489654,145.369327485
2007-03-06,55.021140976,0.0,0.0,24.4665795861,134.328619068
2007-03-07,55.021140976,0.0,0.0,12.2332897931,152.729799762
2007-03-08,46.1467633992,0.0,0.0,6.11664489654,150.889681693
2007-03-09,51.4713899453,0.0,0.0,6.11664489654,108.566966096
2007-03-10,69.2201450988,0.0,0.0,12.2332897931,88.3256673324
2007-03-11,51.4713899453,0.0,0.0,6.11664489654,75.4448408464
2007-03-12,60.345767522,0.0,0.0,0.0,149.049563623
2007-03-13,46.1467633992,0.0,0.0,12.2332897931,149.049563623
2007-03-14,55.021140976,0.0,0.0,18.3499346896,156.410035901
2007-03-15,62.1206430374,0.0,0.0,18.3499346896,134.328619068
2007-03-16,49.6965144299,0.0,0.0,6.11664489654,125.128028721
2007-03-17,40.8221368532,0.0,0.0,6.11664489654,88.3256673324
2007-03-18,40.8221368532,0.0,0.0,6.11664489654,104.886729957
2007-03-19,70.9950206142,0.0,0.0,6.11664489654,143.529209415
2007-03-20,42.5970123685,0.0,0.0,18.3499346896,169.290862387
2007-03-21,58.5708920067,0.0,0.0,18.3499346896,126.96814679
2007-03-22,60.345767522,0.0,0.0,18.3499346896,130.648382929
2007-03-23,62.1206430374,0.0,0.0,6.11664489654,147.209445554
2007-03-24,49.6965144299,0.0,0.0,0.0,79.1250769852
2007-03-25,63.8955185528,0.0,0.0,0.0,86.4855492629
2007-03-26,53.2462654606,0.0,0.0,6.11664489654,171.130980456
2007-03-27,53.2462654606,0.0,0.0,18.3499346896,136.168737137
2007-03-28,49.6965144299,0.0,0.0,12.2332897931,117.767556443
2007-03-29,51.4713899453,0.0,0.0,6.11664489654,154.569917832
2007-03-30,70.9950206142,0.0,0.0,12.2332897931,167.450744318
2007-03-31,49.6965144299,0.0,0.0,0.0,80.9651950547
2007-04-01,55.021140976,0.0,0.0,6.11664489654,79.1250769852
2007-04-02,70.9950206142,0.0,0.0,0.0,138.008855207
2007-04-03,74.5447716449,0.0,0.0,12.2332897931,126.96814679
2007-04-04,63.8955185528,0.0,0.0,18.3499346896,125.128028721
2007-04-05,51.4713899453,0.0,0.0,12.2332897931,132.488500999
2007-04-06,55.021140976,0.0,0.0,0.0,112.247202235
2007-04-07,44.3718878839,0.0,0.0,6.11664489654,108.566966096
2007-04-08,56.7960164913,0.0,0.0,0.0,97.5262576795
2007-04-09,78.0945226756,0.0,0.0,6.11664489654,115.927438374
2007-04-10,70.9950206142,0.0,0.0,18.3499346896,160.09027204
2007-04-11,81.6442737063,0.0,0.0,0.0,134.328619068
2007-04-12,56.7960164913,0.0,0.0,6.11664489654,154.569917832
2007-04-13,62.1206430374,0.0,0.0,0.0,145.369327485
2007-04-14,55.021140976,0.0,0.0,6.11664489654,99.3663757489
2007-04-15,47.9216389146,0.0,0.0,0.0,123.287910651
2007-04-16,69.2201450988,0.0,0.0,6.11664489654,147.209445554
2007-04-17,67.4452695835,0.0,0.0,18.3499346896,150.889681693
2007-04-18,56.7960164913,0.0,0.0,12.2332897931,128.80826486
2007-04-19,67.4452695835,0.0,0.0,18.3499346896,139.848973276
2007-04-20,31.9477592764,0.0,0.0,6.11664489654,152.729799762
2007-04-21,39.0472613378,0.0,0.0,0.0,88.3256673324
2007-04-22,67.4452695835,0.0,0.0,6.11664489654,95.6861396101
2007-04-23,51.4713899453,0.0,0.0,12.2332897931,154.569917832
2007-04-24,70.9950206142,0.0,0.0,18.3499346896,152.729799762
2007-04-25,37.2723858224,0.0,0.0,6.11664489654,152.729799762
2007-04-26,58.5708920067,0.0,0.0,6.11664489654,141.689091346
2007-04-27,44.3718878839,0.0,0.0,6.11664489654,141.689091346
