date,advantage,affluence,affluent,afloat,allowance,isPartial
2014-01-31,72,1,2,1,15,False
2014-02-01,56,1,1,1,11,False
2014-02-02,52,1,1,0,12,False
2014-02-03,89,1,2,1,14,False
2014-02-04,85,1,2,1,15,False
2014-02-05,79,1,2,1,13,False
2014-02-06,83,1,4,1,16,False
2014-02-07,80,1,2,1,13,False
2014-02-08,49,0,1,1,11,False
2014-02-09,45,1,2,0,13,False
2014-02-10,86,1,2,1,12,False
2014-02-11,85,1,4,1,13,False
2014-02-12,77,1,3,0,13,False
2014-02-13,76,1,2,1,12,False
2014-02-14,67,1,2,0,14,False
2014-02-15,49,0,1,0,11,False
2014-02-16,51,1,2,1,11,False
2014-02-17,76,1,1,1,14,False
2014-02-18,79,1,3,1,11,False
2014-02-19,84,0,2,0,14,False
2014-02-20,81,1,3,1,11,False
2014-02-21,74,0,2,1,12,False
2014-02-22,60,0,1,0,12,False
2014-02-23,55,1,2,0,13,False
2014-02-24,89,1,3,0,15,False
2014-02-25,87,1,1,1,14,False
2014-02-26,82,0,3,1,13,False
2014-02-27,80,1,2,1,14,False
2014-02-28,82,2,2,0,12,False
2014-03-01,55,0,1,1,10,False
2014-03-02,43,1,1,1,11,False
2014-03-03,81,1,2,1,11,False
2014-03-04,75,1,3,0,14,False
2014-03-05,76,1,3,0,13,False
2014-03-06,75,1,3,0,13,False
2014-03-07,76,1,3,0,12,False
2014-03-08,47,1,1,0,10,False
2014-03-09,52,1,1,1,9,False
2014-03-10,81,1,4,1,17,False
2014-03-11,80,1,2,1,13,False
2014-03-12,81,1,3,1,14,False
2014-03-13,78,1,2,1,12,False
2014-03-14,70,0,1,0,10,False
2014-03-15,53,0,2,0,14,False
2014-03-16,54,0,1,1,11,False
2014-03-17,74,2,3,1,13,False
2014-03-18,82,1,3,1,14,False
2014-03-19,77,2,2,1,13,False
2014-03-20,76,1,1,0,15,False
2014-03-21,70,0,1,0,11,False
2014-03-22,48,0,1,0,13,False
2014-03-23,53,1,2,1,11,False
2014-03-24,78,1,3,0,17,False
2014-03-25,80,1,4,0,16,False
2014-03-26,83,1,2,0,15,False
2014-03-27,76,0,2,1,16,False
2014-03-28,68,0,2,1,12,False
2014-03-29,49,0,1,1,10,False
2014-03-30,51,1,1,1,13,False
2014-03-31,81,1,2,1,13,False
2014-04-01,84,1,2,1,16,False
2014-04-02,79,1,2,1,15,False
2014-04-03,81,1,3,0,16,False
2014-04-04,74,1,2,1,13,False
2014-04-05,51,1,1,1,10,False
2014-04-06,53,1,1,1,13,False
2014-04-07,79,1,2,0,14,False
2014-04-08,83,1,4,1,17,False
2014-04-09,81,1,2,1,14,False
2014-04-10,79,1,3,1,14,False
2014-04-11,81,1,2,0,16,False
2014-04-12,54,1,1,0,12,False
2014-04-13,48,1,2,1,13,False
2014-04-14,76,1,3,1,18,False
2014-04-15,81,1,2,1,16,False
2014-04-16,83,1,2,1,13,False
2014-04-17,74,1,3,1,12,False
2014-04-18,72,1,3,1,12,False
2014-04-19,53,0,1,0,8,False
2014-04-20,48,1,2,1,9,False
2014-04-21,82,2,2,0,13,False
2014-04-22,86,1,3,1,11,False
2014-04-23,83,1,2,1,14,False
2014-04-24,87,1,2,1,12,False
2014-04-25,74,1,2,1,12,False
2014-04-26,56,1,2,0,9,False
2014-04-27,43,1,2,0,8,False
2014-04-28,90,1,3,1,14,False
2014-04-29,83,1,1,0,14,False
2014-04-30,86,1,3,0,13,False
2014-05-01,82,2,3,1,13,False
2014-05-02,80,2,2,0,9,False
2014-05-03,56,0,2,0,10,False
2014-05-04,54,0,2,1,13,False
2014-05-05,81,0,2,0,10,False
2014-05-06,85,2,1,1,15,False
2014-05-07,86,2,2,1,15,False
2014-05-08,77,1,3,1,15,False
2014-05-09,73,1,3,1,11,False
2014-05-10,49,1,1,1,9,False
2014-05-11,50,1,2,1,11,False
2014-05-12,77,1,2,1,12,False
2014-05-13,80,1,1,1,14,False
2014-05-14,80,0,1,0,14,False
2014-05-15,77,0,2,1,11,False
2014-05-16,74,1,1,0,12,False
2014-05-17,48,0,2,1,9,False
2014-05-18,50,0,2,0,14,False
2014-05-19,80,1,2,1,12,False
2014-05-20,76,0,1,1,12,False
2014-05-21,83,1,3,1,14,False
2014-05-22,80,1,2,1,16,False
2014-05-23,76,1,1,1,12,False
2014-05-24,53,0,1,1,11,False
2014-05-25,39,0,1,1,9,False
2014-05-26,55,0,1,1,10,False
2014-05-27,82,1,1,1,15,False
2014-05-28,81,0,2,1,15,False
2014-05-29,79,0,1,0,12,False
2014-05-30,75,0,1,1,13,False
2014-05-31,50,0,1,1,10,False
2014-06-01,56,0,2,2,10,False
2014-06-02,82,0,2,1,14,False
2014-06-03,76,1,1,0,16,False
2014-06-04,84,0,2,0,14,False
2014-06-05,80,1,2,1,12,False
2014-06-06,77,0,1,1,13,False
2014-06-07,53,1,1,0,11,False
2014-06-08,47,0,1,1,10,False
2014-06-09,82,0,1,1,12,False
2014-06-10,79,1,2,1,15,False
2014-06-11,76,1,2,1,11,False
2014-06-12,83,1,2,0,12,False
2014-06-13,71,0,1,1,12,False
2014-06-14,51,0,1,1,12,False
2014-06-15,44,0,0,1,10,False
2014-06-16,72,1,1,1,11,False
2014-06-17,79,0,2,1,13,False
2014-06-18,84,0,2,1,12,False
2014-06-19,72,1,2,1,13,False
2014-06-20,73,0,1,0,13,False
2014-06-21,48,0,1,0,11,False
2014-06-22,40,0,2,1,9,False
