date,inexpensive,inherit,invaluable,legal,lucrative,isPartial
2005-01-05,9,2,0,81,0,False
2005-01-06,8,1,0,72,0,False
2005-01-07,10,1,1,84,0,False
2005-01-08,9,1,0,61,0,False
2005-01-09,9,1,0,63,0,False
2005-01-10,7,2,0,84,0,False
2005-01-11,11,1,0,82,0,False
2005-01-12,9,2,0,77,0,False
2005-01-13,8,2,0,78,0,False
2005-01-14,7,3,0,69,0,False
2005-01-15,10,1,0,55,0,False
2005-01-16,10,0,0,59,0,False
2005-01-17,9,1,0,76,1,False
2005-01-18,5,2,0,75,0,False
2005-01-19,6,1,0,85,0,False
2005-01-20,8,1,0,77,1,False
2005-01-21,6,2,0,77,0,False
2005-01-22,7,0,0,57,0,False
2005-01-23,6,1,0,47,0,False
2005-01-24,7,1,0,80,0,False
2005-01-25,9,2,0,76,0,False
2005-01-26,8,1,0,71,1,False
2005-01-27,8,0,0,73,0,False
2005-01-28,5,1,0,73,0,False
2005-01-29,7,1,0,79,0,False
2005-01-30,7,1,1,63,0,False
2005-01-31,9,2,0,83,0,False
2005-02-01,8,0,0,79,0,False
2005-02-02,5,1,0,72,0,False
2005-02-03,6,2,0,76,0,False
2005-02-04,6,1,0,69,0,False
2005-02-05,7,0,0,57,1,False
2005-02-06,9,1,0,56,1,False
2005-02-07,7,1,0,83,0,False
2005-02-08,8,2,0,74,0,False
2005-02-09,5,2,1,78,0,False
2005-02-10,7,1,0,73,0,False
2005-02-11,11,0,0,74,0,False
2005-02-12,6,0,0,60,0,False
2005-02-13,11,1,0,52,0,False
2005-02-14,9,2,0,76,0,False
2005-02-15,5,2,0,73,0,False
2005-02-16,6,3,0,75,0,False
2005-02-17,8,1,0,77,0,False
2005-02-18,9,1,0,75,0,False
2005-02-19,8,0,0,56,1,False
2005-02-20,5,0,0,62,0,False
2005-02-21,8,0,0,74,0,False
2005-02-22,5,1,0,70,0,False
2005-02-23,10,1,0,79,0,False
2005-02-24,7,1,0,70,0,False
2005-02-25,7,0,0,74,0,False
2005-02-26,7,0,0,70,0,False
2005-02-27,8,2,0,52,0,False
2005-02-28,8,1,0,70,0,False
2005-03-01,7,3,0,69,0,False
2005-03-02,4,1,0,78,0,False
2005-03-03,3,0,0,66,0,False
2005-03-04,7,1,0,71,0,False
2005-03-05,8,1,0,59,0,False
2005-03-06,6,1,0,63,0,False
2005-03-07,5,0,0,80,0,False
2005-03-08,6,0,0,71,1,False
2005-03-09,9,3,0,76,0,False
2005-03-10,4,1,0,81,0,False
2005-03-11,7,2,0,65,0,False
2005-03-12,8,1,0,50,0,False
2005-03-13,13,3,0,46,0,False
2005-03-14,8,2,0,69,0,False
2005-03-15,6,1,0,75,0,False
2005-03-16,6,0,0,85,0,False
2005-03-17,7,2,0,62,1,False
2005-03-18,9,1,0,75,0,False
2005-03-19,7,0,0,60,0,False
2005-03-20,7,1,0,55,0,False
2005-03-21,10,2,0,84,0,False
2005-03-22,5,1,0,64,0,False
2005-03-23,8,1,0,79,0,False
2005-03-24,6,2,0,87,0,False
2005-03-25,10,1,0,73,0,False
2005-03-26,13,1,0,71,0,False
2005-03-27,9,1,0,60,0,False
2005-03-28,7,0,0,81,0,False
2005-03-29,8,2,1,93,0,False
2005-03-30,10,1,0,79,0,False
2005-03-31,6,1,0,85,0,False
2005-04-01,5,1,0,72,1,False
2005-04-02,10,1,0,62,1,False
2005-04-03,10,3,0,53,0,False
2005-04-04,3,0,0,98,3,False
2005-04-05,0,0,0,0,0,True
2005-04-06,8,1,0,69,0,False
2005-04-07,6,0,0,77,0,False
2005-04-08,7,0,0,70,0,False
2005-04-09,8,1,0,48,0,False
2005-04-10,12,1,0,65,1,False
2005-04-11,7,1,0,80,1,False
2005-04-12,9,1,0,81,0,False
2005-04-13,7,2,0,82,0,False
2005-04-14,5,1,0,73,0,False
2005-04-15,4,1,0,70,0,False
2005-04-16,12,1,1,62,1,False
2005-04-17,8,1,0,60,0,False
2005-04-18,6,3,0,80,0,False
2005-04-19,8,1,0,83,0,False
2005-04-20,5,1,0,95,0,False
2005-04-21,7,2,0,80,0,False
2005-04-22,6,2,0,80,1,False
2005-04-23,9,3,0,50,0,False
2005-04-24,9,1,0,64,0,False
2005-04-25,9,2,0,75,1,False
2005-04-26,5,1,0,70,0,False
2005-04-27,8,2,0,79,0,False
2005-04-28,9,1,0,73,0,False
2005-04-29,7,1,0,77,0,False
2005-04-30,9,1,0,50,0,False
2005-05-01,7,1,0,69,0,False
2005-05-02,6,2,0,83,0,False
2005-05-03,6,2,0,69,0,False
2005-05-04,8,2,0,70,1,False
2005-05-05,9,1,0,63,0,False
2005-05-06,5,2,0,61,0,False
2005-05-07,10,0,0,52,0,False
2005-05-08,11,2,0,50,0,False
2005-05-09,5,1,0,81,0,False
2005-05-10,6,2,0,73,0,False
2005-05-11,7,1,0,70,0,False
2005-05-12,7,2,0,76,0,False
2005-05-13,7,1,0,71,0,False
2005-05-14,11,1,0,53,0,False
2005-05-15,10,1,0,55,0,False
2005-05-16,6,1,0,87,0,False
2005-05-17,10,1,0,75,1,False
2005-05-18,7,2,0,77,0,False
2005-05-19,9,1,0,68,0,False
2005-05-20,7,1,0,65,0,False
2005-05-21,7,1,0,48,0,False
2005-05-22,7,1,0,52,0,False
2005-05-23,9,1,0,74,0,False
2005-05-24,7,1,0,70,0,False
2005-05-25,4,0,0,74,0,False
2005-05-26,6,1,0,62,0,False
2005-05-27,9,1,0,67,0,False
2005-05-28,5,1,1,46,0,False
2005-05-29,9,1,0,47,0,False
2005-05-30,10,1,1,58,0,False
2005-05-31,5,1,0,79,0,False
2005-06-01,8,1,0,74,0,False
2005-06-02,8,1,0,64,0,False
2005-06-03,9,1,0,59,0,False
2005-06-04,5,1,0,50,0,False
2005-06-05,8,2,0,58,1,False
2005-06-06,5,1,0,64,0,False
2005-06-07,7,2,0,77,0,False
