date,inexpensive,inherit,invaluable,legal,lucrative,isPartial
2017-10-16,8,1,1,82,1,False
2017-10-17,8,2,2,82,1,False
2017-10-18,7,2,1,81,1,False
2017-10-19,7,3,1,79,1,False
2017-10-20,8,2,1,71,1,False
2017-10-21,8,1,1,63,0,False
2017-10-22,8,2,1,62,1,False
2017-10-23,8,2,2,79,1,False
2017-10-24,7,2,2,82,1,False
2017-10-25,7,2,2,85,1,False
2017-10-26,8,2,1,80,1,False
2017-10-27,7,1,1,75,1,False
2017-10-28,9,1,1,60,1,False
2017-10-29,8,1,0,59,1,False
2017-10-30,8,2,1,81,1,False
2017-10-31,7,1,1,78,1,False
2017-11-01,7,2,1,79,0,False
2017-11-02,7,1,1,81,1,False
2017-11-03,7,2,1,75,1,False
2017-11-04,9,2,1,66,1,False
2017-11-05,8,1,1,60,1,False
2017-11-06,8,2,1,81,1,False
2017-11-07,8,2,1,82,1,False
2017-11-08,7,2,1,84,1,False
2017-11-09,8,2,1,80,1,False
2017-11-10,8,1,1,78,1,False
2017-11-11,9,1,1,67,1,False
2017-11-12,9,1,1,61,1,False
2017-11-13,8,2,1,84,1,False
2017-11-14,8,1,1,86,1,False
2017-11-15,9,2,1,88,1,False
2017-11-16,8,2,1,84,1,False
2017-11-17,7,2,1,80,1,False
2017-11-18,8,1,1,65,1,False
2017-11-19,8,2,1,65,1,False
2017-11-20,8,1,1,78,1,False
2017-11-21,7,1,1,78,1,False
2017-11-22,8,1,1,67,1,False
2017-11-23,6,1,1,56,0,False
2017-11-24,7,1,0,56,0,False
2017-11-25,8,1,0,56,1,False
2017-11-26,10,1,1,58,1,False
2017-11-27,9,2,1,78,1,False
2017-11-28,8,2,1,80,1,False
2017-11-29,9,2,1,83,1,False
2017-11-30,8,2,1,79,1,False
2017-12-01,8,2,1,76,1,False
2017-12-02,9,1,1,63,1,False
2017-12-03,9,1,1,62,1,False
2017-12-04,10,2,1,82,1,False
2017-12-05,10,2,1,77,1,False
2017-12-06,9,2,1,78,1,False
2017-12-07,8,3,1,79,1,False
2017-12-08,8,2,2,76,1,False
2017-12-09,9,1,1,60,1,False
2017-12-10,10,1,1,59,1,False
2017-12-11,9,2,1,73,1,False
2017-12-12,9,2,1,78,1,False
2017-12-13,8,1,1,75,1,False
