date,partnership,patron,patronage,precious,priceless,isPartial
2017-07-14,55,58,1,59,7,False
2017-07-15,24,63,3,52,8,False
2017-07-16,29,59,2,51,6,False
2017-07-17,63,49,1,49,10,False
2017-07-18,71,47,1,58,9,False
2017-07-19,69,45,1,54,10,False
2017-07-20,64,52,3,57,7,False
2017-07-21,57,49,0,62,9,False
2017-07-22,30,58,2,52,8,False
2017-07-23,28,65,4,58,9,False
2017-07-24,65,51,1,51,9,False
2017-07-25,69,44,3,56,10,False
2017-07-26,65,45,2,49,8,False
2017-07-27,67,50,1,51,11,False
2017-07-28,52,53,2,55,8,False
2017-07-29,28,59,2,62,12,False
2017-07-30,27,57,2,60,10,False
2017-07-31,64,49,4,51,10,False
2017-08-01,68,46,3,55,5,False
2017-08-02,72,51,2,47,8,False
2017-08-03,67,49,1,57,10,False
2017-08-04,50,52,1,61,8,False
2017-08-05,28,66,2,56,9,False
2017-08-06,30,68,0,61,8,False
2017-08-07,69,51,2,60,10,False
2017-08-08,75,54,4,62,10,False
2017-08-09,63,55,2,63,8,False
2017-08-10,68,52,2,57,10,False
2017-08-11,54,53,2,62,9,False
2017-08-12,30,65,1,55,11,False
2017-08-13,30,50,2,66,10,False
2017-08-14,64,50,3,58,9,False
2017-08-15,67,53,2,55,5,False
2017-08-16,64,48,2,61,7,False
2017-08-17,68,52,2,53,7,False
2017-08-18,56,64,3,49,6,False
2017-08-19,27,65,2,52,10,False
2017-08-20,26,68,4,60,10,False
2017-08-21,62,41,3,46,8,False
2017-08-22,65,45,2,58,8,False
2017-08-23,73,50,3,56,7,False
2017-08-24,65,49,2,45,8,False
2017-08-25,68,51,2,55,6,False
2017-08-26,27,62,1,57,9,False
2017-08-27,25,61,2,56,10,False
2017-08-28,67,42,3,50,8,False
2017-08-29,72,48,2,60,6,False
2017-08-30,71,45,4,58,9,False
2017-08-31,68,52,3,59,7,False
2017-09-01,51,56,4,54,7,False
2017-09-02,27,61,2,50,6,False
2017-09-03,21,64,3,47,12,False
2017-09-04,38,56,3,51,7,False
2017-09-05,65,47,2,54,9,False
2017-09-06,71,44,3,56,7,False
2017-09-07,73,47,3,54,6,False
2017-09-08,57,46,2,52,7,False
2017-09-09,29,57,3,47,9,False
2017-09-10,35,59,4,50,10,False
2017-09-11,73,43,4,52,5,False
2017-09-12,72,39,5,63,8,False
2017-09-13,81,49,5,55,7,False
2017-09-14,89,52,4,67,8,False
2017-09-15,71,58,4,62,10,False
2017-09-16,27,55,1,69,6,False
2017-09-17,36,58,4,63,10,False
2017-09-18,72,51,5,57,6,False
2017-09-19,70,56,4,57,8,False
2017-09-20,71,58,4,71,6,False
2017-09-21,69,57,6,62,6,False
2017-09-22,59,67,4,56,7,False
2017-09-23,33,65,2,61,5,False
2017-09-24,31,58,5,65,9,False
2017-09-25,70,53,4,63,7,False
2017-09-26,86,57,7,60,8,False
2017-09-27,72,56,6,53,6,False
2017-09-28,71,53,7,65,7,False
2017-09-29,59,52,7,58,7,False
2017-09-30,27,65,4,59,10,False
2017-10-01,29,71,3,56,11,False
2017-10-02,62,48,5,58,9,False
2017-10-03,70,48,5,45,5,False
2017-10-04,77,57,2,59,9,False
2017-10-05,76,57,8,64,4,False
2017-10-06,65,53,7,46,7,False
2017-10-07,27,62,2,53,8,False
2017-10-08,27,62,1,61,9,False
2017-10-09,69,46,4,55,6,False
2017-10-10,82,50,2,52,5,False
2017-10-11,75,53,8,50,7,False
2017-10-12,75,50,4,44,5,False
2017-10-13,59,64,3,58,5,False
2017-10-14,36,65,1,57,5,False
2017-10-15,40,78,2,59,7,False
2017-10-16,77,52,6,47,8,False
2017-10-17,76,56,9,54,5,False
2017-10-18,75,52,9,67,7,False
2017-10-19,78,58,6,59,9,False
2017-10-20,62,56,4,67,8,False
2017-10-21,27,58,4,76,9,False
2017-10-22,30,64,4,77,6,False
2017-10-23,77,59,5,65,7,False
2017-10-24,81,56,7,62,6,False
2017-10-25,74,64,6,67,8,False
2017-10-26,72,62,9,60,5,False
2017-10-27,68,63,5,56,7,False
2017-10-28,26,69,2,57,6,False
2017-10-29,31,74,4,63,9,False
2017-10-30,72,67,9,59,8,False
2017-10-31,71,63,7,56,7,False
2017-11-01,84,80,6,61,8,False
2017-11-02,89,75,5,55,9,False
2017-11-03,64,57,4,70,6,False
2017-11-04,35,65,4,56,7,False
2017-11-05,39,69,2,60,8,False
2017-11-06,78,55,4,61,9,False
2017-11-07,74,61,10,61,5,False
2017-11-08,77,55,8,54,5,False
2017-11-09,78,60,6,54,5,False
2017-11-10,63,53,5,56,8,False
2017-11-11,31,63,2,64,8,False
2017-11-12,33,64,4,58,9,False
2017-11-13,78,47,6,68,7,False
2017-11-14,82,62,6,63,10,False
2017-11-15,92,49,4,49,7,False
2017-11-16,71,54,6,67,6,False
2017-11-17,59,53,4,58,9,False
2017-11-18,37,74,4,67,10,False
2017-11-19,33,72,3,66,11,False
2017-11-20,75,41,4,56,7,False
2017-11-21,70,62,4,59,7,False
2017-11-22,53,51,3,60,9,False
2017-11-23,28,61,3,63,8,False
2017-11-24,35,48,1,63,8,False
2017-11-25,29,55,3,68,11,False
2017-11-26,31,64,1,76,9,False
2017-11-27,63,45,7,73,8,False
2017-11-28,80,58,6,78,7,False
2017-11-29,76,46,6,63,6,False
2017-11-30,85,61,8,64,8,False
2017-12-01,75,60,6,64,9,False
2017-12-02,37,60,4,71,7,False
2017-12-03,28,67,4,60,10,False
2017-12-04,75,54,6,68,7,False
2017-12-05,70,52,6,67,6,False
2017-12-06,72,56,4,64,8,False
2017-12-07,77,57,3,67,8,False
2017-12-08,57,52,6,62,8,False
2017-12-09,36,70,3,75,9,False
2017-12-10,32,68,5,75,8,False
2017-12-11,72,45,7,71,8,False
2017-12-12,77,58,8,60,8,False
2017-12-13,67,57,8,62,9,False
