date,partnership,patron,patronage,precious,priceless,isPartial
2010-09-02,58,34,2,48,8,False
2010-09-03,44,36,3,44,5,False
2010-09-04,19,33,0,38,7,False
2010-09-05,23,48,2,54,8,False
2010-09-06,20,41,2,51,9,False
2010-09-07,58,30,1,49,5,False
2010-09-08,66,39,4,52,5,False
2010-09-09,56,48,2,46,9,False
2010-09-10,53,45,1,58,9,False
2010-09-11,20,43,1,45,2,False
2010-09-12,25,33,0,45,5,False
2010-09-13,66,31,1,46,5,False
2010-09-14,62,43,3,43,5,False
2010-09-15,48,46,1,45,6,False
2010-09-16,60,37,2,47,8,False
2010-09-17,51,44,1,59,4,False
2010-09-18,19,44,2,55,6,False
2010-09-19,24,49,0,59,3,False
2010-09-20,64,32,2,50,2,False
2010-09-21,68,33,2,60,3,False
2010-09-22,49,31,2,45,9,False
2010-09-23,55,33,3,46,7,False
2010-09-24,52,33,2,51,6,False
2010-09-25,17,44,2,42,6,False
2010-09-26,24,51,1,43,2,False
2010-09-27,51,33,1,41,7,False
2010-09-28,51,39,2,47,10,False
2010-09-29,68,40,4,41,11,False
2010-09-30,52,40,3,43,5,False
2010-10-01,51,42,3,37,5,False
2010-10-02,17,37,1,57,6,False
2010-10-03,23,43,4,42,2,False
2010-10-04,61,34,4,39,7,False
2010-10-05,50,40,3,44,7,False
2010-10-06,61,38,5,49,9,False
2010-10-07,61,41,2,38,9,False
2010-10-08,47,38,4,47,9,False
2010-10-09,20,37,4,42,7,False
2010-10-10,27,42,0,48,6,False
2010-10-11,60,40,4,46,2,False
2010-10-12,70,41,4,32,4,False
2010-10-13,56,42,2,46,6,False
2010-10-14,61,48,3,37,6,False
2010-10-15,44,39,2,52,10,False
2010-10-16,29,45,2,46,5,False
2010-10-17,35,34,2,37,5,False
2010-10-18,58,38,2,48,8,False
2010-10-19,59,49,4,47,6,False
2010-10-20,53,38,1,46,5,False
2010-10-21,64,40,3,41,7,False
2010-10-22,46,32,3,49,5,False
2010-10-23,19,41,1,40,7,False
2010-10-24,29,43,2,41,5,False
2010-10-25,60,38,2,46,7,False
2010-10-26,48,42,3,48,4,False
2010-10-27,49,42,0,39,5,False
2010-10-28,54,47,2,44,8,False
2010-10-29,52,43,3,40,5,False
2010-10-30,24,54,2,35,6,False
2010-10-31,21,56,2,43,7,False
2010-11-01,56,47,3,29,8,False
2010-11-02,58,41,2,40,6,False
2010-11-03,51,43,2,41,5,False
2010-11-04,56,40,1,45,8,False
2010-11-05,44,45,3,50,6,False
2010-11-06,21,47,1,47,8,False
2010-11-07,19,52,2,51,10,False
2010-11-08,58,33,5,44,8,False
2010-11-09,68,37,3,53,3,False
2010-11-10,55,36,4,46,4,False
2010-11-11,49,44,3,46,6,False
2010-11-12,60,38,2,51,9,False
2010-11-13,25,41,1,52,5,False
2010-11-14,24,48,4,53,8,False
2010-11-15,57,43,2,53,6,False
2010-11-16,51,33,3,49,3,False
2010-11-17,48,31,3,56,4,False
2010-11-18,50,35,6,46,9,False
2010-11-19,53,40,2,46,4,False
2010-11-20,35,43,1,49,5,False
2010-11-21,23,40,2,41,12,False
2010-11-22,55,38,2,34,5,False
2010-11-23,35,42,4,45,9,False
2010-11-24,48,37,1,35,4,False
2010-11-25,17,40,1,28,9,False
2010-11-26,24,33,1,45,3,False
2010-11-27,19,34,2,51,9,False
2010-11-28,20,39,0,42,6,False
2010-11-29,54,29,3,36,8,False
2010-11-30,57,49,2,48,6,False
2010-12-01,57,48,4,53,7,False
2010-12-02,61,36,3,47,5,False
2010-12-03,61,36,2,52,6,False
2010-12-04,24,37,1,56,5,False
2010-12-05,29,41,1,69,7,False
2010-12-06,50,36,2,58,5,False
2010-12-07,55,40,4,48,5,False
2010-12-08,60,35,4,60,5,False
2010-12-09,55,39,6,44,4,False
2010-12-10,48,47,2,55,3,False
2010-12-11,27,51,2,62,4,False
2010-12-12,21,45,2,60,9,False
2010-12-13,54,40,4,47,6,False
2010-12-14,47,41,4,54,5,False
2010-12-15,58,36,2,57,6,False
2010-12-16,49,32,1,64,3,False
2010-12-17,43,52,1,76,6,False
2010-12-18,16,41,1,59,4,False
2010-12-19,21,42,2,55,5,False
2010-12-20,42,35,2,75,7,False
2010-12-21,41,26,1,52,3,False
2010-12-22,43,46,1,67,8,False
2010-12-23,35,43,1,57,9,False
2010-12-24,10,39,2,42,5,False
2010-12-25,12,64,0,61,3,False
2010-12-26,17,38,1,45,5,False
2010-12-27,27,43,0,46,9,False
2010-12-28,33,37,2,55,9,False
2010-12-29,45,41,3,47,8,False
2010-12-30,32,49,2,51,6,False
