date,unprofitable,vagabond,vagrant,abundance,accrue,isPartial
2012-09-11,2,33,26,76,11,False
2012-09-12,0,22,22,100,9,False
2012-09-13,2,47,21,73,17,False
2012-09-14,2,42,27,73,17,False
2012-09-15,2,33,17,59,0,False
2012-09-16,0,46,21,69,2,False
2012-09-17,0,32,35,80,9,False
2012-09-18,0,36,18,61,9,False
2012-09-19,0,43,24,70,22,False
2012-09-20,0,55,34,60,9,False
2012-09-21,2,36,25,48,17,False
2012-09-22,0,44,16,51,7,False
2012-09-23,0,47,23,75,11,False
2012-09-24,0,35,17,68,9,False
2012-09-25,0,33,33,57,17,False
2012-09-26,0,48,20,81,22,False
2012-09-27,2,39,35,84,11,False
2012-09-28,0,40,21,81,19,False
2012-09-29,0,44,14,37,5,False
2012-09-30,0,46,9,80,9,False
2012-10-01,2,36,25,71,18,False
2012-10-02,2,45,20,70,13,False
2012-10-03,2,36,31,62,15,False
2012-10-04,2,33,26,64,16,False
2012-10-05,0,38,13,53,9,False
2012-10-06,0,36,25,25,7,False
2012-10-07,0,47,9,43,2,False
2012-10-08,0,44,25,58,13,False
2012-10-09,2,34,16,63,18,False
2012-10-10,2,43,25,75,20,False
2012-10-11,2,40,31,62,16,False
2012-10-12,4,51,30,66,7,False
2012-10-13,0,47,16,59,2,False
2012-10-14,0,39,20,43,4,False
2012-10-15,0,18,11,81,12,False
2012-10-16,0,40,19,83,14,False
2012-10-17,4,46,11,71,19,False
2012-10-18,2,50,16,72,16,False
2012-10-19,2,37,22,46,17,False
2012-10-20,5,41,34,38,11,False
2012-10-21,0,54,38,45,7,False
2012-10-22,0,32,19,64,5,False
2012-10-23,0,36,21,41,10,False
2012-10-24,0,35,26,60,16,False
2012-10-25,0,43,19,39,14,False
2012-10-26,0,35,26,52,13,False
2012-10-27,0,51,27,33,4,False
2012-10-28,2,38,21,42,6,False
2012-10-29,0,38,17,56,14,False
2012-10-30,2,33,17,35,5,False
2012-10-31,0,44,18,37,15,False
2012-11-01,0,34,19,53,11,False
2012-11-02,0,33,18,69,17,False
2012-11-03,2,42,13,42,11,False
2012-11-04,2,30,15,38,13,False
2012-11-05,0,37,40,60,11,False
2012-11-06,2,36,14,66,15,False
2012-11-07,0,39,15,57,16,False
2012-11-08,2,36,23,59,4,False
2012-11-09,4,45,24,63,7,False
2012-11-10,4,44,9,56,4,False
2012-11-11,2,35,20,44,4,False
2012-11-12,0,25,29,40,16,False
2012-11-13,3,30,14,47,10,False
2012-11-14,2,32,25,69,9,False
2012-11-15,5,36,18,71,16,False
2012-11-16,4,44,26,61,7,False
2012-11-17,0,37,20,29,9,False
2012-11-18,0,48,19,61,4,False
2012-11-19,0,33,30,58,9,False
2012-11-20,0,25,23,37,7,False
2012-11-21,4,34,21,42,8,False
2012-11-22,0,29,18,38,7,False
2012-11-23,0,29,27,38,8,False
2012-11-24,0,30,13,54,7,False
2012-11-25,0,36,11,36,6,False
2012-11-26,0,37,22,56,3,False
2012-11-27,5,28,23,62,10,False
2012-11-28,9,26,31,58,22,False
2012-11-29,5,44,22,60,17,False
2012-11-30,0,47,18,51,18,False
2012-12-01,0,44,21,31,8,False
2012-12-02,0,48,17,35,4,False
2012-12-03,2,37,19,42,10,False
2012-12-04,2,30,27,58,18,False
2012-12-05,0,41,15,59,12,False
2012-12-06,0,28,17,64,12,False
2012-12-07,2,27,29,50,11,False
2012-12-08,0,40,8,34,8,False
2012-12-09,0,47,16,51,2,False
2012-12-10,2,30,18,55,15,False
2012-12-11,2,47,15,58,18,False
2012-12-12,2,42,30,59,2,False
2012-12-13,0,29,27,72,19,False
2012-12-14,0,44,21,63,14,False
2012-12-15,0,36,13,42,2,False
2012-12-16,2,26,17,49,11,False
2012-12-17,0,31,23,38,9,False
2012-12-18,3,37,23,52,9,False
2012-12-19,4,28,28,73,12,False
2012-12-20,0,41,20,39,5,False
2012-12-21,0,32,21,36,13,False
2012-12-22,0,27,16,34,13,False
2012-12-23,0,44,9,30,7,False
2012-12-24,0,43,28,26,2,False
2012-12-25,0,25,22,20,0,False
2012-12-26,0,40,14,32,12,False
2012-12-27,0,40,25,23,8,False
2012-12-28,0,46,23,29,8,False
2012-12-29,2,44,15,36,2,False
2012-12-30,0,34,11,32,2,False
2012-12-31,0,29,19,44,6,False
2013-01-01,0,37,17,44,7,False
2013-01-02,0,28,30,47,19,False
2013-01-03,2,33,28,41,14,False
2013-01-04,0,37,37,44,16,False
2013-01-05,0,40,22,26,4,False
2013-01-06,4,48,14,42,2,False
2013-01-07,0,34,30,47,12,False
2013-01-08,2,31,20,48,13,False
2013-01-09,2,27,17,49,18,False
2013-01-10,2,42,29,44,25,False
2013-01-11,0,24,26,61,10,False
2013-01-12,0,51,24,39,0,False
2013-01-13,0,36,38,36,8,False
2013-01-14,2,35,35,43,12,False
2013-01-15,0,28,26,59,23,False
2013-01-16,2,46,15,41,10,False
2013-01-17,3,28,15,53,7,False
2013-01-18,0,40,26,41,12,False
2013-01-19,0,29,12,31,4,False
2013-01-20,0,49,20,35,12,False
2013-01-21,2,33,9,45,5,False
2013-01-22,0,55,18,50,16,False
2013-01-23,0,33,36,61,18,False
2013-01-24,0,40,21,48,15,False
2013-01-25,3,34,32,51,3,False
2013-01-26,0,47,32,40,6,False
2013-01-27,0,32,12,46,4,False
2013-01-28,0,47,29,55,10,False
2013-01-29,0,39,29,57,10,False
2013-01-30,0,52,32,50,10,False
