date,cost,crisis,deficit,depreciation,domination,isPartial
2011-12-11,75,6,1,1,1,False
2011-12-12,86,8,2,2,1,False
2011-12-13,84,8,2,2,1,False
2011-12-14,84,8,2,2,1,False
2011-12-15,82,7,2,2,1,False
2011-12-16,77,7,2,1,1,False
2011-12-17,74,5,1,1,1,False
2011-12-18,76,5,1,1,1,False
2011-12-19,80,6,1,1,1,False
2011-12-20,75,6,1,1,1,False
2011-12-21,79,6,1,1,1,False
2011-12-22,72,5,1,1,1,False
2011-12-23,69,5,1,1,1,False
2011-12-24,59,4,1,0,1,False
2011-12-25,62,4,1,0,1,False
2011-12-26,74,4,1,0,1,False
2011-12-27,77,5,1,1,1,False
2011-12-28,86,6,1,1,1,False
2011-12-29,86,6,1,1,1,False
2011-12-30,75,6,1,1,1,False
2011-12-31,72,5,1,1,1,False
2012-01-01,70,5,1,1,1,False
2012-01-02,82,4,1,1,1,False
2012-01-03,88,6,1,1,1,False
2012-01-04,85,6,2,1,1,False
2012-01-05,83,6,2,1,1,False
2012-01-06,87,6,1,1,1,False
2012-01-07,80,5,1,1,1,False
2012-01-08,84,6,1,1,1,False
2012-01-09,87,7,2,1,1,False
2012-01-10,87,7,2,1,1,False
2012-01-11,87,6,2,1,1,False
2012-01-12,86,7,2,1,1,False
2012-01-13,81,6,1,1,1,False
2012-01-14,82,4,1,1,1,False
2012-01-15,84,5,1,1,1,False
2012-01-16,87,5,1,1,1,False
2012-01-17,87,5,2,1,1,False
2012-01-18,80,7,2,1,1,False
2012-01-19,88,6,2,1,1,False
2012-01-20,82,6,2,1,1,False
2012-01-21,79,4,1,1,1,False
2012-01-22,82,5,1,1,1,False
2012-01-23,85,6,2,2,1,False
2012-01-24,88,6,2,2,1,False
2012-01-25,87,7,3,1,1,False
2012-01-26,89,7,2,2,1,False
2012-01-27,89,6,2,1,1,False
2012-01-28,84,5,1,1,1,False
2012-01-29,87,4,1,1,1,False
2012-01-30,92,7,2,1,1,False
2012-01-31,90,6,2,2,1,False
2012-02-01,88,7,2,1,1,False
2012-02-02,85,6,2,2,1,False
2012-02-03,87,5,2,1,1,False
2012-02-04,80,5,1,1,1,False
2012-02-05,89,5,1,1,1,False
2012-02-06,99,6,2,1,1,False
2012-02-07,93,7,2,2,1,False
2012-02-08,89,7,2,2,1,False
2012-02-09,91,6,2,2,1,False
2012-02-10,85,6,2,2,1,False
2012-02-11,82,5,1,2,1,False
2012-02-12,81,5,1,1,1,False
2012-02-13,83,6,2,2,1,False
2012-02-14,83,7,2,2,1,False
2012-02-15,86,6,2,2,1,False
2012-02-16,87,7,2,2,0,False
2012-02-17,87,6,2,2,1,False
2012-02-18,82,5,1,1,1,False
2012-02-19,89,5,1,2,1,False
2012-02-20,93,6,1,2,1,False
2012-02-21,97,6,2,2,1,False
2012-02-22,90,7,2,2,1,False
2012-02-23,90,7,2,2,1,False
2012-02-24,89,6,2,2,1,False
2012-02-25,89,5,1,1,1,False
2012-02-26,90,6,1,2,1,False
2012-02-27,95,7,2,2,1,False
2012-02-28,94,7,2,2,1,False
2012-02-29,89,7,2,2,1,False
2012-03-01,89,7,2,2,1,False
2012-03-02,84,6,2,2,1,False
2012-03-03,90,4,1,1,1,False
2012-03-04,93,5,1,2,1,False
2012-03-05,97,7,1,2,1,False
2012-03-06,93,7,2,2,1,False
2012-03-07,90,7,2,2,1,False
2012-03-08,91,7,2,2,1,False
2012-03-09,83,6,2,2,1,False
2012-03-10,86,5,1,1,1,False
2012-03-11,92,5,1,1,1,False
2012-03-12,92,7,2,2,1,False
2012-03-13,90,6,2,2,1,False
2012-03-14,91,7,2,2,1,False
2012-03-15,92,6,2,2,1,False
2012-03-16,86,5,1,2,1,False
2012-03-17,83,4,1,1,1,False
2012-03-18,88,5,1,1,1,False
2012-03-19,93,7,2,1,1,False
2012-03-20,93,7,2,2,1,False
2012-03-21,96,7,2,2,1,False
2012-03-22,91,7,2,2,1,False
2012-03-23,87,6,2,1,1,False
2012-03-24,87,4,1,1,1,False
2012-03-25,89,5,1,2,1,False
2012-03-26,96,7,2,2,1,False
2012-03-27,93,7,1,2,1,False
2012-03-28,91,6,2,2,1,False
2012-03-29,96,6,2,2,1,False
2012-03-30,88,6,1,1,1,False
2012-03-31,83,4,1,1,1,False
2012-04-01,89,5,2,1,1,False
2012-04-02,92,7,2,2,1,False
2012-04-03,94,6,2,2,1,False
2012-04-04,93,6,2,2,1,False
2012-04-05,92,7,2,2,0,False
2012-04-06,85,5,1,2,1,False
2012-04-07,82,4,1,1,1,False
2012-04-08,85,5,1,1,1,False
2012-04-09,99,7,2,2,1,False
2012-04-10,94,7,2,2,1,False
2012-04-11,95,7,2,2,1,False
2012-04-12,95,7,2,2,1,False
2012-04-13,92,7,2,2,1,False
2012-04-14,87,5,1,2,1,False
2012-04-15,96,6,1,2,1,False
2012-04-16,96,8,2,3,1,False
2012-04-17,100,8,2,3,1,False
2012-04-18,97,8,2,2,1,False
2012-04-19,94,8,2,1,1,False
2012-04-20,86,7,2,1,1,False
2012-04-21,88,4,1,1,1,False
2012-04-22,90,6,1,1,1,False
2012-04-23,96,7,2,1,1,False
2012-04-24,99,8,2,2,1,False
2012-04-25,98,8,2,1,1,False
2012-04-26,91,9,2,1,1,False
2012-04-27,89,6,2,1,1,False
2012-04-28,84,5,1,1,1,False
2012-04-29,91,6,1,1,1,False
2012-04-30,99,9,2,1,1,False
2012-05-01,96,8,2,1,1,False
2012-05-02,95,8,2,1,1,False
2012-05-03,93,8,2,1,1,False
2012-05-04,85,6,2,1,1,False
2012-05-05,86,4,1,1,1,False
2012-05-06,89,6,1,1,1,False
2012-05-07,93,8,2,1,1,False
2012-05-08,98,8,2,1,1,False
2012-05-09,92,8,2,1,1,False
2012-05-10,94,8,2,2,1,False
2012-05-11,84,7,2,1,1,False
2012-05-12,86,5,1,1,1,False
2012-05-13,84,5,2,0,1,False
2012-05-14,94,7,2,1,1,False
2012-05-15,92,7,2,1,1,False
2012-05-16,92,7,2,1,1,False
2012-05-17,94,7,2,1,1,False
2012-05-18,89,8,2,1,1,False
2012-05-19,86,5,1,1,1,False
2012-05-20,90,6,1,1,1,False
2012-05-21,95,7,1,1,1,False
