date,inexpensive,inherit,invaluable,legal,lucrative,isPartial
2010-02-10,8,1,0,78,0,False
2010-02-11,8,2,1,80,0,False
2010-02-12,7,1,0,80,0,False
2010-02-13,9,1,0,64,0,False
2010-02-14,8,1,1,61,0,False
2010-02-15,9,2,1,69,1,False
2010-02-16,7,1,0,86,0,False
2010-02-17,6,2,0,86,0,False
2010-02-18,8,1,0,81,0,False
2010-02-19,8,1,0,74,0,False
2010-02-20,8,1,0,63,0,False
2010-02-21,8,1,0,68,1,False
2010-02-22,8,1,0,85,0,False
2010-02-23,8,2,0,90,1,False
2010-02-24,8,2,0,88,0,False
2010-02-25,8,1,1,80,0,False
2010-02-26,8,1,1,77,0,False
2010-02-27,11,1,0,65,1,False
2010-02-28,8,1,0,58,0,False
2010-03-01,8,1,0,86,1,False
2010-03-02,9,1,0,83,0,False
2010-03-03,6,1,0,84,0,False
2010-03-04,9,1,1,83,1,False
2010-03-05,7,1,0,76,0,False
2010-03-06,9,1,0,60,0,False
2010-03-07,11,1,0,67,0,False
2010-03-08,10,2,0,80,0,False
2010-03-09,9,1,0,87,0,False
2010-03-10,8,2,0,81,0,False
2010-03-11,9,2,0,83,0,False
2010-03-12,8,2,0,78,0,False
2010-03-13,6,1,0,64,0,False
2010-03-14,10,2,0,57,0,False
2010-03-15,9,2,1,81,1,False
2010-03-16,7,2,1,84,0,False
2010-03-17,6,1,1,84,1,False
2010-03-18,6,1,0,83,1,False
2010-03-19,9,1,1,75,0,False
2010-03-20,8,1,1,62,0,False
2010-03-21,8,1,0,66,1,False
2010-03-22,8,2,0,91,0,False
2010-03-23,9,1,0,85,0,False
2010-03-24,8,2,0,83,0,False
2010-03-25,9,1,1,83,0,False
2010-03-26,9,2,0,82,0,False
2010-03-27,8,0,0,63,0,False
2010-03-28,7,1,0,64,1,False
2010-03-29,8,1,0,83,0,False
2010-03-30,7,1,0,83,0,False
2010-03-31,7,2,0,86,0,False
2010-04-01,7,1,0,80,0,False
2010-04-02,8,1,0,76,0,False
2010-04-03,10,1,1,63,0,False
2010-04-04,7,1,0,66,0,False
2010-04-05,8,1,0,83,0,False
2010-04-06,7,1,1,88,0,False
2010-04-07,7,2,0,87,0,False
2010-04-08,7,1,0,78,0,False
2010-04-09,9,1,0,76,1,False
2010-04-10,10,0,1,56,0,False
2010-04-11,8,2,1,65,0,False
2010-04-12,8,1,0,87,0,False
2010-04-13,9,2,0,80,1,False
2010-04-14,8,1,0,80,1,False
2010-04-15,7,1,0,78,0,False
2010-04-16,8,1,1,76,0,False
2010-04-17,7,1,1,66,1,False
2010-04-18,9,2,1,64,1,False
2010-04-19,8,1,0,87,0,False
2010-04-20,9,1,1,84,1,False
