date,costliness,costly,debtor,default,depression,isPartial
2013-09-26,0,1,1,62,58,False
2013-09-27,0,1,1,59,49,False
2013-09-28,0,0,0,38,42,False
2013-09-29,0,1,0,32,53,False
2013-09-30,0,1,1,57,58,False
2013-10-01,0,1,1,61,55,False
2013-10-02,0,1,1,62,51,False
2013-10-03,0,1,1,61,51,False
2013-10-04,0,0,1,63,61,False
2013-10-05,0,1,0,41,53,False
2013-10-06,0,1,0,42,55,False
2013-10-07,0,1,1,75,67,False
2013-10-08,0,1,1,76,67,False
2013-10-09,0,1,1,75,61,False
2013-10-10,0,0,1,67,57,False
2013-10-11,0,1,1,60,54,False
2013-10-12,0,1,0,42,44,False
2013-10-13,0,1,0,45,50,False
2013-10-14,0,1,1,71,63,False
2013-10-15,0,1,1,83,62,False
2013-10-16,0,1,1,100,60,False
2013-10-17,0,1,1,71,58,False
2013-10-18,0,0,1,57,51,False
2013-10-19,0,0,0,39,46,False
2013-10-20,0,1,0,37,52,False
2013-10-21,0,1,1,54,60,False
2013-10-22,0,1,1,58,64,False
2013-10-23,0,1,1,62,61,False
2013-10-24,0,1,1,60,53,False
2013-10-25,0,0,1,52,51,False
2013-10-26,0,0,0,39,44,False
2013-10-27,0,1,0,36,50,False
2013-10-28,0,1,1,54,62,False
2013-10-29,0,1,1,56,56,False
2013-10-30,0,1,1,58,66,False
2013-10-31,0,1,1,56,59,False
2013-11-01,0,0,1,51,54,False
2013-11-02,0,0,0,33,45,False
2013-11-03,0,0,0,35,56,False
2013-11-04,0,1,1,53,67,False
2013-11-05,0,0,1,59,62,False
2013-11-06,0,1,1,60,64,False
2013-11-07,0,1,1,60,64,False
2013-11-08,0,1,0,54,57,False
2013-11-09,0,1,1,38,44,False
2013-11-10,0,1,1,37,52,False
2013-11-11,0,1,1,52,59,False
2013-11-12,0,1,1,57,67,False
2013-11-13,0,1,1,58,63,False
2013-11-14,0,1,0,61,67,False
2013-11-15,0,1,0,56,57,False
2013-11-16,0,0,0,36,46,False
2013-11-17,0,1,0,38,56,False
2013-11-18,0,1,1,50,64,False
2013-11-19,0,1,1,54,72,False
2013-11-20,0,1,1,57,65,False
2013-11-21,0,1,1,55,61,False
2013-11-22,0,0,1,53,53,False
2013-11-23,0,1,1,37,44,False
2013-11-24,0,1,0,31,52,False
2013-11-25,0,0,1,53,58,False
2013-11-26,0,1,1,57,57,False
2013-11-27,0,1,1,52,46,False
2013-11-28,0,0,0,34,35,False
2013-11-29,0,1,0,35,39,False
2013-11-30,0,0,0,39,43,False
2013-12-01,0,0,1,34,47,False
2013-12-02,0,1,1,48,60,False
2013-12-03,0,0,1,60,64,False
2013-12-04,0,1,1,59,67,False
2013-12-05,0,1,1,61,63,False
2013-12-06,0,1,1,56,55,False
2013-12-07,0,1,0,41,44,False
2013-12-08,0,1,0,35,55,False
2013-12-09,0,1,1,54,61,False
2013-12-10,0,1,1,55,66,False
2013-12-11,0,0,0,60,63,False
2013-12-12,0,1,1,60,60,False
2013-12-13,0,0,1,52,57,False
2013-12-14,0,0,1,38,45,False
2013-12-15,0,1,0,33,50,False
2013-12-16,0,1,0,52,57,False
2013-12-17,0,0,1,53,56,False
2013-12-18,0,0,1,57,57,False
2013-12-19,0,1,1,59,50,False
2013-12-20,0,1,1,50,40,False
2013-12-21,0,0,0,36,43,False
2013-12-22,0,0,0,38,39,False
2013-12-23,0,0,1,47,42,False
2013-12-24,0,0,0,40,31,False
2013-12-25,0,1,0,46,35,False
2013-12-26,0,1,1,53,41,False
2013-12-27,0,0,0,51,37,False
2013-12-28,0,0,0,43,38,False
2013-12-29,0,0,0,39,46,False
2013-12-30,0,0,1,50,51,False
2013-12-31,0,0,0,47,40,False
2014-01-01,0,0,0,39,41,False
2014-01-02,0,0,0,53,48,False
2014-01-03,0,0,1,59,42,False
2014-01-04,0,0,0,49,40,False
2014-01-05,0,0,0,43,48,False
2014-01-06,0,1,0,63,53,False
2014-01-07,0,1,1,56,54,False
2014-01-08,0,1,1,64,59,False
2014-01-09,0,1,1,60,61,False
2014-01-10,0,0,1,62,54,False
2014-01-11,0,0,0,46,47,False
2014-01-12,0,0,0,39,53,False
2014-01-13,0,1,0,59,59,False
2014-01-14,0,0,1,61,62,False
2014-01-15,0,0,1,67,58,False
2014-01-16,0,1,1,68,63,False
2014-01-17,0,1,1,66,53,False
2014-01-18,0,0,0,47,45,False
2014-01-19,0,0,0,45,50,False
2014-01-20,0,0,1,52,56,False
2014-01-21,0,0,1,60,65,False
2014-01-22,0,0,1,64,66,False
2014-01-23,0,1,1,67,63,False
2014-01-24,0,1,1,58,58,False
2014-01-25,0,0,0,45,49,False
2014-01-26,0,1,1,44,58,False
2014-01-27,0,0,0,62,57,False
2014-01-28,0,1,1,64,64,False
2014-01-29,0,1,1,65,60,False
2014-01-30,0,1,1,64,62,False
2014-01-31,0,1,1,60,58,False
2014-02-01,0,0,0,47,45,False
2014-02-02,0,0,1,46,54,False
2014-02-03,0,1,1,56,65,False
2014-02-04,0,0,0,67,67,False
2014-02-05,0,0,1,70,65,False
2014-02-06,0,1,1,62,69,False
2014-02-07,0,0,1,78,58,False
2014-02-08,0,1,0,73,46,False
2014-02-09,0,0,0,74,57,False
2014-02-10,0,1,0,84,68,False
2014-02-11,0,0,1,85,66,False
2014-02-12,0,0,1,95,65,False
2014-02-13,0,1,1,77,58,False
2014-02-14,0,1,1,75,50,False
2014-02-15,0,1,0,69,44,False
2014-02-16,0,1,0,67,48,False
2014-02-17,0,0,1,77,62,False
2014-02-18,0,1,0,79,71,False
2014-02-19,0,1,1,78,67,False
2014-02-20,0,0,1,81,64,False
2014-02-21,0,0,1,74,59,False
2014-02-22,0,1,0,67,49,False
2014-02-23,0,0,0,65,57,False
2014-02-24,0,2,0,74,69,False
2014-02-25,0,1,1,77,76,False
2014-02-26,0,1,1,74,72,False
2014-02-27,0,1,1,74,72,False
2014-02-28,0,0,0,70,64,False
2014-03-01,0,0,0,55,49,False
2014-03-02,0,1,0,55,55,False
2014-03-03,0,1,1,64,66,False
2014-03-04,0,0,1,75,68,False
2014-03-05,0,1,1,68,73,False
2014-03-06,0,1,1,72,71,False
2014-03-07,0,1,1,68,66,False
2014-03-08,0,0,0,53,44,False
2014-03-09,0,0,0,49,57,False
2014-03-10,0,0,0,69,70,False
2014-03-11,0,1,1,68,69,False
2014-03-12,0,0,1,68,69,False
2014-03-13,0,1,1,65,71,False
2014-03-14,0,1,1,67,57,False
2014-03-15,0,0,0,47,45,False
2014-03-16,0,0,0,55,57,False
2014-03-17,0,1,1,64,71,False
2014-03-18,0,0,1,70,72,False
2014-03-19,0,1,1,61,73,False
2014-03-20,0,1,1,67,68,False
2014-03-21,0,1,0,61,57,False
2014-03-22,0,1,1,45,46,False
2014-03-23,0,1,1,46,51,False
2014-03-24,0,1,1,62,67,False
2014-03-25,0,0,1,63,71,False
2014-03-26,0,1,1,61,67,False
2014-03-27,0,1,1,62,64,False
2014-03-28,0,1,1,60,58,False
2014-03-29,0,0,1,47,45,False
2014-03-30,0,0,0,47,55,False
2014-03-31,0,1,1,62,68,False
2014-04-01,0,1,1,61,72,False
2014-04-02,0,0,1,57,65,False
2014-04-03,0,1,2,64,70,False
2014-04-04,0,0,1,57,63,False
2014-04-05,0,0,0,44,46,False
2014-04-06,0,1,1,46,55,False
2014-04-07,0,1,1,59,76,False
2014-04-08,0,1,1,62,71,False
2014-04-09,0,0,0,59,71,False
2014-04-10,0,1,1,61,69,False
2014-04-11,0,1,1,61,65,False
2014-04-12,0,1,0,46,50,False
2014-04-13,0,1,1,49,57,False
2014-04-14,0,1,1,58,65,False
2014-04-15,0,1,1,60,66,False
2014-04-16,0,1,1,66,68,False
2014-04-17,0,1,1,58,64,False
2014-04-18,0,1,1,54,52,False
2014-04-19,0,1,0,42,41,False
2014-04-20,0,1,1,43,50,False
2014-04-21,0,1,1,63,66,False
2014-04-22,0,0,1,59,67,False
2014-04-23,0,1,1,65,75,False
2014-04-24,0,1,1,56,67,False
2014-04-25,0,0,1,60,64,False
2014-04-26,0,0,0,45,45,False
2014-04-27,0,1,1,39,55,False
2014-04-28,0,1,1,59,74,False
2014-04-29,0,1,0,63,70,False
2014-04-30,0,1,1,65,70,False
2014-05-01,0,1,0,64,68,False
2014-05-02,0,1,1,59,58,False
2014-05-03,0,1,0,41,46,False
2014-05-04,0,0,0,41,53,False
2014-05-05,0,1,1,62,67,False
2014-05-06,0,1,1,62,67,False
2014-05-07,0,0,1,60,69,False
2014-05-08,0,1,1,57,63,False
2014-05-09,0,1,1,56,56,False
2014-05-10,0,0,0,40,48,False
2014-05-11,0,0,1,40,51,False
2014-05-12,0,1,1,58,63,False
2014-05-13,0,0,1,61,67,False
2014-05-14,0,1,1,60,65,False
2014-05-15,0,1,1,61,62,False
2014-05-16,0,0,0,59,57,False
2014-05-17,0,0,0,39,43,False
2014-05-18,0,0,0,39,52,False
2014-05-19,0,1,1,54,59,False
2014-05-20,0,1,1,59,63,False
2014-05-21,0,0,0,64,61,False
2014-05-22,0,1,1,61,57,False
2014-05-23,0,1,1,57,49,False
2014-05-24,0,1,0,41,45,False
2014-05-25,0,0,0,39,50,False
2014-05-26,0,1,0,41,52,False
2014-05-27,0,0,1,57,62,False
2014-05-28,0,0,1,61,57,False
2014-05-29,0,1,1,60,52,False
2014-05-30,0,0,1,59,53,False
2014-05-31,0,0,0,37,41,False
2014-06-01,0,1,0,40,52,False
2014-06-02,0,2,1,58,60,False
2014-06-03,0,0,1,60,55,False
2014-06-04,0,0,1,66,49,False
2014-06-05,0,1,0,58,50,False
2014-06-06,0,0,1,60,42,False
2014-06-07,0,0,1,40,40,False
2014-06-08,0,0,0,36,51,False
2014-06-09,0,0,1,59,45,False
2014-06-10,0,1,1,68,49,False
2014-06-11,0,1,1,60,49,False
2014-06-12,0,1,1,61,48,False
2014-06-13,0,0,1,56,43,False
2014-06-14,0,0,0,40,38,False
2014-06-15,0,3,1,42,43,False
2014-06-16,0,1,0,82,46,False
2014-06-17,0,1,1,98,47,False
2014-06-18,0,1,0,59,50,False
2014-06-19,0,0,1,61,43,False
2014-06-20,0,5,1,62,41,False
2014-06-21,0,3,0,42,47,False
2014-06-22,0,1,1,43,41,False
