date,charity,community,compensate,compensation,contribute,isPartial
2009-10-02,3,69,0,4,1,False
2009-10-03,3,47,0,2,0,False
2009-10-04,3,51,0,3,1,False
2009-10-05,4,75,0,5,1,False
2009-10-06,5,75,0,5,1,False
2009-10-07,4,75,0,5,1,False
2009-10-08,4,71,0,4,1,False
2009-10-09,4,66,0,4,1,False
2009-10-10,3,47,0,2,0,False
2009-10-11,4,53,0,3,0,False
2009-10-12,4,77,0,4,1,False
2009-10-13,4,74,0,5,1,False
2009-10-14,4,73,0,5,1,False
2009-10-15,4,67,0,5,1,False
2009-10-16,4,64,0,5,1,False
2009-10-17,2,50,0,2,1,False
2009-10-18,3,50,0,3,1,False
2009-10-19,4,77,0,4,1,False
2009-10-20,5,73,0,5,1,False
2009-10-21,3,72,0,5,1,False
2009-10-22,4,71,0,4,1,False
2009-10-23,4,68,0,5,1,False
2009-10-24,3,51,0,2,0,False
2009-10-25,4,50,0,3,1,False
2009-10-26,4,78,0,5,1,False
2009-10-27,4,73,0,4,1,False
2009-10-28,4,76,0,5,1,False
2009-10-29,4,70,0,5,1,False
2009-10-30,4,65,0,4,1,False
2009-10-31,3,50,0,2,0,False
2009-11-01,3,52,0,2,1,False
2009-11-02,4,83,0,5,1,False
2009-11-03,4,77,0,5,1,False
2009-11-04,4,74,0,5,1,False
2009-11-05,4,73,0,5,1,False
2009-11-06,4,69,0,4,1,False
2009-11-07,4,51,0,2,1,False
2009-11-08,3,51,0,3,1,False
2009-11-09,5,78,0,5,1,False
2009-11-10,5,76,0,5,1,False
2009-11-11,4,72,0,4,1,False
2009-11-12,5,74,0,4,1,False
2009-11-13,4,69,0,4,1,False
2009-11-14,3,51,0,2,1,False
2009-11-15,2,53,0,2,1,False
2009-11-16,5,81,0,4,1,False
2009-11-17,5,80,0,5,1,False
2009-11-18,4,73,0,5,1,False
2009-11-19,5,74,0,5,1,False
2009-11-20,4,65,0,4,1,False
2009-11-21,3,53,0,2,1,False
2009-11-22,4,49,0,2,1,False
2009-11-23,4,74,0,4,1,False
2009-11-24,4,68,0,4,1,False
2009-11-25,4,56,0,3,0,False
2009-11-26,4,32,0,2,1,False
2009-11-27,3,41,0,1,0,False
2009-11-28,3,43,0,2,1,False
2009-11-29,4,49,0,2,1,False
2009-11-30,4,75,0,5,1,False
2009-12-01,5,75,0,6,1,False
2009-12-02,5,75,0,5,1,False
2009-12-03,5,73,0,4,1,False
2009-12-04,5,71,0,4,1,False
2009-12-05,3,51,0,1,0,False
2009-12-06,4,49,0,3,1,False
2009-12-07,6,73,0,4,1,False
2009-12-08,5,73,0,4,1,False
2009-12-09,4,73,0,4,1,False
2009-12-10,4,69,0,5,1,False
2009-12-11,4,67,0,4,1,False
2009-12-12,3,47,0,2,1,False
2009-12-13,3,46,0,3,1,False
2009-12-14,5,73,0,4,1,False
2009-12-15,4,71,0,4,1,False
2009-12-16,5,71,0,4,1,False
2009-12-17,4,68,0,5,1,False
2009-12-18,4,62,0,4,1,False
2009-12-19,3,44,0,2,0,False
2009-12-20,3,46,0,3,0,False
2009-12-21,4,64,0,4,1,False
2009-12-22,4,60,0,4,1,False
2009-12-23,4,54,0,4,1,False
2009-12-24,4,45,0,2,0,False
2009-12-25,3,29,0,2,0,False
2009-12-26,2,39,0,2,0,False
2009-12-27,3,46,0,2,0,False
2009-12-28,3,63,0,5,0,False
2009-12-29,4,65,0,5,1,False
2009-12-30,3,61,0,4,1,False
2009-12-31,4,53,0,3,0,False
2010-01-01,3,44,0,2,0,False
2010-01-02,3,50,0,1,0,False
2010-01-03,3,55,0,2,1,False
2010-01-04,3,95,0,5,1,False
2010-01-05,3,93,0,5,1,False
2010-01-06,3,87,0,4,1,False
2010-01-07,3,84,0,5,1,False
2010-01-08,3,80,0,4,1,False
2010-01-09,3,55,0,2,0,False
2010-01-10,3,56,0,3,1,False
2010-01-11,4,95,0,5,1,False
2010-01-12,4,88,0,5,1,False
2010-01-13,4,82,0,5,1,False
2010-01-14,7,84,0,5,1,False
2010-01-15,7,76,0,4,1,False
2010-01-16,7,58,0,2,1,False
2010-01-17,5,58,0,3,0,False
2010-01-18,5,70,0,4,1,False
2010-01-19,6,88,0,5,1,False
2010-01-20,5,83,0,5,1,False
2010-01-21,4,85,0,5,1,False
2010-01-22,5,77,0,4,1,False
2010-01-23,5,59,0,3,1,False
2010-01-24,4,54,0,2,1,False
2010-01-25,5,84,0,4,1,False
2010-01-26,4,83,0,5,1,False
2010-01-27,4,78,0,5,1,False
2010-01-28,4,74,0,5,1,False
2010-01-29,3,70,0,4,1,False
2010-01-30,3,49,0,2,1,False
2010-01-31,4,59,0,2,1,False
2010-02-01,4,80,0,5,1,False
2010-02-02,4,77,0,5,1,False
2010-02-03,4,77,0,5,1,False
2010-02-04,4,70,0,6,1,False
2010-02-05,4,67,0,4,1,False
2010-02-06,3,54,0,3,1,False
2010-02-07,4,51,0,2,0,False
2010-02-08,4,74,0,4,1,False
2010-02-09,4,75,0,4,1,False
2010-02-10,4,78,0,4,1,False
2010-02-11,4,76,0,5,1,False
2010-02-12,3,67,0,4,1,False
2010-02-13,3,51,0,2,1,False
2010-02-14,3,49,0,2,1,False
2010-02-15,4,70,0,4,1,False
2010-02-16,4,79,0,4,1,False
2010-02-17,4,75,0,4,1,False
2010-02-18,3,71,0,4,1,False
2010-02-19,3,66,0,5,1,False
2010-02-20,4,51,0,3,1,False
2010-02-21,3,53,0,3,1,False
2010-02-22,4,77,0,4,1,False
2010-02-23,5,76,0,4,1,False
2010-02-24,4,75,0,5,1,False
2010-02-25,4,70,0,5,1,False
2010-02-26,3,69,0,4,1,False
2010-02-27,4,53,0,3,1,False
2010-02-28,3,54,0,3,1,False
2010-03-01,4,78,0,5,1,False
2010-03-02,4,73,0,5,1,False
2010-03-03,4,75,0,5,1,False
2010-03-04,4,73,0,5,1,False
2010-03-05,4,69,0,5,1,False
2010-03-06,3,53,0,2,0,False
2010-03-07,3,53,0,4,1,False
2010-03-08,3,74,0,5,1,False
2010-03-09,4,75,0,5,1,False
2010-03-10,3,72,0,5,1,False
2010-03-11,3,73,0,4,1,False
2010-03-12,4,66,0,4,1,False
2010-03-13,4,50,0,2,1,False
2010-03-14,3,51,0,2,1,False
2010-03-15,4,78,0,4,1,False
2010-03-16,3,72,0,4,1,False
2010-03-17,4,71,0,4,1,False
2010-03-18,3,71,0,4,1,False
2010-03-19,3,66,0,5,1,False
2010-03-20,4,47,0,2,1,False
2010-03-21,3,51,0,2,1,False
2010-03-22,4,77,0,5,1,False
2010-03-23,4,78,0,5,1,False
2010-03-24,5,73,0,5,1,False
2010-03-25,4,72,0,4,1,False
2010-03-26,4,66,0,4,1,False
2010-03-27,3,52,0,2,0,False
2010-03-28,3,54,0,3,1,False
2010-03-29,4,77,0,5,1,False
2010-03-30,4,77,0,4,1,False
2010-03-31,3,77,0,4,1,False
2010-04-01,4,70,0,4,1,False
2010-04-02,3,66,0,3,1,False
2010-04-03,3,50,0,2,1,False
2010-04-04,2,52,0,2,1,False
2010-04-05,3,76,0,4,0,False
2010-04-06,4,78,0,5,1,False
2010-04-07,4,76,0,4,1,False
2010-04-08,3,76,0,4,2,False
2010-04-09,3,69,0,4,1,False
2010-04-10,3,52,0,3,1,False
2010-04-11,3,53,0,3,1,False
2010-04-12,4,79,0,4,2,False
2010-04-13,4,80,0,5,1,False
2010-04-14,5,75,0,5,1,False
2010-04-15,4,75,0,5,1,False
2010-04-16,5,66,0,4,1,False
2010-04-17,4,52,0,3,0,False
2010-04-18,4,54,0,3,1,False
2010-04-19,4,79,0,4,1,False
2010-04-20,4,79,0,5,1,False
