date,squander,tariff,underworld,uneconomical,unemployed,isPartial
2013-11-21,1,21,19,0,18,False
2013-11-22,1,25,19,0,11,False
2013-11-23,0,5,21,0,9,False
2013-11-24,2,11,29,0,12,False
2013-11-25,0,24,19,0,11,False
2013-11-26,1,19,20,0,15,False
2013-11-27,0,14,25,0,8,False
2013-11-28,0,5,28,0,5,False
2013-11-29,2,4,16,0,10,False
2013-11-30,0,4,24,0,10,False
2013-12-01,1,11,23,0,8,False
2013-12-02,1,17,20,0,15,False
2013-12-03,2,24,21,0,13,False
2013-12-04,3,25,19,0,13,False
2013-12-05,1,29,22,0,17,False
2013-12-06,1,18,21,0,11,False
2013-12-07,1,5,22,0,11,False
2013-12-08,0,11,29,0,12,False
2013-12-09,0,22,25,0,15,False
2013-12-10,1,26,18,0,12,False
2013-12-11,1,22,19,0,16,False
2013-12-12,2,27,19,0,14,False
2013-12-13,1,22,25,0,16,False
2013-12-14,1,6,25,0,6,False
2013-12-15,0,12,45,0,10,False
2013-12-16,1,23,28,0,13,False
2013-12-17,0,20,23,0,14,False
2013-12-18,0,22,21,0,12,False
2013-12-19,2,26,21,0,10,False
2013-12-20,1,14,33,0,14,False
2013-12-21,1,2,27,0,8,False
2013-12-22,1,0,22,0,9,False
2013-12-23,2,7,23,0,14,False
2013-12-24,0,3,19,0,11,False
2013-12-25,1,4,20,0,9,False
2013-12-26,0,8,18,0,7,False
2013-12-27,0,7,29,0,13,False
2013-12-28,0,4,35,0,15,False
2013-12-29,0,2,27,0,13,False
2013-12-30,0,6,22,0,14,False
2013-12-31,1,5,40,0,9,False
2014-01-01,0,4,33,0,10,False
2014-01-02,1,8,23,0,16,False
2014-01-03,0,9,21,0,9,False
2014-01-04,0,3,24,0,9,False
2014-01-05,0,2,24,0,9,False
2014-01-06,0,13,22,0,13,False
2014-01-07,0,17,16,0,13,False
2014-01-08,0,18,19,0,15,False
2014-01-09,0,21,18,0,18,False
2014-01-10,1,17,21,0,13,False
2014-01-11,0,5,30,0,12,False
2014-01-12,1,9,29,0,12,False
2014-01-13,2,23,22,0,10,False
2014-01-14,1,26,24,0,14,False
2014-01-15,1,26,18,0,15,False
2014-01-16,0,20,21,0,15,False
2014-01-17,0,16,38,0,12,False
2014-01-18,1,3,30,0,8,False
2014-01-19,1,6,32,0,14,False
2014-01-20,1,8,37,0,16,False
2014-01-21,1,20,31,0,19,False
2014-01-22,1,22,27,0,14,False
2014-01-23,1,23,23,0,18,False
2014-01-24,1,17,26,0,18,False
2014-01-25,1,4,33,0,11,False
2014-01-26,0,12,37,0,13,False
2014-01-27,1,20,26,0,15,False
2014-01-28,0,18,23,0,15,False
2014-01-29,0,23,26,0,20,False
2014-01-30,1,22,78,0,17,False
2014-01-31,0,19,50,0,14,False
2014-02-01,0,5,24,0,13,False
2014-02-02,1,10,66,0,10,False
2014-02-03,1,21,30,0,19,False
2014-02-04,1,23,21,0,18,False
2014-02-05,2,21,26,0,15,False
2014-02-06,1,16,100,0,18,False
2014-02-07,0,22,27,0,22,False
2014-02-08,0,3,29,0,9,False
2014-02-09,2,11,34,0,13,False
2014-02-10,1,23,22,0,20,False
2014-02-11,0,20,24,0,17,False
2014-02-12,2,20,15,0,14,False
2014-02-13,0,21,25,0,13,False
2014-02-14,1,17,24,0,10,False
2014-02-15,0,4,28,0,11,False
2014-02-16,1,8,84,0,11,False
2014-02-17,0,16,28,0,12,False
2014-02-18,1,20,25,0,12,False
2014-02-19,1,24,20,0,16,False
2014-02-20,1,27,23,0,11,False
2014-02-21,1,19,18,0,11,False
2014-02-22,0,8,22,0,11,False
2014-02-23,1,9,24,0,9,False
2014-02-24,1,22,17,0,15,False
2014-02-25,2,27,18,0,11,False
2014-02-26,2,26,25,0,17,False
2014-02-27,1,23,23,0,12,False
2014-02-28,3,20,39,0,10,False
2014-03-01,1,9,34,0,5,False
2014-03-02,0,11,29,0,15,False
2014-03-03,0,24,24,0,12,False
2014-03-04,1,20,24,0,14,False
2014-03-05,1,29,19,0,14,False
2014-03-06,1,28,17,0,11,False
2014-03-07,1,20,22,0,14,False
2014-03-08,2,3,24,0,10,False
2014-03-09,1,9,23,0,8,False
2014-03-10,1,23,20,0,19,False
2014-03-11,1,20,22,0,15,False
2014-03-12,0,23,21,0,12,False
2014-03-13,2,26,22,0,19,False
2014-03-14,0,14,20,0,11,False
2014-03-15,0,4,21,0,10,False
2014-03-16,0,8,80,0,10,False
2014-03-17,1,17,25,0,14,False
2014-03-18,0,22,21,0,16,False
2014-03-19,1,23,20,0,17,False
2014-03-20,1,15,15,0,11,False
2014-03-21,0,21,26,0,16,False
2014-03-22,0,5,16,0,11,False
2014-03-23,1,6,33,0,13,False
2014-03-24,2,17,18,0,15,False
2014-03-25,2,23,19,0,17,False
2014-03-26,2,22,14,0,18,False
2014-03-27,1,21,16,0,14,False
2014-03-28,1,15,17,0,14,False
2014-03-29,1,4,34,0,11,False
2014-03-30,0,9,42,0,13,False
2014-03-31,2,21,25,0,31,False
2014-04-01,0,18,18,0,18,False
2014-04-02,0,18,24,0,18,False
2014-04-03,1,20,19,0,16,False
2014-04-04,1,24,16,0,15,False
2014-04-05,2,8,22,0,8,False
2014-04-06,0,10,24,0,8,False
2014-04-07,1,20,18,0,14,False
2014-04-08,1,15,18,0,14,False
2014-04-09,1,25,23,0,12,False
2014-04-10,1,18,18,0,12,False
2014-04-11,1,19,20,0,12,False
2014-04-12,1,5,25,0,9,False
2014-04-13,0,5,22,0,8,False
2014-04-14,1,17,26,0,15,False
2014-04-15,1,18,23,0,17,False
2014-04-16,1,16,19,0,16,False
2014-04-17,0,17,22,0,9,False
2014-04-18,0,12,17,0,9,False
2014-04-19,0,8,22,0,7,False
2014-04-20,1,6,28,0,10,False
2014-04-21,1,16,19,0,12,False
2014-04-22,1,25,29,0,17,False
2014-04-23,1,18,22,0,12,False
2014-04-24,1,23,20,0,11,False
2014-04-25,0,13,25,0,14,False
2014-04-26,1,8,20,0,9,False
2014-04-27,0,9,24,0,10,False
2014-04-28,1,18,20,0,12,False
2014-04-29,1,27,16,0,14,False
2014-04-30,0,20,18,0,13,False
2014-05-01,1,23,17,0,11,False
2014-05-02,2,13,18,0,17,False
2014-05-03,2,7,21,0,8,False
2014-05-04,1,10,32,0,8,False
2014-05-05,1,20,33,0,13,False
2014-05-06,0,18,18,0,10,False
2014-05-07,1,17,13,0,13,False
2014-05-08,1,22,20,0,15,False
2014-05-09,0,20,17,0,8,False
2014-05-10,0,9,17,0,7,False
2014-05-11,0,9,19,0,10,False
2014-05-12,2,19,18,0,11,False
2014-05-13,1,20,19,0,11,False
2014-05-14,1,23,22,0,7,False
2014-05-15,1,16,17,0,12,False
2014-05-16,2,13,20,0,9,False
2014-05-17,0,3,22,0,9,False
2014-05-18,1,6,23,0,9,False
2014-05-19,1,18,27,0,12,False
2014-05-20,1,15,18,0,15,False
2014-05-21,0,16,19,0,9,False
2014-05-22,0,19,17,0,13,False
2014-05-23,0,10,20,0,10,False
2014-05-24,2,8,18,0,8,False
2014-05-25,1,3,33,0,9,False
2014-05-26,1,9,23,0,13,False
2014-05-27,0,13,14,0,10,False
2014-05-28,0,14,17,0,10,False
2014-05-29,0,14,19,0,12,False
2014-05-30,0,13,15,0,10,False
2014-05-31,1,5,24,0,9,False
2014-06-01,2,2,25,0,6,False
2014-06-02,0,19,22,0,10,False
2014-06-03,0,12,17,0,9,False
2014-06-04,1,16,17,0,11,False
2014-06-05,0,16,25,0,7,False
2014-06-06,1,12,36,0,9,False
2014-06-07,1,4,22,0,8,False
2014-06-08,0,6,34,0,11,False
2014-06-09,1,12,29,0,13,False
2014-06-10,0,15,20,0,11,False
2014-06-11,0,12,19,0,11,False
2014-06-12,0,12,19,0,11,False
2014-06-13,1,12,19,0,12,False
2014-06-14,1,5,29,0,7,False
2014-06-15,1,6,33,0,7,False
2014-06-16,1,12,18,0,9,False
2014-06-17,2,12,27,0,8,False
2014-06-18,0,13,24,0,11,False
2014-06-19,0,11,19,0,9,False
2014-06-20,0,14,14,0,8,False
2014-06-21,1,6,23,0,6,False
2014-06-22,1,5,24,0,7,False
