date,gold,guide,inexpensive,inherit,invaluable
2006-03-25,67.8137926315,116.997592032,4.93079849807,0.0,0
2006-03-26,70.7622183981,133.711533751,4.93079849807,0.0,0
2006-03-27,64.8653668649,107.247792696,3.28719899871,0.0,0
2006-03-28,64.8653668649,101.67647879,3.28719899871,0.0,0
2006-03-29,63.3911539816,105.854964219,3.28719899871,0.0,0
2006-03-30,63.3911539816,97.4979933599,3.28719899871,0.0,0
2006-03-31,63.3911539816,104.462135743,3.28719899871,0.0,0
2006-04-01,67.8137926315,122.568905938,3.28719899871,0.0,0
2006-04-02,69.2880055148,129.533048321,4.93079849807,0.0,0
2006-04-03,58.9685153318,108.640621172,3.28719899871,0.0,0
2006-04-04,61.9169410983,103.069307266,3.28719899871,0.0,0
2006-04-05,70.7622183981,101.67647879,4.93079849807,0.0,0
2006-04-06,69.2880055148,104.462135743,3.28719899871,0.0,0
2006-04-07,66.3395797482,108.640621172,4.93079849807,0.0,0
2006-04-08,69.2880055148,126.747391368,4.93079849807,0.0,0
2006-04-09,67.8137926315,132.318705274,3.28719899871,0.0,0
2006-04-10,61.9169410983,105.854964219,4.93079849807,0.0,0
2006-04-11,64.8653668649,97.4979933599,3.28719899871,0.0,0
2006-04-12,67.8137926315,107.247792696,3.28719899871,0.0,0
2006-04-13,54.5458766819,98.8908218365,3.28719899871,0.0,0
2006-04-14,58.9685153318,105.854964219,3.28719899871,0.0,0
2006-04-15,72.2364312814,125.354562891,3.28719899871,0.0,0
2006-04-16,64.8653668649,118.390420508,4.93079849807,0.0,0
2006-04-17,63.3911539816,110.033449649,4.93079849807,0.0,0
2006-04-18,67.8137926315,101.67647879,4.93079849807,0.0,0
2006-04-19,64.8653668649,96.1051648833,4.93079849807,0.0,0
2006-04-20,72.2364312814,101.67647879,3.28719899871,0.0,0
2006-04-21,75.184857048,101.67647879,4.93079849807,0.0,0
2006-04-22,72.2364312814,122.568905938,4.93079849807,0.0,0
2006-04-23,72.2364312814,135.104362227,6.57439799743,0.0,0
2006-04-24,61.9169410983,98.8908218365,4.93079849807,0.0,0
2006-04-25,60.442728215,94.7123364068,3.28719899871,0.0,0
2006-04-26,60.442728215,94.7123364068,3.28719899871,0.0,0
2006-04-27,64.8653668649,98.8908218365,3.28719899871,0.0,0
2006-04-28,75.184857048,94.7123364068,3.28719899871,0.0,0
2006-04-29,70.7622183981,105.854964219,4.93079849807,0.0,0
2006-04-30,72.2364312814,123.961734415,3.28719899871,0.0,0
2006-05-01,63.3911539816,101.67647879,3.28719899871,0.0,0
2006-05-02,69.2880055148,97.4979933599,3.28719899871,0.0,0
2006-05-03,69.2880055148,101.67647879,3.28719899871,0.0,0
2006-05-04,75.184857048,96.1051648833,4.93079849807,0.0,0
2006-05-05,70.7622183981,105.854964219,3.28719899871,0.0,0
2006-05-06,72.2364312814,121.176077462,4.93079849807,0.0,0
2006-05-07,78.1332828146,126.747391368,3.28719899871,0.0,0
2006-05-08,63.3911539816,107.247792696,3.28719899871,0.0,0
2006-05-09,79.6074956979,101.67647879,3.28719899871,0.0,0
2006-05-10,76.6590699313,93.3195079302,3.28719899871,0.0,0
2006-05-11,82.5559214645,97.4979933599,3.28719899871,0.0,0
2006-05-12,76.6590699313,96.1051648833,3.28719899871,0.0,0
2006-05-13,73.7106441647,125.354562891,4.93079849807,0.0,0
2006-05-14,70.7622183981,128.140219844,4.93079849807,0.0,0
2006-05-15,72.2364312814,111.426278126,3.28719899871,0.0,0
2006-05-16,66.3395797482,110.033449649,3.28719899871,0.0,0
2006-05-17,70.7622183981,104.462135743,3.28719899871,0.0,0
2006-05-18,66.3395797482,112.819106602,4.93079849807,0.0,0
2006-05-19,78.1332828146,96.1051648833,4.93079849807,0.0,0
2006-05-20,69.2880055148,128.140219844,4.93079849807,0.0,0
2006-05-21,73.7106441647,128.140219844,4.93079849807,0.0,0
2006-05-22,70.7622183981,110.033449649,3.28719899871,0.0,0
2006-05-23,70.7622183981,105.854964219,4.93079849807,0.0,0
2006-05-24,67.8137926315,96.1051648833,4.93079849807,0.0,0
2006-05-25,64.8653668649,93.3195079302,3.28719899871,0.0,0
2006-05-26,69.2880055148,98.8908218365,3.28719899871,0.0,0
2006-05-27,69.2880055148,103.069307266,3.28719899871,0.0,0
2006-05-28,67.8137926315,139.282847657,4.93079849807,0.0,0
2006-05-29,64.8653668649,115.604763555,3.28719899871,0.0,0
2006-05-30,66.3395797482,101.67647879,3.28719899871,0.0,0
2006-05-31,67.8137926315,103.069307266,3.28719899871,0.0,0
2006-06-01,66.3395797482,98.8908218365,3.28719899871,0.0,0
2006-06-02,63.3911539816,94.7123364068,6.57439799743,0.0,0
2006-06-03,66.3395797482,116.997592032,4.93079849807,0.0,0
2006-06-04,73.7106441647,126.747391368,3.28719899871,0.0,0
2006-06-05,56.0200895652,100.283650313,3.28719899871,0.0,0
2006-06-06,63.3911539816,104.462135743,3.28719899871,0.0,0
2006-06-07,64.8653668649,93.3195079302,3.28719899871,0.0,0
2006-06-08,60.442728215,107.247792696,3.28719899871,0.0,0
2006-06-09,70.7622183981,100.283650313,3.28719899871,0.0,0
2006-06-10,57.4943024485,119.783248985,3.28719899871,0.0,0
2006-06-11,63.3911539816,122.568905938,3.28719899871,0.0,0
2006-06-12,61.9169410983,98.8908218365,4.93079849807,0.0,0
2006-06-13,66.3395797482,105.854964219,3.28719899871,0.0,0
2006-06-14,70.7622183981,107.247792696,4.93079849807,0.0,0
2006-06-15,60.442728215,100.283650313,3.28719899871,0.0,0
2006-06-16,67.8137926315,101.67647879,3.28719899871,0.0,0
2006-06-17,67.8137926315,114.211935079,4.93079849807,0.0,0
2006-06-18,61.9169410983,128.140219844,4.93079849807,0.0,0
2006-06-19,63.3911539816,104.462135743,4.93079849807,0.0,0
2006-06-20,70.7622183981,97.4979933599,4.93079849807,0.0,0
2006-06-21,61.9169410983,100.283650313,3.28719899871,0.0,0
2006-06-22,63.3911539816,94.7123364068,3.28719899871,0.0,0
2006-06-23,64.8653668649,107.247792696,3.28719899871,0.0,0
2006-06-24,66.3395797482,115.604763555,3.28719899871,0.0,0
2006-06-25,66.3395797482,130.925876798,3.28719899871,0.0,0
2006-06-26,61.9169410983,100.283650313,3.28719899871,0.0,0
2006-06-27,64.8653668649,100.283650313,3.28719899871,0.0,0
2006-06-28,56.0200895652,98.8908218365,3.28719899871,0.0,0
2006-06-29,54.5458766819,100.283650313,3.28719899871,0.0,0
2006-06-30,60.442728215,103.069307266,3.28719899871,0.0,0
2006-07-01,61.9169410983,123.961734415,3.28719899871,0.0,0
2006-07-02,66.3395797482,121.176077462,4.93079849807,0.0,0
2006-07-03,69.2880055148,111.426278126,4.93079849807,0.0,0
2006-07-04,67.8137926315,112.819106602,6.57439799743,0.0,0
2006-07-05,64.8653668649,103.069307266,4.93079849807,0.0,0
2006-07-06,61.9169410983,94.7123364068,3.28719899871,0.0,0
2006-07-07,56.0200895652,100.283650313,3.28719899871,0.0,0
2006-07-08,72.2364312814,114.211935079,4.93079849807,0.0,0
2006-07-09,67.8137926315,132.318705274,6.57439799743,0.0,0
2006-07-10,66.3395797482,103.069307266,3.28719899871,0.0,0
2006-07-11,61.9169410983,96.1051648833,3.28719899871,0.0,0
2006-07-12,57.4943024485,94.7123364068,3.28719899871,0.0,0
2006-07-13,63.3911539816,100.283650313,3.28719899871,0.0,0
2006-07-14,66.3395797482,91.9266794536,3.28719899871,0.0,0
2006-07-15,72.2364312814,108.640621172,3.28719899871,0.0,0
2006-07-16,69.2880055148,128.140219844,6.57439799743,0.0,0
2006-07-17,63.3911539816,96.1051648833,4.93079849807,0.0,0
2006-07-18,66.3395797482,107.247792696,4.93079849807,0.0,0
2006-07-19,60.442728215,100.283650313,3.28719899871,0.0,0
2006-07-20,61.9169410983,98.8908218365,3.28719899871,0.0,0
2006-07-21,63.3911539816,91.9266794536,3.28719899871,0.0,0
2006-07-22,63.3911539816,119.783248985,3.28719899871,0.0,0
2006-07-23,66.3395797482,126.747391368,3.28719899871,0.0,0
2006-07-24,61.9169410983,100.283650313,3.28719899871,0.0,0
2006-07-25,58.9685153318,107.247792696,3.28719899871,0.0,0
2006-07-26,56.0200895652,98.8908218365,4.93079849807,0.0,0
2006-07-27,60.442728215,94.7123364068,4.93079849807,0.0,0
2006-07-28,60.442728215,90.5338509771,4.93079849807,0.0,0
2006-07-29,67.8137926315,115.604763555,6.57439799743,0.0,0
2006-07-30,73.7106441647,119.783248985,4.93079849807,0.0,0
2006-07-31,64.8653668649,103.069307266,4.93079849807,0.0,0
2006-08-01,54.5458766819,103.069307266,3.28719899871,0.0,0
2006-08-02,60.442728215,101.67647879,4.93079849807,0.0,0
2006-08-03,54.5458766819,93.3195079302,3.28719899871,0.0,0
2006-08-04,64.8653668649,94.7123364068,3.28719899871,0.0,0
2006-08-05,60.442728215,122.568905938,4.93079849807,0.0,0
2006-08-06,66.3395797482,129.533048321,4.93079849807,0.0,0
2006-08-07,58.9685153318,105.854964219,1.64359949936,0.0,0
2006-08-08,57.4943024485,100.283650313,4.93079849807,0.0,0
2006-08-09,64.8653668649,103.069307266,4.93079849807,0.0,0
2006-08-10,53.0716637986,105.854964219,3.28719899871,0.0,0
2006-08-11,64.8653668649,107.247792696,3.28719899871,0.0,0
2006-08-12,61.9169410983,129.533048321,3.28719899871,0.0,0
2006-08-13,66.3395797482,129.533048321,4.93079849807,0.0,0
2006-08-14,63.3911539816,97.4979933599,4.93079849807,0.0,0
2006-08-15,58.9685153318,100.283650313,3.28719899871,0.0,0
2006-08-16,53.0716637986,97.4979933599,1.64359949936,0.0,0
2006-08-17,63.3911539816,98.8908218365,4.93079849807,0.0,0
2006-08-18,63.3911539816,94.7123364068,4.93079849807,0.0,0
2006-08-19,66.3395797482,118.390420508,3.28719899871,0.0,0
2006-08-20,66.3395797482,130.925876798,4.93079849807,0.0,0
2006-08-21,57.4943024485,107.247792696,3.28719899871,0.0,0
2006-08-22,60.442728215,108.640621172,3.28719899871,0.0,0
2006-08-23,58.9685153318,107.247792696,4.93079849807,0.0,0
2006-08-24,53.0716637986,98.8908218365,3.28719899871,0.0,0
2006-08-25,57.4943024485,98.8908218365,3.28719899871,0.0,0
2006-08-26,63.3911539816,125.354562891,3.28719899871,0.0,0
2006-08-27,67.8137926315,125.354562891,4.93079849807,0.0,0
2006-08-28,63.3911539816,103.069307266,3.28719899871,0.0,0
2006-08-29,56.0200895652,98.8908218365,3.28719899871,0.0,0
2006-08-30,54.5458766819,101.67647879,4.93079849807,0.0,0
2006-08-31,57.4943024485,98.8908218365,4.93079849807,0.0,0
2006-09-01,60.442728215,104.462135743,3.28719899871,0.0,0
2006-09-02,61.9169410983,122.568905938,1.64359949936,0.0,0
2006-09-03,70.7622183981,123.961734415,1.64359949936,0.0,0
2006-09-04,66.3395797482,119.783248985,4.93079849807,0.0,0
2006-09-05,56.0200895652,108.640621172,1.64359949936,0.0,0
2006-09-06,57.4943024485,104.462135743,3.28719899871,0.0,0
2006-09-07,57.4943024485,101.67647879,3.28719899871,0.0,0
2006-09-08,53.0716637986,91.9266794536,3.28719899871,0.0,0
2006-09-09,61.9169410983,125.354562891,3.28719899871,0.0,0
2006-09-10,60.442728215,136.497190704,1.64359949936,0.0,0
2006-09-11,58.9685153318,100.283650313,3.28719899871,0.0,0
2006-09-12,57.4943024485,107.247792696,3.28719899871,0.0,0
2006-09-13,63.3911539816,104.462135743,3.28719899871,0.0,0
2006-09-14,61.9169410983,101.67647879,3.28719899871,0.0,0
2006-09-15,64.8653668649,100.283650313,3.28719899871,0.0,0
2006-09-16,76.6590699313,130.925876798,3.28719899871,0.0,0
2006-09-17,67.8137926315,132.318705274,3.28719899871,0.0,0
2006-09-18,60.442728215,110.033449649,4.93079849807,0.0,0
2006-09-19,61.9169410983,107.247792696,3.28719899871,0.0,0
2006-09-20,63.3911539816,105.854964219,3.28719899871,0.0,0
2006-09-21,61.9169410983,116.997592032,3.28719899871,0.0,0
2006-09-22,64.8653668649,91.9266794536,3.28719899871,0.0,0
2006-09-23,72.2364312814,123.961734415,4.93079849807,0.0,0
2006-09-24,63.3911539816,129.533048321,3.28719899871,0.0,0
2006-09-25,60.442728215,105.854964219,4.93079849807,0.0,0
2006-09-26,63.3911539816,104.462135743,3.28719899871,0.0,0
2006-09-27,66.3395797482,108.640621172,3.28719899871,0.0,0
2006-09-28,58.9685153318,104.462135743,3.28719899871,0.0,0
2006-09-29,61.9169410983,97.4979933599,4.93079849807,0.0,0
2006-09-30,76.6590699313,129.533048321,3.28719899871,0.0,0
2006-10-01,63.3911539816,126.747391368,3.28719899871,0.0,0
2006-10-02,58.9685153318,112.819106602,4.93079849807,0.0,0
2006-10-03,63.3911539816,104.462135743,4.93079849807,0.0,0
2006-10-04,57.4943024485,110.033449649,3.28719899871,0.0,0
2006-10-05,63.3911539816,107.247792696,3.28719899871,0.0,0
2006-10-06,57.4943024485,103.069307266,3.28719899871,0.0,0
2006-10-07,67.8137926315,125.354562891,4.93079849807,0.0,0
2006-10-08,64.8653668649,126.747391368,3.28719899871,0.0,0
2006-10-09,64.8653668649,105.854964219,3.28719899871,0.0,0
2006-10-10,57.4943024485,115.604763555,4.93079849807,0.0,0
2006-10-11,61.9169410983,104.462135743,3.28719899871,0.0,0
2006-10-12,60.442728215,96.1051648833,3.28719899871,0.0,0
2006-10-13,60.442728215,94.7123364068,3.54574274018,0.0,0
2006-10-14,63.3911539816,122.568905938,3.54574274018,0.0,0
2006-10-15,63.3911539816,128.140219844,3.54574274018,0.0,0
2006-10-16,58.9685153318,103.069307266,3.54574274018,0.0,0
2006-10-17,60.442728215,100.283650313,3.54574274018,0.0,0
2006-10-18,56.0200895652,103.069307266,3.54574274018,0.0,0
2006-10-19,58.9685153318,107.247792696,5.31861411028,0.0,0
2006-10-20,57.4943024485,96.1051648833,3.54574274018,0.0,0
2006-10-21,60.442728215,122.568905938,3.54574274018,0.0,0
2006-10-22,61.9169410983,136.497190704,5.31861411028,0.0,0
2006-10-23,57.4943024485,104.462135743,3.54574274018,0.0,0
2006-10-24,53.0716637986,97.4979933599,3.54574274018,0.0,0
2006-10-25,56.0200895652,96.1051648833,3.54574274018,0.0,0
2006-10-26,60.442728215,100.283650313,3.54574274018,0.0,0
2006-10-27,60.442728215,103.069307266,3.54574274018,0.0,0
2006-10-28,57.4943024485,126.747391368,1.77287137009,0.0,0
2006-10-29,63.4857639759,125.812944732,3.54574274018,0.0,0
2006-10-30,53.9628993795,101.264077467,3.54574274018,0.0,0
2006-10-31,53.9628993795,102.798381671,5.31861411028,0.0,0
2006-11-01,61.8986198765,105.866990079,3.54574274018,0.0,0
2006-11-02,57.1371875783,110.469902692,3.54574274018,0.0,0
2006-11-03,58.7243316777,101.264077467,3.54574274018,0.0,0
2006-11-04,66.6600521746,125.812944732,3.54574274018,0.0,0
2006-11-05,61.8986198765,130.415857344,3.54574274018,0.0,0
2006-11-06,58.7243316777,116.607119508,3.54574274018,0.0,0
2006-11-07,50.7886111807,153.430420405,3.54574274018,0.0,0
2006-11-08,50.7886111807,98.1954690591,3.54574274018,0.0,0
2006-11-09,60.3114757771,99.7297732632,5.31861411028,0.0,0
2006-11-10,53.9628993795,99.7297732632,3.54574274018,0.0,0
2006-11-11,57.1371875783,121.21003212,3.54574274018,0.0,0
2006-11-12,61.8986198765,127.347248936,3.54574274018,0.0,0
2006-11-13,52.3757552801,105.866990079,3.54574274018,0.0,0
2006-11-14,58.7243316777,98.1954690591,3.54574274018,0.0,0
2006-11-15,52.3757552801,99.7297732632,1.77287137009,0.0,0
2006-11-16,58.7243316777,99.7297732632,3.54574274018,0.0,0
2006-11-17,52.3757552801,96.6611648551,3.54574274018,0.0,0
2006-11-18,60.3114757771,116.607119508,3.54574274018,0.0,0
2006-11-19,55.5500434789,119.675727916,5.31861411028,0.0,0
2006-11-20,53.9628993795,102.798381671,3.54574274018,0.0,0
2006-11-21,60.3114757771,104.332685875,3.54574274018,0.0,0
2006-11-22,58.7243316777,102.798381671,3.54574274018,0.0,0
2006-11-23,57.1371875783,130.415857344,3.54574274018,0.0,0
2006-11-24,58.7243316777,130.415857344,3.54574274018,0.0,0
2006-11-25,68.247196274,135.018769956,3.54574274018,0.0,0
2006-11-26,69.8343403734,139.621682568,3.54574274018,0.0,0
2006-11-27,61.8986198765,96.6611648551,3.54574274018,0.0,0
2006-11-28,52.3757552801,104.332685875,5.31861411028,0.0,0
2006-11-29,57.1371875783,107.401294283,5.31861411028,0.0,0
2006-11-30,57.1371875783,108.935598487,3.54574274018,0.0,0
2006-12-01,53.9628993795,107.401294283,3.54574274018,0.0,0
2006-12-02,66.6600521746,122.744336324,3.54574274018,0.0,0
2006-12-03,57.1371875783,131.950161548,5.31861411028,0.0,0
2006-12-04,61.8986198765,98.1954690591,3.54574274018,0.0,0
2006-12-05,61.8986198765,102.798381671,3.54574274018,0.0,0
2006-12-06,60.3114757771,101.264077467,3.54574274018,0.0,0
2006-12-07,60.3114757771,101.264077467,5.31861411028,0.0,0
2006-12-08,58.7243316777,99.7297732632,3.54574274018,0.0,0
2006-12-09,73.0086285722,127.347248936,3.54574274018,0.0,0
2006-12-10,69.8343403734,130.415857344,5.31861411028,0.0,0
2006-12-11,61.8986198765,104.332685875,3.54574274018,0.0,0
2006-12-12,60.3114757771,102.798381671,3.54574274018,0.0,0
2006-12-13,60.3114757771,101.264077467,1.77287137009,0.0,0
2006-12-14,57.1371875783,101.264077467,5.31861411028,0.0,0
2006-12-15,66.6600521746,101.264077467,3.54574274018,0.0,0
2006-12-16,61.8986198765,115.072815304,5.31861411028,0.0,0
2006-12-17,66.6600521746,144.224595181,3.54574274018,0.0,0
2006-12-18,65.0729080752,107.401294283,5.31861411028,0.0,0
2006-12-19,61.8986198765,98.1954690591,3.54574274018,0.0,0
2006-12-20,61.8986198765,105.866990079,3.54574274018,0.0,0
2006-12-21,57.1371875783,101.264077467,3.54574274018,0.0,0
2006-12-22,61.8986198765,101.264077467,3.54574274018,0.0,0
2006-12-23,63.4857639759,122.744336324,3.54574274018,0.0,0
2006-12-24,63.4857639759,130.415857344,1.77287137009,0.0,0
2006-12-25,61.8986198765,139.621682568,3.54574274018,0.0,0
2006-12-26,58.7243316777,118.141423712,3.54574274018,0.0,0
2006-12-27,60.3114757771,119.675727916,3.54574274018,0.0,0
2006-12-28,58.7243316777,116.607119508,3.54574274018,0.0,0
2006-12-29,63.4857639759,119.675727916,3.54574274018,0.0,0
2006-12-30,57.1371875783,130.415857344,1.77287137009,0.0,0
2006-12-31,60.3114757771,130.415857344,3.54574274018,0.0,0
2007-01-01,63.4857639759,147.293203589,1.77287137009,0.0,0
2007-01-02,53.9628993795,107.401294283,3.54574274018,0.0,0
2007-01-03,52.3757552801,105.866990079,3.54574274018,0.0,0
2007-01-04,53.9628993795,112.004206896,3.54574274018,0.0,0
2007-01-05,57.1371875783,104.332685875,3.54574274018,0.0,0
2007-01-06,61.8986198765,121.21003212,3.54574274018,0.0,0
2007-01-07,58.7243316777,124.278640528,5.31861411028,0.0,0
2007-01-08,58.7243316777,115.072815304,3.54574274018,0.0,0
2007-01-09,52.3757552801,110.469902692,5.31861411028,0.0,0
2007-01-10,53.9628993795,99.7297732632,3.54574274018,0.0,0
2007-01-11,52.3757552801,107.401294283,3.54574274018,0.0,0
2007-01-12,52.3757552801,99.7297732632,3.54574274018,0.0,0
2007-01-13,60.3114757771,124.278640528,5.31861411028,0.0,0
2007-01-14,61.8986198765,144.224595181,5.31861411028,0.0,0
2007-01-15,58.7243316777,125.812944732,1.77287137009,0.0,0
2007-01-16,50.7886111807,108.935598487,1.77287137009,0.0,0
2007-01-17,52.3757552801,107.401294283,1.77287137009,0.0,0
2007-01-18,55.5500434789,108.935598487,1.77287137009,0.0,0
2007-01-19,58.7243316777,107.401294283,3.54574274018,0.0,0
2007-01-20,53.9628993795,125.812944732,3.54574274018,0.0,0
2007-01-21,61.8986198765,133.484465752,3.54574274018,0.0,0
2007-01-22,49.2014670813,118.141423712,3.54574274018,0.0,0
2007-01-23,53.9628993795,112.004206896,3.54574274018,0.0,0
2007-01-24,53.9628993795,108.935598487,3.54574274018,0.0,0
2007-01-25,57.1371875783,107.401294283,3.54574274018,0.0,0
2007-01-26,52.3757552801,102.798381671,3.54574274018,0.0,0
2007-01-27,57.1371875783,124.278640528,5.31861411028,0.0,0
2007-01-28,61.8986198765,128.88155314,3.54574274018,0.0,0
2007-01-29,52.3757552801,119.675727916,3.54574274018,0.0,0
2007-01-30,52.3757552801,105.866990079,3.54574274018,0.0,0
2007-01-31,52.3757552801,104.332685875,3.54574274018,0.0,0
2007-02-01,55.5500434789,98.1954690591,3.54574274018,0.0,0
2007-02-02,60.3114757771,95.126860651,3.54574274018,0.0,0
2007-02-03,63.4857639759,127.347248936,5.31861411028,0.0,0
2007-02-04,66.6600521746,138.087378364,3.54574274018,0.0,0
2007-02-05,55.5500434789,105.866990079,3.54574274018,0.0,0
2007-02-06,55.5500434789,108.935598487,3.54574274018,0.0,0
2007-02-07,55.5500434789,112.004206896,3.54574274018,0.0,0
2007-02-08,53.9628993795,98.1954690591,5.31861411028,0.0,0
2007-02-09,53.9628993795,99.7297732632,3.54574274018,0.0,0
2007-02-10,63.4857639759,128.88155314,5.31861411028,0.0,0
2007-02-11,65.0729080752,131.950161548,5.31861411028,0.0,0
2007-02-12,57.1371875783,102.798381671,5.31861411028,0.0,0
2007-02-13,53.9628993795,98.1954690591,3.54574274018,0.0,0
2007-02-14,53.9628993795,99.7297732632,5.31861411028,0.0,0
2007-02-15,58.7243316777,102.798381671,3.54574274018,0.0,0
2007-02-16,58.7243316777,102.798381671,3.54574274018,0.0,0
2007-02-17,53.9628993795,125.812944732,3.54574274018,0.0,0
2007-02-18,58.7243316777,138.087378364,3.54574274018,0.0,0
2007-02-19,58.7243316777,115.072815304,5.31861411028,0.0,0
2007-02-20,61.8986198765,115.072815304,3.54574274018,0.0,0
2007-02-21,58.7243316777,102.798381671,3.54574274018,0.0,0
2007-02-22,57.1371875783,108.935598487,3.54574274018,0.0,0
2007-02-23,60.3114757771,101.264077467,3.54574274018,0.0,0
2007-02-24,58.7243316777,119.675727916,3.54574274018,0.0,0
2007-02-25,55.5500434789,141.155986772,3.54574274018,0.0,0
2007-02-26,55.5500434789,107.401294283,3.54574274018,0.0,0
2007-02-27,58.7243316777,99.7297732632,3.54574274018,0.0,0
2007-02-28,58.7243316777,102.798381671,3.54574274018,0.0,0
2007-03-01,57.1371875783,99.7297732632,3.54574274018,0.0,0
2007-03-02,53.9628993795,105.866990079,3.54574274018,0.0,0
2007-03-03,57.1371875783,125.812944732,5.31861411028,0.0,0
2007-03-04,58.7243316777,124.278640528,3.54574274018,0.0,0
2007-03-05,57.1371875783,108.935598487,3.54574274018,0.0,0
2007-03-06,58.7243316777,105.866990079,3.54574274018,0.0,0
2007-03-07,52.3757552801,99.7297732632,3.54574274018,0.0,0
2007-03-08,53.9628993795,113.5385111,3.54574274018,0.0,0
2007-03-09,55.5500434789,98.1954690591,5.31861411028,0.0,0
2007-03-10,53.9628993795,124.278640528,3.54574274018,0.0,0
2007-03-11,58.7243316777,121.21003212,3.54574274018,0.0,0
2007-03-12,57.1371875783,110.469902692,5.31861411028,0.0,0
2007-03-13,55.5500434789,101.264077467,3.54574274018,0.0,0
2007-03-14,52.3757552801,104.332685875,3.54574274018,0.0,0
2007-03-15,52.3757552801,108.935598487,3.54574274018,0.0,0
2007-03-16,52.3757552801,96.6611648551,3.54574274018,0.0,0
2007-03-17,53.9628993795,122.744336324,3.54574274018,0.0,0
2007-03-18,61.8986198765,127.347248936,3.54574274018,0.0,0
2007-03-19,57.1371875783,104.332685875,5.31861411028,0.0,0
2007-03-20,53.9628993795,104.332685875,3.54574274018,0.0,0
2007-03-21,52.3757552801,105.866990079,3.54574274018,0.0,0
2007-03-22,57.1371875783,107.401294283,1.77287137009,0.0,0
2007-03-23,52.3757552801,95.126860651,3.54574274018,0.0,0
2007-03-24,60.3114757771,115.072815304,3.54574274018,0.0,0
2007-03-25,61.8986198765,138.087378364,7.09148548037,0.0,0
2007-03-26,57.1371875783,98.1954690591,3.54574274018,0.0,0
2007-03-27,52.3757552801,102.798381671,3.54574274018,0.0,0
2007-03-28,52.3757552801,105.866990079,3.54574274018,0.0,0
2007-03-29,47.6143229819,102.798381671,1.77287137009,0.0,0
2007-03-30,57.1371875783,99.7297732632,3.54574274018,0.0,0
2007-03-31,60.3114757771,115.072815304,3.54574274018,0.0,0
2007-04-01,60.3114757771,127.347248936,3.54574274018,0.0,0
2007-04-02,52.3757552801,105.866990079,3.54574274018,0.0,0
2007-04-03,55.5500434789,108.935598487,3.54574274018,0.0,0
2007-04-04,57.1371875783,105.866990079,3.54574274018,0.0,0
2007-04-05,55.5500434789,105.866990079,3.54574274018,0.0,0
2007-04-06,52.3757552801,107.401294283,3.54574274018,0.0,0
2007-04-07,55.5500434789,128.88155314,3.54574274018,0.0,0
2007-04-08,63.4857639759,127.347248936,7.09148548037,0.0,0
2007-04-09,63.4857639759,110.469902692,3.54574274018,0.0,0
2007-04-10,57.1371875783,102.798381671,3.54574274018,0.0,0
2007-04-11,53.9628993795,99.7297732632,3.54574274018,0.0,0
2007-04-12,50.7886111807,102.798381671,3.54574274018,0.0,0
2007-04-13,57.1371875783,98.1954690591,5.31861411028,0.0,0
2007-04-14,60.3114757771,118.141423712,3.54574274018,0.0,0
2007-04-15,61.8986198765,125.812944732,3.54574274018,0.0,0
2007-04-16,55.5500434789,99.7297732632,3.54574274018,0.0,0
2007-04-17,53.9628993795,98.1954690591,3.54574274018,0.0,0
2007-04-18,55.5500434789,99.7297732632,3.54574274018,0.0,0
2007-04-19,53.9628993795,99.7297732632,3.54574274018,0.0,0
2007-04-20,57.1371875783,95.126860651,1.77287137009,0.0,0
2007-04-21,60.3114757771,125.812944732,5.31861411028,0.0,0
2007-04-22,58.7243316777,139.621682568,5.31861411028,0.0,0
2007-04-23,55.5500434789,101.264077467,3.54574274018,0.0,0
2007-04-24,53.9628993795,99.7297732632,3.54574274018,0.0,0
2007-04-25,57.1371875783,101.264077467,3.54574274018,0.0,0
2007-04-26,52.3757552801,98.1954690591,3.54574274018,0.0,0
2007-04-27,58.7243316777,95.126860651,1.77287137009,0.0,0
2007-04-28,61.8986198765,127.347248936,3.54574274018,0.0,0
2007-04-29,57.1371875783,135.018769956,3.54574274018,0.0,0
2007-04-30,55.5500434789,93.592556447,3.54574274018,0.0,0
2007-05-01,52.3757552801,101.264077467,3.54574274018,0.0,0
2007-05-02,55.5500434789,99.7297732632,3.54574274018,0.0,0
2007-05-03,55.5500434789,105.866990079,3.54574274018,0.0,0
2007-05-04,61.8986198765,98.1954690591,3.54574274018,0.0,0
2007-05-05,66.6600521746,128.88155314,3.54574274018,0.0,0
2007-05-06,65.0729080752,133.484465752,3.54574274018,0.0,0
2007-05-07,58.7243316777,99.7297732632,3.54574274018,0.0,0
2007-05-08,55.5500434789,107.401294283,3.54574274018,0.0,0
2007-05-09,55.5500434789,102.798381671,5.31861411028,0.0,0
2007-05-10,57.1371875783,102.798381671,3.54574274018,0.0,0
2007-05-11,57.1371875783,93.592556447,3.54574274018,0.0,0
2007-05-12,65.0729080752,128.88155314,3.54574274018,0.0,0
2007-05-13,61.8986198765,127.347248936,1.77287137009,0.0,0
2007-05-14,60.3114757771,104.332685875,3.54574274018,0.0,0
2007-05-15,55.5500434789,105.866990079,3.54574274018,0.0,0
2007-05-16,53.9628993795,105.866990079,3.54574274018,0.0,0
2007-05-17,55.5500434789,102.798381671,3.54574274018,0.0,0
2007-05-18,63.4857639759,105.866990079,3.54574274018,0.0,0
2007-05-19,60.3114757771,128.88155314,3.54574274018,0.0,0
