date,prosper,prosperity,isPartial
2013-01-15,51,80,False
2013-01-16,42,76,False
2013-01-17,42,67,False
2013-01-18,37,67,False
2013-01-19,34,51,False
2013-01-20,36,54,False
2013-01-21,49,58,False
2013-01-22,44,71,False
2013-01-23,45,64,False
2013-01-24,38,63,False
2013-01-25,45,63,False
2013-01-26,45,45,False
2013-01-27,46,32,False
2013-01-28,40,69,False
2013-01-29,30,51,False
2013-01-30,46,85,False
2013-01-31,42,74,False
2013-02-01,33,78,False
2013-02-02,25,62,False
2013-02-03,56,37,False
2013-02-04,59,65,False
2013-02-05,55,77,False
2013-02-06,36,77,False
2013-02-07,40,74,False
2013-02-08,52,77,False
2013-02-09,31,65,False
2013-02-10,40,77,False
2013-02-11,33,74,False
2013-02-12,47,81,False
2013-02-13,41,71,False
2013-02-14,41,72,False
2013-02-15,33,65,False
2013-02-16,34,56,False
2013-02-17,50,48,False
2013-02-18,37,63,False
2013-02-19,34,70,False
2013-02-20,48,60,False
2013-02-21,39,81,False
2013-02-22,51,73,False
2013-02-23,24,49,False
2013-02-24,33,44,False
2013-02-25,32,76,False
2013-02-26,25,69,False
2013-02-27,42,68,False
2013-02-28,40,74,False
2013-03-01,38,81,False
2013-03-02,37,45,False
2013-03-03,41,45,False
2013-03-04,50,73,False
2013-03-05,49,70,False
2013-03-06,40,66,False
2013-03-07,37,82,False
2013-03-08,40,65,False
2013-03-09,37,60,False
2013-03-10,43,56,False
2013-03-11,28,66,False
2013-03-12,35,72,False
2013-03-13,41,71,False
2013-03-14,43,89,False
2013-03-15,40,66,False
2013-03-16,34,58,False
2013-03-17,38,42,False
2013-03-18,33,73,False
2013-03-19,37,60,False
2013-03-20,39,79,False
2013-03-21,37,54,False
2013-03-22,33,74,False
2013-03-23,34,43,False
2013-03-24,42,43,False
2013-03-25,39,66,False
2013-03-26,42,58,False
2013-03-27,44,78,False
2013-03-28,54,68,False
2013-03-29,42,58,False
2013-03-30,35,47,False
2013-03-31,27,35,False
2013-04-01,37,68,False
2013-04-02,40,63,False
2013-04-03,50,70,False
2013-04-04,51,83,False
2013-04-05,48,69,False
2013-04-06,49,51,False
2013-04-07,27,47,False
2013-04-08,38,74,False
2013-04-09,51,62,False
2013-04-10,40,64,False
2013-04-11,41,83,False
2013-04-12,39,72,False
2013-04-13,34,54,False
2013-04-14,21,54,False
2013-04-15,46,61,False
2013-04-16,36,61,False
2013-04-17,54,71,False
2013-04-18,48,73,False
2013-04-19,50,60,False
2013-04-20,38,51,False
2013-04-21,30,70,False
2013-04-22,46,67,False
2013-04-23,43,77,False
2013-04-24,41,59,False
2013-04-25,45,83,False
2013-04-26,41,68,False
2013-04-27,34,48,False
2013-04-28,31,40,False
2013-04-29,38,66,False
2013-04-30,48,73,False
2013-05-01,43,75,False
2013-05-02,37,75,False
2013-05-03,42,79,False
2013-05-04,49,59,False
2013-05-05,37,59,False
2013-05-06,58,92,False
2013-05-07,50,83,False
2013-05-08,49,69,False
2013-05-09,46,76,False
2013-05-10,54,56,False
2013-05-11,41,52,False
2013-05-12,52,42,False
2013-05-13,41,73,False
2013-05-14,43,58,False
2013-05-15,58,78,False
2013-05-16,54,73,False
2013-05-17,45,79,False
2013-05-18,53,60,False
2013-05-19,37,46,False
2013-05-20,50,73,False
2013-05-21,51,65,False
2013-05-22,33,58,False
2013-05-23,49,78,False
2013-05-24,51,69,False
2013-05-25,41,44,False
2013-05-26,49,40,False
2013-05-27,37,46,False
2013-05-28,50,76,False
2013-05-29,53,65,False
2013-05-30,53,74,False
2013-05-31,34,73,False
2013-06-01,39,61,False
2013-06-02,44,42,False
2013-06-03,46,94,False
2013-06-04,31,74,False
2013-06-05,39,75,False
2013-06-06,42,62,False
2013-06-07,39,67,False
2013-06-08,40,46,False
2013-06-09,35,41,False
2013-06-10,46,71,False
2013-06-11,50,63,False
2013-06-12,31,70,False
2013-06-13,41,61,False
2013-06-14,35,69,False
2013-06-15,33,60,False
2013-06-16,34,39,False
2013-06-17,47,66,False
2013-06-18,38,75,False
2013-06-19,42,67,False
2013-06-20,48,60,False
2013-06-21,38,65,False
2013-06-22,42,37,False
2013-06-23,25,58,False
2013-06-24,34,55,False
2013-06-25,47,58,False
2013-06-26,32,73,False
2013-06-27,39,73,False
2013-06-28,32,61,False
2013-06-29,29,63,False
2013-06-30,26,42,False
2013-07-01,27,83,False
2013-07-02,37,63,False
2013-07-03,35,84,False
2013-07-04,37,50,False
2013-07-05,25,59,False
2013-07-06,30,49,False
2013-07-07,38,58,False
2013-07-08,39,87,False
2013-07-09,32,76,False
2013-07-10,35,72,False
2013-07-11,37,73,False
2013-07-12,30,57,False
2013-07-13,26,45,False
2013-07-14,41,35,False
2013-07-15,42,56,False
2013-07-16,41,63,False
2013-07-17,43,46,False
2013-07-18,47,68,False
2013-07-19,37,71,False
2013-07-20,35,75,False
2013-07-21,34,53,False
2013-07-22,42,60,False
2013-07-23,39,66,False
2013-07-24,45,73,False
2013-07-25,31,80,False
2013-07-26,37,73,False
2013-07-27,28,62,False
2013-07-28,34,50,False
2013-07-29,44,79,False
2013-07-30,34,55,False
2013-07-31,46,71,False
2013-08-01,43,70,False
2013-08-02,46,65,False
2013-08-03,25,50,False
2013-08-04,39,54,False
2013-08-05,52,70,False
2013-08-06,47,81,False
2013-08-07,54,81,False
2013-08-08,44,57,False
2013-08-09,39,72,False
2013-08-10,35,45,False
2013-08-11,34,55,False
2013-08-12,53,51,False
2013-08-13,40,71,False
2013-08-14,38,75,False
2013-08-15,50,57,False
2013-08-16,39,57,False
2013-08-17,37,58,False
2013-08-18,42,48,False
2013-08-19,52,62,False
2013-08-20,50,73,False
2013-08-21,63,59,False
2013-08-22,40,81,False
2013-08-23,56,97,False
2013-08-24,31,63,False
2013-08-25,41,39,False
2013-08-26,40,70,False
2013-08-27,53,79,False
2013-08-28,40,67,False
2013-08-29,41,94,False
2013-08-30,41,80,False
2013-08-31,36,53,False
2013-09-01,32,59,False
2013-09-02,31,66,False
2013-09-03,44,93,False
2013-09-04,54,73,False
2013-09-05,47,78,False
2013-09-06,51,81,False
2013-09-07,38,58,False
2013-09-08,34,58,False
2013-09-09,55,74,False
2013-09-10,45,71,False
2013-09-11,58,71,False
2013-09-12,50,69,False
2013-09-13,50,84,False
2013-09-14,34,51,False
2013-09-15,45,48,False
2013-09-16,54,75,False
2013-09-17,47,82,False
2013-09-18,49,75,False
2013-09-19,41,83,False
2013-09-20,41,59,False
2013-09-21,50,51,False
2013-09-22,42,46,False
2013-09-23,42,98,False
2013-09-24,39,71,False
2013-09-25,55,86,False
2013-09-26,43,100,False
2013-09-27,41,87,False
2013-09-28,51,50,False
2013-09-29,22,45,False
2013-09-30,53,65,False
2013-10-01,40,61,False
2013-10-02,57,83,False
2013-10-03,44,75,False
2013-10-04,55,61,False
2013-10-05,40,53,False
2013-10-06,30,43,False
2013-10-07,45,73,False
2013-10-08,36,77,False
2013-10-09,43,83,False
2013-10-10,38,82,False
2013-10-11,49,86,False
