date,bargain,benefactor,beneficiary,benefit,benevolence,isPartial
2016-09-27,15,2,7,76,1,False
2016-09-28,15,2,9,82,2,False
2016-09-29,14,3,9,82,3,False
2016-09-30,13,2,6,69,2,False
2016-10-01,19,2,3,47,1,False
2016-10-02,17,1,4,54,1,False
2016-10-03,12,4,9,77,1,False
2016-10-04,14,2,9,77,2,False
2016-10-05,14,1,9,74,2,False
2016-10-06,14,3,7,69,1,False
2016-10-07,16,2,5,70,1,False
2016-10-08,18,1,4,50,1,False
2016-10-09,17,1,4,53,1,False
2016-10-10,15,2,8,69,3,False
2016-10-11,16,2,8,84,2,False
2016-10-12,15,2,8,75,3,False
2016-10-13,14,2,7,77,3,False
2016-10-14,16,1,6,65,1,False
2016-10-15,18,1,3,51,2,False
2016-10-16,16,1,3,54,2,False
2016-10-17,17,1,10,81,2,False
2016-10-18,17,1,11,77,3,False
2016-10-19,17,2,9,82,2,False
2016-10-20,17,2,7,80,2,False
2016-10-21,20,2,6,80,1,False
2016-10-22,20,2,3,70,1,False
2016-10-23,19,2,4,62,1,False
2016-10-24,15,3,8,93,1,False
2016-10-25,17,1,9,81,2,False
2016-10-26,16,1,9,83,2,False
2016-10-27,19,2,9,77,2,False
2016-10-28,14,3,8,78,2,False
2016-10-29,16,1,4,51,1,False
2016-10-30,17,2,4,58,1,False
2016-10-31,18,2,9,79,2,False
2016-11-01,14,2,8,90,2,False
2016-11-02,18,2,10,86,1,False
2016-11-03,15,1,8,76,2,False
2016-11-04,16,1,10,76,2,False
2016-11-05,20,1,3,59,1,False
2016-11-06,17,2,5,58,1,False
2016-11-07,21,2,10,85,3,False
2016-11-08,17,1,7,70,3,False
2016-11-09,13,1,6,63,1,False
2016-11-10,15,2,9,79,2,False
2016-11-11,19,1,7,72,1,False
2016-11-12,19,1,4,52,2,False
2016-11-13,19,2,3,61,1,False
2016-11-14,16,2,9,81,2,False
2016-11-15,16,2,11,100,1,False
2016-11-16,16,1,11,82,2,False
2016-11-17,20,2,9,75,2,False
2016-11-18,18,1,7,72,3,False
2016-11-19,18,1,5,53,1,False
2016-11-20,20,2,4,48,1,False
2016-11-21,21,1,8,71,3,False
2016-11-22,20,1,10,74,2,False
2016-11-23,18,1,5,57,1,False
2016-11-24,15,0,2,40,1,False
2016-11-25,19,1,3,58,0,False
2016-11-26,17,1,4,55,1,False
2016-11-27,18,2,4,55,2,False
2016-11-28,16,2,10,81,2,False
2016-11-29,17,2,8,86,3,False
2016-11-30,19,2,9,91,2,False
2016-12-01,17,2,8,85,2,False
2016-12-02,18,1,8,82,2,False
2016-12-03,17,1,3,57,1,False
2016-12-04,18,1,5,52,1,False
2016-12-05,15,3,8,86,2,False
2016-12-06,17,3,9,89,2,False
2016-12-07,16,2,10,75,2,False
2016-12-08,19,1,10,79,2,False
2016-12-09,18,2,6,71,2,False
2016-12-10,20,0,3,58,2,False
2016-12-11,17,1,3,58,1,False
2016-12-12,18,1,6,78,3,False
2016-12-13,18,2,10,86,3,False
2016-12-14,17,1,6,85,2,False
2016-12-15,18,2,10,76,2,False
2016-12-16,18,1,6,67,2,False
2016-12-17,20,0,4,51,1,False
2016-12-18,15,0,4,48,2,False
2016-12-19,15,2,6,66,2,False
2016-12-20,15,2,7,65,1,False
2016-12-21,14,1,7,61,2,False
2016-12-22,15,1,8,63,2,False
2016-12-23,20,1,6,51,1,False
2016-12-24,16,1,3,37,1,False
2016-12-25,9,1,3,30,1,False
2016-12-26,17,1,4,37,1,False
2016-12-27,18,0,7,58,1,False
2016-12-28,16,0,8,63,1,False
2016-12-29,16,1,5,61,1,False
2016-12-30,17,1,4,56,1,False
2016-12-31,20,1,4,43,1,False
2017-01-01,18,1,2,39,0,False
2017-01-02,19,2,5,49,1,False
2017-01-03,15,2,7,69,1,False
2017-01-04,14,1,8,77,1,False
2017-01-05,15,2,8,75,2,False
2017-01-06,13,1,7,68,1,False
2017-01-07,17,1,5,50,1,False
2017-01-08,16,1,4,55,2,False
2017-01-09,15,2,7,78,2,False
2017-01-10,15,2,8,81,2,False
2017-01-11,15,2,7,79,2,False
2017-01-12,15,2,9,78,1,False
2017-01-13,15,2,6,75,2,False
2017-01-14,15,1,4,61,1,False
2017-01-15,22,1,3,53,2,False
2017-01-16,15,1,8,62,1,False
2017-01-17,13,2,7,79,2,False
2017-01-18,13,1,8,88,2,False
2017-01-19,13,2,10,89,3,False
2017-01-20,13,2,6,72,2,False
2017-01-21,14,1,5,60,1,False
2017-01-22,15,0,3,54,2,False
2017-01-23,20,2,9,82,2,False
2017-01-24,12,2,10,92,2,False
2017-01-25,15,2,11,87,3,False
2017-01-26,13,2,8,82,2,False
2017-01-27,15,1,8,81,2,False
2017-01-28,21,1,5,59,1,False
2017-01-29,14,1,4,62,2,False
2017-01-30,16,1,7,89,2,False
2017-01-31,14,2,9,93,2,False
2017-02-01,15,1,10,91,1,False
2017-02-02,19,1,6,84,1,False
2017-02-03,13,1,8,73,2,False
2017-02-04,22,0,3,58,2,False
2017-02-05,19,2,5,63,2,False
2017-02-06,13,2,8,74,2,False
2017-02-07,15,2,10,82,1,False
2017-02-08,16,2,7,86,2,False
2017-02-09,15,1,8,79,1,False
2017-02-10,18,2,7,76,2,False
2017-02-11,20,1,5,60,1,False
2017-02-12,19,1,5,62,1,False
2017-02-13,16,2,8,75,2,False
2017-02-14,14,1,9,77,1,False
2017-02-15,16,2,8,82,2,False
2017-02-16,19,2,9,77,2,False
2017-02-17,16,2,9,69,1,False
2017-02-18,21,1,4,53,1,False
2017-02-19,21,0,4,51,2,False
2017-02-20,17,1,7,68,1,False
2017-02-21,14,2,8,81,3,False
2017-02-22,16,2,11,81,1,False
2017-02-23,16,2,9,83,2,False
2017-02-24,14,2,8,74,2,False
2017-02-25,22,1,5,61,2,False
2017-02-26,19,1,6,54,2,False
2017-02-27,19,1,9,80,2,False
2017-02-28,16,1,9,80,2,False
2017-03-01,16,1,8,89,2,False
2017-03-02,19,1,8,92,2,False
2017-03-03,17,2,8,74,2,False
2017-03-04,17,1,5,59,2,False
2017-03-05,20,1,4,65,1,False
2017-03-06,19,2,8,81,2,False
2017-03-07,16,1,8,89,2,False
2017-03-08,16,1,8,78,2,False
2017-03-09,18,2,8,76,1,False
2017-03-10,19,1,4,81,2,False
2017-03-11,20,1,4,56,1,False
2017-03-12,21,2,4,55,1,False
2017-03-13,17,2,9,82,3,False
2017-03-14,18,1,9,80,1,False
2017-03-15,14,3,9,79,1,False
2017-03-16,16,2,7,80,2,False
2017-03-17,14,1,7,72,1,False
2017-03-18,18,1,5,51,2,False
2017-03-19,21,1,5,61,1,False
2017-03-20,15,1,9,81,2,False
2017-03-21,15,2,10,87,1,False
2017-03-22,15,1,12,82,2,False
2017-03-23,16,1,8,79,1,False
2017-03-24,18,1,8,78,1,False
2017-03-25,18,1,4,65,1,False
2017-03-26,19,2,5,68,1,False
2017-03-27,16,2,7,85,1,False
2017-03-28,15,2,10,90,2,False
2017-03-29,16,2,9,91,2,False
2017-03-30,14,2,9,92,1,False
2017-03-31,17,2,9,72,1,False
2017-04-01,18,2,5,56,1,False
2017-04-02,18,1,5,59,1,False
2017-04-03,17,2,8,78,2,False
