date,squander,tariff,underworld,uneconomical,unemployed,isPartial
2011-03-11,0,16,17,0,6,False
2011-03-12,1,7,19,0,3,False
2011-03-13,1,4,11,0,11,False
2011-03-14,0,8,21,0,11,False
2011-03-15,0,20,12,0,11,False
2011-03-16,0,13,16,0,10,False
2011-03-17,0,13,18,0,8,False
2011-03-18,0,16,14,0,12,False
2011-03-19,1,5,17,0,12,False
2011-03-20,1,9,16,0,8,False
2011-03-21,1,15,16,0,12,False
2011-03-22,0,15,16,0,13,False
2011-03-23,0,13,15,0,12,False
2011-03-24,0,14,16,0,13,False
2011-03-25,0,11,18,0,9,False
2011-03-26,1,2,14,0,7,False
2011-03-27,1,8,17,0,11,False
2011-03-28,0,12,15,0,14,False
2011-03-29,0,15,14,0,12,False
2011-03-30,0,13,10,0,16,False
2011-03-31,1,13,19,0,10,False
2011-04-01,1,8,13,0,10,False
2011-04-02,1,6,10,0,9,False
2011-04-03,0,3,15,0,14,False
2011-04-04,0,12,16,0,12,False
2011-04-05,1,15,16,0,11,False
2011-04-06,0,16,15,0,17,False
2011-04-07,0,13,18,0,11,False
2011-04-08,1,16,11,0,9,False
2011-04-09,0,5,14,0,6,False
2011-04-10,0,8,14,0,14,False
2011-04-11,0,13,12,0,12,False
2011-04-12,0,16,15,0,20,False
2011-04-13,0,13,10,0,14,False
2011-04-14,0,15,14,0,16,False
2011-04-15,1,10,15,0,10,False
2011-04-16,1,4,22,0,8,False
2011-04-17,0,4,38,0,9,False
2011-04-18,0,15,19,0,11,False
2011-04-19,0,16,12,0,16,False
2011-04-20,0,12,10,0,10,False
2011-04-21,0,13,15,0,10,False
2011-04-22,0,14,16,0,10,False
2011-04-23,1,9,14,0,6,False
2011-04-24,0,8,21,0,8,False
2011-04-25,0,13,15,0,9,False
2011-04-26,2,13,16,0,11,False
2011-04-27,1,17,13,0,10,False
2011-04-28,0,14,12,0,10,False
2011-04-29,1,10,19,0,11,False
2011-04-30,0,4,34,0,10,False
2011-05-01,1,5,87,0,12,False
2011-05-02,0,11,17,0,14,False
2011-05-03,1,16,17,0,9,False
2011-05-04,0,14,18,0,11,False
2011-05-05,0,22,17,0,9,False
2011-05-06,0,17,18,0,9,False
2011-05-07,1,3,14,0,6,False
2011-05-08,1,2,16,0,5,False
2011-05-09,0,16,13,0,9,False
2011-05-10,0,14,14,0,14,False
2011-05-11,0,12,16,0,14,False
2011-05-12,1,15,14,0,11,False
2011-05-13,0,11,12,0,12,False
2011-05-14,0,8,14,0,6,False
2011-05-15,0,4,16,0,10,False
2011-05-16,1,8,11,0,10,False
2011-05-17,1,11,7,0,11,False
2011-05-18,0,10,8,0,13,False
2011-05-19,0,10,15,0,11,False
2011-05-20,1,14,17,0,9,False
2011-05-21,0,5,24,0,8,False
2011-05-22,2,5,22,0,8,False
2011-05-23,1,11,14,0,8,False
2011-05-24,0,9,14,0,13,False
2011-05-25,0,10,14,0,13,False
2011-05-26,0,15,19,0,10,False
2011-05-27,0,22,9,0,11,False
2011-05-28,1,7,14,0,8,False
2011-05-29,1,4,16,0,5,False
2011-05-30,1,5,21,0,9,False
2011-05-31,0,11,65,0,6,False
2011-06-01,0,10,23,0,12,False
2011-06-02,0,6,14,0,13,False
2011-06-03,1,8,14,0,10,False
2011-06-04,0,4,16,0,6,False
2011-06-05,0,8,23,0,10,False
2011-06-06,0,9,12,0,14,False
2011-06-07,0,9,14,0,13,False
2011-06-08,0,9,12,0,8,False
2011-06-09,0,12,13,0,8,False
2011-06-10,0,7,17,0,13,False
2011-06-11,0,3,20,0,8,False
2011-06-12,1,2,25,0,7,False
2011-06-13,0,11,14,0,10,False
2011-06-14,0,13,12,0,13,False
2011-06-15,1,13,12,0,9,False
2011-06-16,1,9,13,0,10,False
2011-06-17,0,10,12,0,15,False
2011-06-18,1,3,18,0,9,False
2011-06-19,1,6,17,0,7,False
2011-06-20,0,7,14,0,9,False
2011-06-21,1,7,13,0,15,False
2011-06-22,1,12,15,0,15,False
2011-06-23,0,8,16,0,11,False
2011-06-24,1,8,14,0,11,False
2011-06-25,2,3,20,0,9,False
2011-06-26,0,1,18,0,8,False
2011-06-27,0,8,12,0,11,False
2011-06-28,0,14,16,0,12,False
2011-06-29,0,11,17,0,11,False
2011-06-30,1,8,14,0,12,False
2011-07-01,0,6,16,0,7,False
2011-07-02,0,3,16,1,6,False
2011-07-03,1,4,18,0,5,False
2011-07-04,1,5,11,0,5,False
2011-07-05,0,9,11,0,8,False
2011-07-06,0,8,11,0,13,False
2011-07-07,1,9,14,0,13,False
2011-07-08,0,8,14,0,14,False
2011-07-09,1,3,11,0,11,False
2011-07-10,0,3,18,0,15,False
2011-07-11,1,9,15,0,9,False
2011-07-12,1,10,9,0,10,False
2011-07-13,0,7,14,0,13,False
2011-07-14,1,11,13,0,13,False
2011-07-15,0,10,15,0,14,False
2011-07-16,1,3,18,0,10,False
2011-07-17,0,4,18,0,8,False
2011-07-18,0,7,16,0,9,False
2011-07-19,0,7,18,0,15,False
2011-07-20,0,10,32,0,12,False
2011-07-21,0,10,20,0,11,False
2011-07-22,0,9,17,0,9,False
2011-07-23,0,19,19,0,6,False
2011-07-24,1,8,29,0,9,False
2011-07-25,1,11,27,0,10,False
2011-07-26,0,9,18,0,18,False
2011-07-27,0,9,19,0,20,False
2011-07-28,0,10,17,0,13,False
2011-07-29,0,9,19,0,13,False
2011-07-30,1,5,17,0,13,False
2011-07-31,1,4,18,0,13,False
2011-08-01,1,12,17,0,15,False
2011-08-02,0,11,17,0,11,False
2011-08-03,0,8,16,0,11,False
2011-08-04,1,8,17,0,15,False
2011-08-05,1,9,21,0,16,False
2011-08-06,1,4,23,0,13,False
2011-08-07,1,4,24,0,12,False
2011-08-08,0,6,14,0,11,False
2011-08-09,0,7,14,0,14,False
2011-08-10,0,9,11,0,12,False
2011-08-11,0,7,13,0,10,False
2011-08-12,0,6,47,0,11,False
2011-08-13,0,4,25,0,12,False
2011-08-14,0,4,19,0,6,False
2011-08-15,1,5,13,0,12,False
2011-08-16,0,10,15,0,11,False
2011-08-17,0,7,17,0,7,False
2011-08-18,0,10,42,0,15,False
2011-08-19,0,8,69,0,9,False
2011-08-20,1,3,56,0,10,False
2011-08-21,1,4,47,0,12,False
2011-08-22,0,11,32,0,12,False
2011-08-23,1,8,35,0,9,False
2011-08-24,1,9,36,0,15,False
2011-08-25,0,11,27,0,12,False
2011-08-26,0,7,23,0,8,False
2011-08-27,0,1,25,0,11,False
2011-08-28,0,3,23,0,5,False
2011-08-29,1,7,17,0,9,False
2011-08-30,1,6,22,0,12,False
2011-08-31,1,6,19,0,14,False
2011-09-01,0,6,23,0,12,False
2011-09-02,1,9,26,0,13,False
2011-09-03,0,3,26,0,11,False
2011-09-04,1,3,34,0,8,False
2011-09-05,0,4,32,0,11,False
2011-09-06,0,10,45,0,17,False
2011-09-07,1,9,26,0,16,False
2011-09-08,1,7,27,0,13,False
2011-09-09,0,5,14,0,15,False
2011-09-10,0,3,20,0,6,False
