date,endow,entrepreneurial,equity,fellowship,frugal,isPartial
2011-03-03,0,2,66,50,12,False
2011-03-04,1,3,60,47,9,False
2011-03-05,0,1,41,54,14,False
2011-03-06,0,1,43,72,16,False
2011-03-07,0,1,75,59,10,False
2011-03-08,1,4,70,53,11,False
2011-03-09,0,3,68,56,10,False
2011-03-10,1,2,66,56,12,False
2011-03-11,0,2,57,42,9,False
2011-03-12,0,2,36,43,13,False
2011-03-13,1,2,39,55,10,False
2011-03-14,0,3,58,53,10,False
2011-03-15,1,3,73,56,10,False
2011-03-16,0,3,60,55,11,False
2011-03-17,0,2,62,48,12,False
2011-03-18,0,2,61,42,11,False
2011-03-19,0,0,33,40,10,False
2011-03-20,1,2,33,66,9,False
2011-03-21,0,4,67,58,11,False
2011-03-22,1,3,72,51,10,False
2011-03-23,1,2,63,55,11,False
2011-03-24,1,2,68,44,9,False
2011-03-25,0,2,60,55,10,False
2011-03-26,0,1,43,45,11,False
2011-03-27,1,4,44,68,14,False
2011-03-28,1,2,77,64,8,False
2011-03-29,0,1,67,63,9,False
2011-03-30,1,4,68,57,10,False
2011-03-31,0,4,72,51,12,False
2011-04-01,1,1,64,54,11,False
2011-04-02,0,0,47,49,12,False
2011-04-03,0,2,39,69,11,False
2011-04-04,1,2,65,57,9,False
2011-04-05,0,2,74,67,10,False
2011-04-06,1,2,70,61,11,False
2011-04-07,1,3,64,57,10,False
2011-04-08,0,3,72,53,10,False
2011-04-09,0,1,41,47,8,False
2011-04-10,0,1,43,63,13,False
2011-04-11,0,2,72,60,10,False
2011-04-12,0,3,69,56,13,False
2011-04-13,0,2,72,50,15,False
2011-04-14,0,3,68,56,10,False
2011-04-15,1,1,66,52,13,False
2011-04-16,0,2,42,45,11,False
2011-04-17,0,2,38,66,13,False
2011-04-18,0,4,66,57,15,False
2011-04-19,1,3,70,53,12,False
2011-04-20,0,2,73,59,10,False
2011-04-21,0,2,60,54,11,False
2011-04-22,1,2,45,59,8,False
2011-04-23,0,2,44,65,9,False
2011-04-24,0,1,35,100,9,False
2011-04-25,1,2,66,59,12,False
2011-04-26,0,1,75,54,12,False
2011-04-27,0,3,64,54,11,False
2011-04-28,0,4,72,51,12,False
2011-04-29,0,2,60,36,11,False
2011-04-30,0,2,39,47,11,False
2011-05-01,0,1,40,71,17,False
2011-05-02,0,2,62,46,12,False
2011-05-03,2,2,72,42,11,False
2011-05-04,1,2,69,56,9,False
2011-05-05,0,3,66,42,15,False
2011-05-06,0,2,60,41,14,False
2011-05-07,1,2,34,33,11,False
2011-05-08,1,1,37,52,10,False
2011-05-09,0,1,67,50,13,False
2011-05-10,0,3,69,55,17,False
2011-05-11,1,3,60,52,16,False
2011-05-12,1,3,59,46,13,False
2011-05-13,0,0,55,41,14,False
2011-05-14,0,1,35,42,17,False
2011-05-15,0,2,36,74,15,False
2011-05-16,1,1,65,51,15,False
2011-05-17,0,3,67,47,11,False
2011-05-18,1,2,61,43,13,False
2011-05-19,0,1,65,49,17,False
2011-05-20,0,1,53,39,15,False
2011-05-21,0,2,35,57,12,False
2011-05-22,1,1,36,72,18,False
2011-05-23,0,2,61,60,12,False
2011-05-24,0,1,63,49,16,False
2011-05-25,1,2,62,51,14,False
2011-05-26,0,3,60,42,11,False
2011-05-27,0,2,59,46,13,False
2011-05-28,0,2,30,34,12,False
2011-05-29,0,1,33,66,13,False
2011-05-30,0,1,36,41,18,False
2011-05-31,0,2,73,49,15,False
2011-06-01,1,2,71,53,12,False
2011-06-02,0,1,73,48,12,False
2011-06-03,0,3,61,43,14,False
2011-06-04,0,3,37,37,16,False
2011-06-05,1,0,43,65,12,False
2011-06-06,1,2,62,52,17,False
2011-06-07,0,2,63,48,14,False
2011-06-08,1,2,61,50,12,False
2011-06-09,0,2,58,49,9,False
2011-06-10,0,2,60,40,10,False
2011-06-11,0,1,38,43,15,False
2011-06-12,1,3,42,71,16,False
2011-06-13,0,2,57,53,14,False
2011-06-14,1,2,64,58,13,False
2011-06-15,1,2,69,61,11,False
2011-06-16,1,1,59,47,15,False
2011-06-17,0,2,58,42,14,False
2011-06-18,0,1,27,50,17,False
2011-06-19,2,0,25,63,15,False
2011-06-20,0,1,60,47,13,False
2011-06-21,1,2,71,53,13,False
2011-06-22,0,2,62,51,11,False
2011-06-23,1,3,66,41,14,False
2011-06-24,1,2,56,36,18,False
2011-06-25,0,0,32,48,12,False
2011-06-26,0,2,31,71,13,False
2011-06-27,0,2,60,54,15,False
2011-06-28,1,4,77,53,13,False
2011-06-29,0,2,63,44,13,False
2011-06-30,1,2,61,51,13,False
2011-07-01,1,2,50,41,10,False
2011-07-02,0,2,33,41,8,False
2011-07-03,1,1,29,68,12,False
2011-07-04,0,0,33,35,11,False
2011-07-05,0,1,68,47,11,False
2011-07-06,1,3,74,48,12,False
2011-07-07,1,1,63,53,27,False
2011-07-08,0,3,59,45,19,False
2011-07-09,0,1,31,43,16,False
2011-07-10,0,1,38,72,12,False
2011-07-11,0,3,53,56,11,False
2011-07-12,0,3,62,49,11,False
2011-07-13,0,2,63,48,9,False
2011-07-14,1,1,57,41,10,False
2011-07-15,0,2,60,42,15,False
2011-07-16,0,1,33,51,11,False
2011-07-17,0,1,34,79,14,False
2011-07-18,1,2,63,48,14,False
2011-07-19,0,2,64,51,14,False
2011-07-20,0,2,61,51,14,False
2011-07-21,1,2,66,47,14,False
2011-07-22,0,1,59,47,10,False
2011-07-23,0,0,36,43,12,False
2011-07-24,1,0,37,70,14,False
2011-07-25,0,2,65,45,10,False
2011-07-26,0,2,65,49,12,False
2011-07-27,1,2,65,46,7,False
2011-07-28,0,2,61,42,9,False
2011-07-29,1,1,48,48,12,False
2011-07-30,0,1,36,39,9,False
2011-07-31,1,1,32,74,12,False
2011-08-01,1,2,61,52,16,False
2011-08-02,1,3,65,48,10,False
2011-08-03,0,1,58,52,14,False
2011-08-04,1,3,67,44,13,False
2011-08-05,1,4,57,51,15,False
2011-08-06,0,1,33,46,15,False
2011-08-07,1,1,33,62,13,False
2011-08-08,1,2,61,53,13,False
2011-08-09,1,2,71,52,11,False
2011-08-10,0,2,62,42,11,False
2011-08-11,0,2,52,52,11,False
2011-08-12,0,1,54,46,15,False
2011-08-13,0,1,36,49,12,False
2011-08-14,1,2,35,78,10,False
2011-08-15,0,1,57,62,17,False
2011-08-16,1,3,60,47,10,False
2011-08-17,0,2,61,53,10,False
2011-08-18,1,2,59,51,12,False
2011-08-19,0,1,59,48,13,False
2011-08-20,0,2,34,45,12,False
2011-08-21,0,2,33,74,14,False
2011-08-22,1,2,62,56,11,False
2011-08-23,0,2,58,49,12,False
2011-08-24,1,3,61,51,16,False
2011-08-25,1,1,56,50,13,False
2011-08-26,1,2,53,52,9,False
2011-08-27,0,2,30,37,10,False
2011-08-28,1,2,31,85,9,False
2011-08-29,1,3,57,48,15,False
2011-08-30,1,2,65,44,13,False
2011-08-31,0,3,63,52,10,False
2011-09-01,1,3,63,54,13,False
2011-09-02,0,1,57,48,9,False
2011-09-03,0,1,34,40,13,False
2011-09-04,0,2,34,65,12,False
2011-09-05,1,2,38,43,9,False
2011-09-06,0,5,65,51,12,False
2011-09-07,1,3,71,60,14,False
2011-09-08,0,5,63,55,13,False
2011-09-09,1,2,53,49,13,False
2011-09-10,0,2,41,47,11,False
