date,gain,generosity,gift,gold,guide,isPartial
2014-06-10,9,0,27,46,46,False
2014-06-11,9,0,28,45,46,False
2014-06-12,8,0,28,45,45,False
2014-06-13,8,0,28,44,43,False
2014-06-14,9,0,30,47,47,False
2014-06-15,9,0,30,46,49,False
2014-06-16,9,0,22,47,47,False
2014-06-17,9,0,23,46,47,False
2014-06-18,9,0,23,46,46,False
2014-06-19,9,0,22,47,47,False
2014-06-20,8,0,24,46,45,False
2014-06-21,8,0,24,46,48,False
2014-06-22,9,0,20,46,54,False
