date,prosper,prosperity,isPartial
2012-05-06,18,29,False
2012-05-07,23,41,False
2012-05-08,23,48,False
2012-05-09,21,46,False
2012-05-10,26,34,False
2012-05-11,22,36,False
2012-05-12,25,23,False
2012-05-13,19,19,False
2012-05-14,26,40,False
2012-05-15,57,38,False
2012-05-16,37,30,False
2012-05-17,41,37,False
2012-05-18,35,31,False
2012-05-19,27,32,False
2012-05-20,22,21,False
2012-05-21,31,34,False
2012-05-22,33,28,False
2012-05-23,22,30,False
2012-05-24,24,37,False
2012-05-25,35,36,False
2012-05-26,22,26,False
2012-05-27,20,20,False
2012-05-28,22,29,False
2012-05-29,27,33,False
2012-05-30,28,31,False
2012-05-31,16,38,False
2012-06-01,23,40,False
2012-06-02,24,27,False
2012-06-03,20,28,False
2012-06-04,30,36,False
2012-06-05,30,28,False
2012-06-06,26,39,False
2012-06-07,31,35,False
2012-06-08,18,28,False
2012-06-09,28,26,False
2012-06-10,12,34,False
2012-06-11,22,35,False
2012-06-12,23,39,False
2012-06-13,21,38,False
2012-06-14,22,33,False
2012-06-15,23,37,False
2012-06-16,28,26,False
2012-06-17,20,37,False
2012-06-18,18,33,False
2012-06-19,18,27,False
2012-06-20,21,38,False
2012-06-21,26,32,False
2012-06-22,23,36,False
2012-06-23,14,30,False
2012-06-24,17,26,False
2012-06-25,34,32,False
2012-06-26,30,32,False
2012-06-27,24,31,False
2012-06-28,19,30,False
2012-06-29,25,32,False
2012-06-30,15,35,False
2012-07-01,20,29,False
2012-07-02,18,42,False
2012-07-03,20,42,False
2012-07-04,20,34,False
2012-07-05,15,42,False
2012-07-06,16,45,False
2012-07-07,22,31,False
2012-07-08,12,31,False
2012-07-09,23,44,False
2012-07-10,17,38,False
2012-07-11,18,42,False
2012-07-12,20,41,False
2012-07-13,21,38,False
2012-07-14,16,24,False
2012-07-15,23,20,False
2012-07-16,18,39,False
2012-07-17,20,30,False
2012-07-18,17,38,False
2012-07-19,21,34,False
2012-07-20,18,34,False
2012-07-21,17,27,False
2012-07-22,24,26,False
2012-07-23,27,34,False
2012-07-24,28,31,False
2012-07-25,22,44,False
2012-07-26,23,31,False
2012-07-27,27,33,False
2012-07-28,8,24,False
2012-07-29,19,30,False
2012-07-30,28,34,False
2012-07-31,21,30,False
2012-08-01,21,29,False
2012-08-02,26,37,False
2012-08-03,22,46,False
2012-08-04,15,33,False
2012-08-05,23,22,False
2012-08-06,25,46,False
2012-08-07,32,39,False
2012-08-08,23,36,False
2012-08-09,22,36,False
2012-08-10,19,36,False
2012-08-11,26,42,False
2012-08-12,26,36,False
2012-08-13,18,63,False
2012-08-14,25,49,False
2012-08-15,25,50,False
2012-08-16,16,49,False
2012-08-17,20,37,False
2012-08-18,29,31,False
2012-08-19,18,23,False
2012-08-20,32,40,False
2012-08-21,18,47,False
2012-08-22,25,39,False
2012-08-23,28,42,False
2012-08-24,26,53,False
2012-08-25,20,34,False
2012-08-26,26,40,False
2012-08-27,29,39,False
2012-08-28,28,39,False
2012-08-29,27,44,False
2012-08-30,29,49,False
2012-08-31,29,44,False
2012-09-01,22,34,False
2012-09-02,27,28,False
2012-09-03,21,27,False
2012-09-04,20,38,False
2012-09-05,30,54,False
2012-09-06,34,53,False
2012-09-07,28,49,False
2012-09-08,23,33,False
2012-09-09,27,30,False
2012-09-10,24,54,False
2012-09-11,35,46,False
2012-09-12,24,39,False
2012-09-13,27,44,False
2012-09-14,27,55,False
2012-09-15,15,30,False
2012-09-16,26,30,False
2012-09-17,26,56,False
2012-09-18,23,44,False
2012-09-19,21,41,False
2012-09-20,24,45,False
2012-09-21,22,41,False
2012-09-22,17,39,False
2012-09-23,24,37,False
2012-09-24,29,39,False
2012-09-25,64,39,False
2012-09-26,29,46,False
2012-09-27,32,53,False
2012-09-28,29,51,False
2012-09-29,22,41,False
2012-09-30,22,38,False
2012-10-01,27,48,False
2012-10-02,35,50,False
2012-10-03,28,47,False
2012-10-04,23,34,False
2012-10-05,27,54,False
2012-10-06,25,33,False
2012-10-07,17,25,False
2012-10-08,23,37,False
2012-10-09,32,42,False
2012-10-10,23,33,False
2012-10-11,22,43,False
2012-10-12,27,48,False
2012-10-13,26,43,False
2012-10-14,10,25,False
2012-10-15,27,42,False
2012-10-16,23,49,False
2012-10-17,29,51,False
2012-10-18,26,44,False
2012-10-19,13,48,False
2012-10-20,22,26,False
2012-10-21,20,31,False
2012-10-22,24,51,False
2012-10-23,18,39,False
