date,squander,tariff,underworld,uneconomical,unemployed,isPartial
2016-11-27,0,2,10,0,2,False
2016-11-28,0,5,8,0,2,False
2016-11-29,1,7,5,0,2,False
2016-11-30,0,7,5,0,3,False
2016-12-01,0,8,5,0,2,False
2016-12-02,0,5,5,0,3,False
2016-12-03,0,2,6,0,3,False
2016-12-04,0,4,10,0,2,False
2016-12-05,0,8,12,0,3,False
2016-12-06,0,9,10,0,2,False
2016-12-07,0,6,10,0,3,False
2016-12-08,1,6,7,0,3,False
2016-12-09,1,6,8,0,3,False
2016-12-10,0,2,15,0,2,False
2016-12-11,0,2,14,0,2,False
2016-12-12,0,6,15,0,3,False
2016-12-13,0,8,11,0,4,False
2016-12-14,0,6,13,0,3,False
2016-12-15,0,6,12,0,3,False
2016-12-16,0,5,9,0,2,False
2016-12-17,0,1,16,0,2,False
2016-12-18,0,2,13,0,2,False
2016-12-19,0,4,9,0,2,False
2016-12-20,0,4,13,0,2,False
2016-12-21,0,4,10,0,2,False
2016-12-22,0,5,12,0,2,False
2016-12-23,0,2,11,0,1,False
2016-12-24,0,1,12,0,1,False
2016-12-25,0,1,14,0,1,False
2016-12-26,0,1,16,0,2,False
2016-12-27,0,1,16,0,2,False
2016-12-28,0,2,14,0,2,False
2016-12-29,0,2,17,0,2,False
2016-12-30,0,1,17,0,2,False
2016-12-31,0,1,16,0,1,False
2017-01-01,0,0,22,0,2,False
2017-01-02,0,1,23,0,2,False
2017-01-03,0,4,21,0,2,False
2017-01-04,0,5,37,0,3,False
2017-01-05,0,5,32,0,2,False
2017-01-06,1,5,56,0,2,False
2017-01-07,0,1,76,0,1,False
2017-01-08,0,2,100,0,2,False
2017-01-09,0,6,39,0,3,False
2017-01-10,0,6,25,0,2,False
2017-01-11,0,5,23,0,4,False
2017-01-12,0,6,20,0,2,False
2017-01-13,0,4,20,0,3,False
2017-01-14,0,1,36,0,3,False
2017-01-15,0,2,34,0,2,False
2017-01-16,0,3,24,0,3,False
2017-01-17,0,7,15,0,3,False
2017-01-18,0,6,14,0,4,False
2017-01-19,0,6,11,0,3,False
2017-01-20,1,5,13,0,3,False
2017-01-21,0,1,19,0,3,False
2017-01-22,0,2,20,0,2,False
2017-01-23,0,7,13,0,3,False
2017-01-24,0,7,10,0,3,False
2017-01-25,0,7,10,0,3,False
2017-01-26,0,13,9,0,3,False
2017-01-27,0,15,11,0,2,False
2017-01-28,0,7,17,0,2,False
2017-01-29,0,5,18,0,2,False
2017-01-30,0,7,10,0,3,False
2017-01-31,0,7,7,0,3,False
2017-02-01,0,7,7,0,4,False
2017-02-02,1,7,7,0,3,False
2017-02-03,0,6,17,0,2,False
2017-02-04,0,2,19,0,2,False
2017-02-05,0,3,12,0,2,False
2017-02-06,0,6,5,0,2,False
2017-02-07,0,6,11,0,3,False
2017-02-08,1,6,9,0,3,False
2017-02-09,0,6,10,0,3,False
2017-02-10,0,5,18,0,3,False
2017-02-11,0,1,22,0,2,False
2017-02-12,0,2,26,0,2,False
2017-02-13,0,5,19,0,3,False
2017-02-14,0,6,16,0,3,False
2017-02-15,0,6,13,0,2,False
2017-02-16,0,5,11,0,4,False
2017-02-17,0,5,10,0,3,False
2017-02-18,0,2,15,0,2,False
2017-02-19,0,2,17,0,2,False
2017-02-20,0,3,13,0,3,False
2017-02-21,0,6,9,0,4,False
2017-02-22,0,6,7,0,3,False
2017-02-23,0,6,10,0,4,False
2017-02-24,0,6,9,0,3,False
2017-02-25,0,1,9,0,2,False
2017-02-26,0,2,12,0,2,False
2017-02-27,0,6,12,0,3,False
2017-02-28,0,6,8,0,2,False
2017-03-01,0,7,6,0,5,False
2017-03-02,0,6,6,0,3,False
2017-03-03,0,5,6,0,2,False
2017-03-04,0,2,11,0,2,False
2017-03-05,0,2,11,0,3,False
2017-03-06,1,6,7,0,3,False
2017-03-07,0,7,6,0,3,False
2017-03-08,0,7,6,0,3,False
2017-03-09,0,6,5,0,2,False
2017-03-10,0,4,6,0,3,False
2017-03-11,0,1,10,0,2,False
2017-03-12,0,2,10,0,2,False
2017-03-13,0,4,7,0,3,False
2017-03-14,0,4,7,0,3,False
2017-03-15,0,4,6,0,2,False
2017-03-16,0,5,6,0,2,False
2017-03-17,0,4,5,0,2,False
2017-03-18,0,1,9,0,2,False
2017-03-19,0,2,13,0,2,False
2017-03-20,0,4,6,0,3,False
2017-03-21,0,5,6,0,3,False
2017-03-22,0,5,6,0,3,False
2017-03-23,0,4,4,0,3,False
2017-03-24,0,4,6,0,3,False
2017-03-25,0,1,7,0,1,False
2017-03-26,0,2,9,0,3,False
2017-03-27,0,7,6,0,3,False
2017-03-28,0,5,5,0,3,False
2017-03-29,0,5,5,0,3,False
2017-03-30,0,4,4,0,3,False
2017-03-31,0,4,4,0,3,False
2017-04-01,0,2,8,0,2,False
2017-04-02,0,2,8,0,2,False
2017-04-03,0,5,5,0,3,False
