date,endow,entrepreneurial,equity,fellowship,frugal,isPartial
2010-07-07,1,1,65,48,10,False
2010-07-08,1,1,74,44,8,False
2010-07-09,0,1,64,53,10,False
2010-07-10,1,1,39,40,7,False
2010-07-11,0,2,32,65,7,False
2010-07-12,0,1,81,48,7,False
2010-07-13,0,2,75,48,12,False
2010-07-14,0,1,77,55,11,False
2010-07-15,1,5,81,58,10,False
2010-07-16,0,1,65,38,9,False
2010-07-17,0,1,34,40,7,False
2010-07-18,0,1,30,68,14,False
2010-07-19,0,1,69,52,9,False
2010-07-20,0,3,66,47,8,False
2010-07-21,0,2,59,47,15,False
2010-07-22,0,1,65,52,12,False
2010-07-23,0,0,62,42,12,False
2010-07-24,1,1,25,38,8,False
2010-07-25,0,1,33,65,5,False
2010-07-26,0,3,76,54,11,False
2010-07-27,0,1,69,41,8,False
2010-07-28,0,1,77,48,10,False
2010-07-29,1,1,74,48,8,False
2010-07-30,1,1,67,45,16,False
2010-07-31,1,1,34,40,12,False
2010-08-01,1,2,33,75,7,False
2010-08-02,0,1,72,53,7,False
2010-08-03,0,1,76,53,8,False
2010-08-04,0,1,73,49,11,False
2010-08-05,0,1,61,48,8,False
2010-08-06,0,1,67,53,10,False
2010-08-07,1,1,33,41,11,False
2010-08-08,1,1,40,57,8,False
2010-08-09,0,2,71,48,11,False
2010-08-10,0,1,79,47,11,False
2010-08-11,0,2,82,51,8,False
2010-08-12,1,2,70,49,7,False
2010-08-13,0,1,65,52,9,False
2010-08-14,0,3,34,40,11,False
2010-08-15,0,0,39,61,10,False
2010-08-16,1,1,62,50,17,False
2010-08-17,0,0,68,42,10,False
2010-08-18,0,1,65,54,7,False
2010-08-19,0,1,68,45,7,False
2010-08-20,1,1,59,45,12,False
2010-08-21,1,1,33,44,12,False
2010-08-22,0,0,39,69,12,False
2010-08-23,0,3,62,55,15,False
2010-08-24,0,2,65,56,34,False
2010-08-25,0,5,63,61,9,False
2010-08-26,1,1,76,51,10,False
2010-08-27,0,2,54,52,11,False
2010-08-28,0,2,36,51,6,False
2010-08-29,1,1,36,77,10,False
2010-08-30,0,1,61,60,8,False
2010-08-31,0,3,80,62,10,False
2010-09-01,0,4,71,52,10,False
2010-09-02,0,2,69,60,10,False
2010-09-03,0,3,60,49,10,False
2010-09-04,1,1,31,42,5,False
2010-09-05,0,2,30,67,11,False
2010-09-06,1,1,41,38,15,False
2010-09-07,0,3,70,61,10,False
2010-09-08,0,3,71,67,7,False
2010-09-09,0,2,74,55,11,False
2010-09-10,1,3,74,50,8,False
2010-09-11,0,2,27,47,13,False
2010-09-12,0,1,37,77,7,False
2010-09-13,0,4,65,63,8,False
2010-09-14,0,3,76,60,8,False
2010-09-15,1,2,83,62,11,False
2010-09-16,0,3,79,57,10,False
2010-09-17,1,3,74,65,11,False
2010-09-18,0,1,31,48,14,False
2010-09-19,0,4,37,68,12,False
2010-09-20,1,5,71,59,8,False
2010-09-21,1,2,83,62,10,False
2010-09-22,1,2,69,59,10,False
2010-09-23,0,3,74,51,14,False
2010-09-24,0,5,69,54,7,False
2010-09-25,1,3,39,45,7,False
2010-09-26,0,2,38,67,7,False
2010-09-27,2,2,84,60,8,False
2010-09-28,0,2,82,56,11,False
2010-09-29,0,3,74,64,9,False
2010-09-30,2,2,77,54,7,False
2010-10-01,0,3,60,50,9,False
2010-10-02,0,1,36,47,8,False
2010-10-03,0,3,45,59,10,False
2010-10-04,0,3,74,68,13,False
2010-10-05,0,1,75,54,8,False
2010-10-06,0,3,73,55,10,False
2010-10-07,0,3,76,50,10,False
2010-10-08,0,2,60,57,10,False
2010-10-09,1,2,37,45,10,False
2010-10-10,1,0,40,64,7,False
2010-10-11,1,2,70,58,10,False
2010-10-12,0,2,75,46,9,False
2010-10-13,0,4,89,61,11,False
2010-10-14,0,2,83,52,8,False
2010-10-15,0,4,59,56,13,False
2010-10-16,0,1,31,44,9,False
2010-10-17,1,2,50,69,10,False
2010-10-18,0,2,58,54,11,False
2010-10-19,0,1,70,65,7,False
2010-10-20,0,3,70,54,10,False
2010-10-21,0,4,73,56,13,False
2010-10-22,1,2,59,45,8,False
2010-10-23,0,2,34,58,8,False
2010-10-24,0,1,38,69,6,False
2010-10-25,1,3,81,58,12,False
2010-10-26,1,3,79,48,11,False
2010-10-27,1,3,72,55,8,False
2010-10-28,0,5,78,59,10,False
2010-10-29,0,2,54,54,8,False
2010-10-30,0,2,30,53,8,False
2010-10-31,1,1,30,59,7,False
2010-11-01,0,3,67,58,8,False
2010-11-02,0,3,76,61,9,False
2010-11-03,0,3,71,56,8,False
2010-11-04,0,3,76,69,10,False
2010-11-05,1,2,64,54,10,False
2010-11-06,0,1,36,47,11,False
2010-11-07,0,2,37,71,8,False
2010-11-08,0,2,78,60,9,False
2010-11-09,0,3,72,59,11,False
2010-11-10,1,4,84,53,13,False
2010-11-11,0,2,62,46,6,False
2010-11-12,1,3,60,63,8,False
2010-11-13,0,2,39,49,9,False
2010-11-14,1,0,28,73,9,False
2010-11-15,0,2,73,60,9,False
2010-11-16,1,3,82,60,10,False
2010-11-17,1,3,77,52,9,False
2010-11-18,0,3,66,52,6,False
2010-11-19,1,0,65,50,9,False
2010-11-20,1,1,37,36,9,False
2010-11-21,0,1,30,65,10,False
2010-11-22,1,3,63,57,9,False
2010-11-23,1,2,72,56,10,False
2010-11-24,1,1,54,43,10,False
2010-11-25,1,2,29,35,9,False
2010-11-26,0,0,28,31,8,False
2010-11-27,1,2,31,43,8,False
2010-11-28,1,1,37,58,11,False
2010-11-29,0,3,69,64,12,False
2010-11-30,0,1,70,58,7,False
2010-12-01,0,1,69,56,10,False
2010-12-02,0,2,70,64,13,False
2010-12-03,0,2,66,60,9,False
2010-12-04,0,1,39,47,8,False
2010-12-05,0,2,40,55,9,False
2010-12-06,1,1,71,56,9,False
2010-12-07,0,2,78,45,11,False
2010-12-08,0,3,93,52,9,False
2010-12-09,0,1,74,49,9,False
2010-12-10,1,2,63,51,9,False
2010-12-11,0,3,42,41,9,False
2010-12-12,0,1,39,66,11,False
2010-12-13,0,2,70,59,11,False
2010-12-14,0,3,75,45,14,False
2010-12-15,0,2,66,54,11,False
2010-12-16,0,2,61,54,14,False
2010-12-17,0,2,62,42,9,False
2010-12-18,1,1,29,37,13,False
2010-12-19,1,0,29,58,11,False
2010-12-20,0,2,58,44,14,False
2010-12-21,1,2,58,45,9,False
2010-12-22,0,2,55,53,11,False
2010-12-23,0,0,40,39,10,False
2010-12-24,0,0,25,52,11,False
2010-12-25,0,0,19,37,13,False
2010-12-26,1,1,16,59,10,False
2010-12-27,0,1,39,43,7,False
2010-12-28,0,1,47,48,12,False
2010-12-29,0,0,45,41,10,False
2010-12-30,0,0,50,52,12,False
