date,lay,liquidate,miser,owe,recession,isPartial
2013-09-26,64,1,2,12,8,False
2013-09-27,56,0,4,11,6,False
2013-09-28,67,1,2,9,5,False
2013-09-29,66,1,1,11,6,False
2013-09-30,68,0,1,13,9,False
2013-10-01,58,1,2,14,11,False
2013-10-02,58,1,1,13,10,False
2013-10-03,62,0,2,14,11,False
2013-10-04,60,0,2,12,8,False
2013-10-05,59,0,2,11,6,False
2013-10-06,61,0,4,10,8,False
2013-10-07,61,1,3,15,9,False
2013-10-08,62,1,2,15,9,False
2013-10-09,66,1,2,16,10,False
2013-10-10,58,0,2,16,8,False
2013-10-11,59,0,3,11,8,False
2013-10-12,60,0,2,12,4,False
2013-10-13,67,0,1,12,6,False
2013-10-14,62,1,2,14,10,False
2013-10-15,64,1,2,14,9,False
2013-10-16,60,1,2,18,11,False
2013-10-17,62,0,2,13,7,False
2013-10-18,67,0,3,13,8,False
2013-10-19,60,1,2,9,4,False
2013-10-20,65,0,3,10,5,False
2013-10-21,72,1,3,9,10,False
2013-10-22,62,0,2,16,9,False
2013-10-23,65,0,4,15,10,False
2013-10-24,60,1,3,12,8,False
2013-10-25,51,0,2,11,8,False
2013-10-26,67,0,2,8,6,False
2013-10-27,57,0,2,10,8,False
2013-10-28,58,0,3,13,8,False
2013-10-29,65,0,4,12,10,False
2013-10-30,51,0,2,12,9,False
2013-10-31,51,0,3,11,9,False
2013-11-01,57,0,2,13,9,False
2013-11-02,65,0,4,8,5,False
2013-11-03,73,0,3,10,5,False
2013-11-04,64,1,2,11,10,False
2013-11-05,60,1,3,16,12,False
2013-11-06,64,0,4,13,9,False
2013-11-07,61,1,3,12,7,False
2013-11-08,68,0,1,16,9,False
2013-11-09,66,0,2,11,5,False
2013-11-10,67,0,4,11,7,False
2013-11-11,66,0,3,10,8,False
2013-11-12,62,1,3,11,9,False
2013-11-13,58,1,4,10,7,False
2013-11-14,64,0,3,15,12,False
2013-11-15,60,0,2,12,6,False
2013-11-16,66,0,1,11,5,False
2013-11-17,69,0,3,11,8,False
2013-11-18,61,1,2,14,11,False
2013-11-19,59,0,3,13,9,False
2013-11-20,63,1,3,11,9,False
2013-11-21,66,0,5,12,10,False
2013-11-22,56,0,5,13,10,False
2013-11-23,60,0,5,10,6,False
2013-11-24,56,0,5,9,7,False
2013-11-25,54,0,5,12,10,False
2013-11-26,55,1,3,12,6,False
2013-11-27,56,1,8,12,5,False
2013-11-28,52,0,5,7,3,False
2013-11-29,54,0,4,10,3,False
2013-11-30,56,0,5,9,5,False
2013-12-01,54,0,4,8,7,False
2013-12-02,53,1,4,12,9,False
2013-12-03,56,0,6,13,10,False
2013-12-04,58,0,6,14,12,False
2013-12-05,61,0,8,14,12,False
2013-12-06,53,1,7,12,10,False
2013-12-07,61,0,10,11,7,False
2013-12-08,55,1,8,10,7,False
2013-12-09,55,1,8,9,10,False
2013-12-10,60,1,14,13,13,False
2013-12-11,62,1,17,14,10,False
2013-12-12,59,0,9,15,13,False
2013-12-13,62,0,9,11,8,False
2013-12-14,63,0,7,12,5,False
2013-12-15,61,0,9,9,6,False
2013-12-16,56,1,7,13,7,False
2013-12-17,55,1,8,11,7,False
2013-12-18,50,1,7,10,10,False
2013-12-19,54,1,10,15,9,False
2013-12-20,51,0,10,13,6,False
2013-12-21,49,0,14,13,3,False
2013-12-22,61,0,13,7,3,False
2013-12-23,54,0,9,12,4,False
2013-12-24,50,0,16,10,5,False
