date,privileged,productive,productivity,profit,profitable,isPartial
2006-12-04,1,1,12,53,3,False
2006-12-05,1,5,13,76,1,False
2006-12-06,2,2,14,69,4,False
2006-12-07,2,4,6,76,4,False
2006-12-08,0,7,9,62,5,False
2006-12-09,0,3,12,56,0,False
2006-12-10,0,0,9,45,3,False
2006-12-11,0,0,9,62,3,False
2006-12-12,2,5,17,57,5,False
2006-12-13,5,2,20,71,4,False
2006-12-14,2,3,11,63,6,False
2006-12-15,1,3,9,43,2,False
2006-12-16,2,0,6,45,2,False
2006-12-17,0,0,10,41,7,False
2006-12-18,1,3,6,53,2,False
2006-12-19,2,3,10,55,8,False
2006-12-20,1,1,6,62,5,False
2006-12-21,4,2,7,65,4,False
2006-12-22,1,2,6,40,1,False
2006-12-23,0,0,3,26,3,False
2006-12-24,0,6,2,17,4,False
2006-12-25,2,0,4,45,0,False
2006-12-26,0,0,4,44,6,False
2006-12-27,1,2,11,61,4,False
2006-12-28,2,0,9,40,1,False
2006-12-29,1,0,2,40,4,False
2006-12-30,0,0,5,33,2,False
2006-12-31,0,3,6,39,3,False
2007-01-01,0,0,2,29,2,False
2007-01-02,1,3,9,50,2,False
2007-01-03,1,0,11,65,6,False
2007-01-04,0,3,7,72,5,False
2007-01-05,1,6,7,60,9,False
2007-01-06,1,3,7,49,1,False
2007-01-07,1,0,6,52,3,False
2007-01-08,1,2,13,55,5,False
2007-01-09,2,2,10,72,2,False
2007-01-10,3,2,9,58,0,False
2007-01-11,1,2,10,62,2,False
2007-01-12,3,0,5,56,6,False
2007-01-13,0,1,11,46,1,False
2007-01-14,1,4,7,54,3,False
2007-01-15,1,5,8,60,1,False
2007-01-16,2,1,16,67,4,False
2007-01-17,2,4,14,74,4,False
2007-01-18,5,2,16,68,6,False
2007-01-19,0,4,15,59,2,False
2007-01-20,1,0,8,57,3,False
2007-01-21,0,1,4,49,1,False
2007-01-22,0,5,7,70,5,False
2007-01-23,1,2,10,83,5,False
2007-01-24,2,3,6,75,7,False
2007-01-25,1,7,21,76,4,False
2007-01-26,1,3,15,61,4,False
2007-01-27,3,1,8,49,3,False
2007-01-28,0,3,8,55,3,False
2007-01-29,2,3,12,69,2,False
2007-01-30,1,3,13,84,1,False
2007-01-31,5,5,12,90,1,False
2007-02-01,4,2,15,85,5,False
2007-02-02,1,1,11,84,4,False
2007-02-03,0,4,7,48,0,False
2007-02-04,0,1,4,51,1,False
2007-02-05,1,5,13,75,7,False
2007-02-06,2,1,10,71,5,False
2007-02-07,1,4,10,60,5,False
2007-02-08,3,7,12,83,4,False
2007-02-09,1,3,17,56,4,False
2007-02-10,1,4,5,49,8,False
2007-02-11,3,1,7,35,1,False
2007-02-12,3,1,14,57,0,False
2007-02-13,0,2,8,72,5,False
2007-02-14,0,2,18,70,3,False
2007-02-15,1,2,7,70,4,False
2007-02-16,2,4,11,71,5,False
2007-02-17,0,1,8,40,0,False
2007-02-18,0,4,8,45,0,False
2007-02-19,0,2,10,81,3,False
2007-02-20,3,1,12,68,3,False
2007-02-21,0,5,19,58,2,False
2007-02-22,0,1,6,69,1,False
2007-02-23,2,0,9,64,2,False
2007-02-24,0,1,15,61,1,False
2007-02-25,0,3,3,46,5,False
2007-02-26,4,3,14,62,6,False
2007-02-27,2,3,10,69,4,False
2007-02-28,1,2,7,71,6,False
2007-03-01,1,4,8,66,8,False
2007-03-02,1,4,12,69,2,False
2007-03-03,0,1,8,46,3,False
2007-03-04,0,3,9,36,5,False
2007-03-05,2,5,14,69,1,False
2007-03-06,2,1,10,82,4,False
2007-03-07,0,4,8,60,4,False
2007-03-08,0,2,10,64,3,False
2007-03-09,1,7,13,79,5,False
2007-03-10,0,1,10,41,4,False
2007-03-11,4,3,5,63,4,False
2007-03-12,1,3,16,68,4,False
2007-03-13,1,5,13,71,4,False
2007-03-14,1,1,7,77,3,False
2007-03-15,2,1,11,100,2,False
2007-03-16,2,2,17,46,0,False
2007-03-17,0,4,5,54,4,False
2007-03-18,0,1,7,55,4,False
2007-03-19,2,4,12,63,4,False
2007-03-20,2,3,11,71,1,False
2007-03-21,0,7,21,74,4,False
2007-03-22,2,4,15,81,3,False
2007-03-23,0,2,7,65,6,False
2007-03-24,0,3,4,53,1,False
2007-03-25,3,0,7,53,3,False
2007-03-26,0,1,12,66,4,False
2007-03-27,1,4,14,70,4,False
2007-03-28,1,2,13,66,4,False
2007-03-29,2,4,14,66,4,False
2007-03-30,2,1,13,55,1,False
2007-03-31,3,4,6,49,4,False
2007-04-01,1,1,5,48,1,False
2007-04-02,3,3,12,69,5,False
2007-04-03,4,7,8,100,4,False
2007-04-04,2,4,8,73,4,False
2007-04-05,1,4,7,68,6,False
2007-04-06,1,3,13,60,1,False
2007-04-07,1,1,12,40,4,False
2007-04-08,0,4,7,41,6,False
2007-04-09,1,4,19,69,3,False
2007-04-10,1,6,7,72,3,False
2007-04-11,2,2,12,71,2,False
2007-04-12,2,4,9,69,2,False
2007-04-13,2,4,16,71,5,False
2007-04-14,0,1,11,51,3,False
2007-04-15,0,1,6,59,1,False
2007-04-16,3,4,11,80,5,False
2007-04-17,2,2,12,75,2,False
2007-04-18,2,3,5,59,3,False
2007-04-19,3,4,16,64,4,False
2007-04-20,2,6,8,65,3,False
2007-04-21,0,3,8,41,4,False
2007-04-22,0,1,10,51,6,False
2007-04-23,1,4,9,65,1,False
2007-04-24,0,3,8,80,1,False
2007-04-25,0,7,12,73,2,False
2007-04-26,1,2,10,65,2,False
2007-04-27,1,3,8,65,6,False
2007-04-28,1,1,10,52,5,False
2007-04-29,0,3,7,64,1,False
2007-04-30,1,1,11,72,3,False
2007-05-01,1,2,16,66,3,False
2007-05-02,0,3,10,69,1,False
2007-05-03,1,6,18,64,3,False
2007-05-04,0,0,14,73,4,False
2007-05-05,0,1,3,38,5,False
2007-05-06,0,5,9,56,1,False
2007-05-07,4,5,11,76,4,False
2007-05-08,1,4,16,63,2,False
2007-05-09,1,1,21,74,2,False
2007-05-10,2,2,16,72,2,False
2007-05-11,2,2,13,58,6,False
2007-05-12,0,3,5,46,3,False
2007-05-13,0,6,4,41,3,False
2007-05-14,2,5,13,68,4,False
2007-05-15,2,4,13,74,4,False
2007-05-16,1,2,9,82,3,False
2007-05-17,0,6,14,61,5,False
2007-05-18,1,3,9,54,0,False
2007-05-19,1,1,5,52,3,False
2007-05-20,3,3,4,50,4,False
2007-05-21,1,2,8,70,3,False
2007-05-22,0,1,6,70,3,False
2007-05-23,1,1,13,67,6,False
2007-05-24,1,1,18,60,4,False
2007-05-25,0,0,9,57,2,False
2007-05-26,1,1,1,51,6,False
2007-05-27,1,0,3,31,4,False
2007-05-28,4,4,5,35,5,False
2007-05-29,1,2,4,65,3,False
2007-05-30,2,4,12,53,3,False
2007-05-31,0,2,12,64,3,False
2007-06-01,1,4,5,65,2,False
2007-06-02,0,6,5,34,4,False
2007-06-03,0,1,4,48,3,False
2007-06-04,0,7,10,70,5,False
2007-06-05,1,2,13,63,3,False
2007-06-06,1,2,15,79,7,False
2007-06-07,0,3,8,59,3,False
2007-06-08,2,3,22,54,3,False
2007-06-09,1,1,5,48,5,False
2007-06-10,0,1,3,43,7,False
2007-06-11,2,5,16,64,4,False
2007-06-12,2,3,13,60,2,False
2007-06-13,0,7,12,68,4,False
2007-06-14,2,0,7,67,3,False
2007-06-15,0,3,8,51,5,False
2007-06-16,0,1,9,44,3,False
2007-06-17,0,2,2,31,6,False
2007-06-18,3,6,13,60,4,False
2007-06-19,2,1,8,65,4,False
2007-06-20,4,2,14,68,4,False
2007-06-21,6,3,12,70,3,False
2007-06-22,1,4,12,52,3,False
2007-06-23,0,0,7,39,3,False
2007-06-24,3,4,7,39,5,False
2007-06-25,2,4,12,56,5,False
2007-06-26,2,2,4,69,3,False
2007-06-27,1,3,7,59,1,False
2007-06-28,2,2,12,64,4,False
2007-06-29,2,1,5,48,4,False
2007-06-30,0,3,5,37,0,False
2007-07-01,1,1,3,37,4,False
2007-07-02,2,3,8,72,4,False
2007-07-03,0,3,9,58,3,False
2007-07-04,1,1,7,43,2,False
2007-07-05,1,2,13,55,5,False
2007-07-06,4,2,4,64,4,False
2007-07-07,0,0,11,32,1,False
2007-07-08,0,0,3,38,8,False
2007-07-09,3,4,6,65,7,False
