date,lay,liquidate,miser,owe,recession,isPartial
2004-04-11,54,0,0,0,11,False
2004-04-12,0,0,0,0,0,True
2004-04-13,0,0,0,0,0,True
2004-04-14,31,0,0,5,4,False
2004-04-15,50,2,2,15,7,False
2004-04-16,49,0,0,4,2,False
2004-04-17,55,0,0,3,3,False
2004-04-18,42,0,0,6,3,False
2004-04-19,48,0,6,0,6,False
2004-04-20,28,0,0,0,12,False
2004-04-21,43,0,5,9,4,False
2004-04-22,33,0,0,2,2,False
2004-04-23,42,0,0,2,0,False
2004-04-24,30,0,3,0,0,False
2004-04-25,44,0,0,0,3,False
2004-04-26,34,0,0,4,4,False
2004-04-27,19,0,3,3,3,False
2004-04-28,45,0,2,5,4,False
2004-04-29,44,0,0,2,6,False
2004-04-30,47,0,0,2,4,False
2004-05-01,22,0,3,3,0,False
2004-05-02,31,3,0,3,0,False
2004-05-03,23,0,2,0,4,False
2004-05-04,39,0,4,5,2,False
2004-05-05,50,0,0,2,2,False
2004-05-06,33,0,2,0,4,False
2004-05-07,37,0,0,2,4,False
2004-05-08,27,0,3,0,0,False
2004-05-09,37,0,0,3,7,False
2004-05-10,43,0,0,2,8,False
2004-05-11,38,2,0,2,0,False
2004-05-12,28,0,2,2,0,False
2004-05-13,49,2,5,0,5,False
2004-05-14,59,0,0,2,2,False
2004-05-15,20,0,7,0,0,False
2004-05-16,26,0,7,10,3,False
2004-05-17,24,0,0,2,5,False
2004-05-18,39,0,4,5,5,False
2004-05-19,27,0,0,4,4,False
2004-05-20,37,0,6,2,4,False
2004-05-21,31,0,4,0,0,False
2004-05-22,40,0,3,0,3,False
2004-05-23,46,0,3,0,7,False
2004-05-24,29,0,4,11,0,False
2004-05-25,25,0,2,2,5,False
2004-05-26,39,0,6,7,4,False
2004-05-27,41,0,0,6,4,False
2004-05-28,41,0,4,0,0,False
2004-05-29,36,0,0,4,4,False
2004-05-30,41,0,7,0,0,False
2004-05-31,39,0,0,0,0,False
2004-06-01,26,0,0,2,2,False
2004-06-02,26,0,4,4,0,False
2004-06-03,38,0,0,4,0,False
2004-06-04,44,2,2,0,2,False
2004-06-05,27,0,3,0,3,False
2004-06-06,43,0,0,0,0,False
2004-06-07,38,0,0,2,6,False
2004-06-08,49,0,0,4,6,False
2004-06-09,29,0,2,2,4,False
2004-06-10,27,0,0,0,6,False
2004-06-11,38,2,0,2,2,False
2004-06-12,24,0,0,0,7,False
2004-06-13,38,0,0,3,3,False
2004-06-14,48,0,2,2,2,False
2004-06-15,32,0,0,4,6,False
2004-06-16,36,0,0,4,2,False
2004-06-17,45,2,4,0,8,False
2004-06-18,31,0,0,0,2,False
2004-06-19,38,0,0,0,3,False
2004-06-20,39,4,7,0,4,False
2004-06-21,38,0,0,2,2,False
2004-06-22,34,0,0,4,4,False
2004-06-23,37,0,4,0,2,False
2004-06-24,34,0,6,2,2,False
2004-06-25,31,0,4,2,0,False
2004-06-26,27,0,0,0,3,False
2004-06-27,28,0,7,7,4,False
2004-06-28,27,0,0,4,6,False
2004-06-29,28,0,2,2,2,False
2004-06-30,36,0,2,6,2,False
2004-07-01,20,0,0,2,0,False
2004-07-02,20,0,0,0,7,False
2004-07-03,18,0,0,7,0,False
2004-07-04,19,0,0,4,0,False
2004-07-05,19,3,0,3,3,False
2004-07-06,21,0,0,6,2,False
2004-07-07,60,0,6,0,2,False
2004-07-08,100,0,4,8,2,False
2004-07-09,76,0,4,2,4,False
2004-07-10,73,0,0,10,0,False
2004-07-11,76,0,3,3,0,False
2004-07-12,48,2,2,7,0,False
2004-07-13,50,0,2,0,6,False
2004-07-14,74,0,0,0,0,False
2004-07-15,32,0,0,2,0,False
2004-07-16,33,0,0,0,2,False
2004-07-17,36,0,0,7,0,False
2004-07-18,36,0,0,0,6,False
2004-07-19,42,2,0,2,0,False
2004-07-20,24,0,4,2,0,False
2004-07-21,30,0,2,2,6,False
2004-07-22,31,0,4,2,6,False
2004-07-23,39,0,6,0,4,False
2004-07-24,49,0,0,3,3,False
2004-07-25,39,0,3,0,0,False
2004-07-26,45,0,4,2,2,False
2004-07-27,27,0,0,4,2,False
2004-07-28,41,0,0,7,4,False
2004-07-29,42,0,0,4,4,False
2004-07-30,37,0,2,2,2,False
2004-07-31,39,0,3,3,7,False
2004-08-01,36,0,3,3,7,False
2004-08-02,28,0,0,4,2,False
2004-08-03,42,4,2,2,7,False
2004-08-04,19,0,4,2,2,False
2004-08-05,29,0,4,0,6,False
2004-08-06,39,0,2,2,2,False
2004-08-07,36,0,0,0,0,False
2004-08-08,34,0,0,0,0,False
2004-08-09,26,0,0,0,0,False
2004-08-10,20,0,0,2,4,False
2004-08-11,35,0,2,0,0,False
2004-08-12,16,0,2,4,0,False
2004-08-13,28,0,2,6,0,False
2004-08-14,29,0,3,6,3,False
2004-08-15,42,0,0,10,0,False
2004-08-16,24,0,9,0,0,False
2004-08-17,38,2,2,0,4,False
2004-08-18,29,2,0,0,2,False
2004-08-19,30,2,4,0,2,False
2004-08-20,43,0,0,2,0,False
2004-08-21,46,0,3,6,0,False
2004-08-22,51,3,3,0,3,False
2004-08-23,34,0,4,2,4,False
2004-08-24,28,0,0,2,5,False
2004-08-25,32,0,4,0,5,False
2004-08-26,33,0,0,6,0,False
2004-08-27,25,0,0,6,6,False
2004-08-28,37,0,0,0,6,False
2004-08-29,27,0,0,3,3,False
2004-08-30,29,0,2,2,2,False
2004-08-31,58,0,0,7,3,False
2004-09-01,45,0,7,5,3,False
2004-09-02,42,0,0,2,4,False
2004-09-03,33,0,2,2,0,False
2004-09-04,53,0,0,0,3,False
2004-09-05,35,0,0,3,3,False
2004-09-06,27,0,0,3,5,False
2004-09-07,36,0,5,7,5,False
2004-09-08,35,0,2,3,3,False
2004-09-09,22,0,0,2,0,False
2004-09-10,40,0,4,2,0,False
2004-09-11,37,0,3,0,0,False
2004-09-12,28,0,6,3,3,False
2004-09-13,28,0,3,5,0,False
2004-09-14,43,0,3,0,0,False
2004-09-15,32,0,0,5,2,False
2004-09-16,39,0,2,2,3,False
2004-09-17,35,0,2,4,2,False
2004-09-18,22,0,0,6,0,False
2004-09-19,50,3,0,0,3,False
2004-09-20,35,0,0,3,3,False
2004-09-21,35,2,0,0,0,False
2004-09-22,21,0,0,3,5,False
2004-09-23,29,0,3,5,5,False
2004-09-24,34,0,5,2,0,False
2004-09-25,51,0,0,3,0,False
2004-09-26,19,0,0,0,0,False
