date,benevolent,bequeath,betroth,betrothal,bonus,isPartial
2004-01-01,0,0,0,0,40,False
2004-01-02,6,0,0,0,51,False
2004-01-03,0,0,0,7,57,False
2004-01-04,7,0,0,0,50,False
2004-01-05,0,0,0,0,50,False
2004-01-06,0,0,0,0,64,False
2004-01-07,8,0,0,0,50,False
2004-01-08,4,0,0,0,59,False
2004-01-09,4,0,0,0,48,False
2004-01-10,7,0,0,0,69,False
2004-01-11,0,0,0,0,62,False
2004-01-12,0,0,0,0,55,False
2004-01-13,4,0,0,0,52,False
2004-01-14,0,0,0,0,57,False
2004-01-15,0,0,0,0,61,False
2004-01-16,0,0,0,0,39,False
2004-01-17,7,0,0,0,54,False
2004-01-18,0,0,0,0,48,False
2004-01-19,0,0,0,0,46,False
2004-01-20,0,0,0,0,89,False
2004-01-21,4,0,0,0,63,False
2004-01-22,4,0,0,4,56,False
2004-01-23,0,0,0,0,38,False
2004-01-24,6,0,0,0,51,False
2004-01-25,0,0,0,0,45,False
2004-01-26,8,0,0,0,63,False
2004-01-27,0,0,0,0,53,False
2004-01-28,0,4,0,0,43,False
2004-01-29,8,0,0,0,73,False
2004-01-30,4,4,0,0,42,False
2004-01-31,0,0,0,0,39,False
2004-02-01,0,0,0,0,39,False
2004-02-02,0,0,0,0,31,False
2004-02-03,4,0,0,0,48,False
2004-02-04,0,0,0,0,78,False
2004-02-05,7,0,0,0,78,False
2004-02-06,0,0,0,0,84,False
2004-02-07,0,0,0,0,85,False
2004-02-08,0,0,0,0,57,False
2004-02-09,0,0,0,0,42,False
2004-02-10,7,0,0,0,53,False
2004-02-11,4,0,0,0,65,False
2004-02-12,8,0,0,0,74,False
2004-02-13,4,4,0,0,43,False
2004-02-14,7,0,0,0,33,False
2004-02-15,0,0,0,0,41,False
2004-02-16,0,4,0,0,49,False
2004-02-17,0,0,0,0,92,False
2004-02-18,4,0,0,0,53,False
2004-02-19,4,0,0,0,46,False
2004-02-20,4,0,0,0,58,False
2004-02-21,13,0,0,0,50,False
2004-02-22,6,0,0,0,62,False
2004-02-23,4,4,0,0,52,False
2004-02-24,4,0,0,0,61,False
2004-02-25,0,0,0,0,57,False
2004-02-26,0,0,0,0,53,False
2004-02-27,8,0,0,0,78,False
2004-02-28,0,6,0,0,32,False
2004-02-29,0,0,0,18,18,False
2004-03-01,10,0,0,0,47,False
2004-03-02,0,0,0,0,51,False
2004-03-03,0,0,0,0,26,False
2004-03-04,0,0,0,0,63,False
2004-03-05,14,0,0,0,14,False
2004-03-06,10,0,0,0,50,False
2004-03-07,0,0,0,0,55,False
2004-03-08,0,0,0,0,0,True
2004-03-09,0,0,0,0,0,True
2004-03-10,0,0,0,0,90,False
2004-03-11,14,0,0,0,28,False
2004-03-12,0,0,0,0,40,False
2004-03-13,0,0,0,6,65,False
2004-03-14,0,0,0,0,45,False
2004-03-15,4,0,0,0,38,False
2004-03-16,0,0,0,0,77,False
2004-03-17,4,0,0,0,65,False
2004-03-18,8,4,0,0,43,False
2004-03-19,0,0,0,0,62,False
2004-03-20,0,0,0,0,53,False
2004-03-21,0,0,0,0,65,False
2004-03-22,0,0,0,0,46,False
2004-03-23,0,0,0,0,0,True
2004-03-24,10,0,0,0,47,False
2004-03-25,0,0,0,0,55,False
2004-03-26,0,0,0,0,57,False
2004-03-27,7,0,0,0,39,False
2004-03-28,0,0,0,0,54,False
2004-03-29,11,0,0,0,64,False
2004-03-30,4,0,0,0,46,False
2004-03-31,4,0,0,0,43,False
2004-04-01,0,0,0,4,51,False
2004-04-02,4,0,0,0,59,False
2004-04-03,0,0,0,0,57,False
2004-04-04,0,0,0,0,50,False
2004-04-05,0,0,0,0,47,False
2004-04-06,0,0,0,0,37,False
2004-04-07,4,0,0,0,68,False
2004-04-08,16,4,0,0,59,False
2004-04-09,5,0,0,0,70,False
2004-04-10,0,0,0,0,53,False
2004-04-11,0,0,0,0,64,False
2004-04-12,0,0,0,0,0,True
2004-04-13,0,0,0,0,0,True
2004-04-14,0,0,0,0,54,False
2004-04-15,0,0,0,0,59,False
2004-04-16,0,0,0,0,36,False
2004-04-17,7,0,0,0,87,False
2004-04-18,0,6,0,0,32,False
2004-04-19,0,0,0,4,68,False
2004-04-20,4,0,0,0,42,False
2004-04-21,7,0,0,0,56,False
2004-04-22,0,0,0,0,58,False
2004-04-23,4,0,0,0,63,False
2004-04-24,0,0,0,0,40,False
2004-04-25,0,0,0,0,25,False
2004-04-26,0,0,0,0,35,False
2004-04-27,4,0,0,0,49,False
2004-04-28,0,0,0,0,43,False
2004-04-29,7,4,0,4,29,False
2004-04-30,4,4,0,0,63,False
2004-05-01,0,0,0,0,69,False
2004-05-02,6,0,0,0,49,False
2004-05-03,7,0,0,0,38,False
2004-05-04,10,0,0,0,45,False
2004-05-05,0,0,0,0,50,False
2004-05-06,11,0,4,0,66,False
2004-05-07,0,0,0,4,52,False
2004-05-08,7,0,0,0,66,False
2004-05-09,7,0,0,0,27,False
2004-05-10,0,0,0,0,30,False
2004-05-11,4,0,0,0,49,False
2004-05-12,0,0,0,4,60,False
2004-05-13,0,0,0,0,29,False
2004-05-14,4,4,0,0,59,False
2004-05-15,0,0,0,0,59,False
2004-05-16,0,0,0,0,26,False
2004-05-17,4,0,0,0,35,False
2004-05-18,4,0,0,0,39,False
2004-05-19,14,0,0,0,75,False
2004-05-20,7,0,0,0,29,False
2004-05-21,4,0,0,0,46,False
2004-05-22,0,0,0,0,86,False
2004-05-23,0,0,0,0,65,False
2004-05-24,0,0,0,0,83,False
2004-05-25,3,0,0,0,28,False
2004-05-26,4,0,0,0,36,False
2004-05-27,0,0,0,0,61,False
2004-05-28,4,0,0,0,50,False
2004-05-29,0,0,0,7,64,False
2004-05-30,0,0,0,0,74,False
2004-05-31,6,0,0,0,54,False
2004-06-01,0,0,0,0,59,False
2004-06-02,4,0,0,0,40,False
2004-06-03,0,0,0,0,49,False
2004-06-04,4,0,0,0,53,False
2004-06-05,0,0,0,0,65,False
2004-06-06,0,0,0,0,78,False
2004-06-07,4,0,0,0,34,False
2004-06-08,0,0,0,4,84,False
2004-06-09,4,0,0,0,34,False
2004-06-10,0,0,0,0,35,False
2004-06-11,4,0,0,4,55,False
2004-06-12,0,0,0,0,41,False
2004-06-13,0,0,0,0,81,False
2004-06-14,8,4,0,0,60,False
2004-06-15,7,0,0,0,62,False
2004-06-16,8,0,0,0,30,False
2004-06-17,12,0,0,0,69,False
2004-06-18,0,0,0,0,41,False
2004-06-19,7,0,0,0,47,False
2004-06-20,0,0,0,0,71,False
2004-06-21,4,0,0,0,42,False
2004-06-22,0,0,0,0,51,False
2004-06-23,0,0,0,0,46,False
2004-06-24,0,0,0,0,67,False
2004-06-25,0,4,0,0,42,False
2004-06-26,7,0,0,0,46,False
2004-06-27,0,0,0,0,29,False
2004-06-28,0,0,0,4,19,False
2004-06-29,0,0,0,0,55,False
2004-06-30,0,0,0,0,57,False
2004-07-01,8,0,0,0,44,False
2004-07-02,4,0,0,0,40,False
2004-07-03,7,0,0,0,63,False
2004-07-04,0,0,0,0,68,False
2004-07-05,0,0,0,0,99,False
2004-07-06,0,0,0,0,52,False
2004-07-07,4,0,0,0,45,False
2004-07-08,0,0,0,0,49,False
2004-07-09,4,0,0,0,49,False
2004-07-10,0,0,0,0,46,False
2004-07-11,13,0,0,0,80,False
2004-07-12,0,0,0,0,52,False
2004-07-13,11,0,0,0,54,False
2004-07-14,0,0,0,0,16,False
2004-07-15,5,0,0,0,68,False
2004-07-16,0,0,0,0,33,False
2004-07-17,0,0,0,0,65,False
2004-07-18,0,0,0,0,45,False
2004-07-19,7,0,0,0,40,False
2004-07-20,0,0,0,0,39,False
2004-07-21,0,0,0,0,58,False
2004-07-22,0,0,0,0,49,False
2004-07-23,4,0,0,0,68,False
2004-07-24,0,0,0,0,45,False
2004-07-25,0,0,0,0,45,False
2004-07-26,0,0,0,0,46,False
2004-07-27,4,0,0,4,25,False
2004-07-28,0,0,0,0,40,False
2004-07-29,0,0,0,0,49,False
2004-07-30,12,0,0,0,45,False
2004-07-31,6,0,0,0,71,False
2004-08-01,0,0,0,0,45,False
2004-08-02,7,0,0,0,44,False
2004-08-03,7,0,0,0,62,False
2004-08-04,0,0,0,0,44,False
2004-08-05,0,0,0,0,30,False
2004-08-06,0,0,0,0,36,False
2004-08-07,0,0,0,0,32,False
2004-08-08,0,0,0,0,73,False
2004-08-09,4,0,0,4,36,False
2004-08-10,4,0,0,0,32,False
2004-08-11,7,0,0,0,62,False
2004-08-12,7,0,0,0,62,False
2004-08-13,8,0,0,0,31,False
2004-08-14,0,0,0,0,82,False
2004-08-15,0,0,0,0,76,False
2004-08-16,4,0,0,0,44,False
2004-08-17,0,0,0,4,54,False
2004-08-18,0,0,0,0,51,False
2004-08-19,4,0,0,0,44,False
2004-08-20,0,0,0,0,58,False
2004-08-21,6,0,0,0,42,False
2004-08-22,0,0,0,0,100,False
