date,bargain,benefactor,beneficiary,benefit,benevolence,isPartial
2015-10-28,16,2,10,82,2,False
2015-10-29,17,2,10,92,3,False
2015-10-30,14,2,8,76,3,False
2015-10-31,16,2,4,45,1,False
2015-11-01,13,1,4,58,2,False
2015-11-02,19,4,11,87,2,False
2015-11-03,14,4,9,100,2,False
2015-11-04,18,3,11,88,3,False
2015-11-05,15,3,11,85,1,False
2015-11-06,16,2,10,91,2,False
2015-11-07,17,2,5,53,1,False
2015-11-08,14,1,4,54,2,False
2015-11-09,16,3,9,84,1,False
2015-11-10,15,1,10,89,3,False
2015-11-11,16,2,11,84,2,False
2015-11-12,19,2,12,87,3,False
2015-11-13,16,2,7,85,1,False
2015-11-14,10,1,4,52,1,False
2015-11-15,14,2,5,53,2,False
2015-11-16,16,2,13,77,2,False
2015-11-17,15,2,11,85,2,False
2015-11-18,14,2,12,80,2,False
2015-11-19,13,2,9,87,1,False
2015-11-20,17,2,10,77,2,False
2015-11-21,14,1,5,56,1,False
2015-11-22,17,1,4,56,2,False
2015-11-23,17,2,7,81,2,False
2015-11-24,14,3,9,78,2,False
2015-11-25,13,1,7,60,0,False
2015-11-26,11,0,4,41,1,False
2015-11-27,19,1,3,47,1,False
2015-11-28,14,2,4,50,2,False
2015-11-29,16,1,5,58,1,False
2015-11-30,16,2,10,84,2,False
2015-12-01,14,3,9,88,2,False
2015-12-02,15,3,11,86,4,False
2015-12-03,14,4,8,93,3,False
2015-12-04,13,2,10,74,3,False
2015-12-05,16,1,3,54,3,False
2015-12-06,15,2,5,47,1,False
2015-12-07,13,2,7,88,2,False
2015-12-08,16,1,9,81,2,False
2015-12-09,17,2,10,92,2,False
2015-12-10,16,2,7,80,3,False
2015-12-11,15,2,6,79,3,False
2015-12-12,17,1,6,52,1,False
2015-12-13,18,3,4,45,2,False
2015-12-14,13,2,11,87,4,False
2015-12-15,15,3,9,84,3,False
2015-12-16,17,2,8,76,2,False
2015-12-17,12,1,10,79,2,False
2015-12-18,15,1,7,75,3,False
2015-12-19,16,1,3,48,1,False
2015-12-20,13,2,3,48,1,False
2015-12-21,15,1,8,69,1,False
2015-12-22,16,2,10,66,1,False
2015-12-23,14,1,7,55,1,False
2015-12-24,13,1,5,45,1,False
2015-12-25,11,1,2,39,0,False
2015-12-26,16,1,3,39,1,False
2015-12-27,16,2,5,48,3,False
2015-12-28,15,1,8,68,3,False
2015-12-29,13,2,9,71,1,False
2015-12-30,15,1,9,75,0,False
2015-12-31,14,2,5,56,1,False
2016-01-01,17,2,4,35,0,False
2016-01-02,20,2,5,51,1,False
2016-01-03,18,2,3,49,1,False
2016-01-04,18,1,7,73,1,False
2016-01-05,17,3,10,75,3,False
2016-01-06,13,2,10,83,1,False
2016-01-07,17,3,8,81,2,False
2016-01-08,13,3,7,76,3,False
2016-01-09,17,3,8,53,2,False
2016-01-10,17,2,3,50,1,False
2016-01-11,16,2,8,81,2,False
2016-01-12,14,3,8,79,2,False
2016-01-13,15,3,10,82,3,False
2016-01-14,13,3,9,76,3,False
2016-01-15,17,5,7,78,2,False
2016-01-16,21,13,4,54,0,False
2016-01-17,18,15,4,53,1,False
2016-01-18,22,9,5,63,2,False
2016-01-19,13,7,8,92,2,False
2016-01-20,15,6,9,82,2,False
2016-01-21,13,6,7,78,2,False
2016-01-22,15,5,8,78,3,False
2016-01-23,17,7,3,55,1,False
2016-01-24,17,6,4,59,2,False
2016-01-25,16,5,8,82,3,False
2016-01-26,13,4,9,84,2,False
2016-01-27,13,4,7,93,2,False
2016-01-28,18,2,9,94,2,False
2016-01-29,16,3,8,82,2,False
2016-01-30,15,4,4,65,1,False
2016-01-31,20,4,3,59,1,False
2016-02-01,16,3,8,84,2,False
2016-02-02,12,3,8,85,2,False
2016-02-03,16,2,9,85,2,False
2016-02-04,14,1,9,84,3,False
2016-02-05,16,3,8,74,2,False
2016-02-06,20,3,3,55,1,False
2016-02-07,16,2,4,54,2,False
2016-02-08,14,2,8,75,1,False
2016-02-09,16,2,8,83,3,False
2016-02-10,16,3,6,83,2,False
2016-02-11,16,2,7,85,2,False
2016-02-12,17,3,6,73,1,False
2016-02-13,18,1,4,61,1,False
2016-02-14,16,3,3,52,1,False
2016-02-15,16,4,7,68,1,False
2016-02-16,17,3,8,81,1,False
2016-02-17,14,2,7,86,3,False
2016-02-18,17,2,8,77,2,False
2016-02-19,16,3,7,85,1,False
2016-02-20,21,2,4,60,1,False
2016-02-21,19,2,4,64,1,False
2016-02-22,16,3,8,83,1,False
2016-02-23,15,3,9,83,3,False
2016-02-24,17,3,8,84,3,False
2016-02-25,16,2,9,84,2,False
2016-02-26,15,3,7,79,2,False
2016-02-27,16,1,4,57,1,False
2016-02-28,21,2,4,66,2,False
2016-02-29,17,2,8,87,3,False
2016-03-01,15,2,6,86,2,False
2016-03-02,17,2,9,83,2,False
2016-03-03,16,2,7,87,1,False
2016-03-04,14,2,9,79,1,False
2016-03-05,20,3,5,62,1,False
2016-03-06,19,1,3,59,2,False
2016-03-07,17,1,9,76,2,False
2016-03-08,15,3,10,86,2,False
2016-03-09,16,4,8,85,1,False
2016-03-10,15,6,10,81,2,False
2016-03-11,17,2,7,77,2,False
2016-03-12,17,4,5,57,1,False
2016-03-13,20,6,4,63,2,False
2016-03-14,19,3,8,87,1,False
2016-03-15,16,3,8,80,2,False
2016-03-16,15,3,10,80,1,False
2016-03-17,14,2,8,79,2,False
2016-03-18,18,3,8,71,2,False
2016-03-19,18,4,6,59,1,False
2016-03-20,21,2,5,56,1,False
2016-03-21,18,2,10,84,2,False
2016-03-22,14,3,9,81,2,False
2016-03-23,17,2,8,81,2,False
2016-03-24,17,3,7,77,2,False
2016-03-25,16,2,7,69,1,False
2016-03-26,18,4,5,52,1,False
2016-03-27,15,2,4,53,1,False
2016-03-28,20,2,9,84,1,False
2016-03-29,18,1,7,80,1,False
2016-03-30,16,3,11,93,1,False
2016-03-31,15,1,9,87,2,False
2016-04-01,19,1,7,81,1,False
2016-04-02,19,2,5,63,1,False
2016-04-03,19,3,6,61,3,False
2016-04-04,21,3,9,81,2,False
2016-04-05,16,3,10,86,2,False
2016-04-06,17,2,8,87,1,False
2016-04-07,16,3,10,80,2,False
2016-04-08,18,3,8,85,1,False
2016-04-09,21,3,4,63,1,False
2016-04-10,28,4,5,65,2,False
2016-04-11,21,2,7,81,1,False
2016-04-12,15,2,10,91,1,False
2016-04-13,16,1,9,85,3,False
2016-04-14,16,1,8,87,3,False
2016-04-15,18,2,7,81,1,False
2016-04-16,21,2,5,55,1,False
2016-04-17,18,3,7,58,1,False
2016-04-18,17,2,9,87,1,False
2016-04-19,18,1,9,84,1,False
2016-04-20,17,2,7,86,1,False
2016-04-21,18,2,8,87,1,False
2016-04-22,21,1,8,77,2,False
2016-04-23,18,1,5,53,0,False
2016-04-24,19,1,5,59,1,False
2016-04-25,17,2,7,88,2,False
2016-04-26,16,1,7,81,1,False
2016-04-27,16,3,9,86,1,False
2016-04-28,13,2,8,85,2,False
2016-04-29,14,2,8,72,2,False
2016-04-30,16,2,5,52,1,False
2016-05-01,18,2,4,60,2,False
2016-05-02,16,2,9,86,1,False
2016-05-03,17,2,9,84,2,False
2016-05-04,18,3,11,83,1,False
2016-05-05,19,2,9,77,1,False
2016-05-06,15,1,8,70,1,False
2016-05-07,17,3,4,49,1,False
2016-05-08,18,1,3,48,2,False
2016-05-09,18,4,9,85,1,False
2016-05-10,17,2,10,79,1,False
2016-05-11,16,1,8,75,2,False
2016-05-12,14,2,8,79,1,False
2016-05-13,21,2,8,82,1,False
2016-05-14,27,1,5,54,1,False
2016-05-15,20,2,4,53,1,False
2016-05-16,17,2,6,81,1,False
2016-05-17,14,1,9,70,1,False
2016-05-18,13,2,11,75,1,False
2016-05-19,15,1,9,78,2,False
2016-05-20,18,1,7,73,1,False
2016-05-21,16,2,4,52,1,False
2016-05-22,19,1,3,50,1,False
2016-05-23,15,1,7,79,3,False
2016-05-24,17,1,9,84,1,False
2016-05-25,16,1,8,75,1,False
2016-05-26,14,1,9,68,2,False
2016-05-27,17,1,6,63,1,False
2016-05-28,21,2,4,46,0,False
2016-05-29,18,1,3,48,0,False
2016-05-30,21,2,4,49,1,False
2016-05-31,16,1,7,61,1,False
2016-06-01,18,1,9,77,2,False
2016-06-02,14,1,7,75,1,False
2016-06-03,16,1,4,72,1,False
2016-06-04,18,1,5,50,0,False
2016-06-05,20,1,5,47,1,False
2016-06-06,16,2,9,74,1,False
2016-06-07,15,3,8,76,0,False
2016-06-08,16,2,7,76,1,False
2016-06-09,16,1,8,73,0,False
2016-06-10,16,1,6,68,1,False
2016-06-11,17,2,4,41,1,False
2016-06-12,19,1,4,43,1,False
2016-06-13,15,1,7,64,1,False
2016-06-14,14,0,9,66,1,False
2016-06-15,15,1,9,76,2,False
2016-06-16,12,2,7,63,1,False
2016-06-17,16,1,6,59,1,False
2016-06-18,17,3,3,47,0,False
2016-06-19,15,2,4,47,2,False
2016-06-20,16,1,8,68,1,False
2016-06-21,17,1,7,71,1,False
2016-06-22,14,2,9,75,1,False
2016-06-23,15,1,8,68,2,False
2016-06-24,18,2,8,81,1,False
2016-06-25,19,2,2,52,1,False
2016-06-26,16,1,4,50,1,False
2016-06-27,16,2,9,75,1,False
2016-06-28,15,1,9,74,1,False
2016-06-29,14,1,7,70,1,False
2016-06-30,17,1,9,69,1,False
2016-07-01,21,1,7,63,1,False
