date,benevolent,bequeath,betroth,betrothal,bonus,isPartial
2015-05-24,2,0,0,1,57,False
2015-05-25,4,1,0,1,58,False
2015-05-26,5,0,1,1,56,False
2015-05-27,5,1,0,1,55,False
2015-05-28,5,1,0,1,70,False
2015-05-29,1,1,0,0,66,False
2015-05-30,3,0,0,1,58,False
2015-05-31,5,1,0,1,62,False
2015-06-01,3,1,0,1,63,False
2015-06-02,3,1,0,1,60,False
2015-06-03,5,2,0,1,59,False
2015-06-04,4,1,0,1,67,False
2015-06-05,4,1,0,1,67,False
2015-06-06,9,0,0,0,62,False
2015-06-07,3,0,0,1,65,False
2015-06-08,5,1,0,0,64,False
2015-06-09,3,1,0,1,75,False
2015-06-10,4,1,1,0,69,False
2015-06-11,2,1,0,0,55,False
2015-06-12,5,1,0,0,64,False
2015-06-13,4,0,0,1,67,False
2015-06-14,5,0,0,0,68,False
2015-06-15,3,1,0,0,62,False
2015-06-16,4,1,0,1,66,False
2015-06-17,6,1,0,0,69,False
2015-06-18,4,1,0,1,62,False
2015-06-19,11,0,0,0,68,False
2015-06-20,16,0,0,0,56,False
2015-06-21,7,0,0,0,62,False
2015-06-22,4,1,0,0,66,False
2015-06-23,7,1,0,0,67,False
2015-06-24,7,0,0,0,75,False
2015-06-25,5,1,1,0,61,False
2015-06-26,5,1,0,0,67,False
2015-06-27,4,1,0,0,71,False
2015-06-28,3,1,0,1,69,False
2015-06-29,5,1,0,1,66,False
2015-06-30,4,1,0,0,67,False
2015-07-01,8,1,0,0,68,False
2015-07-02,7,1,0,0,64,False
2015-07-03,4,1,0,0,73,False
2015-07-04,2,2,0,0,61,False
2015-07-05,4,1,0,0,58,False
2015-07-06,4,1,0,0,62,False
2015-07-07,6,1,0,0,68,False
2015-07-08,5,1,0,0,57,False
2015-07-09,5,1,0,1,64,False
2015-07-10,4,2,0,0,64,False
2015-07-11,2,0,0,1,70,False
2015-07-12,1,0,0,1,76,False
2015-07-13,5,0,0,0,67,False
2015-07-14,3,0,0,0,77,False
2015-07-15,5,1,0,0,65,False
2015-07-16,6,1,0,0,60,False
2015-07-17,3,1,0,0,65,False
2015-07-18,4,1,0,0,62,False
2015-07-19,6,0,0,1,58,False
2015-07-20,4,0,0,1,64,False
2015-07-21,5,1,0,0,56,False
2015-07-22,5,2,0,0,60,False
2015-07-23,4,1,0,1,60,False
2015-07-24,7,1,0,0,64,False
2015-07-25,4,0,0,1,70,False
2015-07-26,3,1,0,1,66,False
2015-07-27,4,1,1,1,61,False
2015-07-28,5,1,0,0,71,False
2015-07-29,4,1,0,0,66,False
2015-07-30,5,1,1,0,62,False
2015-07-31,4,1,0,0,62,False
2015-08-01,4,1,0,0,77,False
2015-08-02,2,0,0,0,64,False
2015-08-03,5,0,0,0,67,False
2015-08-04,2,0,0,0,71,False
2015-08-05,4,1,1,1,72,False
2015-08-06,2,1,0,0,58,False
2015-08-07,4,1,0,0,65,False
2015-08-08,3,0,0,0,77,False
2015-08-09,3,1,0,0,66,False
2015-08-10,5,1,0,1,62,False
2015-08-11,5,1,0,0,68,False
2015-08-12,7,0,0,0,62,False
2015-08-13,6,1,0,1,69,False
2015-08-14,6,1,1,0,67,False
2015-08-15,4,2,0,0,62,False
2015-08-16,2,0,0,1,64,False
2015-08-17,5,1,0,0,63,False
2015-08-18,6,0,0,0,66,False
2015-08-19,4,2,0,1,67,False
2015-08-20,6,1,0,1,64,False
2015-08-21,3,1,0,1,69,False
2015-08-22,3,0,0,0,67,False
2015-08-23,4,0,0,0,69,False
2015-08-24,4,1,0,0,65,False
2015-08-25,6,1,0,0,76,False
2015-08-26,4,2,0,1,67,False
2015-08-27,6,2,0,0,61,False
2015-08-28,7,2,0,1,71,False
2015-08-29,3,0,1,1,79,False
2015-08-30,5,1,0,0,67,False
2015-08-31,8,2,0,0,71,False
2015-09-01,10,1,0,0,80,False
2015-09-02,10,1,0,1,68,False
2015-09-03,7,2,0,0,65,False
2015-09-04,8,2,0,0,64,False
2015-09-05,4,0,0,0,63,False
2015-09-06,7,0,0,0,73,False
2015-09-07,5,2,0,1,63,False
2015-09-08,9,1,0,0,61,False
2015-09-09,10,1,0,0,69,False
2015-09-10,7,1,0,1,80,False
2015-09-11,8,1,0,1,64,False
2015-09-12,4,1,0,0,72,False
2015-09-13,5,1,0,1,74,False
2015-09-14,8,1,0,0,66,False
2015-09-15,10,1,0,1,85,False
2015-09-16,9,2,0,1,62,False
2015-09-17,9,1,0,0,54,False
2015-09-18,10,1,0,1,59,False
2015-09-19,6,0,0,0,62,False
2015-09-20,6,2,1,1,67,False
2015-09-21,9,1,0,1,59,False
2015-09-22,8,3,0,1,66,False
2015-09-23,10,1,0,0,64,False
2015-09-24,7,1,1,0,65,False
2015-09-25,9,2,1,1,60,False
2015-09-26,5,0,0,0,71,False
2015-09-27,5,1,0,0,66,False
2015-09-28,8,1,0,0,62,False
2015-09-29,7,1,0,0,63,False
2015-09-30,10,1,0,0,61,False
2015-10-01,8,2,0,1,55,False
2015-10-02,6,2,0,0,56,False
2015-10-03,3,0,0,0,68,False
2015-10-04,5,0,0,0,69,False
2015-10-05,8,2,0,0,70,False
2015-10-06,5,1,1,1,63,False
2015-10-07,9,1,0,1,75,False
2015-10-08,9,1,0,1,66,False
2015-10-09,7,2,0,0,65,False
2015-10-10,3,1,0,0,69,False
2015-10-11,3,0,0,0,73,False
2015-10-12,8,0,0,1,59,False
2015-10-13,7,1,0,0,64,False
2015-10-14,8,1,0,0,66,False
2015-10-15,9,1,0,1,69,False
2015-10-16,7,1,0,0,58,False
2015-10-17,4,1,0,0,62,False
2015-10-18,4,0,0,0,65,False
2015-10-19,8,1,0,2,60,False
2015-10-20,10,2,0,0,68,False
2015-10-21,9,1,0,0,61,False
2015-10-22,7,2,0,1,70,False
2015-10-23,7,2,0,0,60,False
2015-10-24,5,0,0,1,64,False
2015-10-25,5,0,0,1,58,False
2015-10-26,12,3,0,0,63,False
2015-10-27,12,1,1,0,69,False
2015-10-28,6,1,1,0,62,False
2015-10-29,8,1,0,1,66,False
2015-10-30,8,1,0,1,64,False
2015-10-31,5,1,0,0,67,False
2015-11-01,5,1,0,0,74,False
2015-11-02,7,1,0,0,71,False
2015-11-03,10,1,0,0,68,False
2015-11-04,8,1,0,1,66,False
2015-11-05,11,2,0,1,71,False
2015-11-06,6,1,0,1,69,False
2015-11-07,2,0,0,0,70,False
2015-11-08,5,1,0,0,69,False
2015-11-09,7,1,0,1,72,False
2015-11-10,9,1,0,1,69,False
2015-11-11,8,1,0,1,68,False
2015-11-12,9,1,0,1,65,False
