date,advantage,affluence,affluent,afloat,allowance,isPartial
2004-04-12,0,0,0,0,0,True
2004-04-13,0,0,0,0,0,True
2004-04-14,63,0,0,0,9,False
2004-04-15,72,2,0,3,14,False
2004-04-16,79,0,2,0,15,False
2004-04-17,32,0,0,3,13,False
2004-04-18,52,0,0,3,24,False
2004-04-19,75,0,2,0,5,False
2004-04-20,99,0,0,0,10,False
2004-04-21,78,0,2,2,17,False
2004-04-22,71,0,2,0,5,False
2004-04-23,57,0,4,0,6,False
2004-04-24,81,0,3,3,9,False
2004-04-25,44,0,0,0,3,False
2004-04-26,54,2,3,0,0,False
2004-04-27,73,0,2,0,7,False
2004-04-28,75,0,0,0,5,False
2004-04-29,68,0,0,2,14,False
2004-04-30,54,2,2,0,7,False
2004-05-01,55,0,0,0,3,False
2004-05-02,68,0,3,0,6,False
2004-05-03,59,0,0,0,13,False
2004-05-04,81,0,0,0,7,False
2004-05-05,67,2,0,3,8,False
2004-05-06,76,0,2,2,9,False
2004-05-07,50,2,0,4,8,False
2004-05-08,61,0,0,0,3,False
2004-05-09,71,0,0,0,3,False
2004-05-10,100,0,0,2,4,False
2004-05-11,87,0,0,0,8,False
2004-05-12,69,2,2,2,3,False
2004-05-13,72,0,2,0,7,False
2004-05-14,71,0,2,0,6,False
2004-05-15,69,0,3,0,6,False
2004-05-16,44,3,3,0,3,False
2004-05-17,69,0,0,2,14,False
2004-05-18,77,2,3,3,12,False
2004-05-19,80,0,0,2,5,False
2004-05-20,78,0,0,2,11,False
2004-05-21,56,0,2,2,13,False
2004-05-22,60,0,0,0,0,False
2004-05-23,40,0,0,0,9,False
2004-05-24,62,0,0,0,3,False
2004-05-25,81,0,2,2,5,False
2004-05-26,70,0,2,0,10,False
2004-05-27,51,0,2,0,5,False
2004-05-28,63,0,0,2,6,False
2004-05-29,61,0,0,3,3,False
2004-05-30,50,0,0,0,7,False
2004-05-31,57,0,0,3,11,False
2004-06-01,58,2,5,0,7,False
2004-06-02,66,0,0,2,5,False
2004-06-03,65,0,2,0,11,False
2004-06-04,73,0,2,0,16,False
2004-06-05,54,0,0,0,3,False
2004-06-06,44,0,0,0,9,False
2004-06-07,66,0,4,0,7,False
2004-06-08,62,0,5,0,12,False
2004-06-09,80,0,2,2,9,False
2004-06-10,71,0,4,0,9,False
2004-06-11,67,0,0,0,8,False
2004-06-12,62,0,3,0,3,False
2004-06-13,69,0,0,0,7,False
2004-06-14,76,0,2,2,14,False
2004-06-15,76,0,2,2,11,False
2004-06-16,78,0,0,0,7,False
2004-06-17,97,0,0,0,9,False
2004-06-18,63,0,0,0,8,False
2004-06-19,45,0,0,3,3,False
2004-06-20,51,0,3,0,3,False
2004-06-21,72,2,0,2,5,False
2004-06-22,62,0,0,0,7,False
2004-06-23,60,0,0,2,11,False
2004-06-24,77,0,2,2,15,False
2004-06-25,59,0,2,4,6,False
2004-06-26,57,0,3,0,16,False
2004-06-27,88,0,3,0,3,False
2004-06-28,63,2,4,4,13,False
2004-06-29,57,0,0,2,11,False
2004-06-30,65,0,0,2,14,False
2004-07-01,70,0,0,2,11,False
2004-07-02,52,0,2,2,8,False
2004-07-03,41,0,0,0,3,False
2004-07-04,58,0,0,0,4,False
2004-07-05,67,0,0,0,15,False
2004-07-06,78,0,0,2,7,False
2004-07-07,56,0,0,4,21,False
2004-07-08,87,0,2,2,13,False
2004-07-09,72,0,4,2,6,False
2004-07-10,66,0,0,0,3,False
2004-07-11,53,0,0,0,6,False
2004-07-12,72,0,0,0,10,False
2004-07-13,80,0,2,2,17,False
2004-07-14,93,0,8,0,0,False
2004-07-15,40,0,0,2,12,False
2004-07-16,63,0,2,0,6,False
2004-07-17,47,0,0,0,3,False
2004-07-18,52,0,0,0,3,False
2004-07-19,87,0,5,3,7,False
2004-07-20,80,0,3,0,16,False
2004-07-21,79,0,0,0,9,False
2004-07-22,61,0,0,0,6,False
2004-07-23,60,0,2,0,10,False
2004-07-24,43,0,3,0,6,False
2004-07-25,74,0,0,0,15,False
2004-07-26,99,0,0,2,5,False
2004-07-27,86,0,0,0,12,False
2004-07-28,69,0,0,0,7,False
2004-07-29,71,0,2,2,5,False
2004-07-30,82,0,0,0,6,False
2004-07-31,96,0,0,0,12,False
2004-08-01,56,3,3,6,9,False
2004-08-02,74,2,4,0,4,False
2004-08-03,70,0,0,0,10,False
2004-08-04,90,0,4,0,4,False
2004-08-05,70,0,0,4,5,False
2004-08-06,64,0,0,0,13,False
2004-08-07,43,3,0,3,12,False
2004-08-08,48,0,0,0,3,False
2004-08-09,79,0,2,2,9,False
2004-08-10,59,2,2,0,7,False
2004-08-11,74,0,2,0,7,False
2004-08-12,50,2,0,0,17,False
2004-08-13,62,0,2,0,7,False
2004-08-14,78,0,3,0,3,False
2004-08-15,67,0,0,0,9,False
2004-08-16,67,0,0,3,29,False
2004-08-17,67,0,2,2,12,False
2004-08-18,62,0,0,2,9,False
2004-08-19,60,0,0,2,10,False
2004-08-20,65,0,0,2,9,False
2004-08-21,40,0,0,0,6,False
2004-08-22,51,0,0,0,9,False
2004-08-23,63,0,0,0,12,False
2004-08-24,90,0,0,0,8,False
2004-08-25,89,0,3,3,8,False
2004-08-26,67,0,2,2,7,False
2004-08-27,59,0,2,0,2,False
2004-08-28,73,0,0,3,3,False
2004-08-29,70,0,0,0,6,False
2004-08-30,67,2,2,2,15,False
2004-08-31,68,0,0,0,16,False
2004-09-01,60,0,0,0,15,False
2004-09-02,67,0,2,2,8,False
2004-09-03,48,0,0,2,6,False
2004-09-04,50,0,0,0,3,False
2004-09-05,54,0,0,3,0,False
2004-09-06,56,3,0,0,3,False
2004-09-07,63,0,0,2,6,False
2004-09-08,67,0,2,0,10,False
2004-09-09,56,0,2,0,10,False
2004-09-10,58,0,5,0,7,False
2004-09-11,60,0,0,3,5,False
2004-09-12,42,0,0,3,5,False
2004-09-13,67,0,0,2,6,False
2004-09-14,69,0,0,0,19,False
2004-09-15,51,0,0,0,12,False
2004-09-16,64,0,2,3,5,False
2004-09-17,58,0,0,0,15,False
2004-09-18,64,0,5,0,3,False
2004-09-19,69,0,0,3,13,False
2004-09-20,59,0,3,2,8,False
2004-09-21,83,0,0,1,4,False
2004-09-22,77,2,0,0,11,False
2004-09-23,74,0,0,0,14,False
2004-09-24,61,2,0,0,10,False
2004-09-25,59,0,0,0,5,False
2004-09-26,58,0,3,0,5,False
