date,gain,generosity,gift,gold,guide,isPartial
2010-10-20,8,0,19,43,62,False
2010-10-21,8,0,19,42,62,False
2010-10-22,7,0,19,44,59,False
2010-10-23,7,0,18,44,68,False
2010-10-24,7,0,17,42,74,False
2010-10-25,7,0,20,41,60,False
2010-10-26,8,0,20,40,64,False
2010-10-27,8,0,20,42,62,False
2010-10-28,7,0,18,42,63,False
2010-10-29,7,0,20,42,61,False
2010-10-30,5,0,17,40,69,False
2010-10-31,6,0,15,40,76,False
2010-11-01,7,0,21,42,76,False
2010-11-02,7,0,25,43,100,False
2010-11-03,8,0,21,42,57,False
2010-11-04,8,0,23,47,59,False
2010-11-05,7,0,23,45,58,False
2010-11-06,6,0,22,46,66,False
2010-11-07,7,0,23,43,70,False
2010-11-08,8,0,24,49,65,False
2010-11-09,8,0,27,53,60,False
2010-11-10,9,0,25,52,62,False
2010-11-11,8,0,27,46,66,False
2010-11-12,8,0,27,49,62,False
2010-11-13,7,0,28,45,67,False
2010-11-14,6,0,27,45,70,False
2010-11-15,7,0,28,46,59,False
2010-11-16,7,0,29,45,56,False
2010-11-17,7,0,31,43,58,False
2010-11-18,7,0,31,46,58,False
2010-11-19,7,0,32,42,54,False
2010-11-20,6,0,32,44,66,False
2010-11-21,7,0,33,46,68,False
2010-11-22,6,0,34,42,59,False
2010-11-23,7,0,35,42,57,False
2010-11-24,6,0,34,41,59,False
2010-11-25,5,0,29,43,66,False
2010-11-26,6,0,43,44,65,False
2010-11-27,5,0,43,49,69,False
2010-11-28,7,0,44,48,74,False
2010-11-29,7,0,45,45,61,False
2010-11-30,7,0,48,44,61,False
2010-12-01,8,0,49,43,61,False
2010-12-02,8,0,48,47,60,False
2010-12-03,7,0,51,47,59,False
2010-12-04,7,0,49,49,67,False
2010-12-05,6,0,55,49,71,False
2010-12-06,8,0,57,48,60,False
2010-12-07,8,0,59,49,63,False
2010-12-08,8,0,65,50,64,False
2010-12-09,6,0,65,48,61,False
2010-12-10,7,0,64,48,63,False
2010-12-11,6,0,65,49,75,False
2010-12-12,6,0,66,47,78,False
2010-12-13,8,0,73,48,65,False
2010-12-14,7,0,73,47,64,False
2010-12-15,7,0,77,49,63,False
2010-12-16,7,0,78,46,61,False
2010-12-17,6,0,83,47,61,False
2010-12-18,6,0,82,50,69,False
2010-12-19,5,0,75,48,71,False
2010-12-20,5,0,82,49,63,False
2010-12-21,6,0,79,47,64,False
2010-12-22,8,0,82,46,65,False
2010-12-23,5,0,78,45,64,False
2010-12-24,5,0,76,46,67,False
2010-12-25,4,0,61,48,75,False
2010-12-26,5,0,45,46,81,False
2010-12-27,6,0,34,48,74,False
2010-12-28,8,0,32,51,69,False
2010-12-29,6,0,31,47,71,False
2010-12-30,8,0,29,46,70,False
