date,cost,crisis,deficit,depreciation,domination,isPartial
2006-06-14,74,7,3,1,1,False
2006-06-15,72,8,4,1,1,False
2006-06-16,72,6,4,2,2,False
2006-06-17,72,5,1,1,1,False
2006-06-18,60,6,2,1,3,False
2006-06-19,84,9,2,2,1,False
2006-06-20,77,8,2,2,1,False
2006-06-21,79,7,3,1,2,False
2006-06-22,71,8,2,2,2,False
2006-06-23,72,7,2,2,1,False
2006-06-24,65,7,3,0,2,False
2006-06-25,70,6,1,0,3,False
2006-06-26,80,7,2,1,1,False
2006-06-27,82,9,3,2,0,False
2006-06-28,80,6,2,2,1,False
2006-06-29,68,8,2,1,1,False
2006-06-30,70,7,2,1,1,False
2006-07-01,75,5,2,0,2,False
2006-07-02,71,7,3,1,3,False
2006-07-03,69,9,2,1,4,False
2006-07-04,67,7,2,1,1,False
2006-07-05,70,8,3,1,2,False
2006-07-06,81,9,2,2,2,False
2006-07-07,70,8,3,1,1,False
2006-07-08,61,6,2,1,3,False
2006-07-09,71,10,2,1,3,False
2006-07-10,77,7,3,2,1,False
2006-07-11,75,7,5,2,1,False
2006-07-12,79,8,3,1,1,False
2006-07-13,74,10,2,2,1,False
2006-07-14,69,8,2,1,1,False
2006-07-15,59,10,2,1,1,False
2006-07-16,77,7,2,2,2,False
2006-07-17,78,11,4,2,2,False
2006-07-18,82,11,2,1,1,False
2006-07-19,73,9,2,2,1,False
2006-07-20,78,7,3,2,1,False
2006-07-21,75,9,1,2,1,False
2006-07-22,64,8,1,1,1,False
2006-07-23,77,7,3,1,3,False
2006-07-24,72,10,2,1,1,False
2006-07-25,89,9,2,1,1,False
2006-07-26,80,8,2,1,1,False
2006-07-27,75,10,3,2,1,False
2006-07-28,74,8,3,1,3,False
2006-07-29,63,8,2,1,1,False
2006-07-30,66,11,2,2,2,False
2006-07-31,88,9,2,1,1,False
2006-08-01,70,7,3,2,2,False
2006-08-02,79,7,3,2,1,False
2006-08-03,77,8,2,2,2,False
2006-08-04,76,9,3,2,2,False
2006-08-05,72,6,1,1,1,False
2006-08-06,72,8,2,1,2,False
2006-08-07,83,9,4,2,2,False
2006-08-08,76,7,3,2,1,False
2006-08-09,65,7,3,1,2,False
2006-08-10,82,8,3,1,1,False
2006-08-11,77,6,3,2,2,False
2006-08-12,62,6,1,1,2,False
2006-08-13,66,6,1,1,1,False
2006-08-14,76,7,1,2,1,False
2006-08-15,69,7,3,2,1,False
2006-08-16,70,6,1,2,2,False
2006-08-17,80,8,2,1,2,False
2006-08-18,67,6,2,2,1,False
2006-08-19,65,6,1,1,1,False
2006-08-20,72,6,1,1,2,False
2006-08-21,75,9,3,1,1,False
2006-08-22,78,6,3,2,2,False
2006-08-23,63,8,2,1,2,False
2006-08-24,79,8,3,2,2,False
2006-08-25,64,6,2,2,1,False
2006-08-26,65,7,1,1,2,False
2006-08-27,70,5,1,1,3,False
2006-08-28,62,7,3,2,1,False
2006-08-29,73,4,1,2,1,False
2006-08-30,76,6,2,1,2,False
2006-08-31,68,7,3,1,1,False
2006-09-01,66,6,3,1,1,False
2006-09-02,57,7,0,1,2,False
2006-09-03,65,6,1,1,2,False
2006-09-04,65,8,1,0,2,False
2006-09-05,75,7,3,2,2,False
2006-09-06,63,6,3,1,2,False
2006-09-07,71,7,3,1,1,False
2006-09-08,68,6,3,1,2,False
2006-09-09,59,9,1,0,2,False
2006-09-10,64,6,2,1,1,False
2006-09-11,70,6,1,1,1,False
2006-09-12,70,10,4,1,1,False
2006-09-13,76,5,5,2,2,False
2006-09-14,76,8,3,1,2,False
2006-09-15,70,7,2,2,2,False
2006-09-16,64,6,2,2,2,False
2006-09-17,70,9,1,0,3,False
2006-09-18,80,9,4,1,1,False
2006-09-19,69,8,3,1,2,False
2006-09-20,75,8,2,2,1,False
2006-09-21,74,9,3,1,1,False
2006-09-22,75,7,3,2,1,False
2006-09-23,66,5,3,2,2,False
2006-09-24,67,8,1,1,1,False
2006-09-25,72,6,3,2,1,False
2006-09-26,68,9,3,3,2,False
2006-09-27,78,9,4,2,2,False
2006-09-28,74,7,3,1,1,False
2006-09-29,66,7,2,2,1,False
2006-09-30,69,9,2,1,2,False
2006-10-01,64,7,2,1,3,False
2006-10-02,78,9,2,2,1,False
2006-10-03,73,6,4,3,2,False
2006-10-04,81,7,3,2,2,False
2006-10-05,71,10,3,2,1,False
2006-10-06,66,8,3,2,2,False
2006-10-07,57,6,2,1,1,False
2006-10-08,72,6,2,1,4,False
2006-10-09,75,9,3,2,2,False
2006-10-10,77,9,3,2,1,False
2006-10-11,83,10,7,2,1,False
2006-10-12,77,9,6,2,0,False
2006-10-13,69,7,3,1,1,False
2006-10-14,61,6,3,1,2,False
2006-10-15,74,7,2,1,1,False
2006-10-16,76,10,3,2,1,False
2006-10-17,80,10,3,1,2,False
2006-10-18,73,6,3,2,2,False
2006-10-19,76,9,4,2,1,False
2006-10-20,75,7,3,3,2,False
2006-10-21,69,7,2,1,3,False
2006-10-22,65,9,2,1,2,False
2006-10-23,78,10,2,2,1,False
2006-10-24,80,8,3,2,1,False
2006-10-25,79,11,4,2,2,False
2006-10-26,79,8,4,2,1,False
2006-10-27,74,8,3,1,1,False
2006-10-28,58,7,2,2,2,False
