date,hustle,hustler,inflation,jobless,laid,isPartial
2014-05-12,10,5,11,0,6,False
2014-05-13,10,5,11,0,5,False
2014-05-14,9,7,12,0,6,False
2014-05-15,8,5,12,1,6,False
2014-05-16,8,5,11,0,6,False
2014-05-17,16,7,8,0,6,False
2014-05-18,18,8,7,0,7,False
2014-05-19,12,4,10,0,5,False
2014-05-20,8,4,10,0,6,False
2014-05-21,8,5,10,0,7,False
2014-05-22,7,6,10,1,6,False
2014-05-23,10,6,9,0,6,False
2014-05-24,12,7,6,0,6,False
2014-05-25,16,7,6,0,6,False
2014-05-26,13,9,9,0,7,False
2014-05-27,10,7,9,0,6,False
2014-05-28,8,5,11,0,7,False
2014-05-29,8,6,9,0,6,False
2014-05-30,8,5,9,0,7,False
2014-05-31,12,7,8,0,6,False
2014-06-01,16,8,6,0,6,False
2014-06-02,11,5,8,0,6,False
2014-06-03,8,6,10,0,7,False
2014-06-04,8,5,10,0,6,False
2014-06-05,7,6,11,1,7,False
2014-06-06,8,6,10,0,7,False
2014-06-07,12,7,7,0,6,False
2014-06-08,14,5,9,0,8,False
2014-06-09,9,6,9,0,6,False
2014-06-10,7,6,8,0,6,False
2014-06-11,8,5,9,0,7,False
2014-06-12,9,5,8,0,5,False
2014-06-13,8,5,6,0,7,False
2014-06-14,11,6,5,0,7,False
2014-06-15,12,6,7,0,5,False
2014-06-16,7,5,7,0,5,False
2014-06-17,7,5,9,0,6,False
2014-06-18,6,7,8,0,5,False
2014-06-19,7,4,10,1,6,False
2014-06-20,8,7,9,0,6,False
2014-06-21,9,7,8,0,7,False
2014-06-22,10,5,8,0,6,False
