date,partnership,patron,patronage,precious,priceless
2008-02-20,76.5806056298,37.0,0.0,61.6086581183,13.2119001208
2008-02-21,81.0853471374,30.0,0.0,61.6086581183,13.2119001208
2008-02-22,77.7067910067,26.0,0.0,53.4716655367,14.8633876359
2008-02-23,57.4354542223,34.0,0.0,68.5832231883,11.5604126057
2008-02-24,42.7950443225,35.0,0.0,56.9589480717,14.0376438784
2008-02-25,88.9686447758,40.0,0.0,56.9589480717,14.0376438784
2008-02-26,88.9686447758,23.0,0.0,48.82195549,11.5604126057
2008-02-27,97.978127791,28.0,0.0,67.4207956767,11.5604126057
2008-02-28,87.8424593988,32.0,0.0,61.6086581183,9.08318133307
2008-02-29,83.3377178912,29.0,0.0,66.258368165,14.0376438784
2008-03-01,24.776078292,39.0,0.0,53.4716655367,13.2119001208
2008-03-02,11.2618537691,32.0,0.0,74.3953607467,10.7346688482
2008-03-03,84.4639032681,32.0,0.0,55.79652056,8.25743757552
2008-03-04,90.0948301527,31.0,0.0,47.3404599033,12.5078068006
2008-03-05,73.202049499,33.0,0.0,47.3404599033,15.6347585008
2008-03-06,95.7257570372,36.0,0.0,51.2854982285,13.2895447257
2008-03-07,75.4544202529,39.0,0.0,69.6956770798,5.47216547527
2008-03-08,55.1830834685,32.0,0.0,49.9704854535,10.1625930255
2008-03-09,27.0284490458,30.0,0.0,59.1755748791,9.38085510047
2008-03-10,70.9496787452,29.0,0.0,52.6005110036,17.1982343509
2008-03-11,88.9686447758,29.0,0.0,47.3404599033,10.9443309505
2008-03-12,104.735240052,30.0,0.0,64.4356259795,9.38085510047
2008-03-13,78.8329763836,33.0,0.0,65.7506387545,7.81737925039
2008-03-14,91.2210155296,33.0,0.0,55.2305365538,10.9443309505
2008-03-15,46.1736004532,42.0,0.0,57.860562104,10.9443309505
2008-03-16,49.552156584,47.0,0.0,60.4905876542,10.9443309505
2008-03-17,101.356683922,36.0,0.0,53.9155237787,9.38085510047
2008-03-18,61.94019573,41.0,0.0,81.5307920556,11.7260688756
2008-03-19,91.2210155296,34.0,0.0,71.0106898549,10.1625930255
2008-03-20,92.8462580137,32.7364565158,0.0,51.2854982285,6.25390340031
2008-03-21,64.6397998829,30.6244270632,0.0,46.0254471282,7.81737925039
2008-03-22,45.8354944624,36.9605154211,0.0,63.1206132044,16.4164964258
2008-03-23,43.4849562849,20.0642798,0.0,85.4758303809,13.2895447257
2008-03-24,108.124756168,35.9045006948,0.0,61.8056004293,11.7260688756
2008-03-25,74.0419525932,27.4563828842,0.0,53.9155237787,7.03564132535
2008-03-26,103.423679813,33.7924712421,0.0,63.1206132044,13.2895447257
2008-03-27,78.7430289483,27.4563828842,0.0,68.3806643047,17.1982343509
2008-03-28,72.8666835044,43.296603779,0.0,49.9704854535,8.59911717543
2008-03-29,38.7838799298,49.6326921369,0.0,46.0254471282,25.7973515263
2008-03-30,34.0828035746,42.2405890527,0.0,69.6956770798,21.8886619011
2008-03-31,86.9699125698,43.296603779,0.0,63.1206132044,7.03564132535
2008-04-01,105.77421799,35.9045006948,0.0,46.0254471282,13.2895447257
2008-04-02,71.6914144156,38.0165301474,0.0,63.1206132044,17.1982343509
2008-04-03,91.6709889249,35.9045006948,0.0,56.5455493289,10.9443309505
2008-04-04,63.4645307942,40.1285596,0.0,57.860562104,15.6347585008
2008-04-05,54.0623780839,36.9605154211,0.0,57.860562104,17.9799722759
2008-04-06,50.5365708176,36.9605154211,0.0,76.2707409553,9.38085510047
2008-04-07,86.9699125698,23.232323979,0.0,67.0656515296,13.2895447257
2008-04-08,86.9699125698,35.9045006948,0.0,63.1206132044,16.4164964258
2008-04-09,108.124756168,30.6244270632,0.0,52.6005110036,7.81737925039
2008-04-10,84.6193743922,32.7364565158,0.0,63.1206132044,14.8530205757
2008-04-11,88.1451816586,46.4646479579,0.0,55.2305365538,21.8886619011
2008-04-12,38.7838799298,41.1845743263,0.0,46.0254471282,13.2895447257
2008-04-13,56.4129162615,28.5123976105,0.0,55.2305365538,14.8530205757
2008-04-14,98.7226034576,33.7924712421,0.0,63.1206132044,14.8530205757
2008-04-15,104.598948901,31.6804417895,0.0,46.0254471282,10.1625930255
2008-04-16,88.1451816586,33.7924712421,0.0,46.0254471282,7.81737925039
2008-04-17,75.217221682,30.6244270632,0.0,64.4356259795,12.5078068006
2008-04-18,71.6914144156,32.7364565158,0.0,53.9155237787,15.6347585008
2008-04-19,43.4849562849,42.2405890527,0.0,67.0656515296,10.9443309505
2008-04-20,34.0828035746,33.7924712421,0.0,76.2707409553,10.9443309505
2008-04-21,103.423679813,42.2405890527,0.0,63.1206132044,9.38085510047
2008-04-22,92.8462580137,34.8484859684,0.0,48.6554726784,10.9443309505
2008-04-23,75.217221682,33.7924712421,0.0,39.4503832527,14.0712826507
2008-04-24,82.2688362146,27.4563828842,0.0,43.395421578,10.9443309505
2008-04-25,81.0935671259,19.0082650737,0.0,51.2854982285,9.38085510047
2008-04-26,28.2064581307,26.4003681579,0.0,46.0254471282,21.1069239761
2008-04-27,30.5569963083,41.1845743263,0.0,67.0656515296,7.03564132535
2008-04-28,81.0935671259,36.9605154211,0.0,46.0254471282,7.03564132535
2008-04-29,88.1451816586,36.9605154211,0.0,61.8056004293,10.1625930255
2008-04-30,90.4957198361,31.6804417895,0.0,60.4905876542,7.81737925039
2008-05-01,97.5473343688,28.5123976105,0.0,57.860562104,4.69042755024
2008-05-02,58.763454439,35.9045006948,0.0,42.0804088029,11.7260688756
2008-05-03,21.1548435981,35.9045006948,0.0,59.1755748791,9.38085510047
2008-05-04,16.4537672429,33.7924712421,0.0,63.1206132044,16.4164964258
2008-05-05,91.6709889249,43.296603779,0.0,53.9155237787,17.1982343509
2008-05-06,84.6193743922,42.2405890527,0.0,60.4905876542,7.81737925039
2008-05-07,108.124756168,34.8484859684,0.0,67.0656515296,7.81737925039
2008-05-08,94.0215271025,21.1202945263,0.0,48.6554726784,8.59911717543
2008-05-09,55.2376471727,51.7447215895,0.0,59.1755748791,7.81737925039
2008-05-10,43.4849562849,33.7924712421,0.0,65.7506387545,10.1625930255
2008-05-11,34.0828035746,45.4086332316,0.0,64.4356259795,12.5078068006
2008-05-12,91.6709889249,32.7364565158,0.0,61.8056004293,7.81737925039
2008-05-13,86.9699125698,31.6804417895,0.0,77.5857537304,11.7260688756
2008-05-14,82.2688362146,40.1285596,0.0,51.2854982285,10.1625930255
2008-05-15,71.6914144156,27.4563828842,0.0,46.0254471282,10.1625930255
2008-05-16,91.6709889249,32.7364565158,0.0,38.1353704776,10.1625930255
2008-05-17,28.2064581307,47.5206626842,0.0,42.0804088029,14.0712826507
2008-05-18,41.1344181073,44.3526185053,0.0,59.1755748791,8.59911717543
2008-05-19,72.8666835044,40.1285596,0.0,42.0804088029,7.81737925039
2008-05-20,82.2688362146,35.9045006948,0.0,44.7104343531,7.03564132535
2008-05-21,82.2688362146,32.7364565158,0.0,51.2854982285,8.59911717543
2008-05-22,85.794643481,27.4563828842,0.0,59.1755748791,11.7260688756
2008-05-23,74.0419525932,33.7924712421,0.0,47.3404599033,12.5078068006
2008-05-24,45.8354944624,48.5766774106,0.0,82.8458048307,9.38085510047
2008-05-25,18.8043054205,27.4563828842,0.0,35.5053449275,18.7617102009
2008-05-26,27.031189042,24.2883387053,0.0,26.3002555018,16.4164964258
2008-05-27,77.5677598595,35.9045006948,0.0,48.6554726784,10.1625930255
2008-05-28,76.3924907707,22.1763092526,0.0,60.4905876542,7.81737925039
2008-05-29,90.4957198361,27.4563828842,0.0,53.9155237787,16.4164964258
2008-05-30,79.9182980371,32.7364565158,0.0,60.4905876542,10.9443309505
2008-05-31,32.9075344859,34.8484859684,0.0,51.2854982285,13.2895447257
2008-06-01,45.8354944624,44.3526185053,0.0,68.3806643047,6.25390340031
2008-06-02,79.9182980371,28.5123976105,0.0,40.7653960278,9.38085510047
2008-06-03,77.5677598595,31.6804417895,0.0,36.8203577025,10.9443309505
2008-06-04,83.4441053034,19.0082650737,0.0,46.0254471282,7.03564132535
2008-06-05,101.073141635,43.296603779,0.0,53.9155237787,5.47216547527
2008-06-06,81.0935671259,28.5123976105,0.0,65.7506387545,10.1625930255
2008-06-07,28.2064581307,33.7924712421,0.0,47.3404599033,14.0712826507
2008-06-08,42.3096871961,46.4646479579,0.0,60.4905876542,5.47216547527
2008-06-09,69.3408762381,34.8484859684,0.0,49.9704854535,7.03564132535
2008-06-10,74.0419525932,22.1763092526,0.0,51.2854982285,8.59911717543
2008-06-11,74.0419525932,26.4003681579,0.0,51.2854982285,7.03564132535
2008-06-12,91.6709889249,17.9522503474,0.0,48.6554726784,10.1625930255
2008-06-13,72.8666835044,30.6244270632,0.0,51.2854982285,14.0712826507
2008-06-14,27.031189042,36.9605154211,0.0,35.5053449275,10.1625930255
2008-06-15,38.7838799298,27.4563828842,0.0,39.4503832527,14.8530205757
2008-06-16,63.4645307942,21.1202945263,0.0,44.7104343531,12.5078068006
2008-06-17,66.9903380605,30.6244270632,0.0,53.9155237787,10.9443309505
2008-06-18,90.4957198361,26.4003681579,0.0,47.3404599033,5.47216547527
2008-06-19,84.6193743922,25.3443534316,0.0,59.1755748791,9.38085510047
2008-06-20,88.1451816586,29.5684123369,0.0,56.5455493289,7.03564132535
2008-06-21,29.3817272195,28.5123976105,0.0,71.0106898549,13.2895447257
2008-06-22,29.3817272195,33.7924712421,0.0,53.9155237787,10.9443309505
2008-06-23,82.2688362146,30.6244270632,0.0,48.6554726784,7.81737925039
2008-06-24,102.248410724,29.5684123369,0.0,47.3404599033,13.2895447257
2008-06-25,71.6914144156,29.5684123369,0.0,34.1903321524,8.59911717543
2008-06-26,83.4441053034,34.8484859684,0.0,72.32570263,9.38085510047
2008-06-27,62.2892617054,30.6244270632,0.0,43.395421578,7.81737925039
2008-06-28,23.5053817756,40.1285596,0.0,53.9155237787,6.25390340031
2008-06-29,35.2580726634,36.9605154211,0.0,55.2305365538,10.1625930255
2008-06-30,78.7430289483,19.0082650737,0.0,61.8056004293,10.9443309505
2008-07-01,94.0215271025,27.4563828842,0.0,38.1353704776,14.8530205757
2008-07-02,64.6397998829,30.6244270632,0.0,65.7506387545,7.81737925039
2008-07-03,71.6914144156,33.7924712421,0.0,36.8203577025,12.5078068006
2008-07-04,25.8559199532,28.5123976105,0.0,44.7104343531,17.1982343509
2008-07-05,27.031189042,25.3443534316,0.0,49.9704854535,10.1625930255
2008-07-06,45.8354944624,30.6244270632,0.0,40.7653960278,13.2895447257
2008-07-07,96.37206528,32.7364565158,0.0,52.6005110036,7.03564132535
2008-07-08,81.0935671259,26.4003681579,0.0,56.5455493289,12.5078068006
2008-07-09,92.8462580137,28.5123976105,0.0,46.0254471282,4.69042755024
2008-07-10,86.9699125698,31.6804417895,0.0,63.1206132044,10.9443309505
2008-07-11,61.1139926166,33.7924712421,0.0,47.3404599033,8.59911717543
2008-07-12,22.3301126868,30.6244270632,0.0,68.3806643047,10.1625930255
2008-07-13,32.9075344859,40.1285596,0.0,67.0656515296,8.59911717543
2008-07-14,69.3408762381,21.1202945263,0.0,51.2854982285,8.59911717543
2008-07-15,76.3924907707,32.7364565158,0.0,53.9155237787,7.81737925039
2008-07-16,83.4441053034,30.6244270632,0.0,55.2305365538,12.5078068006
2008-07-17,76.3924907707,32.7364565158,0.0,60.4905876542,11.7260688756
2008-07-18,56.4129162615,33.7924712421,0.0,69.6956770798,10.9443309505
2008-07-19,27.031189042,35.9045006948,0.0,69.6956770798,14.8530205757
2008-07-20,24.6806508644,32.7364565158,0.0,64.4356259795,8.59911717543
2008-07-21,74.0419525932,17.9522503474,0.0,55.2305365538,6.25390340031
2008-07-22,85.794643481,30.6244270632,0.0,64.4356259795,7.81737925039
2008-07-23,72.8666835044,25.3443534316,0.0,49.9704854535,6.25390340031
2008-07-24,70.5161453268,29.5684123369,0.0,42.0804088029,7.81737925039
2008-07-25,89.3204507473,33.7924712421,0.0,40.7653960278,11.7260688756
2008-07-26,30.5569963083,22.1763092526,0.0,52.6005110036,10.1625930255
2008-07-27,36.4333417522,34.8484859684,0.0,55.2305365538,14.0712826507
2008-07-28,75.217221682,20.0642798,0.0,57.860562104,10.1625930255
2008-07-29,76.3924907707,23.232323979,0.0,61.8056004293,8.59911717543
2008-07-30,69.3408762381,29.5684123369,0.0,72.32570263,9.38085510047
2008-07-31,75.217221682,29.5684123369,0.0,49.9704854535,7.81737925039
2008-08-01,70.5161453268,30.6244270632,0.0,34.1903321524,12.5078068006
2008-08-02,32.9075344859,33.7924712421,0.0,67.0656515296,8.59911717543
2008-08-03,34.0828035746,34.8484859684,0.0,51.2854982285,11.7260688756
2008-08-04,64.6397998829,34.8484859684,0.0,57.860562104,9.38085510047
2008-08-05,71.6914144156,25.3443534316,0.0,55.2305365538,7.03564132535
2008-08-06,59.9387235278,31.6804417895,0.0,51.2854982285,8.59911717543
2008-08-07,68.1656071493,35.9045006948,0.0,51.2854982285,7.03564132535
2008-08-08,51.7118399064,24.2883387053,0.0,43.395421578,10.9443309505
2008-08-09,25.8559199532,41.1845743263,0.0,61.8056004293,2.34521377512
2008-08-10,35.2580726634,25.3443534316,0.0,47.3404599033,13.2895447257
2008-08-11,85.794643481,13.7281914421,0.0,47.3404599033,7.81737925039
2008-08-12,78.7430289483,19.0082650737,0.0,47.3404599033,12.5078068006
2008-08-13,77.5677598595,26.4003681579,0.0,49.9704854535,7.81737925039
2008-08-14,77.5677598595,30.6244270632,0.0,71.0106898549,12.5078068006
2008-08-15,78.7430289483,21.1202945263,0.0,61.8056004293,10.1625930255
2008-08-16,32.9075344859,78.1450897474,0.0,51.2854982285,3.9086896252
2008-08-17,31.7322653971,45.4086332316,0.0,74.9557281802,10.1625930255
2008-08-18,79.9182980371,33.7924712421,0.0,48.6554726784,10.9443309505
2008-08-19,77.5677598595,30.6244270632,0.0,51.2854982285,4.69042755024
2008-08-20,79.9182980371,38.0165301474,0.0,52.6005110036,10.1625930255
2008-08-21,94.0215271025,33.7924712421,0.0,65.7506387545,14.0712826507
2008-08-22,57.5881853503,34.8484859684,0.0,42.0804088029,11.7260688756
2008-08-23,36.4333417522,24.2883387053,0.0,59.1755748791,10.9443309505
2008-08-24,39.9591490185,26.4003681579,0.0,52.6005110036,7.03564132535
2008-08-25,79.9182980371,24.2883387053,0.0,60.4905876542,13.2895447257
2008-08-26,83.4441053034,29.5684123369,0.0,39.4503832527,10.1625930255
2008-08-27,77.5677598595,33.7924712421,0.0,60.4905876542,10.9443309505
2008-08-28,75.217221682,27.4563828842,0.0,35.5053449275,7.03564132535
2008-08-29,76.3924907707,50.6887068632,0.0,57.860562104,12.5078068006
2008-08-30,27.031189042,31.6804417895,0.0,61.8056004293,9.38085510047
2008-08-31,34.0828035746,36.9605154211,0.0,63.1206132044,8.59911717543
2008-09-01,42.3096871961,23.232323979,0.0,51.2854982285,8.59911717543
2008-09-02,83.4441053034,23.232323979,0.0,42.0804088029,4.69042755024
2008-09-03,103.423679813,30.6244270632,0.0,52.6005110036,16.4164964258
2008-09-04,68.1656071493,22.1763092526,0.0,48.6554726784,7.03564132535
2008-09-05,70.5161453268,32.7364565158,0.0,43.395421578,7.81737925039
2008-09-06,28.2064581307,23.232323979,0.0,56.5455493289,14.8530205757
2008-09-07,39.9591490185,43.296603779,0.0,67.0656515296,3.12695170016
2008-09-08,72.8666835044,33.7924712421,0.0,30.2452938271,7.81737925039
2008-09-09,65.8150689717,36.9605154211,0.0,68.3806643047,7.81737925039
2008-09-10,117.526908878,32.7364565158,0.0,53.9155237787,10.1625930255
2008-09-11,81.0935671259,36.9605154211,0.0,53.9155237787,3.9086896252
2008-09-12,84.6193743922,30.6244270632,0.0,49.9704854535,10.9443309505
2008-09-13,28.2064581307,41.1845743263,0.0,56.5455493289,10.1625930255
2008-09-14,19.9795745093,59.1368246737,0.0,56.5455493289,5.47216547527
2008-09-15,79.9182980371,35.9045006948,0.0,67.0656515296,7.81737925039
2008-09-16,88.1451816586,42.2405890527,0.0,71.0106898549,3.12695170016
2008-09-17,81.0935671259,40.1285596,0.0,67.0656515296,9.38085510047
2008-09-18,68.1656071493,39.0725448737,0.0,56.5455493289,13.2895447257
2008-09-19,85.794643481,31.6804417895,0.0,68.3806643047,8.59911717543
2008-09-20,38.7838799298,46.4646479579,0.0,46.0254471282,7.03564132535
2008-09-21,45.8354944624,47.5206626842,0.0,61.8056004293,9.38085510047
2008-09-22,69.3408762381,44.3526185053,0.0,51.2854982285,8.59911717543
2008-09-23,95.1967961912,42.2405890527,0.0,71.0106898549,7.03564132535
2008-09-24,75.217221682,47.5206626842,0.0,59.1755748791,7.81737925039
2008-09-25,78.7430289483,33.7924712421,0.0,65.7506387545,9.38085510047
2008-09-26,89.3204507473,41.1845743263,0.0,56.5455493289,10.1625930255
2008-09-27,24.6806508644,40.1285596,0.0,53.9155237787,8.59911717543
2008-09-28,28.2064581307,29.5684123369,0.0,53.9155237787,6.25390340031
2008-09-29,91.6709889249,38.0165301474,0.0,55.2305365538,7.03564132535
2008-09-30,64.6397998829,39.0725448737,0.0,64.4356259795,8.59911717543
2008-10-01,78.7430289483,39.0725448737,0.0,49.9704854535,4.69042755024
2008-10-02,92.8462580137,31.6804417895,0.0,48.6554726784,10.1625930255
2008-10-03,78.7430289483,39.0725448737,0.0,61.8056004293,7.81737925039
2008-10-04,50.5365708176,45.4086332316,0.0,43.395421578,7.03564132535
2008-10-05,41.1344181073,41.1845743263,0.0,95.9959325816,5.47216547527
2008-10-06,61.1139926166,32.7364565158,0.0,71.0106898549,5.47216547527
2008-10-07,77.5677598595,39.0725448737,0.0,68.3806643047,6.25390340031
2008-10-08,72.8666835044,36.9605154211,0.0,68.3806643047,6.25390340031
2008-10-09,91.6709889249,36.9605154211,0.0,67.0656515296,11.7260688756
2008-10-10,85.794643481,41.1845743263,0.0,56.5455493289,9.38085510047
2008-10-11,31.7322653971,33.7924712421,0.0,48.6554726784,11.7260688756
2008-10-12,37.608610841,40.1285596,0.0,51.2854982285,7.03564132535
2008-10-13,104.598948901,39.0725448737,0.0,53.9155237787,7.81737925039
2008-10-14,62.2892617054,36.9605154211,0.0,73.6407154051,7.03564132535
2008-10-15,75.217221682,29.5684123369,0.0,64.4356259795,9.38085510047
2008-10-16,96.37206528,36.9605154211,0.0,59.1755748791,7.03564132535
2008-10-17,64.6397998829,51.7447215895,0.0,43.395421578,4.69042755024
2008-10-18,24.6806508644,51.7447215895,0.0,82.8458048307,8.59911717543
2008-10-19,42.3096871961,47.5206626842,0.0,49.9704854535,11.7260688756
2008-10-20,83.4441053034,47.5206626842,0.0,51.2854982285,10.1625930255
2008-10-21,89.3204507473,48.5766774106,0.0,55.2305365538,12.5078068006
2008-10-22,83.4441053034,36.9605154211,0.0,60.4905876542,10.1625930255
2008-10-23,72.8666835044,43.296603779,0.0,49.9704854535,9.38085510047
2008-10-24,58.763454439,38.0165301474,0.0,64.4356259795,8.59911717543
2008-10-25,31.7322653971,43.296603779,0.0,63.1206132044,7.81737925039
2008-10-26,47.0107635512,42.2405890527,0.0,49.9704854535,5.47216547527
2008-10-27,71.6914144156,34.8484859684,0.0,55.2305365538,4.69042755024
2008-10-28,79.9182980371,55.9687804948,0.0,51.2854982285,7.81737925039
2008-10-29,70.5161453268,44.3526185053,0.0,72.32570263,12.5078068006
2008-10-30,83.4441053034,51.7447215895,0.0,36.8203577025,13.2895447257
2008-10-31,65.8150689717,58.0808099474,0.0,53.9155237787,8.59911717543
2008-11-01,30.5569963083,70.7529866632,0.0,60.4905876542,13.2895447257
2008-11-02,42.3096871961,49.6326921369,0.0,67.0656515296,9.38085510047
2008-11-03,82.2688362146,32.7364565158,0.0,47.3404599033,11.7260688756
2008-11-04,76.3924907707,38.0165301474,0.0,49.9704854535,3.9086896252
2008-11-05,66.9903380605,36.9605154211,0.0,48.6554726784,5.47216547527
2008-11-06,108.124756168,39.0725448737,0.0,55.2305365538,6.25390340031
2008-11-07,70.5161453268,35.9045006948,0.0,59.1755748791,11.7260688756
2008-11-08,34.0828035746,38.0165301474,0.0,30.2452938271,10.1625930255
2008-11-09,48.18603264,47.5206626842,0.0,59.1755748791,11.7260688756
2008-11-10,92.8462580137,46.4646479579,0.0,53.9155237787,11.7260688756
2008-11-11,84.6193743922,41.1845743263,0.0,51.2854982285,9.38085510047
2008-11-12,77.5677598595,43.296603779,0.0,73.6407154051,7.81737925039
2008-11-13,96.37206528,43.296603779,0.0,47.0056775308,13.6390297246
2008-11-14,61.1139926166,41.1845743263,0.0,69.0395888734,8.52439357786
2008-11-15,41.1344181073,47.5206626842,0.0,58.7570969135,10.2292722934
2008-11-16,45.8354944624,48.5766774106,0.0,76.3842259876,4.26219678893
2008-11-17,91.6709889249,44.3526185053,0.0,48.4746049537,6.81951486229
2008-11-18,79.9182980371,36.9605154211,0.0,61.6949517592,8.52439357786
2008-11-19,69.3408762381,48.5766774106,0.0,44.0678226852,11.934151009
2008-11-20,85.794643481,48.5766774106,0.0,49.9435323765,4.26219678893
2008-11-21,66.9903380605,50.6887068632,0.0,54.350314645,6.81951486229
2008-11-22,47.0107635512,39.0725448737,0.0,67.5706614506,5.9670755045
2008-11-23,28.2064581307,47.5206626842,0.0,71.9774437191,6.81951486229
2008-11-24,88.1451816586,39.0725448737,0.0,47.0056775308,12.7865903668
2008-11-25,76.3924907707,27.4563828842,0.0,85.1977905246,11.0817116512
2008-11-26,52.8871089951,33.7924712421,0.0,66.1017340277,5.11463614672
2008-11-27,18.8043054205,43.296603779,0.0,61.6949517592,10.2292722934
2008-11-28,41.1344181073,36.9605154211,0.0,64.6328066049,13.6390297246
2008-11-29,40.6519561627,28.7119370736,0.0,60.2260243364,15.3439084401
2008-11-30,28.3331815679,40.6752441876,0.0,69.0395888734,9.37683293565
2008-12-01,66.5213828117,38.2825827648,0.0,79.3220808333,11.934151009
2008-12-02,87.4632996227,39.4789134762,0.0,63.1638791821,11.934151009
2008-12-03,92.3908094606,46.6568977446,0.0,70.5085162962,9.37683293565
2008-12-04,77.6082799469,49.0495591673,0.0,57.2881694907,7.67195422007
2008-12-05,59.1301180548,50.2458898787,0.0,57.2881694907,13.6390297246
2008-12-06,38.1882012437,38.2825827648,0.0,85.1977905246,5.9670755045
2008-12-07,39.4200787032,56.2275434357,0.0,85.1977905246,10.2292722934
2008-12-08,71.4488926496,49.0495591673,0.0,58.7570969135,9.37683293565
2008-12-09,61.5938729738,50.2458898787,0.0,67.5706614506,8.52439357786
2008-12-10,72.680770109,38.2825827648,0.0,69.0395888734,7.67195422007
2008-12-11,66.5213828117,43.0679056104,0.0,74.9152985648,5.9670755045
2008-12-12,71.4488926496,41.871574899,0.0,54.350314645,11.0817116512
2008-12-13,39.4200787032,41.871574899,0.0,58.7570969135,7.67195422007
2008-12-14,22.1737942706,74.1725041067,0.0,95.4802824845,11.934151009
2008-12-15,72.680770109,50.2458898787,0.0,66.1017340277,9.37683293565
2008-12-16,73.9126475685,57.4238741471,0.0,64.6328066049,11.0817116512
2008-12-17,78.8401574064,58.6202048585,0.0,58.7570969135,7.67195422007
2008-12-18,56.6663631359,63.4055277041,0.0,67.5706614506,7.67195422007
2008-12-19,51.738853298,43.0679056104,0.0,55.8192420679,8.52439357786
2008-12-20,29.5650590274,49.0495591673,0.0,51.4124597993,12.7865903668
2008-12-21,27.1013041085,69.3871812611,0.0,74.9152985648,10.2292722934
2008-12-22,50.5069758385,46.6568977446,0.0,92.5424276388,6.81951486229
2008-12-23,60.3619955143,43.0679056104,0.0,61.6949517592,6.81951486229
2008-12-24,25.869426649,69.3871812611,0.0,66.1017340277,9.37683293565
2008-12-25,14.7825295137,93.3137954891,0.0,51.4124597993,15.3439084401
2008-12-26,23.40567173,41.871574899,0.0,57.2881694907,10.2292722934
2008-12-27,19.7100393516,45.4605670332,0.0,74.9152985648,11.934151009
2008-12-28,27.1013041085,41.871574899,0.0,66.1017340277,5.9670755045
2008-12-29,48.0432209195,38.2825827648,0.0,82.259935679,6.81951486229
2008-12-30,57.8982405953,39.4789134762,0.0,60.2260243364,13.6390297246
2008-12-31,49.275098379,76.5651655295,0.0,69.0395888734,9.37683293565
2009-01-01,23.40567173,61.0128662813,0.0,66.1017340277,4.26219678893
2009-01-02,40.6519561627,39.4789134762,0.0,52.8813872222,7.67195422007
2009-01-03,23.40567173,70.5835119725,0.0,70.5085162962,6.81951486229
2009-01-04,38.1882012437,34.6935906306,0.0,67.5706614506,8.52439357786
2009-01-05,73.9126475685,34.6935906306,0.0,70.5085162962,10.2292722934
2009-01-06,99.7820742175,35.889921342,0.0,61.6949517592,11.0817116512
2009-01-07,80.0720348659,37.0862520534,0.0,51.4124597993,5.11463614672
2009-01-08,84.9995447038,51.4422205901,0.0,85.1977905246,11.934151009
2009-01-09,67.7532602711,34.6935906306,0.0,66.1017340277,10.2292722934
2009-01-10,28.3331815679,41.871574899,0.0,54.350314645,7.67195422007
2009-01-11,23.40567173,65.7981891269,0.0,74.9152985648,11.934151009
2009-01-12,62.8257504332,45.4605670332,0.0,58.7570969135,10.2292722934
2009-01-13,72.680770109,34.6935906306,0.0,64.6328066049,13.6390297246
2009-01-14,66.5213828117,41.871574899,0.0,52.8813872222,8.52439357786
2009-01-15,84.9995447038,34.6935906306,0.0,57.2881694907,6.81951486229
2009-01-16,67.7532602711,37.0862520534,0.0,67.5706614506,11.0817116512
2009-01-17,30.7969364869,19.1412913824,0.0,41.1299678395,8.52439357786
2009-01-18,27.1013041085,37.0862520534,0.0,51.4124597993,11.0817116512
2009-01-19,54.2026082169,25.1229449394,0.0,70.5085162962,14.4914690824
2009-01-20,87.4632996227,37.0862520534,0.0,45.536750108,4.26219678893
2009-01-21,86.2314221633,45.4605670332,0.0,73.4463711419,11.934151009
2009-01-22,64.0576278927,38.2825827648,0.0,45.536750108,7.67195422007
2009-01-23,88.6951770822,39.4789134762,0.0,52.8813872222,7.67195422007
2009-01-24,23.40567173,45.4605670332,0.0,66.1017340277,7.67195422007
2009-01-25,35.7244463248,38.2825827648,0.0,73.4463711419,5.9670755045
2009-01-26,82.5357897848,33.4972599192,0.0,54.350314645,8.52439357786
2009-01-27,96.0864418391,50.2458898787,0.0,52.8813872222,11.0817116512
2009-01-28,75.144525028,38.2825827648,0.0,63.1638791821,5.11463614672
2009-01-29,87.4632996227,43.0679056104,0.0,55.8192420679,8.52439357786
2009-01-30,66.5213828117,39.4789134762,0.0,61.6949517592,9.37683293565
2009-01-31,33.2606914058,38.2825827648,0.0,63.1638791821,10.2292722934
2009-02-01,36.9563237843,33.4972599192,0.0,83.7288631018,5.9670755045
2009-02-02,91.1589320012,33.4972599192,0.0,49.9435323765,7.67195422007
2009-02-03,89.9270545417,32.3009292078,0.0,80.7910082561,11.934151009
2009-02-04,72.680770109,37.0862520534,0.0,45.536750108,8.52439357786
2009-02-05,71.4488926496,39.4789134762,0.0,61.6949517592,7.67195422007
2009-02-06,68.9851377306,49.0495591673,0.0,39.6610404166,10.2292722934
2009-02-07,36.9563237843,41.871574899,0.0,64.6328066049,13.6390297246
2009-02-08,49.275098379,59.8165355699,0.0,67.5706614506,8.52439357786
2009-02-09,80.0720348659,37.0862520534,0.0,52.8813872222,8.52439357786
2009-02-10,83.7676672443,39.4789134762,0.0,64.6328066049,5.11463614672
2009-02-11,82.5357897848,43.0679056104,0.0,60.2260243364,3.40975743114
2009-02-12,77.6082799469,31.1045984964,0.0,69.0395888734,5.9670755045
2009-02-13,64.0576278927,34.6935906306,0.0,71.9774437191,5.9670755045
2009-02-14,20.9419168111,41.871574899,0.0,77.8531534104,10.2292722934
2009-02-15,23.40567173,46.6568977446,0.0,55.8192420679,5.11463614672
2009-02-16,50.5069758385,32.3009292078,0.0,66.1017340277,12.7865903668
2009-02-17,72.680770109,37.0862520534,0.0,69.0395888734,5.11463614672
