date,partnership,patron,patronage,precious,priceless,isPartial
2004-02-24,44,17,0,31,42,False
2004-02-25,65,19,0,44,19,False
2004-02-26,63,19,0,27,35,False
2004-02-27,70,24,0,54,51,False
2004-02-28,42,38,0,33,42,False
2004-02-29,40,27,0,13,27,False
2004-03-01,72,15,4,34,23,False
2004-03-02,67,13,0,67,37,False
2004-03-03,38,29,0,29,48,False
2004-03-04,69,31,0,31,35,False
2004-03-05,52,41,0,52,52,False
2004-03-06,37,37,7,51,59,False
2004-03-07,0,40,0,66,53,False
2004-03-08,0,0,0,0,0,True
2004-03-09,0,0,0,0,0,True
2004-03-10,58,12,4,31,35,False
2004-03-11,30,0,0,61,61,False
2004-03-12,80,8,0,50,25,False
2004-03-13,43,14,0,33,52,False
2004-03-14,24,9,0,43,19,False
2004-03-15,58,25,3,19,19,False
2004-03-16,51,13,0,35,32,False
2004-03-17,63,25,0,30,22,False
2004-03-18,46,23,0,43,26,False
2004-03-19,49,30,3,33,33,False
2004-03-20,29,10,5,24,29,False
2004-03-21,28,23,5,51,33,False
2004-03-22,11,0,0,78,22,False
2004-03-23,0,0,0,0,0,True
2004-03-24,97,26,7,41,37,False
2004-03-25,40,30,0,20,20,False
2004-03-26,73,9,0,21,34,False
2004-03-27,9,33,0,33,33,False
2004-03-28,54,29,0,44,25,False
2004-03-29,60,14,0,52,33,False
2004-03-30,36,18,0,34,23,False
2004-03-31,69,16,0,29,56,False
2004-04-01,24,43,3,32,35,False
2004-04-02,63,26,0,37,29,False
2004-04-03,47,14,0,42,28,False
2004-04-04,51,5,0,32,46,False
2004-04-05,67,22,3,42,25,False
2004-04-06,33,19,3,35,43,False
2004-04-07,52,25,0,41,38,False
2004-04-08,48,20,0,25,42,False
2004-04-09,51,20,0,44,61,False
2004-04-10,38,10,0,33,38,False
2004-04-11,16,31,0,47,31,False
2004-04-12,0,0,0,0,0,True
2004-04-13,0,0,0,0,0,True
2004-04-14,68,10,3,18,57,False
2004-04-15,66,21,0,42,27,False
2004-04-16,70,3,0,26,20,False
2004-04-17,39,10,0,30,44,False
2004-04-18,32,19,0,51,14,False
2004-04-19,74,8,0,32,32,False
2004-04-20,54,15,0,38,36,False
2004-04-21,54,21,0,31,28,False
2004-04-22,63,18,3,32,32,False
2004-04-23,58,14,0,26,40,False
2004-04-24,29,33,0,62,43,False
2004-04-25,36,23,0,41,23,False
2004-04-26,54,26,0,36,23,False
2004-04-27,43,18,0,30,18,False
2004-04-28,57,10,3,21,47,False
2004-04-29,75,11,0,27,35,False
2004-04-30,25,23,0,62,48,False
2004-05-01,32,14,0,37,18,False
2004-05-02,31,22,0,58,36,False
2004-05-03,57,13,3,36,26,False
2004-05-04,56,18,0,46,13,False
2004-05-05,49,16,0,42,31,False
2004-05-06,35,19,0,19,27,False
2004-05-07,44,15,0,41,38,False
2004-05-08,25,10,0,44,39,False
2004-05-09,29,0,5,59,25,False
2004-05-10,60,8,3,38,24,False
2004-05-11,57,13,0,18,47,False
2004-05-12,48,10,0,23,20,False
2004-05-13,73,16,3,39,23,False
2004-05-14,41,3,0,26,26,False
2004-05-15,19,10,0,48,29,False
2004-05-16,24,29,0,29,19,False
2004-05-17,56,8,0,32,34,False
2004-05-18,46,8,3,33,26,False
2004-05-19,62,36,0,28,34,False
2004-05-20,51,8,0,27,46,False
2004-05-21,42,20,0,40,28,False
2004-05-22,24,10,0,48,19,False
2004-05-23,38,9,5,61,14,False
2004-05-24,47,21,0,26,39,False
2004-05-25,66,16,0,53,29,False
2004-05-26,61,27,0,35,24,False
2004-05-27,53,14,0,25,36,False
2004-05-28,65,15,0,31,40,False
2004-05-29,26,26,0,41,31,False
2004-05-30,11,5,0,38,11,False
2004-05-31,22,9,0,43,26,False
2004-06-01,51,30,0,30,22,False
2004-06-02,42,8,0,26,29,False
2004-06-03,39,11,0,36,47,False
2004-06-04,54,18,0,30,33,False
2004-06-05,34,14,5,53,24,False
2004-06-06,19,9,0,19,33,False
2004-06-07,46,11,0,19,35,False
2004-06-08,67,16,0,35,19,False
2004-06-09,69,25,3,30,27,False
2004-06-10,47,11,0,28,36,False
2004-06-11,37,18,0,49,34,False
2004-06-12,10,20,5,60,30,False
2004-06-13,25,20,0,30,25,False
2004-06-14,55,19,3,44,55,False
2004-06-15,35,16,0,40,24,False
2004-06-16,61,14,3,25,22,False
2004-06-17,59,8,0,37,31,False
2004-06-18,51,24,0,42,45,False
2004-06-19,40,5,0,49,40,False
2004-06-20,26,26,0,47,26,False
2004-06-21,52,14,3,38,33,False
2004-06-22,70,19,0,35,35,False
2004-06-23,94,19,0,39,44,False
2004-06-24,51,14,0,40,31,False
2004-06-25,51,9,0,27,30,False
2004-06-26,39,5,0,24,44,False
2004-06-27,15,10,0,36,57,False
2004-06-28,71,16,0,58,36,False
2004-06-29,60,22,3,19,24,False
2004-06-30,77,14,0,41,22,False
2004-07-01,52,17,0,20,31,False
2004-07-02,48,19,0,51,38,False
2004-07-03,26,10,0,31,21,False
2004-07-04,22,44,0,39,38,False
2004-07-05,32,14,5,23,37,False
2004-07-06,77,11,0,30,25,False
2004-07-07,64,13,0,27,43,False
2004-07-08,64,14,0,28,36,False
2004-07-09,56,9,3,21,33,False
2004-07-10,19,19,0,38,43,False
2004-07-11,48,5,0,38,24,False
2004-07-12,53,11,0,24,37,False
2004-07-13,82,5,0,29,26,False
2004-07-14,59,24,0,24,24,False
2004-07-15,76,11,0,29,22,False
2004-07-16,42,15,0,24,51,False
2004-07-17,28,9,0,43,38,False
2004-07-18,38,19,0,38,19,False
2004-07-19,64,5,0,29,24,False
2004-07-20,63,13,0,40,11,False
2004-07-21,59,13,0,29,21,False
2004-07-22,87,8,3,56,20,False
2004-07-23,80,21,0,44,21,False
2004-07-24,33,9,5,33,19,False
2004-07-25,24,24,0,38,24,False
2004-07-26,59,11,0,31,36,False
2004-07-27,65,21,0,29,26,False
2004-07-28,62,13,3,24,27,False
2004-07-29,44,30,0,30,28,False
2004-07-30,48,3,0,33,36,False
2004-07-31,14,9,0,19,61,False
2004-08-01,24,14,0,19,38,False
2004-08-02,59,5,0,40,13,False
2004-08-03,64,24,0,42,26,False
2004-08-04,76,49,0,38,30,False
2004-08-05,42,19,0,47,25,False
2004-08-06,59,21,0,35,32,False
2004-08-07,14,0,5,38,19,False
2004-08-08,29,19,0,34,24,False
2004-08-09,45,3,0,35,29,False
2004-08-10,52,13,0,28,21,False
2004-08-11,60,13,0,45,13,False
2004-08-12,50,13,0,24,29,False
2004-08-13,43,14,0,28,17,False
2004-08-14,23,37,5,50,32,False
2004-08-15,28,9,0,32,37,False
2004-08-16,58,10,0,45,29,False
2004-08-17,100,13,0,31,39,False
2004-08-18,61,16,0,34,42,False
2004-08-19,75,8,0,35,37,False
2004-08-20,51,20,0,6,26,False
2004-08-21,18,31,0,22,18,False
2004-08-22,37,18,0,51,32,False
2004-08-23,70,8,5,42,26,False
2004-08-24,55,20,0,30,27,False
2004-08-25,56,8,0,31,26,False
2004-08-26,32,24,3,32,35,False
2004-08-27,33,17,0,28,28,False
2004-08-28,18,9,0,66,27,False
2004-08-29,17,13,0,43,21,False
2004-08-30,82,15,0,10,20,False
2004-08-31,52,17,0,37,20,False
2004-09-01,40,8,0,25,23,False
2004-09-02,66,10,3,48,18,False
2004-09-03,62,6,0,25,48,False
2004-09-04,9,22,0,31,13,False
2004-09-05,18,5,0,37,28,False
2004-09-06,31,31,0,58,27,False
2004-09-07,27,7,0,27,39,False
2004-09-08,49,19,0,19,27,False
2004-09-09,61,19,2,44,36,False
2004-09-10,34,21,3,55,50,False
2004-09-11,37,21,0,50,21,False
2004-09-12,12,16,0,48,28,False
2004-09-13,73,24,0,31,24,False
2004-09-14,37,7,0,27,27,False
2004-09-15,66,14,2,14,16,False
2004-09-16,76,17,0,34,22,False
2004-09-17,46,13,3,28,31,False
2004-09-18,24,16,0,20,32,False
2004-09-19,28,36,0,16,28,False
2004-09-20,55,26,2,31,24,False
2004-09-21,50,11,0,23,30,False
2004-09-22,37,16,0,35,23,False
2004-09-23,61,21,2,49,35,False
2004-09-24,41,23,0,36,41,False
2004-09-25,8,25,0,25,25,False
2004-09-26,4,36,0,52,28,False
