date,aristocracy,aristocrat,aristocratic,associate,backer,isPartial
2013-05-08,4,4,1,95,6,False
2013-05-09,3,3,1,82,4,False
2013-05-10,3,5,1,71,4,False
2013-05-11,1,4,2,51,4,False
2013-05-12,1,4,0,62,5,False
2013-05-13,2,2,2,82,3,False
2013-05-14,3,3,0,92,6,False
2013-05-15,2,4,0,98,5,False
2013-05-16,3,6,1,95,4,False
2013-05-17,2,6,1,84,3,False
2013-05-18,0,4,1,71,5,False
2013-05-19,1,6,1,61,6,False
2013-05-20,3,7,1,88,4,False
2013-05-21,3,5,1,80,3,False
2013-05-22,2,5,0,83,7,False
2013-05-23,2,4,1,88,5,False
2013-05-24,1,3,0,75,4,False
2013-05-25,2,5,0,59,5,False
2013-05-26,1,3,0,63,6,False
2013-05-27,2,3,1,59,4,False
2013-05-28,4,9,1,87,5,False
2013-05-29,1,7,0,94,5,False
2013-05-30,1,5,1,100,5,False
2013-05-31,1,3,1,81,6,False
2013-06-01,1,3,0,58,3,False
2013-06-02,1,4,1,70,7,False
2013-06-03,2,6,1,84,4,False
2013-06-04,1,5,1,86,5,False
2013-06-05,1,5,1,97,3,False
2013-06-06,1,5,1,88,4,False
2013-06-07,0,4,0,73,4,False
2013-06-08,1,3,0,58,7,False
2013-06-09,1,3,1,64,5,False
2013-06-10,2,2,1,81,5,False
2013-06-11,1,4,0,84,5,False
2013-06-12,2,2,1,93,4,False
2013-06-13,2,4,1,86,6,False
2013-06-14,2,4,1,76,3,False
2013-06-15,0,5,2,60,4,False
2013-06-16,0,3,0,61,3,False
2013-06-17,0,4,1,86,7,False
2013-06-18,2,4,1,90,5,False
2013-06-19,1,3,0,87,5,False
2013-06-20,2,2,0,83,5,False
2013-06-21,1,3,0,68,5,False
2013-06-22,1,5,0,65,3,False
2013-06-23,1,4,1,51,5,False
2013-06-24,1,5,1,91,4,False
2013-06-25,1,4,0,94,6,False
2013-06-26,1,3,0,84,5,False
2013-06-27,1,3,0,79,3,False
2013-06-28,2,4,2,92,4,False
2013-06-29,1,5,1,53,7,False
2013-06-30,3,5,0,65,5,False
2013-07-01,2,5,0,77,4,False
2013-07-02,2,4,0,89,2,False
2013-07-03,1,3,0,79,5,False
2013-07-04,1,5,1,49,3,False
2013-07-05,0,4,0,59,5,False
2013-07-06,1,5,1,53,5,False
2013-07-07,1,3,0,55,5,False
2013-07-08,2,6,0,87,5,False
2013-07-09,1,4,0,89,5,False
2013-07-10,1,3,1,96,5,False
2013-07-11,1,3,1,87,4,False
2013-07-12,0,3,1,91,3,False
2013-07-13,1,1,0,57,5,False
2013-07-14,0,4,1,51,4,False
2013-07-15,2,4,2,75,6,False
2013-07-16,1,3,1,82,4,False
2013-07-17,1,4,1,84,6,False
2013-07-18,1,4,0,87,4,False
2013-07-19,1,4,1,72,5,False
2013-07-20,0,6,0,63,5,False
2013-07-21,2,3,0,60,5,False
2013-07-22,4,3,1,87,7,False
2013-07-23,3,2,1,77,6,False
2013-07-24,2,2,1,89,4,False
2013-07-25,2,5,0,80,6,False
2013-07-26,1,5,1,86,6,False
2013-07-27,3,6,0,64,5,False
2013-07-28,2,4,0,69,4,False
2013-07-29,2,5,1,90,7,False
2013-07-30,1,4,0,96,6,False
2013-07-31,1,5,0,89,4,False
2013-08-01,1,3,0,85,4,False
2013-08-02,1,6,0,75,5,False
2013-08-03,2,4,1,65,4,False
2013-08-04,3,5,2,67,9,False
2013-08-05,2,5,0,72,5,False
2013-08-06,1,4,1,90,5,False
2013-08-07,0,4,0,78,5,False
2013-08-08,1,2,0,84,5,False
2013-08-09,1,5,2,75,6,False
2013-08-10,0,3,1,54,5,False
2013-08-11,2,5,0,57,5,False
2013-08-12,2,4,1,87,5,False
2013-08-13,2,3,0,81,5,False
2013-08-14,1,5,0,90,6,False
2013-08-15,2,5,1,90,5,False
2013-08-16,3,4,1,87,6,False
2013-08-17,1,4,1,59,6,False
2013-08-18,1,3,0,62,5,False
2013-08-19,2,2,0,80,5,False
2013-08-20,3,5,1,81,5,False
2013-08-21,3,4,0,92,6,False
2013-08-22,4,5,0,90,6,False
2013-08-23,4,3,1,83,4,False
2013-08-24,1,4,1,54,5,False
2013-08-25,1,6,0,62,4,False
2013-08-26,2,4,0,83,3,False
2013-08-27,3,3,1,88,6,False
2013-08-28,3,4,0,90,4,False
2013-08-29,4,3,1,88,7,False
2013-08-30,3,2,2,70,5,False
2013-08-31,1,3,1,57,3,False
2013-09-01,1,4,0,50,5,False
2013-09-02,4,5,1,56,5,False
2013-09-03,3,3,1,88,5,False
2013-09-04,5,4,1,85,6,False
2013-09-05,6,4,1,97,5,False
2013-09-06,1,6,1,83,4,False
2013-09-07,2,6,1,56,5,False
2013-09-08,3,3,1,65,6,False
2013-09-09,7,4,1,93,5,False
2013-09-10,4,5,2,88,7,False
2013-09-11,7,5,1,95,6,False
2013-09-12,6,5,1,89,8,False
2013-09-13,3,4,1,79,7,False
2013-09-14,3,4,1,68,5,False
2013-09-15,3,6,1,53,5,False
2013-09-16,4,5,1,87,6,False
2013-09-17,7,4,1,84,6,False
2013-09-18,6,4,1,95,4,False
2013-09-19,5,4,3,83,7,False
2013-09-20,4,5,2,84,5,False
2013-09-21,1,5,1,57,6,False
2013-09-22,1,6,1,62,6,False
2013-09-23,3,4,1,92,6,False
2013-09-24,7,5,1,83,7,False
2013-09-25,8,6,2,89,4,False
2013-09-26,6,5,1,98,6,False
2013-09-27,6,4,1,84,4,False
2013-09-28,1,4,0,55,8,False
2013-09-29,2,4,1,45,8,False
2013-09-30,6,3,0,91,6,False
2013-10-01,6,3,1,91,5,False
2013-10-02,6,5,2,87,6,False
2013-10-03,3,3,1,88,5,False
2013-10-04,2,6,1,73,6,False
2013-10-05,3,5,1,59,5,False
2013-10-06,3,4,1,56,5,False
2013-10-07,5,3,1,84,6,False
2013-10-08,3,3,1,88,4,False
2013-10-09,3,6,2,90,4,False
2013-10-10,7,5,1,90,3,False
2013-10-11,4,5,2,73,6,False
