date,boom,breadwinner,buy,capitalize,charitable,isPartial
2015-09-15,4,0,72,1,0,False
2015-09-16,4,0,68,1,1,False
2015-09-17,4,0,66,1,0,False
2015-09-18,4,0,69,1,1,False
2015-09-19,5,0,87,0,0,False
2015-09-20,4,0,85,0,0,False
2015-09-21,4,0,71,1,1,False
2015-09-22,4,0,71,1,1,False
2015-09-23,3,0,68,1,1,False
2015-09-24,4,0,68,1,1,False
2015-09-25,4,0,75,1,1,False
2015-09-26,5,0,86,0,0,False
2015-09-27,4,0,84,0,0,False
2015-09-28,3,0,66,1,0,False
2015-09-29,3,0,68,1,1,False
2015-09-30,4,0,68,1,1,False
2015-10-01,4,0,67,1,1,False
2015-10-02,4,0,72,1,1,False
2015-10-03,4,0,90,0,0,False
2015-10-04,4,0,86,1,0,False
2015-10-05,4,0,70,1,1,False
2015-10-06,4,0,70,1,1,False
2015-10-07,4,0,68,1,1,False
2015-10-08,4,0,69,1,1,False
2015-10-09,4,0,70,1,1,False
2015-10-10,4,0,86,0,0,False
2015-10-11,4,0,85,0,0,False
2015-10-12,4,0,75,1,1,False
2015-10-13,3,0,70,1,1,False
2015-10-14,4,0,64,1,1,False
2015-10-15,4,0,66,1,1,False
2015-10-16,3,0,69,1,1,False
2015-10-17,4,0,81,0,0,False
2015-10-18,4,0,84,0,0,False
2015-10-19,4,0,69,1,1,False
2015-10-20,4,0,71,1,1,False
2015-10-21,4,0,70,1,0,False
2015-10-22,3,0,69,1,1,False
2015-10-23,4,0,68,1,0,False
2015-10-24,4,0,81,0,0,False
2015-10-25,4,0,85,1,0,False
2015-10-26,4,0,71,1,1,False
2015-10-27,3,0,68,1,1,False
2015-10-28,4,0,69,1,1,False
2015-10-29,3,0,68,1,0,False
2015-10-30,4,0,70,1,1,False
2015-10-31,4,0,85,0,0,False
2015-11-01,4,0,86,0,0,False
2015-11-02,4,0,72,1,1,False
2015-11-03,4,0,75,1,1,False
2015-11-04,4,0,69,1,1,False
2015-11-05,4,0,72,1,1,False
2015-11-06,4,0,74,1,1,False
2015-11-07,4,0,90,0,0,False
2015-11-08,4,0,91,0,0,False
2015-11-09,3,0,76,1,1,False
2015-11-10,3,0,80,1,1,False
2015-11-11,4,0,82,1,1,False
2015-11-12,4,0,78,1,1,False
