date,expense,expensive,fine,ghetto,intervention
2007-08-27,10.197040278,33.9135437143,98.6172579826,24.3031473277,13.1430150813
2007-08-28,16.0239204368,23.5920304099,121.48502795,28.5919380325,20.4446901264
2007-08-29,11.6537603177,23.5920304099,120.055792327,31.4511318358,20.4446901264
2007-08-30,14.5672003971,32.4390418137,121.48502795,21.4439535244,21.9050251354
2007-08-31,8.74032023826,29.4900380124,97.1880223596,38.5991163439,14.6033500903
2007-09-01,8.74032023826,26.5410342112,101.475729228,45.7471008521,18.9843551174
2007-09-02,7.28360019855,32.4390418137,120.055792327,40.0287132456,13.1430150813
2007-09-03,5.82688015884,26.5410342112,111.480378589,44.3175039504,24.8256951535
2007-09-04,14.5672003971,29.4900380124,107.19267172,32.8807287374,18.9843551174
2007-09-05,17.4806404765,28.0155361118,104.334200474,24.3031473277,21.9050251354
2007-09-06,11.6537603177,28.0155361118,120.055792327,24.3031473277,14.6033500903
2007-09-07,13.1104803574,29.4900380124,117.197321081,34.310325639,20.4446901264
2007-09-08,10.197040278,26.5410342112,112.909614212,24.3031473277,29.2067001806
2007-09-09,8.74032023826,26.5410342112,115.768085458,40.0287132456,11.6826800722
2007-09-10,14.5672003971,25.0665323106,117.197321081,25.7327442293,20.4446901264
2007-09-11,17.4806404765,26.5410342112,122.914263572,27.1623411309,20.4446901264
2007-09-12,10.197040278,29.4900380124,125.772734818,31.4511318358,18.9843551174
2007-09-13,13.1104803574,35.3880456149,120.055792327,24.3031473277,20.4446901264
2007-09-14,14.5672003971,33.9135437143,121.48502795,38.5991163439,18.9843551174
2007-09-15,7.28360019855,22.1175285093,142.923562294,42.8879070488,14.6033500903
2007-09-16,13.1104803574,26.5410342112,111.480378589,44.3175039504,11.6826800722
2007-09-17,13.1104803574,29.4900380124,120.055792327,22.873550426,21.9050251354
2007-09-18,17.4806404765,39.8115513168,121.48502795,20.0143566228,27.7463651715
2007-09-19,10.197040278,23.5920304099,111.480378589,31.4511318358,17.5240201083
2007-09-20,17.4806404765,29.4900380124,102.904964851,25.7327442293,18.9843551174
2007-09-21,17.4806404765,26.5410342112,120.055792327,32.8807287374,20.4446901264
2007-09-22,5.82688015884,33.9135437143,125.772734818,40.0287132456,23.3653601445
2007-09-23,5.82688015884,23.5920304099,110.051142966,35.7399225407,20.4446901264
2007-09-24,14.5672003971,39.8115513168,101.475729228,32.8807287374,23.3653601445
2007-09-25,16.0239204368,29.4900380124,117.197321081,25.7327442293,20.4446901264
2007-09-26,20.3940805559,33.9135437143,122.914263572,37.1695194423,24.8256951535
2007-09-27,11.6537603177,25.0665323106,124.343499195,22.873550426,23.3653601445
2007-09-28,13.1104803574,38.3370494162,122.914263572,30.0215349342,23.3653601445
2007-09-29,7.28360019855,29.4900380124,124.343499195,31.4511318358,26.2860301625
2007-09-30,13.1104803574,30.9645399131,134.348148556,41.4583101472,21.9050251354
2007-10-01,14.5672003971,39.8115513168,108.621907343,24.3031473277,18.9843551174
2007-10-02,16.0239204368,26.5410342112,130.060441687,32.8807287374,24.8256951535
2007-10-03,21.8508005957,30.9645399131,107.19267172,31.4511318358,24.8256951535
2007-10-04,17.4806404765,33.9135437143,115.768085458,25.7327442293,21.9050251354
2007-10-05,16.0239204368,28.0155361118,121.48502795,22.873550426,21.9050251354
2007-10-06,14.5672003971,26.5410342112,121.48502795,37.1695194423,18.9843551174
2007-10-07,14.5672003971,28.0155361118,115.768085458,31.4511318358,18.9843551174
2007-10-08,11.6537603177,23.5920304099,104.334200474,24.3031473277,23.3653601445
2007-10-09,16.0239204368,30.9645399131,108.621907343,32.8807287374,23.3653601445
2007-10-10,18.9373605162,28.0155361118,121.48502795,32.8807287374,24.8256951535
2007-10-11,14.5672003971,33.9135437143,111.480378589,30.0215349342,21.9050251354
2007-10-12,16.0239204368,30.9645399131,120.055792327,28.5919380325,14.6033500903
2007-10-13,14.5672003971,22.1175285093,105.763436097,30.0215349342,26.2860301625
2007-10-14,11.6537603177,28.0155361118,121.48502795,34.310325639,26.2860301625
2007-10-15,23.3075206354,29.4900380124,111.480378589,27.1623411309,27.7463651715
2007-10-16,11.6537603177,32.4390418137,128.631206064,25.7327442293,20.4446901264
2007-10-17,14.5672003971,38.3370494162,112.909614212,30.0215349342,24.8256951535
2007-10-18,13.1104803574,36.8625475155,111.480378589,31.4511318358,23.3653601445
2007-10-19,13.1104803574,33.9135437143,105.763436097,30.0215349342,20.4446901264
2007-10-20,10.197040278,32.4390418137,132.918912933,37.1695194423,13.1430150813
2007-10-21,10.197040278,30.9645399131,118.626556704,41.4583101472,14.6033500903
2007-10-22,16.0239204368,35.3880456149,110.051142966,25.7327442293,21.9050251354
2007-10-23,14.5672003971,32.4390418137,118.626556704,24.3031473277,17.5240201083
2007-10-24,14.5672003971,32.4390418137,118.626556704,35.7399225407,23.3653601445
2007-10-25,13.1104803574,28.0155361118,101.475729228,31.4511318358,27.7463651715
2007-10-26,10.197040278,38.3370494162,127.201970441,27.1623411309,16.0636850993
2007-10-27,10.197040278,36.8625475155,121.48502795,42.8879070488,8.76201005417
2007-10-28,13.1104803574,36.8625475155,130.060441687,38.5991163439,26.2860301625
2007-10-29,11.6537603177,20.6430266087,114.338849835,24.3031473277,21.9050251354
2007-10-30,14.5672003971,28.0155361118,108.621907343,27.1623411309,21.9050251354
2007-10-31,16.0239204368,35.3880456149,102.904964851,31.4511318358,18.9843551174
2007-11-01,16.0239204368,32.4390418137,110.051142966,25.7327442293,18.9843551174
2007-11-02,11.6537603177,29.4900380124,115.768085458,37.1695194423,27.7463651715
2007-11-03,7.28360019855,33.9135437143,121.48502795,32.8807287374,29.2067001806
2007-11-04,17.4806404765,25.0665323106,120.055792327,25.7327442293,16.0636850993
2007-11-05,14.5672003971,35.3880456149,104.334200474,28.5919380325,26.2860301625
2007-11-06,18.9373605162,32.4390418137,107.19267172,25.7327442293,39.4290452438
2007-11-07,13.1104803574,29.4900380124,107.19267172,31.4511318358,23.3653601445
2007-11-08,13.1104803574,36.8625475155,122.914263572,28.5919380325,26.2860301625
2007-11-09,13.1104803574,30.9645399131,108.621907343,27.1623411309,18.9843551174
2007-11-10,10.197040278,44.2350570186,117.197321081,30.0215349342,13.1430150813
2007-11-11,14.5672003971,30.9645399131,128.631206064,37.1695194423,16.0636850993
2007-11-12,14.5672003971,33.9135437143,120.055792327,22.873550426,27.7463651715
2007-11-13,13.1104803574,35.3880456149,114.338849835,35.7399225407,35.0480402167
2007-11-14,16.0239204368,32.4390418137,118.626556704,25.7327442293,27.7463651715
2007-11-15,13.1104803574,36.8625475155,117.197321081,32.8807287374,18.9843551174
2007-11-16,14.5672003971,33.9135437143,121.48502795,32.8807287374,24.8256951535
2007-11-17,5.82688015884,32.4390418137,134.348148556,34.310325639,20.4446901264
2007-11-18,7.28360019855,29.4900380124,138.635855425,45.7471008521,17.5240201083
2007-11-19,16.0239204368,33.9135437143,102.904964851,34.310325639,24.8256951535
2007-11-20,17.4806404765,30.9645399131,122.914263572,34.310325639,35.0480402167
2007-11-21,10.197040278,25.0665323106,110.051142966,25.7327442293,23.3653601445
2007-11-22,2.91344007942,32.4390418137,98.6172579826,35.7399225407,17.5240201083
2007-11-23,4.37016011913,29.4900380124,101.475729228,32.8807287374,13.1430150813
2007-11-24,7.28360019855,33.9135437143,120.055792327,30.0215349342,17.5240201083
2007-11-25,5.82688015884,47.1840608199,112.909614212,22.873550426,26.2860301625
2007-11-26,17.4806404765,35.3880456149,110.051142966,27.1623411309,23.3653601445
2007-11-27,17.4806404765,36.8625475155,130.060441687,28.5919380325,40.8893802528
2007-11-28,17.4806404765,33.9135437143,118.626556704,28.5919380325,27.7463651715
2007-11-29,16.0239204368,29.4900380124,118.626556704,31.4511318358,27.7463651715
2007-11-30,13.1104803574,41.2860532174,117.197321081,28.5919380325,21.9050251354
2007-12-01,13.1104803574,33.9135437143,120.055792327,38.5991163439,29.2067001806
2007-12-02,8.74032023826,38.3370494162,115.768085458,44.3175039504,21.9050251354
2007-12-03,16.0239204368,23.5920304099,110.051142966,25.7327442293,26.2860301625
2007-12-04,16.0239204368,33.9135437143,132.918912933,31.4511318358,46.7307202889
2007-12-05,11.6537603177,39.8115513168,111.480378589,31.4511318358,32.1273701986
2007-12-06,17.4806404765,36.8625475155,128.631206064,30.0215349342,24.8256951535
2007-12-07,11.6537603177,36.8625475155,130.060441687,34.310325639,27.7463651715
