date,partnership,patron,patronage,precious,priceless,isPartial
2016-04-11,76,46,4,46,8,False
2016-04-12,78,43,6,47,6,False
2016-04-13,71,41,5,62,5,False
2016-04-14,75,53,5,64,5,False
2016-04-15,71,43,6,59,8,False
2016-04-16,31,58,1,58,6,False
2016-04-17,37,57,2,60,6,False
2016-04-18,76,41,2,57,7,False
2016-04-19,67,41,4,65,7,False
2016-04-20,65,42,2,61,6,False
2016-04-21,68,48,4,65,7,False
2016-04-22,57,44,3,66,6,False
2016-04-23,30,58,0,100,8,False
2016-04-24,32,63,2,87,5,False
2016-04-25,60,46,5,77,6,False
2016-04-26,60,41,5,73,9,False
2016-04-27,71,46,3,71,7,False
2016-04-28,61,41,3,72,8,False
2016-04-29,52,50,3,64,7,False
2016-04-30,24,55,3,78,8,False
2016-05-01,37,61,1,80,9,False
2016-05-02,64,41,7,72,6,False
2016-05-03,72,44,3,70,8,False
2016-05-04,66,48,4,66,8,False
2016-05-05,58,69,2,69,6,False
2016-05-06,57,59,4,66,6,False
2016-05-07,25,60,3,77,5,False
2016-05-08,26,50,2,68,6,False
2016-05-09,61,44,3,64,6,False
2016-05-10,82,42,2,54,7,False
2016-05-11,70,47,5,61,7,False
2016-05-12,67,49,4,62,8,False
2016-05-13,53,48,1,65,6,False
2016-05-14,23,58,1,62,7,False
2016-05-15,31,54,2,69,8,False
2016-05-16,62,37,4,49,10,False
2016-05-17,66,44,4,60,8,False
2016-05-18,57,48,2,59,8,False
2016-05-19,54,48,1,70,5,False
2016-05-20,51,49,2,61,7,False
2016-05-21,23,50,1,63,7,False
2016-05-22,26,53,1,57,6,False
2016-05-23,66,42,4,61,9,False
2016-05-24,60,41,3,53,9,False
2016-05-25,60,42,3,49,9,False
2016-05-26,58,39,2,54,8,False
2016-05-27,51,48,2,57,5,False
2016-05-28,21,59,3,56,11,False
2016-05-29,25,54,4,55,10,False
2016-05-30,27,50,1,60,8,False
2016-05-31,59,47,2,42,7,False
2016-06-01,62,43,2,48,7,False
2016-06-02,54,43,2,49,3,False
2016-06-03,52,44,2,55,8,False
2016-06-04,28,51,1,56,12,False
2016-06-05,28,53,0,50,9,False
2016-06-06,53,43,1,48,10,False
2016-06-07,56,40,2,51,8,False
2016-06-08,62,40,2,48,8,False
2016-06-09,60,42,2,55,12,False
2016-06-10,56,50,2,47,8,False
2016-06-11,29,58,0,64,8,False
2016-06-12,21,44,1,58,4,False
2016-06-13,57,44,2,56,7,False
2016-06-14,56,41,3,46,6,False
2016-06-15,59,39,2,50,9,False
2016-06-16,57,37,1,53,9,False
2016-06-17,51,47,1,49,9,False
2016-06-18,23,52,0,49,11,False
2016-06-19,21,52,2,55,12,False
2016-06-20,63,33,1,44,7,False
2016-06-21,64,41,2,62,7,False
2016-06-22,61,39,2,60,10,False
2016-06-23,56,42,2,60,8,False
2016-06-24,49,43,1,57,6,False
2016-06-25,32,48,2,57,11,False
2016-06-26,23,50,0,50,8,False
2016-06-27,60,40,2,61,7,False
2016-06-28,63,38,2,55,7,False
2016-06-29,68,43,1,53,9,False
2016-06-30,61,45,3,59,9,False
2016-07-01,48,43,2,70,8,False
2016-07-02,17,53,2,76,11,False
2016-07-03,26,48,2,72,11,False
2016-07-04,25,49,1,73,7,False
2016-07-05,57,43,2,71,9,False
2016-07-06,56,35,2,62,7,False
2016-07-07,61,41,1,61,7,False
2016-07-08,48,41,1,76,9,False
2016-07-09,20,55,1,73,9,False
2016-07-10,30,56,2,97,10,False
2016-07-11,58,38,1,77,7,False
2016-07-12,55,40,4,80,10,False
2016-07-13,63,40,1,74,9,False
2016-07-14,45,38,2,73,7,False
2016-07-15,48,49,2,79,7,False
2016-07-16,26,53,1,57,7,False
2016-07-17,23,56,1,71,5,False
2016-07-18,57,41,3,56,6,False
2016-07-19,50,40,3,60,8,False
2016-07-20,55,38,2,59,6,False
2016-07-21,59,43,2,55,8,False
2016-07-22,51,51,4,56,8,False
2016-07-23,22,54,3,63,12,False
