date,costliness,costly,debtor,default,depression,isPartial
2010-12-15,0,1,1,69,67,False
2010-12-16,0,1,1,70,60,False
2010-12-17,0,1,1,69,50,False
2010-12-18,0,0,1,47,44,False
2010-12-19,0,0,1,50,47,False
2010-12-20,0,1,1,70,52,False
2010-12-21,0,1,1,57,48,False
2010-12-22,0,0,0,62,42,False
2010-12-23,0,0,1,63,45,False
2010-12-24,0,1,0,48,37,False
2010-12-25,0,0,0,69,37,False
2010-12-26,0,1,0,55,38,False
2010-12-27,0,0,1,63,40,False
2010-12-28,0,0,1,68,39,False
2010-12-29,0,0,1,61,50,False
2010-12-30,0,0,1,64,46,False
2010-12-31,0,1,1,48,39,False
2011-01-01,0,0,1,49,45,False
2011-01-02,0,2,0,53,57,False
2011-01-03,0,0,1,66,70,False
2011-01-04,0,1,1,76,66,False
2011-01-05,0,1,1,71,69,False
2011-01-06,0,0,1,75,71,False
2011-01-07,0,1,2,79,64,False
2011-01-08,0,1,0,54,53,False
2011-01-09,0,1,0,56,58,False
2011-01-10,0,1,1,68,64,False
2011-01-11,0,0,1,73,63,False
2011-01-12,0,1,0,71,63,False
2011-01-13,0,1,1,75,71,False
2011-01-14,0,1,1,75,63,False
2011-01-15,0,1,0,55,53,False
2011-01-16,0,0,1,55,61,False
2011-01-17,0,1,1,60,57,False
2011-01-18,0,0,1,72,76,False
2011-01-19,0,1,1,74,77,False
2011-01-20,0,0,1,69,70,False
2011-01-21,0,0,0,68,68,False
2011-01-22,0,1,1,58,54,False
2011-01-23,0,0,1,51,65,False
2011-01-24,0,0,1,69,77,False
2011-01-25,0,1,1,79,73,False
2011-01-26,0,1,1,69,76,False
2011-01-27,0,1,1,69,76,False
2011-01-28,0,0,0,71,67,False
2011-01-29,0,1,2,58,61,False
2011-01-30,0,0,0,52,58,False
2011-01-31,0,1,1,71,73,False
2011-02-01,0,0,1,72,70,False
2011-02-02,0,1,1,69,60,False
2011-02-03,0,1,1,72,65,False
2011-02-04,0,1,2,66,64,False
2011-02-05,0,1,1,60,61,False
2011-02-06,0,0,0,52,68,False
2011-02-07,0,1,2,63,75,False
2011-02-08,0,1,1,80,84,False
2011-02-09,0,1,1,68,76,False
2011-02-10,0,1,1,76,74,False
2011-02-11,0,1,0,68,75,False
2011-02-12,0,1,0,52,51,False
2011-02-13,0,1,1,53,63,False
2011-02-14,0,1,1,67,73,False
2011-02-15,0,1,0,79,78,False
2011-02-16,0,1,1,73,85,False
2011-02-17,0,1,2,74,77,False
2011-02-18,0,0,1,73,67,False
2011-02-19,0,0,0,50,45,False
2011-02-20,0,1,0,57,61,False
2011-02-21,0,1,0,64,77,False
2011-02-22,0,1,1,68,73,False
2011-02-23,0,0,1,73,80,False
2011-02-24,0,0,1,71,81,False
2011-02-25,0,1,0,64,76,False
2011-02-26,0,1,1,50,59,False
2011-02-27,0,1,1,47,71,False
2011-02-28,0,0,1,65,82,False
2011-03-01,0,1,2,68,78,False
2011-03-02,0,1,1,73,76,False
2011-03-03,0,1,1,73,78,False
2011-03-04,0,1,1,75,70,False
2011-03-05,0,1,0,49,52,False
2011-03-06,0,1,1,51,66,False
2011-03-07,0,1,1,73,78,False
2011-03-08,0,1,0,77,82,False
2011-03-09,0,1,1,67,71,False
2011-03-10,0,1,1,69,80,False
2011-03-11,0,1,2,66,68,False
2011-03-12,0,0,1,48,54,False
2011-03-13,0,1,1,45,63,False
2011-03-14,0,1,0,62,76,False
2011-03-15,0,0,1,71,70,False
2011-03-16,0,1,1,77,73,False
2011-03-17,0,0,1,67,68,False
2011-03-18,0,1,1,62,76,False
2011-03-19,0,1,0,49,54,False
2011-03-20,0,0,0,50,62,False
2011-03-21,0,1,0,59,82,False
2011-03-22,0,0,2,72,80,False
2011-03-23,0,1,1,76,76,False
2011-03-24,0,1,1,78,83,False
2011-03-25,0,1,2,70,68,False
2011-03-26,0,0,1,51,57,False
2011-03-27,0,1,1,51,68,False
2011-03-28,0,2,1,71,94,False
2011-03-29,0,1,1,75,93,False
2011-03-30,0,1,1,78,89,False
2011-03-31,0,0,0,77,84,False
2011-04-01,0,1,1,68,75,False
2011-04-02,0,1,1,53,53,False
2011-04-03,0,1,1,48,66,False
2011-04-04,0,1,2,69,80,False
2011-04-05,0,1,1,70,79,False
2011-04-06,0,1,2,76,74,False
2011-04-07,0,1,2,72,76,False
2011-04-08,0,1,1,72,65,False
2011-04-09,0,0,0,52,51,False
2011-04-10,0,1,1,52,72,False
2011-04-11,0,0,1,74,79,False
2011-04-12,0,1,1,70,82,False
2011-04-13,0,1,1,69,82,False
2011-04-14,0,1,1,65,90,False
2011-04-15,0,1,1,69,73,False
2011-04-16,0,1,1,48,51,False
2011-04-17,0,1,1,49,66,False
2011-04-18,0,0,1,64,77,False
2011-04-19,0,1,1,71,82,False
2011-04-20,0,0,1,69,76,False
2011-04-21,0,1,0,75,74,False
2011-04-22,0,1,0,69,63,False
2011-04-23,0,0,0,50,59,False
2011-04-24,0,1,0,51,63,False
2011-04-25,0,1,1,72,81,False
2011-04-26,0,1,1,68,82,False
2011-04-27,0,1,1,65,84,False
2011-04-28,0,1,1,69,79,False
2011-04-29,0,0,1,67,66,False
2011-04-30,0,0,1,50,52,False
2011-05-01,0,1,1,49,64,False
2011-05-02,0,1,1,62,74,False
2011-05-03,0,0,1,70,75,False
2011-05-04,0,1,1,66,78,False
2011-05-05,0,1,1,66,76,False
2011-05-06,0,1,1,65,69,False
2011-05-07,0,0,0,47,52,False
2011-05-08,0,0,0,49,64,False
2011-05-09,0,1,1,63,79,False
2011-05-10,0,0,2,72,82,False
2011-05-11,0,0,2,74,76,False
2011-05-12,0,1,1,66,76,False
2011-05-13,0,1,1,75,65,False
2011-05-14,0,0,1,55,53,False
2011-05-15,0,1,0,51,62,False
2011-05-16,0,0,1,69,72,False
2011-05-17,0,1,0,70,77,False
2011-05-18,0,0,1,71,69,False
2011-05-19,0,1,2,74,69,False
2011-05-20,0,1,1,61,57,False
2011-05-21,0,1,1,43,46,False
2011-05-22,0,1,0,49,55,False
2011-05-23,0,1,1,73,71,False
2011-05-24,0,0,1,74,71,False
2011-05-25,0,1,2,72,68,False
2011-05-26,0,1,2,73,62,False
2011-05-27,0,1,1,74,62,False
2011-05-28,0,0,0,52,48,False
2011-05-29,0,1,0,44,51,False
2011-05-30,0,1,1,50,57,False
2011-05-31,0,0,1,66,62,False
2011-06-01,0,1,1,67,64,False
2011-06-02,0,0,1,73,66,False
2011-06-03,0,1,0,71,60,False
2011-06-04,0,0,1,47,51,False
2011-06-05,0,0,1,51,56,False
2011-06-06,0,1,1,68,63,False
2011-06-07,0,1,1,70,63,False
2011-06-08,0,1,1,80,70,False
2011-06-09,0,1,1,74,62,False
2011-06-10,0,1,1,69,56,False
2011-06-11,0,2,0,50,55,False
2011-06-12,0,1,1,51,54,False
2011-06-13,0,0,1,73,62,False
2011-06-14,0,2,1,71,62,False
2011-06-15,0,1,1,74,62,False
2011-06-16,0,1,1,78,51,False
2011-06-17,0,1,1,71,53,False
2011-06-18,0,0,0,55,49,False
2011-06-19,0,2,0,47,46,False
2011-06-20,0,0,1,73,54,False
2011-06-21,0,1,1,71,60,False
2011-06-22,0,1,1,81,53,False
2011-06-23,0,6,1,78,53,False
2011-06-24,0,1,1,65,50,False
2011-06-25,0,1,0,58,51,False
2011-06-26,0,1,0,52,53,False
2011-06-27,0,1,1,70,52,False
2011-06-28,0,0,2,74,52,False
2011-06-29,0,1,1,81,49,False
2011-06-30,0,0,0,77,53,False
2011-07-01,0,0,1,71,46,False
