date,warfare,waste,bankrupt,bankruptcy,beggar,isPartial
2017-03-03,14,25,2,13,0,False
2017-03-04,16,19,2,9,0,False
2017-03-05,18,17,1,9,0,False
2017-03-06,14,30,2,14,0,False
2017-03-07,13,27,2,18,0,False
2017-03-08,14,28,1,15,0,False
2017-03-09,15,27,1,14,1,False
2017-03-10,14,24,1,14,0,False
2017-03-11,15,19,1,8,0,False
2017-03-12,16,16,2,8,1,False
2017-03-13,14,27,1,14,0,False
2017-03-14,18,26,2,15,0,False
2017-03-15,19,27,2,14,0,False
2017-03-16,15,27,2,14,0,False
2017-03-17,13,25,2,13,0,False
2017-03-18,15,18,1,9,0,False
2017-03-19,14,17,1,9,0,False
2017-03-20,12,29,1,15,0,False
2017-03-21,13,31,2,15,0,False
2017-03-22,12,29,2,16,0,False
2017-03-23,12,29,2,15,1,False
2017-03-24,13,24,1,14,0,False
2017-03-25,15,19,1,8,0,False
2017-03-26,14,18,2,8,0,False
2017-03-27,13,29,2,16,1,False
2017-03-28,15,29,2,16,1,False
2017-03-29,13,31,2,17,0,False
2017-03-30,13,29,2,14,0,False
2017-03-31,13,27,2,14,0,False
2017-04-01,16,24,1,10,0,False
2017-04-02,14,21,1,9,1,False
2017-04-03,12,32,2,14,0,False
