date,luxury,meritorious,nobility,nobleman,partner,isPartial
2010-11-29,70,1,1,0,48,False
2010-11-30,73,1,2,1,43,False
2010-12-01,59,1,1,0,48,False
2010-12-02,61,3,1,0,43,False
2010-12-03,70,1,2,0,45,False
2010-12-04,78,1,1,0,37,False
2010-12-05,58,0,2,0,37,False
2010-12-06,70,1,3,1,47,False
2010-12-07,66,1,1,1,42,False
2010-12-08,62,0,2,1,49,False
2010-12-09,65,2,2,0,49,False
2010-12-10,56,1,1,0,44,False
2010-12-11,61,1,1,0,32,False
2010-12-12,71,2,2,1,32,False
2010-12-13,74,0,2,1,48,False
2010-12-14,64,1,3,0,42,False
2010-12-15,66,0,2,1,42,False
2010-12-16,47,2,2,0,40,False
2010-12-17,66,1,3,1,40,False
2010-12-18,57,1,2,0,30,False
2010-12-19,57,1,3,1,25,False
2010-12-20,68,1,1,0,46,False
2010-12-21,68,0,1,1,43,False
2010-12-22,63,1,2,0,46,False
2010-12-23,58,1,2,0,39,False
2010-12-24,50,1,1,1,33,False
2010-12-25,74,2,1,1,27,False
2010-12-26,59,0,0,1,28,False
2010-12-27,70,0,1,1,36,False
2010-12-28,74,2,2,0,43,False
2010-12-29,81,0,2,0,50,False
2010-12-30,83,1,1,0,48,False
