date,endow,entrepreneurial,equity,fellowship,frugal,isPartial
2005-10-25,2,1,67,52,7,False
2005-10-26,0,2,81,57,6,False
2005-10-27,0,1,70,49,6,False
2005-10-28,0,2,60,51,5,False
2005-10-29,0,0,30,47,8,False
2005-10-30,0,2,43,62,5,False
2005-10-31,0,1,63,56,4,False
2005-11-01,2,1,78,46,7,False
2005-11-02,0,3,73,53,4,False
2005-11-03,0,5,65,45,2,False
2005-11-04,0,3,75,66,3,False
2005-11-05,0,0,27,48,6,False
2005-11-06,0,1,46,75,9,False
2005-11-07,0,4,65,48,6,False
2005-11-08,0,2,61,58,7,False
2005-11-09,0,0,73,44,6,False
2005-11-10,1,1,73,45,6,False
2005-11-11,1,3,57,51,4,False
2005-11-12,0,0,32,37,4,False
2005-11-13,0,1,41,73,3,False
2005-11-14,1,2,71,50,2,False
2005-11-15,1,0,74,47,6,False
2005-11-16,0,1,100,44,3,False
2005-11-17,0,1,65,54,3,False
2005-11-18,0,1,52,47,4,False
2005-11-19,0,0,33,41,10,False
2005-11-20,0,3,37,63,4,False
2005-11-21,0,2,63,40,7,False
2005-11-22,0,0,63,49,8,False
2005-11-23,0,0,46,33,12,False
2005-11-24,0,0,27,25,6,False
2005-11-25,0,0,35,37,7,False
2005-11-26,0,3,37,46,7,False
2005-11-27,0,1,38,43,13,False
2005-11-28,1,3,73,51,25,False
2005-11-29,0,0,68,50,15,False
2005-11-30,0,1,68,44,7,False
2005-12-01,0,3,56,42,14,False
2005-12-02,0,1,61,43,5,False
2005-12-03,0,1,43,55,8,False
2005-12-04,0,1,37,63,4,False
2005-12-05,1,2,65,44,6,False
2005-12-06,1,1,55,45,3,False
2005-12-07,1,1,71,57,7,False
2005-12-08,0,1,67,32,4,False
2005-12-09,0,4,52,40,4,False
2005-12-10,0,4,27,36,8,False
2005-12-11,0,1,37,70,3,False
2005-12-12,0,3,56,52,6,False
2005-12-13,0,0,76,59,9,False
2005-12-14,0,2,73,38,7,False
2005-12-15,0,1,65,58,13,False
2005-12-16,0,0,64,37,5,False
2005-12-17,0,1,41,28,3,False
2005-12-18,0,0,33,43,6,False
2005-12-19,0,2,54,60,4,False
2005-12-20,0,1,54,58,3,False
2005-12-21,0,1,52,43,7,False
2005-12-22,1,2,45,38,8,False
2005-12-23,0,0,45,56,4,False
2005-12-24,0,2,17,54,3,False
2005-12-25,0,0,21,52,6,False
2005-12-26,0,0,29,36,5,False
2005-12-27,0,2,48,52,6,False
2005-12-28,0,0,44,44,5,False
2005-12-29,0,1,59,37,6,False
2005-12-30,0,0,59,39,8,False
2005-12-31,0,1,26,58,3,False
2006-01-01,0,2,19,37,10,False
2006-01-02,0,0,47,50,5,False
2006-01-03,0,1,56,52,4,False
2006-01-04,0,4,69,45,8,False
2006-01-05,0,0,78,51,4,False
2006-01-06,0,2,63,56,4,False
2006-01-07,1,3,48,42,3,False
2006-01-08,0,0,42,57,3,False
2006-01-09,0,1,85,68,5,False
2006-01-10,0,2,66,45,2,False
2006-01-11,0,0,70,51,3,False
2006-01-12,0,3,60,43,4,False
2006-01-13,0,2,57,53,3,False
2006-01-14,0,0,47,50,3,False
2006-01-15,0,0,33,47,5,False
2006-01-16,0,2,69,51,6,False
2006-01-17,0,3,83,55,9,False
2006-01-18,0,2,74,60,3,False
2006-01-19,0,4,71,48,4,False
2006-01-20,0,2,62,52,2,False
2006-01-21,0,1,43,52,6,False
2006-01-22,0,0,37,64,1,False
2006-01-23,0,0,86,42,8,False
2006-01-24,1,2,68,49,8,False
2006-01-25,0,2,73,43,6,False
2006-01-26,0,0,76,44,8,False
2006-01-27,0,1,74,56,3,False
2006-01-28,0,0,49,47,2,False
2006-01-29,0,1,48,55,6,False
2006-01-30,1,2,72,45,2,False
2006-01-31,0,2,65,46,6,False
2006-02-01,0,1,65,49,3,False
2006-02-02,0,1,68,49,2,False
2006-02-03,0,2,63,43,4,False
2006-02-04,0,1,50,40,5,False
2006-02-05,0,2,43,54,4,False
2006-02-06,0,1,85,66,2,False
2006-02-07,0,2,65,40,5,False
2006-02-08,0,2,88,53,4,False
2006-02-09,0,2,73,49,2,False
2006-02-10,0,2,56,52,4,False
2006-02-11,0,1,48,37,5,False
2006-02-12,0,1,37,75,5,False
2006-02-13,1,0,68,42,2,False
2006-02-14,1,2,69,48,4,False
2006-02-15,0,2,57,41,5,False
2006-02-16,0,0,60,43,2,False
